GEO_ID,B27019_001E,B27019_001M,B27019_002E,B27019_002M,B27019_003E,B27019_003M,B27019_004E,B27019_004M,B27019_005E,B27019_005M,B27019_006E,B27019_006M,B27019_007E,B27019_007M,B27019_008E,B27019_008M,B27019_009E,B27019_009M,B27019_010E,B27019_010M,B27019_011E,B27019_011M,B27019_012E,B27019_012M,B27019_013E,B27019_013M,B27019_014E,B27019_014M,B27019_015E,B27019_015M,B27019_016E,B27019_016M,B27019_017E,B27019_017M,B27019_018E,B27019_018M,B27019_019E,B27019_019M,B27019_020E,B27019_020M,B27019_021E,B27019_021M,B27019_022E,B27019_022M,B27019_023E,B27019_023M,B27019_024E,B27019_024M,B27019_025E,B27019_025M,B27019_026E,B27019_026M,B27019_027E,B27019_027M,B27019_028E,B27019_028M,B27019_029E,B27019_029M,B27019_030E,B27019_030M,B27019_031E,B27019_031M,B27019_032E,B27019_032M,B27019_033E,B27019_033M,B27019_034E,B27019_034M,B27019_035E,B27019_035M,B27019_036E,B27019_036M,B27019_037E,B27019_037M,B27019_038E,B27019_038M,B27019_039E,B27019_039M,B27019_040E,B27019_040M,B27019_041E,B27019_041M,B27019_042E,B27019_042M,B27019_043E,B27019_043M,NAME,B27019_001EA,B27019_001MA,B27019_002EA,B27019_002MA,B27019_003EA,B27019_003MA,B27019_004EA,B27019_004MA,B27019_005MA,B27019_005EA,B27019_006MA,B27019_006EA,B27019_007EA,B27019_007MA,B27019_008EA,B27019_008MA,B27019_009EA,B27019_009MA,B27019_010MA,B27019_010EA,B27019_011MA,B27019_011EA,B27019_012EA,B27019_012MA,B27019_013EA,B27019_013MA,B27019_014EA,B27019_014MA,B27019_015EA,B27019_015MA,B27019_016MA,B27019_016EA,B27019_017MA,B27019_017EA,B27019_018EA,B27019_018MA,B27019_019EA,B27019_019MA,B27019_020EA,B27019_020MA,B27019_021EA,B27019_021MA,B27019_022MA,B27019_022EA,B27019_023EA,B27019_023MA,B27019_024EA,B27019_024MA,B27019_025EA,B27019_025MA,B27019_026EA,B27019_026MA,B27019_027MA,B27019_027EA,B27019_028MA,B27019_028EA,B27019_029MA,B27019_029EA,B27019_030EA,B27019_030MA,B27019_031EA,B27019_031MA,B27019_032MA,B27019_032EA,B27019_033MA,B27019_033EA,B27019_034MA,B27019_034EA,B27019_035EA,B27019_035MA,B27019_036EA,B27019_036MA,B27019_037EA,B27019_037MA,B27019_038MA,B27019_038EA,B27019_039MA,B27019_039EA,B27019_040MA,B27019_040EA,B27019_041EA,B27019_041MA,B27019_042EA,B27019_042MA,B27019_043MA,B27019_043EA,state
0400000US13,6159122,11398,5113035,12054,689916,17563,340284,9370,203277,9447,153388,7549,349632,13694,1438500,22284,968030,19834,807053,17101,211023,9767,470470,16262,1472260,20520,1135114,20094,1027220,19407,168345,8791,337146,14173,1512359,22200,1356893,21836,1330832,21743,60445,4885,155466,8485,1046087,4355,255668,7275,251385,7253,112278,5737,248305,7206,4283,1399,354444,8959,351427,8810,218303,7224,346392,9030,3017,1088,224275,7123,222346,7222,157889,6698,217216,7071,1929,1179,211700,7545,209539,7596,155927,6552,201186,7561,2161,1372,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,905655,2507,707375,2522,48119,3443,40413,3015,26675,2715,15940,1876,7706,1401,190994,5694,167349,5126,137362,5263,37739,3959,23645,3297,253227,6354,230772,6527,207421,6719,34717,3068,22455,2385,215035,6892,203070,6644,197553,6634,11779,1671,11965,1787,198280,861,37314,2679,36419,2669,18907,1998,35395,2667,895,547,68134,3385,67063,3344,48154,3131,64249,3155,1071,677,42353,2886,42023,2868,30544,2493,40471,2647,330,226,50479,2949,50335,2931,39121,2751,47229,2759,144,179,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,983317,2504,783267,2982,76810,4491,38218,3315,24621,2270,15991,2455,38592,3984,203700,8931,146199,7600,124345,6897,29791,3320,57501,4322,292993,7529,233048,7633,213925,7600,32060,3136,59945,4706,209764,9018,188739,8869,183704,8852,11836,1891,21025,2941,200050,1785,33326,2475,32890,2377,16190,1653,32444,2411,436,361,66866,3527,66653,3547,45121,3151,66138,3560,213,244,59176,3688,59176,3688,42731,3817,58703,3717,0,195,40682,2907,40649,2915,32444,2873,39408,2928,33,46,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8370504,4670,6788480,5252,726671,14107,411566,9935,245802,8622,183912,7598,315105,11332,1723161,18887,1286330,17444,1035163,15518,302702,10059,436831,12192,2038557,23097,1710232,20066,1475478,19278,299484,9584,328325,11194,2300091,24306,2131838,24595,2071600,24765,96355,6626,168253,9203,1582024,3046,319953,6214,310068,6107,153782,5269,305086,6068,9885,2261,574823,9054,570300,8862,383546,8230,560755,8849,4523,1320,357023,8474,355118,8515,253111,7381,345072,8417,1905,941,330225,7399,326987,7560,248031,6597,309056,7313,3238,1056,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4171420,5491,3352082,5693,357772,9510,210083,7038,123390,5759,99347,5446,147689,7142,1113812,13521,860163,13045,736696,11559,162731,6301,253649,7855,1040057,16014,858315,14864,765607,14090,131869,6913,181742,9296,840441,13899,784114,14308,765023,14522,36198,3190,56327,4239,819338,2356,157067,5153,155286,4982,90108,4724,153740,4964,1781,810,363103,7007,361947,7128,254429,5827,357038,7079,1156,620,166822,5966,165985,5884,120205,5129,163337,5814,837,635,132346,4763,131688,4777,96395,4103,127387,4728,658,429,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1987684,4000,1553191,4184,111585,5358,78039,4297,50852,3172,34281,3260,33546,2738,450266,8512,378942,8126,324399,7295,75205,3914,71324,4154,542810,10565,478365,10253,431779,10433,67105,3402,64445,3878,448530,9741,429729,10008,420304,9815,20807,2323,18801,2336,434493,1295,68581,3294,67408,3259,43419,2778,66891,3298,1173,561,202963,3840,202722,3821,149165,3758,200562,3793,241,151,91698,3219,91413,3270,70145,2703,90356,3270,285,277,71251,3900,70888,3879,54215,3188,69254,3815,363,320,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1804947,3629,1441077,3979,126910,6268,74952,4612,54129,4176,23898,2387,51958,4036,360927,9010,272486,8636,237988,8453,47613,3334,88441,6576,484426,9071,405673,8512,374074,8218,50678,3433,78753,4327,468814,9901,441987,10138,434968,10071,16535,1884,26827,2588,363870,1887,48913,2580,47491,2618,26686,2087,46841,2537,1422,1011,136871,4540,136278,4567,97919,3876,134765,4566,593,329,96150,3216,95403,3156,69565,3238,93454,3106,747,485,81936,3483,81464,3510,61368,2934,79250,3600,472,399,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2852581,4288,2281202,4366,295838,9408,192568,8118,90242,5159,117128,5932,103270,5138,767660,13523,586080,11342,472189,11812,150328,5723,181580,7410,690715,13591,569242,11971,500319,12649,103998,4409,121473,6255,526989,12951,492497,11921,483113,11727,23871,2800,34492,3460,571379,2575,176263,4480,175352,4339,87816,3858,174268,4360,911,465,201758,5247,201042,5274,138128,4668,198722,5295,716,489,108885,3763,108852,3772,82207,3629,107350,3815,33,54,84473,3864,84091,3868,66657,3226,81388,3606,382,272,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2887985,4410,2337290,4649,344193,10454,194525,7151,104060,5457,104240,4820,149668,7699,796714,11568,561705,10640,460700,11032,130511,5246,235009,8092,674076,13292,525629,11714,461971,10760,91894,5284,148447,6458,522307,12726,476225,12571,461377,12461,26829,2809,46082,3925,550695,2172,146734,4747,145182,4597,57692,3392,144131,4603,1552,711,196714,4930,195677,4867,117796,4350,192028,4790,1037,499,110222,4663,109969,4672,73940,4008,107098,4699,253,191,97025,4052,96629,4067,74203,3941,91112,3985,396,351,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,929906,1872,719707,2121,46232,3273,34801,3023,13282,1823,23926,2627,11431,1796,231288,5541,183631,5265,132508,4916,62515,3153,47657,3234,225369,5014,192503,4898,151496,5158,52706,2999,32866,2683,216818,5639,202098,5550,191687,5721,16210,1924,14720,2155,210199,1108,36607,2054,36521,2055,18459,1710,36138,2043,86,99,77910,3505,77717,3479,51943,3207,76708,3459,193,163,46555,2940,46480,2946,33228,2101,45798,2951,75,100,49127,2342,49106,2348,37832,2117,46616,2412,21,26,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3844643,4535,3137091,4817,281389,9353,176144,6919,111308,5941,75415,4458,105245,6813,770545,13154,627666,11590,519697,11577,137810,7279,142879,7294,866825,14413,755030,13904,680629,13647,108671,5131,111795,6757,1218332,14891,1138576,14553,1116046,15014,45436,3918,79756,5760,707552,2069,137402,5334,134511,5338,73362,4035,132622,5224,2891,1178,217323,5852,215135,5784,156555,5158,208115,5621,2188,737,140352,5257,139529,5224,107942,4265,133761,5111,823,539,212475,5318,209627,5121,177135,5095,196345,5118,2848,1048,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4432567,2805,3549983,3111,301674,10021,261430,9269,111008,5772,165970,7421,40244,4343,831649,15351,758175,15582,555282,13207,242429,8995,73474,6395,900686,16838,851609,17187,697889,16167,195216,8138,49077,4053,1515974,19115,1479820,19227,1409516,18027,103803,6417,36154,3920,882584,1873,165257,5966,164232,5884,77944,4329,161477,5712,1025,444,304817,6604,304283,6573,210177,6032,297863,6656,534,299,173628,5663,172804,5685,128390,4511,167106,5664,824,597,238882,6253,237706,6342,185336,5724,220258,6441,1176,771,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6490020,4444,5139998,4440,458158,11612,320791,9705,154968,6615,188501,7821,137367,6057,1471790,15881,1152321,13631,903235,13662,318054,8530,319469,8389,1790471,17774,1495015,16174,1280604,14918,299895,8088,295456,9180,1419579,14100,1324853,13083,1285737,13032,71119,3938,94726,5029,1350022,2099,253861,6487,251733,6480,160022,4750,249787,6425,2128,711,511187,7414,509756,7387,393873,6828,504837,7419,1431,637,322948,5882,321430,5847,258762,5354,317046,6019,1518,843,262026,5949,261222,5964,214460,5317,254257,6037,804,408,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3509346,3894,2838986,3813,175602,6130,125230,5160,62182,3578,67580,4390,50372,3664,678216,11066,576175,9817,467479,9002,133625,4467,102041,4653,992032,12342,884244,11702,775248,12100,145308,5166,107788,4484,993136,11779,948842,11950,921483,12238,45346,3131,44294,4123,670360,1576,96367,3345,95840,3304,57739,2826,94857,3246,527,330,259110,5157,258656,5163,189680,4608,255854,5066,454,246,161054,4556,160705,4564,123404,4310,157933,4584,349,268,153829,4523,153192,4377,123876,3870,148516,4362,637,417,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1861095,4946,1487068,5214,238501,9201,142725,6777,68973,4787,85899,5395,95776,5740,432834,10756,307013,9092,236781,9139,87905,4282,125821,6574,502052,11725,392456,10754,343178,10167,72392,4731,109596,6402,313681,12227,286117,11102,278455,10683,18109,2198,27564,4244,374027,1661,103162,4704,102503,4612,35970,2914,101916,4614,659,453,130338,4951,129959,4929,77202,4128,128464,4853,379,308,79668,3850,79623,3856,52773,3269,77994,3903,45,53,60859,4314,60441,4344,44695,3720,58980,4340,418,290,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
