GEO_ID,B22005A_001E,B22005A_001M,B22005A_002E,B22005A_002M,B22005A_003E,B22005A_003M,NAME,B22005A_001MA,B22005A_001EA,B22005A_002EA,B22005A_002MA,B22005A_003EA,B22005A_003MA,state
0400000US01,1314768,8237,144549,5475,1170219,9227,Alabama,null,null,null,null,null,null,01
0400000US02,193742,3154,12799,1776,180943,3037,Alaska,null,null,null,null,null,null,02
0400000US04,1980030,12659,231720,8412,1748310,12698,Arizona,null,null,null,null,null,null,04
0400000US05,909536,6940,109705,5403,799831,7694,Arkansas,null,null,null,null,null,null,05
0400000US06,8488352,27903,598561,12349,7889791,26423,California,null,null,null,null,null,null,06
0400000US08,1730551,11052,118623,5506,1611928,11339,Colorado,null,null,null,null,null,null,08
0400000US09,1102216,6222,86236,4458,1015980,7453,Connecticut,null,null,null,null,null,null,09
0400000US10,248392,3571,19474,2176,228918,3872,Delaware,null,null,null,null,null,null,10
0400000US11,119021,3301,2240,932,116781,3350,District of Columbia,null,null,null,null,null,null,11
0400000US12,5746158,23697,663129,14743,5083029,27678,Florida,null,null,null,null,null,null,12
0400000US13,2242220,13717,220761,9372,2021459,14466,Georgia,null,null,null,null,null,null,13
0400000US15,149615,3335,11661,1806,137954,3645,Hawaii,null,null,null,null,null,null,15
0400000US16,547153,5924,70915,4515,476238,6559,Idaho,null,null,null,null,null,null,16
0400000US17,3638039,13344,294034,8737,3344005,15921,Illinois,null,null,null,null,null,null,17
0400000US18,2146166,9731,221204,6905,1924962,11223,Indiana,null,null,null,null,null,null,18
0400000US19,1144189,6133,111071,4959,1033118,7729,Iowa,null,null,null,null,null,null,19
0400000US20,970810,5530,80195,3809,890615,6741,Kansas,null,null,null,null,null,null,20
0400000US21,1499418,8349,239378,6842,1260040,8710,Kentucky,null,null,null,null,null,null,21
0400000US22,1128955,7421,106085,5447,1022870,8204,Louisiana,null,null,null,null,null,null,22
0400000US23,536015,4941,91449,4513,444566,5790,Maine,null,null,null,null,null,null,23
0400000US24,1327546,8262,82376,4629,1245170,8707,Maryland,null,null,null,null,null,null,24
0400000US25,2123858,9273,199550,6669,1924308,11423,Massachusetts,null,null,null,null,null,null,25
0400000US26,3088992,12597,444979,8706,2644013,13045,Michigan,null,null,null,null,null,null,26
0400000US27,1881399,7401,121787,4550,1759612,7867,Minnesota,null,null,null,null,null,null,27
0400000US28,681076,7020,64399,4283,616677,6749,Mississippi,null,null,null,null,null,null,28
0400000US29,1992811,10607,228948,6997,1763863,10997,Missouri,null,null,null,null,null,null,29
0400000US30,374690,4494,34399,2654,340291,4650,Montana,null,null,null,null,null,null,30
0400000US31,656444,4793,49881,2922,606563,5140,Nebraska,null,null,null,null,null,null,31
0400000US32,750768,9815,67669,4824,683099,10226,Nevada,null,null,null,null,null,null,32
0400000US33,492522,4400,39105,2978,453417,5005,New Hampshire,null,null,null,null,null,null,33
0400000US34,2311885,10724,123277,5942,2188608,11261,New Jersey,null,null,null,null,null,null,34
0400000US35,590335,7041,75361,4186,514974,7142,New Mexico,null,null,null,null,null,null,35
0400000US36,5068665,16566,516759,11078,4551906,17314,New York,null,null,null,null,null,null,36
0400000US37,2700445,16195,268810,9000,2431635,15833,North Carolina,null,null,null,null,null,null,37
0400000US38,263699,2425,18707,2001,244992,2995,North Dakota,null,null,null,null,null,null,38
0400000US39,3833890,13053,462441,10107,3371449,15541,Ohio,null,null,null,null,null,null,39
0400000US40,1130297,7157,132856,4648,997441,6773,Oklahoma,null,null,null,null,null,null,40
0400000US41,1349599,7298,239595,6862,1110004,9038,Oregon,null,null,null,null,null,null,41
0400000US42,4213142,12194,407575,9324,3805567,13477,Pennsylvania,null,null,null,null,null,null,42
0400000US44,354489,3824,41635,2626,312854,4347,Rhode Island,null,null,null,null,null,null,44
0400000US45,1243544,9962,122616,5919,1120928,10945,South Carolina,null,null,null,null,null,null,45
0400000US46,292718,3207,22464,2449,270254,3571,South Dakota,null,null,null,null,null,null,46
0400000US47,1986001,11874,285251,8467,1700750,12789,Tennessee,null,null,null,null,null,null,47
0400000US48,6776510,19825,794346,13680,5982164,22519,Texas,null,null,null,null,null,null,48
0400000US49,800109,6025,73444,4329,726665,6520,Utah,null,null,null,null,null,null,49
0400000US50,248798,2477,32642,2481,216156,2931,Vermont,null,null,null,null,null,null,50
0400000US51,2188551,12501,147837,6674,2040714,13348,Virginia,null,null,null,null,null,null,51
0400000US53,2192292,9698,276690,7432,1915602,10510,Washington,null,null,null,null,null,null,53
0400000US54,701683,5722,108130,4389,593553,6443,West Virginia,null,null,null,null,null,null,54
0400000US55,2057111,8000,210400,6160,1846711,9372,Wisconsin,null,null,null,null,null,null,55
0400000US56,207666,3228,10953,1665,196713,3450,Wyoming,null,null,null,null,null,null,56
0400000US72,857626,9765,309955,7071,547671,8640,Puerto Rico,null,null,null,null,null,null,72
