GEO_ID,B24042_001E,B24042_001M,B24042_002E,B24042_002M,B24042_003E,B24042_003M,B24042_004E,B24042_004M,B24042_005E,B24042_005M,B24042_006E,B24042_006M,B24042_007E,B24042_007M,B24042_008E,B24042_008M,B24042_009E,B24042_009M,B24042_010E,B24042_010M,B24042_011E,B24042_011M,B24042_012E,B24042_012M,B24042_013E,B24042_013M,B24042_014E,B24042_014M,B24042_015E,B24042_015M,B24042_016E,B24042_016M,B24042_017E,B24042_017M,B24042_018E,B24042_018M,B24042_019E,B24042_019M,B24042_020E,B24042_020M,B24042_021E,B24042_021M,B24042_022E,B24042_022M,B24042_023E,B24042_023M,B24042_024E,B24042_024M,B24042_025E,B24042_025M,B24042_026E,B24042_026M,B24042_027E,B24042_027M,B24042_028E,B24042_028M,B24042_029E,B24042_029M,B24042_030E,B24042_030M,B24042_031E,B24042_031M,B24042_032E,B24042_032M,B24042_033E,B24042_033M,B24042_034E,B24042_034M,B24042_035E,B24042_035M,B24042_036E,B24042_036M,B24042_037E,B24042_037M,B24042_038E,B24042_038M,B24042_039E,B24042_039M,B24042_040E,B24042_040M,B24042_041E,B24042_041M,B24042_042E,B24042_042M,B24042_043E,B24042_043M,B24042_044E,B24042_044M,B24042_045E,B24042_045M,B24042_046E,B24042_046M,B24042_047E,B24042_047M,B24042_048E,B24042_048M,B24042_049E,B24042_049M,B24042_050E,B24042_050M,B24042_051E,B24042_051M,B24042_052E,B24042_052M,B24042_053E,B24042_053M,B24042_054E,B24042_054M,NAME,B24042_001MA,B24042_001EA,B24042_002EA,B24042_002MA,B24042_003MA,B24042_003EA,B24042_004EA,B24042_004MA,B24042_005EA,B24042_005MA,B24042_006MA,B24042_006EA,B24042_007MA,B24042_007EA,B24042_008EA,B24042_008MA,B24042_009EA,B24042_009MA,B24042_010EA,B24042_010MA,B24042_011MA,B24042_011EA,B24042_012MA,B24042_012EA,B24042_013EA,B24042_013MA,B24042_014MA,B24042_014EA,B24042_015EA,B24042_015MA,B24042_016MA,B24042_016EA,B24042_017MA,B24042_017EA,B24042_018MA,B24042_018EA,B24042_019EA,B24042_019MA,B24042_020EA,B24042_020MA,B24042_021MA,B24042_021EA,B24042_022MA,B24042_022EA,B24042_023MA,B24042_023EA,B24042_024EA,B24042_024MA,B24042_025EA,B24042_025MA,B24042_026EA,B24042_026MA,B24042_027MA,B24042_027EA,B24042_028MA,B24042_028EA,B24042_029MA,B24042_029EA,B24042_030EA,B24042_030MA,B24042_031EA,B24042_031MA,B24042_032MA,B24042_032EA,B24042_033MA,B24042_033EA,B24042_034MA,B24042_034EA,B24042_035EA,B24042_035MA,B24042_036EA,B24042_036MA,B24042_037EA,B24042_037MA,B24042_038MA,B24042_038EA,B24042_039MA,B24042_039EA,B24042_040EA,B24042_040MA,B24042_041EA,B24042_041MA,B24042_042EA,B24042_042MA,B24042_043EA,B24042_043MA,B24042_044EA,B24042_044MA,B24042_045MA,B24042_045EA,B24042_046EA,B24042_046MA,B24042_047EA,B24042_047MA,B24042_048EA,B24042_048MA,B24042_049EA,B24042_049MA,B24042_050MA,B24042_050EA,B24042_051MA,B24042_051EA,B24042_052EA,B24042_052MA,B24042_053EA,B24042_053MA,B24042_054EA,B24042_054MA,state
0400000US13,44426,1044,30485,3123,27537,4308,34587,8194,32959,2254,42295,1342,50621,2566,34983,1815,47204,1842,45916,1362,56057,6019,61146,4163,61664,3746,76444,5970,42565,5404,58609,4503,77572,3780,88207,21649,31710,1089,51855,991,50236,1309,58476,5069,24281,1362,31278,3827,22768,1264,37287,2097,50197,1799,35535,365,23982,7220,22379,3387,40051,20148,38984,7085,31227,867,41004,1448,28263,1705,39131,3543,38708,4186,39879,6760,51289,2750,39250,2104,39219,2451,39328,3141,43686,3672,50590,2170,46816,12329,30474,2191,38492,1063,42657,1556,35348,931,21030,878,31382,4211,20196,939,26264,2416,39337,1560,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,46232,1171,29073,2939,28675,2676,81181,55909,51737,2984,52170,8091,44676,4466,35163,4287,51657,1826,50449,4001,62333,9968,59688,11401,43525,5552,58170,13571,35534,4989,50493,3237,68917,4330,-666666666,-222222222,31659,2457,50223,3404,50229,3596,50216,7418,36024,1486,41299,5086,35364,1943,35883,1570,60156,3783,37346,760,28832,13954,28832,13954,-666666666,-222222222,50113,3366,34453,6021,27043,4839,28787,2348,43241,4157,42228,4123,51692,14907,44834,11893,41262,1034,40804,1604,41923,2560,41308,2664,46364,4741,-666666666,-222222222,35271,2091,41886,973,45494,2048,39534,1917,30620,1047,30168,6484,30659,1289,26436,2578,46167,4833,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,41601,941,32231,2114,30554,2113,62057,9921,39087,2528,42034,4627,45238,3642,33789,2547,49242,4443,45569,4435,61699,5863,41370,8149,50707,9032,53729,11142,31701,18373,54018,7824,63710,3845,-666666666,-222222222,29734,7379,46513,4773,40342,4293,59116,8646,24174,4864,26256,5783,23524,5635,35641,4256,50808,3252,31318,623,28407,9345,27574,9256,36932,74427,39404,3565,31819,2478,35742,5894,25079,1563,38677,3475,37126,2673,41276,1344,36541,3818,32905,2426,33604,2808,30921,4372,31937,3436,37358,3180,26585,13313,23393,2692,31763,1071,34381,4119,30730,1758,17399,3400,27988,6703,16107,926,22644,2837,36627,1536,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,50904,274,41836,1052,40236,2646,55163,6379,50814,1132,50071,973,50840,1583,39900,1336,50187,897,46936,1243,71592,2662,59517,3982,72043,1916,80345,2846,50344,2996,62199,1761,81028,2092,105571,15132,33371,2097,54053,1731,53454,1570,55194,3146,29935,1157,41085,2535,26963,825,36478,1159,66967,1762,39284,449,32145,3385,30506,5379,42244,15465,41426,1777,37410,1196,38796,2130,30135,924,42013,1957,41099,1843,50537,4271,44524,4022,45017,1263,46111,1054,40129,2843,45998,1152,53897,3095,57081,6600,29905,1887,40626,373,46160,851,36558,537,25168,1102,36435,3238,22870,1233,30794,1581,50692,882,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,45257,421,40238,2065,36376,2602,54158,10202,42079,869,48089,1587,48070,3681,34610,1383,49758,1939,47078,1658,60925,4487,42525,4306,52970,3289,65689,5240,37054,4574,51078,1446,65543,3756,38906,32983,32417,4866,50110,1948,47351,2819,51816,3451,28700,2773,36267,5601,25153,2733,37477,1933,50672,1057,34069,421,31145,3133,30751,4171,32290,22489,40175,5101,35135,961,36250,3179,26665,775,37530,2831,34862,3215,45829,4747,34060,4408,36663,905,36817,1107,36170,1594,36091,1202,41904,2205,31013,2945,30541,1329,37063,750,41640,873,35019,1104,21108,932,34167,3127,19444,1176,29316,2587,35347,1321,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,43747,747,40909,1051,40773,1067,47303,9498,41860,1197,42279,543,46090,2508,36949,1659,49581,2115,46630,1318,61587,2923,46488,5408,56220,2324,58742,4652,43067,6917,51272,1575,69132,3798,55107,56104,29591,1906,48985,2662,49878,2719,47341,5267,27327,2194,35630,4163,24180,3096,37803,2888,55842,1820,33783,588,30155,4284,29956,4667,34688,31487,33088,2148,34542,1038,35879,2427,25273,1061,40688,2284,40485,3880,41053,4065,34817,2491,36690,1330,37388,1706,33029,2723,34922,2743,38506,3501,48491,43936,28191,2915,36405,694,42756,1286,32288,693,22733,917,25048,2674,22144,1390,27084,1382,46467,2418,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,44278,1127,37195,2072,35153,1735,50727,2734,38881,2564,46948,1443,43404,4044,35976,1831,54189,2156,52504,2233,61705,8311,61534,7299,59603,5253,66725,6122,39991,7755,60148,5086,75202,3175,101186,77436,31335,4049,46107,1625,43498,2210,49369,4015,27453,3015,35267,3252,25552,2391,36401,1650,47076,2390,33398,772,21750,6212,19248,4170,39858,8837,35005,9779,33699,2276,32858,5190,26117,1187,41995,4054,45189,5556,40121,3573,47166,6538,36376,1681,36996,2226,30884,4268,38917,3976,47702,3048,47283,59348,26655,1758,35942,754,40447,899,32506,1500,21465,2166,29028,2951,20556,2356,27351,2017,38032,1929,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,41889,443,49877,4019,26545,4771,60154,4371,37206,1857,44223,1864,42541,3711,32382,2138,48205,3400,46209,1844,55080,5010,47955,6042,55149,5036,61921,5392,38783,6355,42556,5842,67305,5900,62427,78450,27084,1332,47149,1739,45677,1612,50893,1969,23492,2720,36892,3888,20440,1815,34846,1975,43669,2929,32872,727,34923,9201,34617,14060,35667,7368,36651,2378,31961,866,34606,5510,25671,914,35960,2835,35563,3482,37856,5254,35631,2507,35617,1270,35182,1375,37771,5310,35373,1272,41121,1934,39034,13905,24302,2938,36785,695,41064,856,34195,1546,20699,1067,29858,4968,20091,1420,28000,1711,37083,1243,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,46599,718,60210,3149,31850,1446,62096,1703,41398,1669,54844,3164,51204,2777,34122,2433,52150,1588,52294,1578,51120,8995,51446,5177,55984,6180,70899,9713,46432,2462,50867,1651,66162,6498,86250,42645,28238,2585,49293,2656,45195,2296,54723,5260,24847,1872,31347,2244,22444,1610,35350,2956,48922,2386,31943,361,31520,1628,31511,993,31540,5279,35220,3462,35724,2121,35147,2776,23933,1272,36441,3133,38715,4084,31802,1164,33529,4026,35360,1431,35016,1653,36705,3564,35009,2239,39102,2898,26845,10413,26915,2107,35201,856,39910,1142,31953,968,21932,696,28557,4095,20898,889,24456,1950,37256,2170,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,44260,1249,40343,4333,40196,4508,52576,57085,40304,2446,48470,3396,44714,3492,36720,1550,50381,1994,47101,5347,60519,5403,40342,9938,54365,7381,61872,11608,37247,6019,55007,7739,67426,6389,65625,53267,33879,5250,46825,3307,45935,3776,48173,7365,27837,4380,35648,1711,25959,1845,36442,4634,50676,2074,34606,1063,22033,8298,22033,8298,-666666666,-222222222,35112,7283,32398,3455,27328,5911,26449,1345,43485,6443,41626,7128,50665,6089,50411,10977,40264,3193,41283,1573,28074,10459,36825,3454,41989,4282,71344,825,28332,4054,36383,988,42164,1957,34237,1532,21761,1319,26563,6091,21059,1099,29549,3610,40445,2487,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,56820,745,42199,10526,41387,1826,80265,15624,47683,2435,56141,3343,51186,1070,40763,1224,53161,2292,51605,858,75048,9451,71258,4904,62141,4667,75395,7586,46465,5175,77458,3903,91467,1620,54493,55227,43536,4887,56021,2810,56652,3878,55434,4614,31110,2090,41733,4704,28250,2666,48452,4018,82260,2269,48930,873,32265,6082,31610,7244,36005,31581,48348,5107,45290,4322,43427,2748,31994,1216,50058,3748,48332,5305,53121,7590,55801,2479,48250,3026,49584,3055,46162,3565,57890,3757,66999,3215,55396,14109,38693,4151,46376,885,52194,1195,41388,877,25471,1995,36604,6040,23247,1752,38400,3407,70718,1231,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,60401,401,47152,10303,41648,6485,90216,58073,51432,1168,63740,3362,54645,4672,46776,1254,56869,1406,53989,1658,75599,9124,74337,4450,81272,2949,92182,4728,52987,4530,81340,972,94702,3611,109316,26440,40479,2067,57360,1982,56186,1874,59450,2816,31669,901,45581,6205,30549,912,42249,2614,70695,2623,46265,446,21951,5354,21605,1808,46445,34278,45361,2222,46140,2085,49678,6493,34516,2325,50082,3250,47763,4099,56256,6388,57752,5519,51094,1070,52137,1305,45202,3713,54725,1757,61884,1507,52596,18152,32976,4020,48384,1139,53746,1758,44490,1513,27553,2207,41318,4824,25703,1378,31818,1166,53455,2151,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,50186,327,33264,3010,30372,1835,60896,6110,45060,1977,55089,1137,46627,1715,35755,652,50300,1329,45328,2314,66045,2843,51784,3077,59726,5128,71496,4200,36705,3736,59175,3757,74365,3547,102057,41967,33470,2989,55696,1484,55006,2464,56111,1664,26938,1803,36077,2300,24310,1605,36395,1172,60662,1056,37006,318,24792,4603,22148,3577,51625,19693,39984,3724,40450,712,39064,4931,26744,736,41977,2299,41219,1486,49555,6227,46068,2548,39607,1605,40653,813,32296,3001,37679,1598,43804,1706,47955,21550,26504,1057,40688,513,49476,1472,36807,616,20319,619,27402,2426,19013,801,28719,2635,46855,1398,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,50628,305,40580,1104,36807,1715,66935,3715,47543,1922,50397,664,50874,918,41419,794,51029,825,48161,1943,69529,4041,56541,4107,67274,4261,72834,3838,45974,2625,61498,1095,75308,3226,79028,18303,36626,1568,55419,1621,53178,2684,56911,2912,31097,1564,36343,1964,29015,2485,40128,1888,61944,1162,40469,253,25982,3226,25453,2745,79873,4168,38438,5712,40272,1060,40707,2365,31786,952,48184,2138,45330,4116,65137,13538,45235,2519,44827,1530,45650,1364,40009,2792,45578,1148,50263,2028,61497,18622,34152,2613,40833,413,45347,1496,38424,1265,25822,952,31170,1759,24362,1735,33075,2234,47966,1845,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,40292,544,41273,1331,28614,4103,57286,10052,37064,2251,40262,1354,41544,3510,31142,1020,48947,3157,48121,3224,51403,5077,44025,10749,51429,10162,75343,4509,29684,6724,49453,3153,61902,7720,-666666666,-222222222,32440,3443,42154,2042,40963,2294,46328,5279,29408,3304,34318,4555,24541,4010,34946,2266,43979,4024,29628,759,26986,12497,27141,13911,26820,58304,35091,6945,26703,957,29138,4449,22626,1021,39885,4652,40537,4618,36534,8667,30077,8722,31258,1083,30813,1248,33743,4495,33880,4869,39831,3761,45694,22255,30190,4869,32068,1018,35289,783,30070,1360,20607,1293,26033,3701,18528,1687,22448,1834,32655,2548,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,43368,810,32254,1395,31180,1146,52962,7893,42128,1179,45222,1042,47665,2675,33844,1935,50483,1117,47058,1487,61714,9003,56047,6909,60975,1649,72773,6429,40539,2289,55628,2908,74250,4991,66827,19556,33472,4289,46136,1576,44449,1958,47633,2945,26468,1115,36445,3280,23181,2111,36254,1624,46770,2082,33971,579,27876,4172,25668,6910,61103,28601,38556,3446,36059,1125,37540,3814,26595,862,39984,3444,36394,4951,49536,5025,47183,4050,40305,1200,41220,1251,33784,4362,38151,1486,41777,1650,42108,24212,29247,2544,35426,635,37649,1307,33494,1261,20553,761,30020,4464,19161,1602,25578,1596,37412,1529,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,41978,892,40460,3025,32101,4447,61979,2592,42124,2650,40361,2030,45165,10564,33697,5033,60852,5378,60097,9242,64146,10379,39689,7855,52946,6496,78750,9890,43769,13102,47312,4910,52238,4641,93250,39278,37227,5022,45740,2747,45804,3313,45670,7199,22467,6623,30325,8616,21276,2145,33012,3689,49924,2465,31137,805,27117,5602,26253,3022,41090,7394,38696,4143,30236,3819,35741,7079,25095,2042,42105,3919,41757,6003,42343,6768,31094,3864,31313,2013,31705,2333,30324,5084,33214,6028,37988,5908,-666666666,-222222222,26885,7294,34930,2157,36480,1813,33110,2652,18334,1840,19667,5938,17083,2336,23506,4372,38896,2133,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42226,637,39502,3064,38517,3374,56205,11052,37913,2387,38979,1930,43965,4903,35396,1471,53642,1916,52025,1289,61297,5644,50836,2238,53683,4053,54517,4230,46877,8716,51988,2718,64981,7556,45907,21093,32187,3387,50817,2244,49011,3846,53346,6250,25785,2913,34758,5217,23158,2033,37699,3180,52085,4915,33439,844,25405,3998,24891,3567,61117,23322,35309,4026,31593,1561,40270,6230,25036,1177,46675,5727,47374,7591,45319,7939,37370,4706,36909,1420,37683,2223,29841,4662,35354,2241,38374,2723,29929,65564,28304,3833,36107,815,39946,1579,33839,1396,20113,1759,26420,6550,18663,1845,24773,2486,38558,2270,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,41764,769,68868,7073,28225,4667,78430,5363,50189,2543,46571,3037,40883,5646,35059,2670,40962,4973,36368,4806,82468,10332,49650,6806,36723,8107,39015,9156,34898,9256,45050,5883,67443,8003,44895,45693,28395,4828,51652,2423,48843,2154,60230,9714,32429,1491,33867,2937,32024,1422,40012,7364,67134,7987,35526,733,55848,5405,46360,12640,58824,3850,41247,6054,36010,6519,42027,5548,27972,2212,37014,9659,28407,7841,80983,17622,41901,5822,37175,2495,37740,3630,36391,3889,37915,5134,47792,6252,-666666666,-222222222,29264,2797,44698,2716,45500,2017,43063,4968,30324,706,31317,1879,29941,1330,24873,3767,50606,2080,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,53238,2025,41014,6210,41155,6167,36161,36576,46502,2609,55408,3666,51044,4421,41698,1256,55278,4818,51090,4165,72987,16661,75491,8013,75887,6738,81632,7225,59066,11160,77363,5770,99807,5852,80355,107557,45331,3603,51920,4267,48910,4577,61227,5965,30739,3978,40815,11791,28658,3053,42417,5680,64957,4542,41023,895,37277,32157,37277,34073,117500,270841,51021,3409,41759,3169,46434,10971,31014,1232,47010,9330,44622,10158,49385,20400,43304,11783,43781,4217,43254,5320,44337,7232,50492,3771,56732,6332,29808,54901,31728,4328,43188,2340,48580,2408,40399,2214,23588,2982,33370,2516,22352,2134,28569,1857,44763,2683,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,60712,406,31945,5751,30096,3300,58254,11805,53860,2488,60677,1503,60814,1766,44196,2434,53966,1608,51626,644,76740,5746,80946,2568,100030,4232,104290,2194,53929,4564,76936,2229,95894,2373,114186,40456,39144,3214,61251,1009,60981,1081,61611,2216,31934,927,44864,2744,28353,2074,41856,1083,81347,1080,47223,497,31135,8314,30214,13732,81672,27803,45830,3400,52373,2261,43959,3805,35044,1709,48837,2925,46901,2534,61549,12703,65784,4758,56147,1445,59469,2820,43572,3078,52134,953,59068,2289,62342,11583,34870,2716,49426,1232,54742,1388,44717,1450,27869,2817,36128,3593,24883,1747,30557,968,55069,2685,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41302,770,38537,4211,28508,5203,55814,8127,35318,3054,41441,2479,51015,12640,30888,2054,46792,5237,43416,6681,53371,8561,40461,9873,43176,2581,51155,12149,38130,6796,63148,4283,82193,6745,250001,-333333333,28774,4199,43413,3968,42499,3357,45214,7002,24767,2744,27119,3619,21540,2239,36238,5120,51772,1800,32368,769,26549,7094,19327,14225,40218,24657,39539,15413,31942,3647,33227,8522,25398,1420,46127,14595,32348,11472,67845,22772,32681,2785,35121,2336,36051,2380,27243,7948,46186,3384,49328,5381,76571,45279,31709,7059,35087,1794,40335,2059,31403,2025,18359,2278,28096,7008,16769,2062,26975,4164,39611,2336,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"250,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
