GEO_ID,B24041_001E,B24041_001M,B24041_002E,B24041_002M,B24041_003E,B24041_003M,B24041_004E,B24041_004M,B24041_005E,B24041_005M,B24041_006E,B24041_006M,B24041_007E,B24041_007M,B24041_008E,B24041_008M,B24041_009E,B24041_009M,B24041_010E,B24041_010M,B24041_011E,B24041_011M,B24041_012E,B24041_012M,B24041_013E,B24041_013M,B24041_014E,B24041_014M,B24041_015E,B24041_015M,B24041_016E,B24041_016M,B24041_017E,B24041_017M,B24041_018E,B24041_018M,B24041_019E,B24041_019M,B24041_020E,B24041_020M,B24041_021E,B24041_021M,B24041_022E,B24041_022M,B24041_023E,B24041_023M,B24041_024E,B24041_024M,B24041_025E,B24041_025M,B24041_026E,B24041_026M,B24041_027E,B24041_027M,NAME,B24041_001MA,B24041_001EA,B24041_002EA,B24041_002MA,B24041_003EA,B24041_003MA,B24041_004MA,B24041_004EA,B24041_005MA,B24041_005EA,B24041_006MA,B24041_006EA,B24041_007EA,B24041_007MA,B24041_008EA,B24041_008MA,B24041_009EA,B24041_009MA,B24041_010MA,B24041_010EA,B24041_011MA,B24041_011EA,B24041_012EA,B24041_012MA,B24041_013EA,B24041_013MA,B24041_014EA,B24041_014MA,B24041_015MA,B24041_015EA,B24041_016MA,B24041_016EA,B24041_017EA,B24041_017MA,B24041_018EA,B24041_018MA,B24041_019EA,B24041_019MA,B24041_020EA,B24041_020MA,B24041_021EA,B24041_021MA,B24041_022MA,B24041_022EA,B24041_023EA,B24041_023MA,B24041_024EA,B24041_024MA,B24041_025EA,B24041_025MA,B24041_026EA,B24041_026MA,B24041_027EA,B24041_027MA,state
0400000US13,40258,217,30066,3764,26978,2881,34901,8453,33888,2271,38630,1669,46400,3464,31531,531,45821,1056,44534,2469,51977,4035,57096,4366,46923,1849,50140,2084,40693,2522,51171,1191,62798,2823,76087,18909,31308,932,41264,533,45177,1202,38068,1205,22371,779,31323,2502,21391,707,32426,1529,44995,1429,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,41514,527,28979,3097,28737,2837,81181,55909,51560,2429,49002,3021,40610,4239,31014,1009,50550,1779,47131,5096,61177,4122,52199,7245,41741,1166,44069,3491,40359,2798,45367,4768,56507,6244,31835,89395,32888,2906,43798,1912,46681,1773,41190,1260,32171,1165,37490,6796,31942,1010,31825,1812,54140,4142,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36665,650,31914,1816,30416,1963,62020,9552,39203,1853,40166,2570,42442,3848,30200,2486,44375,4672,41575,2643,55809,9750,39840,6077,38309,6647,41139,7093,31118,4020,42688,3188,53646,6766,26776,18338,27532,2536,35984,1483,36844,2053,34498,3755,21409,1333,26856,4471,20377,2637,29465,3998,40896,2704,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,45199,301,41073,1073,37473,3363,53613,4867,50036,2216,45688,779,46063,1416,34904,1061,47828,1584,45763,1025,67173,4739,51862,1249,54530,2312,58543,3416,42647,3993,54299,2128,67321,2308,91000,21143,31643,663,43706,657,49049,1045,40190,702,27425,808,39101,3004,25498,690,33895,1665,60919,607,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40295,218,39054,2891,35595,2997,52083,5174,41784,741,43671,1220,43590,2783,30879,591,46954,1270,45114,2113,54707,6225,40645,1437,41581,882,43529,2807,36444,1440,42416,2391,54647,3458,31180,4019,31280,1221,40582,515,43484,1227,37343,1118,24378,1561,35223,2869,21304,971,33248,1366,45113,2183,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,40010,427,40077,2065,39852,2946,46081,11056,41131,1086,40710,468,42666,4260,31312,702,47771,1949,46006,1341,56855,5207,40952,2544,42647,1722,44255,2017,36382,2136,41909,1975,51791,2202,48621,25595,29162,1711,39655,1163,44951,1276,35196,908,24433,1064,31239,2462,22653,1090,32143,1086,51261,1350,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,39716,657,36623,1312,33922,2267,49389,4071,38466,2518,42104,849,41318,2233,30684,844,51780,1433,50957,1803,55567,3955,54780,5014,42251,1675,44764,3315,34798,4416,49053,2946,62178,3149,67487,64273,29319,2784,38638,1184,41330,695,36016,859,23950,1633,32961,3288,22515,1480,31944,1455,41831,1194,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,37492,588,47708,6434,27307,6813,59067,4891,37117,1572,40700,837,41684,1538,29255,1098,45084,2838,42378,2707,50383,5041,42209,2848,41448,1106,42113,1970,38459,4557,38834,2595,51423,1764,61412,5084,26372,919,39380,1097,42005,785,36567,872,21638,937,34538,3493,20222,1113,31996,953,40980,1002,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,38773,835,54611,5405,31758,839,61150,874,40917,1717,50628,972,44108,4784,28117,1197,50147,2586,50776,1202,42458,7706,42171,2603,41021,1416,40695,1556,42092,4301,40908,1263,50840,1033,75907,28151,27425,1842,37472,1080,41202,558,35364,947,22942,1346,30290,2238,21526,752,30680,979,42881,1988,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,40149,586,37628,5663,37350,5802,52576,57085,39982,2860,45470,1392,41424,4278,31888,1224,49051,3731,45713,3751,58814,9351,42200,7240,42426,2349,46225,3959,31458,5464,45822,3017,56326,6155,66897,39975,31308,3171,39530,1832,43339,1877,36180,1102,24634,2073,33135,4216,22260,2002,32168,4238,46096,2112,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,52268,283,41509,2446,40835,2587,74516,23458,47769,2277,52845,1927,50093,2751,36317,799,52186,918,51222,809,70213,11267,62203,4132,52493,2071,57058,3144,46298,2600,68921,2529,81073,1557,55210,6184,41257,1559,49254,1552,53350,1998,44201,1899,28198,1903,40537,4017,25130,1771,42684,2500,76465,1772,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,52285,213,40259,7626,32302,11688,64119,26311,50891,1347,57492,2574,52300,1863,41139,877,55262,1393,52416,1287,69716,7840,67204,4778,61108,1198,65564,3194,49369,3128,71103,965,81233,935,77976,32614,37786,2368,51068,471,54839,1235,47458,1391,30457,789,42874,4698,28248,1894,37150,1673,63245,2104,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42712,505,31915,1661,29132,2771,60505,6674,43869,2373,51109,479,45035,2326,31455,427,47504,2288,43379,2757,61550,2020,49665,4110,44375,1961,48482,2801,35005,3023,47707,2100,60591,1158,70542,17402,30577,1182,44240,980,51234,660,40801,549,22462,646,31940,1259,20921,499,32364,1011,53827,1129,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,45586,336,38192,3090,35323,1798,67459,4542,46916,1068,46962,807,49360,1608,36931,891,50538,783,47564,1558,67425,3749,50760,1825,51799,1288,55233,2515,42195,2318,53795,1826,62743,1951,76319,14304,35740,1276,43940,1110,48353,1583,41642,663,28488,1942,33884,2344,26619,991,36666,1333,53797,1556,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,34901,659,41069,1310,28443,4033,57078,10116,36944,2086,36036,919,39690,2989,26862,851,47031,2585,46793,2671,50073,8312,33738,5510,35726,1889,37069,2975,32071,4336,41700,3203,50837,2743,45340,31964,31243,1550,34697,1148,36130,724,32486,1635,23415,1902,30556,1980,21005,956,30431,1613,37537,1600,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,39160,469,31765,1167,30692,1139,53234,8175,41823,766,42288,683,44221,2102,30803,511,47267,2064,45119,2035,58184,8008,51331,1634,45323,1712,48841,2573,37707,2992,44793,1799,57189,3048,57017,16346,31437,1117,37680,844,40202,975,36224,767,22554,1392,33254,3714,20873,695,30953,1056,41520,840,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,36766,673,37547,3560,30769,3314,61605,2003,41665,1713,36221,3210,40281,6618,28488,1697,54566,5900,52469,4952,62505,7876,36366,6064,37745,4064,37870,4452,37410,8482,41919,2402,46892,4202,93250,39278,33613,5714,36844,1603,39188,2674,34768,2705,20206,1540,25460,5941,19306,2209,29453,2560,43129,3858,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38502,738,37293,2094,36743,1873,57202,10477,37477,1972,36494,884,41964,2070,30551,1098,52284,1154,51395,996,59368,5407,43936,6185,42929,3103,44143,3206,37160,5058,43150,2413,51368,2006,45867,22359,31200,1874,38792,1092,41621,1057,36483,837,22768,1606,31763,1667,21021,1639,31986,1113,44322,1987,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,38860,1488,64538,6774,29544,8565,76279,4646,49206,3059,43249,2748,41383,3329,31245,1275,40569,5384,35417,3622,81868,6915,46203,5180,37126,2925,38039,4013,36083,3911,41902,3933,56885,7506,44347,33252,28938,3102,47207,1789,46959,1474,48010,6084,31416,527,32364,1265,30897,701,31098,3106,59198,3906,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,47685,1127,40999,5469,41140,5315,36161,35929,46787,2482,51082,1700,50551,4829,37027,3065,52093,4322,50008,3721,62066,10441,63091,11985,55644,6110,60308,5597,47784,6954,65775,5011,77669,5424,50635,53515,40942,3060,45756,1238,48665,2215,42706,2858,26859,1438,37404,6166,25530,1389,36782,4611,57275,4958,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,53425,661,31703,2561,30131,3565,61298,12797,52479,1772,56991,1292,53413,2782,40382,976,52411,865,51039,562,74408,4652,75157,2923,72107,1811,81029,1606,48912,3677,65085,1776,79382,4040,70956,7954,37041,1918,51703,484,56179,1177,48117,1655,30924,776,41572,1313,26869,1134,36520,1007,71180,1237,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,36955,640,37019,3412,27075,4952,54039,5380,35810,2379,40003,2720,42917,9468,27308,1737,46727,4218,42038,4919,55476,10277,35447,3458,37469,5171,41072,5160,35532,6094,56147,5870,68185,3440,98147,256979,30228,3436,37271,1561,40951,1075,34264,2690,21316,1444,27295,3135,19243,1730,30988,1560,47193,2397,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,46470,242,29319,3972,26765,953,52450,5864,44059,3172,44973,1144,47387,1820,33429,820,49692,1275,46275,1031,70681,1603,62311,1938,61556,730,70954,1076,44857,1490,58193,2270,71656,781,72009,14949,36459,912,46077,418,55082,783,41351,311,29387,1465,41541,898,25583,602,32108,716,61998,672,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,38280,480,29898,3269,26954,2101,56000,5806,34260,2454,39004,1228,43241,1860,30257,608,46674,1305,43861,2934,60297,4479,45511,2984,50175,2099,54725,3523,40060,1849,47430,2076,61438,1582,73521,30483,30083,1312,38657,954,40113,972,37466,1105,21777,653,32133,3397,20651,713,31400,708,43248,1369,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,39278,1135,53543,6592,41919,3098,72458,3932,41098,1265,40662,2035,41992,2313,31630,1233,53099,4361,50225,4698,70374,9502,40384,11223,34821,2370,34369,1923,40968,9948,39760,3421,43842,6517,-666666666,-222222222,33429,4249,36761,888,41014,1621,34470,3119,25560,2587,30684,3347,23811,3154,35568,2400,43174,3537,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,41244,184,39698,2652,35625,1806,51982,4030,42472,866,44021,876,42477,1968,31267,482,48267,1294,45650,1014,56403,3347,45991,3057,44286,1502,47357,1632,34936,1787,46746,855,58962,2205,66331,11492,31553,854,41364,373,47370,951,37531,741,22683,779,30013,3097,21694,540,31890,760,52198,1121,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,36295,306,47842,3399,29226,2396,55679,4210,33847,1977,40028,1458,42672,2711,27318,1019,47196,2368,45680,2521,51642,4110,42009,2578,37117,1186,38239,3183,34376,2915,40299,1536,50595,1330,39115,26827,28298,1915,35827,532,36961,521,33732,1582,22032,845,27328,1836,20128,999,29293,1767,45181,1584,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,41408,360,28917,3162,28254,3169,41515,13438,44506,2771,46494,1830,43738,4282,33414,1413,49821,1639,48038,1752,61260,5769,49763,3718,41569,1753,44886,1974,35224,4560,49909,1871,60862,1657,37482,41796,34802,4067,41389,825,45410,1389,38068,2290,24449,1736,31915,1864,21642,1148,33611,3128,54162,2550,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,42415,192,36728,1423,29510,2028,49859,3764,43045,1481,45997,549,43387,1679,32417,557,50600,684,46640,1066,65438,2545,51295,1309,49417,1599,50970,765,41820,1509,50539,713,60968,1068,60836,15309,34473,1533,42001,356,48464,811,38734,699,25724,717,36081,2177,23269,900,33603,1466,51298,899,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,45300,962,41757,17789,36980,29874,45795,5080,46229,2185,44790,2405,45743,3262,40072,2786,53483,3412,50813,2727,70181,3994,52385,4513,47842,5302,51341,2843,42473,7468,48460,5475,60593,4563,40929,32905,36107,2617,48256,3413,55786,6734,43474,3424,29506,2621,33668,7513,27473,2781,40388,1630,60128,4184,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,36530,411,31493,1782,31009,1782,53707,10350,36104,1096,41269,617,41665,4013,28573,1242,46406,2607,43394,4368,55838,8877,41436,3151,40570,1699,40750,2251,40298,4942,40297,1639,53319,2329,90217,102162,27232,1911,37718,1383,41552,967,35118,1729,21311,798,30240,4357,19920,825,28158,2974,40584,1522,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,36046,403,36900,2592,36173,2214,61259,20203,37248,1395,34843,2080,42609,4641,32339,2591,47176,5118,44377,5196,55500,8345,36466,1335,35050,3075,35437,2259,29540,5317,36596,2437,45068,6304,34913,27876,27357,4714,36723,905,37712,2214,35899,1332,21381,1120,25879,2361,20658,1080,32293,2365,44585,2302,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,37009,290,30040,2989,27205,2626,42067,4799,35127,1258,39223,1340,39955,1707,31247,742,45400,1688,43311,2382,56265,3814,46142,3306,40879,1228,41909,1596,36958,2370,41641,1360,54422,3179,53953,17196,30089,1742,38596,911,40638,631,37078,930,22848,840,30997,1922,20920,797,30936,999,41158,884,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,40222,173,51835,705,28671,1772,61965,1249,34981,981,45895,785,46298,1581,30408,373,46708,884,45509,1071,52530,3495,51799,1056,43822,1353,46382,1006,37249,1518,47419,1379,62782,1973,74426,24019,27543,1025,41328,410,44207,692,37274,803,21925,371,32491,2316,20615,421,29419,1162,45806,722,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
