GEO_ID,B19126_001E,B19126_001M,B19126_002E,B19126_002M,B19126_003E,B19126_003M,B19126_004E,B19126_004M,B19126_005E,B19126_005M,B19126_006E,B19126_006M,B19126_007E,B19126_007M,B19126_008E,B19126_008M,B19126_009E,B19126_009M,B19126_010E,B19126_010M,B19126_011E,B19126_011M,NAME,B19126_001MA,B19126_001EA,B19126_002EA,B19126_002MA,B19126_003EA,B19126_003MA,B19126_004EA,B19126_004MA,B19126_005EA,B19126_005MA,B19126_006EA,B19126_006MA,B19126_007MA,B19126_007EA,B19126_008EA,B19126_008MA,B19126_009EA,B19126_009MA,B19126_010EA,B19126_010MA,B19126_011EA,B19126_011MA,state
0400000US20,61947,827,72311,874,77082,1343,68679,1137,32051,1161,41271,3009,36574,2750,46935,5349,29293,1441,22682,1431,40765,2826,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,51917,717,63117,916,71710,1314,58560,1083,25731,898,34032,3535,29318,3634,38613,3589,23243,965,17384,1272,31773,1058,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,53601,1165,71283,990,80248,1671,64483,1831,26645,947,40601,1826,37077,3495,43578,3496,23352,1077,18192,846,32366,1703,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,58375,1403,67882,1780,75236,2691,63835,1925,29867,1717,38139,3631,34382,5415,47896,6202,26354,2233,21594,1793,39314,3253,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,83823,1163,103448,1278,112608,1477,96685,1857,47968,1479,54261,3285,49874,3171,61922,2923,45019,1562,35223,1995,60410,2593,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,80425,823,98058,1225,107728,1826,90029,1358,39423,1138,53510,2154,42492,3329,60511,4049,35359,1459,26750,1540,47756,2881,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,58068,465,70196,471,78006,1175,65493,572,29203,697,36307,1391,31482,1287,42051,1772,26599,630,19984,566,36225,911,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,71321,598,81571,617,90258,1151,76039,872,35803,956,41944,1199,36367,1481,52912,4044,31950,957,25686,889,46781,1939,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,46304,876,60076,1124,65078,2139,57027,1301,24228,960,33773,2879,34027,4414,33611,3681,22412,812,18619,1527,28747,1680,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,56616,627,67888,776,75632,1437,63291,923,29594,1185,38871,2736,33308,2439,44834,2758,26439,924,21207,1102,36484,1241,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,56217,954,62287,1236,67278,2311,59912,1364,29993,2420,38238,3950,32685,5895,54810,13386,26806,2171,20537,2017,38337,4482,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,63491,1142,73229,1355,76733,1757,70754,1396,33034,1742,40069,2622,36430,2834,44834,5713,29280,1936,22727,2372,45521,1747,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,56544,1151,67011,2015,67292,5919,66943,2004,37384,1939,43171,3102,39493,4721,49506,4315,34473,2184,29397,3356,44695,3450,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,76609,1435,87455,2095,98028,3521,80593,1820,39146,2604,46626,5377,41514,2562,56218,11588,35616,2154,26691,1644,46475,2310,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,82255,594,100211,730,107493,1728,93402,1141,44575,1033,55525,2787,45042,2880,65199,4067,41323,799,31376,988,55186,1888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,51744,1285,65194,1510,66204,3799,64766,1989,28075,1512,35908,2507,28512,4775,39781,5209,26140,1713,20987,2199,36672,3216,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,66852,528,83464,930,89974,1303,79673,1016,37172,527,47535,1521,36336,1473,55886,1938,34244,600,24716,713,46796,968,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,54082,593,67162,701,73580,1573,63744,743,27903,625,34082,1264,31939,1915,36391,1928,26043,641,21366,858,32454,1167,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,66924,1385,75951,1719,82171,3043,70794,1798,31152,2641,50179,4384,41445,6685,62130,10699,25512,2628,20727,2473,39649,4150,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,58565,514,70487,419,78443,1119,65832,553,29298,615,39005,1726,33299,1591,44938,1855,26518,582,20729,659,37203,1079,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,53742,767,64068,756,67170,1117,62073,885,29034,826,37565,2129,34029,2757,43761,3031,25784,855,20731,884,35566,1429,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,58356,938,67123,1100,70063,1868,65529,1288,30442,995,38830,2622,31390,3968,45840,4922,27046,1871,19978,1642,38137,1617,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,63283,444,75208,492,84178,935,69475,696,34590,614,44504,1208,38070,2547,50297,1638,30792,679,23197,916,40997,1029,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,69604,1731,84460,3467,94300,4179,78615,3297,35159,2313,53992,4987,37669,5655,65292,7600,30612,1828,22694,2377,45860,4404,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,52240,663,65301,1242,70759,2421,62233,1288,26154,846,36329,2324,30545,5049,42237,3712,24042,1042,19959,1255,29811,1637,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,62059,1634,71681,1119,75822,2449,67142,1938,28676,1967,34762,4513,32354,7918,36250,6634,25912,1972,22534,2806,34104,4271,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,52273,576,62738,854,68781,1697,59788,839,27491,1054,35114,2057,27839,2776,41690,3427,25582,956,19728,1107,33862,1603,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,58016,575,71573,477,71852,751,71317,696,31331,405,40487,1148,34448,1935,46502,2186,28463,587,23046,642,37328,1089,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,62809,939,70299,843,70743,1353,69668,1542,35791,1900,42794,4116,40456,4294,50231,6502,32598,2268,24923,1993,46553,2666,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,66190,1342,75655,2026,80066,3071,72913,2581,34668,2681,41392,3630,38633,5117,51903,12224,29738,2067,23335,2742,46174,8974,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,74500,929,88709,1027,94885,1570,83833,1287,37519,1150,46319,1823,40109,4729,53517,3705,35478,856,27362,1157,46120,1996,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,68628,869,80065,831,83128,2041,77861,1093,36320,950,47150,2353,40357,2824,54286,3341,32779,948,25684,1007,43673,1235,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,49693,940,58977,1126,70349,2650,54247,969,26191,1061,39141,4831,34345,6416,41849,4692,22147,1303,16576,1483,30322,3000,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,63732,611,73364,627,80810,858,68674,947,32048,770,39740,1793,34204,2083,47927,3643,29343,1027,23672,960,41310,1528,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,68629,2314,76676,3366,82499,3471,73268,2492,32404,2989,44437,11972,39608,8443,55795,22778,28399,2838,23990,2402,45235,8047,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22043,426,29350,858,35124,1482,26174,803,14485,478,16389,771,14181,1151,19658,1223,13723,551,8853,782,18027,1014,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
