GEO_ID,C19201_001E,C19201_001M,C19201_002E,C19201_002M,C19201_003E,C19201_003M,C19201_004E,C19201_004M,C19201_005E,C19201_005M,C19201_006E,C19201_006M,C19201_007E,C19201_007M,C19201_008E,C19201_008M,C19201_009E,C19201_009M,C19201_010E,C19201_010M,C19201_011E,C19201_011M,NAME,C19201_001EA,C19201_001MA,C19201_002MA,C19201_002EA,C19201_003EA,C19201_003MA,C19201_004EA,C19201_004MA,C19201_005MA,C19201_005EA,C19201_006MA,C19201_006EA,C19201_007EA,C19201_007MA,C19201_008EA,C19201_008MA,C19201_009MA,C19201_009EA,C19201_010MA,C19201_010EA,C19201_011MA,C19201_011EA,state
0400000US13,1118534,17385,198773,8719,122268,5311,186974,7391,140212,7044,162604,7105,165714,7037,65838,5230,49603,4862,13067,2137,13481,2108,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,136774,5036,18469,2413,11377,1379,16493,2038,15389,1681,24487,3089,25002,2476,12250,1699,9788,1689,1653,479,1866,577,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,181511,6585,27505,2825,21931,2385,40222,3475,29804,3449,24604,2885,23118,2315,6341,1447,6018,1205,1106,641,862,584,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1638344,15136,225236,6878,154323,5417,282764,8269,206215,6096,235455,7781,262131,8119,127339,5868,89436,5032,26733,2432,28712,3192,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,825722,12171,120540,5820,99297,4937,164459,6422,125464,5849,125615,5274,113342,5357,41892,3243,24162,2702,5291,1118,5660,1160,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,431870,6748,56645,3448,54366,3321,83084,4072,69049,3279,68850,3650,59721,3647,20962,2163,13222,1728,3234,1019,2737,811,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,379685,6731,52100,3193,42303,2896,73476,3346,56709,3368,61624,4012,55698,3238,18514,2069,12878,1603,3589,1028,2794,716,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,552254,10963,112247,6100,77870,4193,105464,5146,73039,4432,80756,4558,60332,3422,20592,2143,15253,1828,2886,779,3815,1042,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,583813,9499,117547,4969,79110,4276,105126,4709,74650,4275,75542,4428,70964,3938,29255,2757,20632,2531,5430,1067,5557,1168,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,204091,5762,30319,2357,29102,2471,40356,2556,27744,2424,27330,2439,27131,2725,11442,1616,7257,1310,1722,623,1688,570,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,718941,10629,77034,4416,51933,2991,91735,4561,75657,4867,96124,5353,139746,6337,76666,5015,73155,3852,21491,2442,15400,1923,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,934147,11975,123348,4952,93494,5257,137601,6913,98058,5779,120425,5653,149905,6276,85724,4559,79980,4824,24852,2466,20760,2645,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1299549,14117,208024,6384,148054,5619,252255,7575,192046,5824,189599,7418,175279,6149,72286,3540,41965,3119,11572,1486,8469,1145,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,740011,10692,94664,3636,69923,3769,120119,5068,98993,4467,121237,4634,126509,4657,54932,3517,35440,2495,9929,1343,8265,1464,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,340033,7691,78815,4897,52351,3490,66305,4004,43713,3778,41574,3622,33304,3054,13090,1836,7495,1849,1801,672,1585,470,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,806243,11156,127051,5211,94970,4593,153738,5552,119010,6022,127693,5819,105068,5422,40531,3275,26024,2381,6798,1439,5360,1280,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,151119,4445,20738,1792,20434,2221,31343,2360,21788,2003,25170,2305,17143,2321,7494,1546,4942,1064,1018,423,1049,647,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,253355,5346,34507,2787,28201,2368,48812,2650,41512,2491,39530,2623,35178,2427,13898,1689,6952,1077,2451,723,2314,629,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,345371,10167,43165,3846,32613,3551,57560,4532,49438,4077,52487,4281,54077,5836,24875,2941,20769,3019,4563,1256,5824,1389,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,166953,6243,18204,1952,17705,2228,27938,2540,23446,2584,24292,2428,25703,2108,13286,1693,11432,1767,2459,738,2488,783,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,976225,15817,114364,4638,82256,4442,155835,5982,114073,4446,132211,5699,155912,7000,92313,5766,79947,4030,27982,3218,21332,2766,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,264787,8177,48733,3746,29281,2927,50628,3839,34398,2981,39198,3566,31202,2720,14693,1978,11069,1707,2674,649,2911,890,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2580302,24145,389869,10647,237242,7449,388728,9696,287579,7430,330311,8507,386453,10305,227419,9768,184738,7408,68515,3874,79448,4819,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1227800,18768,197044,7404,155757,7887,229475,8798,182305,8017,172410,8379,162487,8657,64802,4673,41964,4178,11610,2049,9946,1662,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,108221,3260,15147,1906,11899,1442,19770,1933,15595,1922,16737,1974,16464,2226,7154,1188,3455,779,639,344,1361,656,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1622628,16745,258913,7005,189922,6042,315822,6616,239404,7667,237156,6837,216909,7444,85230,4382,51875,3701,14051,1828,13346,2248,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,484876,7589,80073,3803,66029,3624,95979,4891,71864,4021,70324,3183,57663,3156,21115,1988,12743,1640,4217,1129,4869,1146,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,560233,10313,85066,4631,60495,4461,96848,4427,77010,4234,85924,4798,81778,5009,36275,3292,24946,2443,5998,1219,5893,1328,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1743632,16935,247155,7329,204736,6105,338292,7874,236370,6069,257361,8847,251432,6725,102425,4375,68236,3880,18854,2005,18771,1902,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,156078,5279,22206,2466,17314,1903,23974,2549,17763,1970,24135,2451,24315,2171,10997,1618,10736,2032,2630,931,2008,860,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,567146,12343,102968,5346,78549,4987,103668,5814,77801,4732,82408,5569,72420,5719,24293,2753,15636,2413,5240,1346,4163,992,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,112536,4057,15210,1866,14281,2122,22277,1940,17924,1976,18329,2114,14604,1615,5853,1281,2446,827,394,160,1218,423,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,841742,12874,148249,5818,107659,4990,161423,6652,126369,5612,120323,5640,97774,4681,39942,3901,27071,3118,5843,1269,7089,1272,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2679053,22786,403709,11510,282255,8514,438354,13051,334041,10336,412549,12007,404544,10857,182483,7291,140083,7133,41242,3959,39793,3352,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,221775,6948,27275,2440,23189,2478,39087,3101,31754,2778,33457,2791,37558,2590,15227,2151,9014,1668,3182,1045,2032,728,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,95739,3311,10686,1301,12137,1539,15159,1389,14277,1586,15931,1740,14333,1670,7521,1204,4209,879,721,381,765,259,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,979736,14030,116965,4751,85623,4410,137414,5852,116146,5700,139497,6936,164017,8283,86727,5349,82131,4872,27896,2782,23320,2779,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,932770,12127,113786,6797,79063,4705,142904,6184,120041,5112,143641,7016,160839,6884,81829,5062,59031,3832,15811,2195,15825,2082,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,257599,6280,54218,3100,38351,3036,55315,3073,35137,2884,28816,2560,27080,3121,9946,1654,6152,1142,1626,532,958,511,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,812425,11680,103257,3817,90718,4343,157157,4662,117770,3714,132926,4641,126370,5098,46196,3135,26761,2408,6189,1246,5081,1223,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,79921,3362,6842,1070,7436,1359,12784,1480,11972,1824,14703,1752,11768,1760,7747,1470,4347,1151,1168,582,1154,600,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,352491,8347,164623,5736,55166,3410,58105,3657,28048,2228,21149,1925,15621,2167,5229,1180,2928,790,1062,501,560,349,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
