GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001EA,B17022_001MA,B17022_002EA,B17022_002MA,B17022_003EA,B17022_003MA,B17022_004MA,B17022_004EA,B17022_005EA,B17022_005MA,B17022_006MA,B17022_006EA,B17022_007EA,B17022_007MA,B17022_008EA,B17022_008MA,B17022_009MA,B17022_009EA,B17022_010EA,B17022_010MA,B17022_011MA,B17022_011EA,B17022_012EA,B17022_012MA,B17022_013EA,B17022_013MA,B17022_014EA,B17022_014MA,B17022_015MA,B17022_015EA,B17022_016MA,B17022_016EA,B17022_017MA,B17022_017EA,B17022_018EA,B17022_018MA,B17022_019EA,B17022_019MA,B17022_020MA,B17022_020EA,B17022_021EA,B17022_021MA,B17022_022MA,B17022_022EA,B17022_023EA,B17022_023MA,B17022_024EA,B17022_024MA,B17022_025EA,B17022_025MA,B17022_026MA,B17022_026EA,B17022_027MA,B17022_027EA,B17022_028MA,B17022_028EA,B17022_029EA,B17022_029MA,B17022_030EA,B17022_030MA,B17022_031MA,B17022_031EA,B17022_032EA,B17022_032MA,B17022_033MA,B17022_033EA,B17022_034EA,B17022_034MA,B17022_035MA,B17022_035EA,B17022_036EA,B17022_036MA,B17022_037MA,B17022_037EA,B17022_038EA,B17022_038MA,B17022_039MA,B17022_039EA,B17022_040EA,B17022_040MA,B17022_041EA,B17022_041MA,B17022_042MA,B17022_042EA,B17022_043MA,B17022_043EA,B17022_044MA,B17022_044EA,B17022_045EA,B17022_045MA,B17022_046EA,B17022_046MA,B17022_047EA,B17022_047MA,B17022_048MA,B17022_048EA,B17022_049EA,B17022_049MA,B17022_050MA,B17022_050EA,B17022_051EA,B17022_051MA,B17022_052EA,B17022_052MA,B17022_053MA,B17022_053EA,B17022_054MA,B17022_054EA,B17022_055MA,B17022_055EA,B17022_056EA,B17022_056MA,B17022_057EA,B17022_057MA,B17022_058EA,B17022_058MA,B17022_059MA,B17022_059EA,B17022_060EA,B17022_060MA,B17022_061MA,B17022_061EA,B17022_062EA,B17022_062MA,B17022_063EA,B17022_063MA,B17022_064MA,B17022_064EA,B17022_065EA,B17022_065MA,B17022_066MA,B17022_066EA,B17022_067EA,B17022_067MA,B17022_068EA,B17022_068MA,B17022_069EA,B17022_069MA,B17022_070MA,B17022_070EA,B17022_071MA,B17022_071EA,B17022_072MA,B17022_072EA,B17022_073EA,B17022_073MA,B17022_074EA,B17022_074MA,B17022_075MA,B17022_075EA,B17022_076EA,B17022_076MA,B17022_077MA,B17022_077EA,B17022_078EA,B17022_078MA,B17022_079EA,B17022_079MA,B17022_080EA,B17022_080MA,B17022_081MA,B17022_081EA,state
0400000US13,2376008,17596,472720,13978,189482,10077,125290,8238,19258,2632,43783,4688,62249,5129,64192,4413,283238,8449,46349,4397,31029,3629,8292,1870,7425,1621,15312,2526,15320,2127,236889,7498,193387,7223,36606,3602,48194,4183,108587,6621,43502,3707,96185,6254,51715,4132,30814,3607,5751,1586,8854,1716,16209,2984,20901,2195,44470,4748,9699,2188,7524,2040,1412,849,2397,1434,3715,1199,2175,760,34771,3909,25005,3334,2542,824,4800,1469,17663,3020,9766,2054,157959,7666,91689,5695,51849,4096,9738,1948,13282,2201,28829,3362,39840,3101,66270,5419,15708,2504,10805,2519,2608,1053,2318,1075,5879,1937,4903,1158,50562,4791,34418,4037,6721,1933,5518,1575,22179,3286,16144,2259,1649144,17771,1334812,18258,567182,12467,103876,6141,98692,6502,364614,8926,767630,15190,314332,10925,93196,7025,43300,4753,7995,1716,5627,1841,29678,4035,49896,4331,221136,8820,116801,6289,17973,2633,12679,2305,86149,5470,104335,6207,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,36281,2964,17582,2164,11144,1705,1809,649,3597,952,5738,1231,6438,1326,18699,2143,3670,996,2857,932,662,415,867,609,1328,541,813,354,15029,1975,12669,1926,3034,921,4206,1141,5429,1215,2360,556,8488,1634,5278,1495,3788,1365,503,312,1727,1050,1558,686,1490,585,3210,815,847,425,500,373,21,37,101,117,378,353,347,293,2363,680,1720,599,466,417,314,248,940,406,643,311,15030,1885,9083,1532,5651,1163,1178,668,1970,671,2503,694,3432,933,5947,1227,2118,744,1664,735,431,366,180,170,1053,572,454,275,3829,979,2629,743,613,443,409,311,1607,672,1200,568,251990,6183,197698,5940,83196,3943,16981,2041,18487,2183,47728,2759,114502,4532,54292,3580,19133,2192,8609,1457,1410,545,1377,475,5822,1341,10524,1527,35159,2974,15877,2268,2742,812,2385,776,10750,1704,19282,2386,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,67328,4196,35238,2916,22260,2299,5438,1297,8722,1617,8100,1488,12978,1742,32090,2964,6411,1612,4723,1152,792,394,793,545,3138,981,1688,1085,25679,2518,22657,2419,4234,1199,6353,1298,12070,1651,3022,733,17228,2481,12639,1893,7592,1435,1629,707,1935,593,4028,1160,5047,1225,4589,1400,1348,705,1107,654,359,411,227,226,521,494,241,187,3241,1168,2842,1117,236,224,603,375,2003,1008,399,271,32652,3202,23814,2482,13767,2282,2685,1059,4915,1372,6167,1356,10047,1299,8838,1889,3250,1155,1644,754,395,337,463,396,786,537,1606,808,5588,1417,3326,873,572,350,447,280,2307,792,2262,1228,281474,6800,247579,6897,95829,4854,14217,1832,23057,2732,58555,4016,151750,5027,33895,3092,14185,2150,8705,1742,734,389,961,568,7010,1550,5480,1409,19710,2331,9814,1771,1281,583,699,379,7834,1627,9896,1364,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,484050,10800,188768,7594,130540,6398,17736,2273,48243,4211,64561,4408,58228,3546,295282,7753,49362,3943,36936,3212,9215,1783,8065,1370,19656,2608,12426,1991,245920,6963,204823,6015,38909,3460,55599,4003,110315,4200,41097,3338,94850,4819,51337,3719,30855,3043,4278,1180,9912,1898,16665,2224,20482,2077,43513,3131,8338,1601,5187,1175,1461,693,1260,579,2466,789,3151,936,35175,2837,25054,2243,4759,1211,3700,781,16595,2070,10121,1559,162964,6053,95825,4955,54544,4080,7633,1568,15614,2155,31297,2886,41281,2732,67139,3953,19269,2115,13064,1801,2875,719,3217,970,6972,1245,6205,1158,47870,3138,33216,3138,4726,1119,5984,1651,22506,2736,14654,1888,2357000,16230,1933313,16730,801588,10593,156623,6128,139362,5836,505603,9705,1131725,14552,423687,9382,135137,6260,64737,5069,13479,2207,6531,1322,44727,4295,70400,3798,288550,6705,135523,5341,20175,2039,12524,1708,102824,4947,153027,6474,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,264460,8393,98618,5121,60443,4036,10669,1723,21870,2564,27904,2627,38175,2524,165842,6461,29378,3090,22770,2521,6023,1435,6266,1296,10481,1659,6608,1383,136464,5690,118872,5558,24571,3192,32808,3455,61493,4194,17592,1952,53966,3997,31036,2816,18402,2425,3508,1097,7085,1600,7809,1161,12634,1519,22930,2839,6089,1423,3946,1025,1471,544,486,332,1989,759,2143,796,16841,2342,11727,1927,2348,758,1623,566,7756,1566,5114,1003,100799,4748,60180,3781,31169,2844,5639,1286,9184,1593,16346,1942,29011,2404,40619,3105,10867,1889,7501,1811,1353,758,1150,657,4998,1447,3366,850,29752,2699,20551,2333,2397,772,4320,1485,13834,1827,9201,1237,1222164,12511,1027200,13588,398805,9081,75137,4275,71744,4289,251924,7344,628395,10020,194964,7237,64456,4358,31763,2802,6265,1462,3072,888,22426,2290,32693,3405,130508,5429,69753,4057,8716,1919,6393,1437,54644,3654,60755,3751,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,91976,3956,38321,2362,23534,2081,3970,1043,9458,1333,10106,1330,14787,1430,53655,3305,9173,1195,7490,1114,2485,691,1358,483,3647,949,1683,523,44482,3038,39943,2834,9238,1337,10446,1484,20259,1986,4539,798,24986,2141,14531,1649,8399,1217,1252,545,3183,663,3964,854,6132,918,10455,1424,2657,775,2336,745,613,450,227,196,1496,515,321,203,7798,1071,5912,985,1166,465,1579,715,3167,660,1886,548,44057,2393,27196,1873,13722,1526,2342,757,4194,819,7186,1063,13474,1378,16861,1647,5126,980,3557,930,700,380,722,468,2135,738,1569,464,11735,1540,9782,1484,2229,841,1082,423,6471,1097,1953,512,623876,8231,545183,7132,204779,5169,41624,2849,37606,2593,125549,4158,340404,5774,78693,3916,30275,2624,15229,2110,3045,936,1252,561,10932,1659,15046,1958,48418,2757,26936,2168,3130,657,3527,980,20279,2061,21482,1935,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,95586,4272,38785,2707,27317,2351,4885,1061,11347,1452,11085,1464,11468,1437,56801,3309,9946,1653,7884,1580,2507,800,1967,869,3410,991,2062,734,46855,2822,42554,2873,10554,1575,10770,1572,21230,2202,4301,871,22450,2252,14059,1705,9191,1425,2225,796,3071,837,3895,901,4868,911,8391,1457,2017,600,1712,607,423,253,435,327,854,449,305,165,6374,1341,4152,1051,807,380,1271,537,2074,738,2222,818,47728,3431,31254,2871,16401,1961,3015,723,5157,1127,8229,1240,14853,2004,16474,2318,4941,1061,3455,937,984,582,7,12,2464,789,1486,517,11533,2062,9369,2000,1301,768,1304,630,6764,1417,2164,614,556252,7800,473321,7231,191774,5984,35375,2789,33570,2461,122829,5006,281547,5323,82931,4307,30056,2598,16223,2277,3839,970,1641,745,10743,1876,13833,1827,52875,3700,27972,2741,4283,1209,1741,639,21948,2341,24903,2162,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,224909,7372,92958,5198,52308,3923,11134,1697,14849,1967,26325,2600,40650,2962,131951,6205,26008,2698,18778,2247,4132,1109,3093,1017,11553,1658,7230,1438,105943,5595,88965,5634,20555,2863,21625,2836,46785,3885,16978,1950,43121,2765,26603,2070,12834,1556,2766,836,3481,928,6587,1278,13769,1473,16518,2104,3077,837,2193,818,239,199,514,496,1440,667,884,305,13441,1890,8261,1490,1432,465,1016,459,5813,1281,5180,1050,70874,4514,47513,3611,22262,2725,3626,1004,6606,1506,12030,1941,25251,1945,23361,2432,6075,1161,3444,1052,367,229,520,374,2557,908,2631,865,17286,2028,11351,1669,1377,535,854,446,9120,1528,5935,1050,780976,9792,660445,10597,251304,7338,45466,3288,40812,3384,165026,6136,409141,7455,120531,5398,39907,3452,20527,2581,3856,1194,2251,938,14420,1854,19380,2263,80624,4482,38090,3846,5290,1292,3324,1016,29476,3392,42534,2581,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,239886,7331,72423,4128,36475,2881,5845,1257,10951,1952,19679,2232,35948,2920,167463,6389,23005,2274,15631,1780,3971,1035,3266,1033,8394,1290,7374,1477,144458,5725,119671,5778,25600,2636,32591,2797,61480,4579,24787,2138,48194,3747,24405,2678,11627,1851,1970,893,3277,968,6380,1486,12778,1751,23789,2685,4262,1068,2496,782,1016,557,538,379,942,517,1766,683,19527,2367,14251,2137,1764,721,2134,726,10353,1751,5276,1063,69476,4405,41026,3183,19384,2198,4440,1164,5311,1257,9633,1643,21642,2184,28450,2744,5394,1087,3291,903,949,625,277,254,2065,703,2103,624,23056,2457,14906,2252,2032,670,2378,900,10496,1841,8150,1383,760661,11171,605284,9601,247549,8098,44727,3169,46675,3257,156147,6757,357735,6530,155377,6997,51931,3782,24633,3017,7267,1674,2794,1170,14572,2003,27298,2806,103446,5492,51024,4310,9383,1751,5143,1409,36498,3386,52422,3878,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,48827,2895,19365,1635,10230,1306,2315,671,2959,770,4956,944,9135,1030,29462,2674,6029,1284,4875,1172,1130,445,245,179,3500,1080,1154,359,23433,2269,19781,2161,4597,1079,3595,873,11589,1645,3652,791,11352,1453,7273,1020,3964,875,654,233,886,433,2424,762,3309,627,4079,957,1190,564,927,536,380,334,306,353,241,182,263,180,2889,765,2461,706,567,350,170,208,1724,698,428,265,22745,2458,15625,1805,5758,1082,709,257,1161,421,3888,962,9867,1343,7120,1357,1777,723,1260,658,320,445,137,136,803,422,517,311,5343,1186,3613,926,328,191,295,294,2990,897,1730,712,265036,6977,228696,6607,73856,3783,13998,1730,10023,1295,49835,3169,154840,5011,36340,2415,14077,1625,8388,1414,1976,798,421,345,5991,1184,5689,906,22263,1956,10948,1523,776,335,642,355,9530,1310,11315,1343,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,138675,6278,41830,3308,24524,2719,4326,1127,8942,2006,11256,1785,17306,2000,96845,5968,14762,2288,10896,2006,2820,940,3041,1412,5035,1245,3866,946,82083,5328,68188,4792,10958,2041,18490,2512,38740,3779,13895,1880,33286,3518,17330,2137,9469,1779,2256,886,2456,895,4757,1330,7861,1396,15956,2450,2946,983,2198,849,699,514,415,330,1084,615,748,323,13010,2315,8343,1610,1420,603,2198,999,4725,1193,4667,1340,58635,4053,29355,2107,16260,1965,3040,956,4750,1079,8470,1621,13095,1495,29280,3185,6457,1597,4134,1407,856,619,1269,950,2009,732,2323,736,22823,2819,18125,2612,2227,1060,4047,1198,11851,1988,4698,1006,1184980,12325,906701,10739,390646,9241,74787,4203,66219,4083,249640,7620,516055,8426,278279,8036,77369,4963,37011,3271,8766,1831,4363,1243,23882,2760,40358,3541,200910,6372,110053,5700,18616,2496,10426,1695,81011,5087,90857,4632,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,185081,6436,61499,3551,33226,2822,6462,1532,11183,1691,15581,1897,28273,2574,123582,5698,14863,2485,9847,2169,3216,1130,2139,896,4492,1183,5016,1378,108719,4993,90116,4623,16712,1970,20915,2260,52489,3960,18603,2395,37831,3334,19334,2246,11263,1878,1653,711,2405,1009,7205,1404,8071,1358,18497,2415,4156,1189,2087,780,190,174,486,282,1411,685,2069,922,14341,2117,10721,1880,2032,852,1301,498,7388,1686,3620,980,69115,4456,35619,2763,18135,1987,3491,1187,4138,914,10506,1520,17484,2061,33496,3290,6948,1555,4676,1302,1750,775,821,568,2105,852,2272,912,26548,3000,17932,2386,3286,1102,2767,851,11879,2104,8616,1851,1305893,13157,1057567,12362,459308,9567,92872,4782,72255,4396,294181,7948,598259,10320,248326,8118,73905,4574,31677,3028,6851,1334,3351,928,21475,2275,42228,3178,174421,6096,86091,4800,12983,2318,7911,1503,65197,4163,88330,4219,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,423094,7380,157370,5907,97890,4479,16031,1945,32810,2775,49049,3000,59480,3101,265724,6143,51268,3794,37182,3382,10220,1815,6382,1203,20580,2679,14086,1624,214456,6055,175462,5632,37296,3351,41215,2780,96951,4848,38994,2955,80381,3810,43029,2543,22629,1859,3671,817,6584,1250,12374,1389,20400,1757,37352,2779,9521,1453,5942,1310,1647,519,844,465,3451,1079,3579,868,27831,2501,18749,1937,3136,937,2279,601,13334,1841,9082,1359,137628,5137,84361,3895,41986,3090,7365,1173,10875,1455,23746,2652,42375,2472,53267,3198,13665,1777,8242,1387,2122,806,871,435,5249,1052,5423,926,39602,2589,25619,2320,2931,790,3517,905,19171,2147,13983,1688,1831781,13860,1532694,12447,567239,9443,101353,4411,90449,3953,375437,7909,965455,10031,299087,7504,98328,5084,47506,3645,8748,1496,3296,916,35462,3135,50822,3688,200759,6273,90524,3922,11267,1652,8430,1214,70827,3799,110235,4913,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,149369,5179,57377,3380,36219,2749,5584,998,14601,1681,16034,1941,21158,1702,91992,4533,18348,1845,14007,1826,3654,1212,3245,940,7108,1184,4341,1075,73644,3995,64713,3774,16429,1996,16003,1852,32281,2585,8931,1159,33262,2774,17591,1668,9675,1308,1798,542,3145,700,4732,1060,7916,962,15671,2074,4911,1177,3743,1078,941,561,561,336,2241,773,1168,456,10760,1688,8744,1538,1423,609,1074,380,6247,1410,2016,613,67083,2926,40258,2426,20347,1828,3147,779,6563,1037,10637,1441,19911,1497,26825,2605,9377,1607,6868,1309,2101,737,1373,590,3394,920,2509,1029,17448,1874,13045,1511,2219,759,1969,617,8857,1166,4403,838,1106752,9806,951257,8959,387258,6851,79586,4373,65826,3203,241846,4958,563999,6791,155495,6041,57598,3816,30599,2660,7706,1642,3142,705,19751,2033,26999,2478,97897,4043,53972,2921,7093,1376,5756,1291,41123,2623,43925,3020,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
