GEO_ID,C27009_001E,C27009_001M,C27009_002E,C27009_002M,C27009_003E,C27009_003M,C27009_004E,C27009_004M,C27009_005E,C27009_005M,C27009_006E,C27009_006M,C27009_007E,C27009_007M,C27009_008E,C27009_008M,C27009_009E,C27009_009M,C27009_010E,C27009_010M,C27009_011E,C27009_011M,C27009_012E,C27009_012M,C27009_013E,C27009_013M,C27009_014E,C27009_014M,C27009_015E,C27009_015M,C27009_016E,C27009_016M,C27009_017E,C27009_017M,C27009_018E,C27009_018M,C27009_019E,C27009_019M,C27009_020E,C27009_020M,C27009_021E,C27009_021M,NAME,C27009_001EA,C27009_001MA,C27009_002MA,C27009_002EA,C27009_003MA,C27009_003EA,C27009_004MA,C27009_004EA,C27009_005EA,C27009_005MA,C27009_006EA,C27009_006MA,C27009_007MA,C27009_007EA,C27009_008MA,C27009_008EA,C27009_009MA,C27009_009EA,C27009_010EA,C27009_010MA,C27009_011EA,C27009_011MA,C27009_012EA,C27009_012MA,C27009_013MA,C27009_013EA,C27009_014MA,C27009_014EA,C27009_015EA,C27009_015MA,C27009_016EA,C27009_016MA,C27009_017EA,C27009_017MA,C27009_018MA,C27009_018EA,C27009_019MA,C27009_019EA,C27009_020EA,C27009_020MA,C27009_021EA,C27009_021MA,state
0400000US13,9619740,3609,4653967,8192,1278808,6801,1061,700,1277747,6754,2927425,4689,92686,5308,2834739,7426,447734,3059,71223,4341,376511,5160,4965773,7238,1205907,6681,1145,708,1204762,6761,3161513,4850,24307,3499,3137206,6159,598353,3153,9141,1550,589212,3659,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,648083,2516,154837,1314,38,65,154799,1297,405415,2400,10425,1538,394990,3056,87831,795,8905,1331,78926,1457,677982,1697,149240,1289,103,100,149137,1289,418293,1442,1952,718,416341,1571,110449,862,1121,446,109328,857,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,219386,1887,25,51,219361,1886,469860,2439,18707,2397,451153,3414,92317,1051,19127,1757,73190,1932,784082,2928,207678,2030,166,144,207512,2037,468671,2378,1959,668,466712,2515,107733,1470,2321,624,105412,1624,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,1573940,3455,1620,1398,1572320,3731,3938823,4767,82709,5176,3856114,6494,676160,2302,100783,4019,575377,4461,6499083,5643,1517947,3778,1080,640,1516867,3841,4075272,4311,14488,1928,4060784,4600,905864,2673,5467,923,900397,2847,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,813719,3325,592,491,813127,3407,1974747,3330,59225,3653,1915522,5074,355405,1738,68720,2935,286685,3532,3273773,4020,779917,3375,418,264,779499,3330,2029923,2898,8782,1580,2021141,3257,463933,1865,6710,995,457223,2250,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,367185,2411,68,104,367117,2417,933898,2372,32811,2323,901087,3193,188987,1222,41240,2169,147747,2423,1527395,3237,354376,2608,191,199,354185,2606,927513,2142,4411,986,923102,2333,245506,1490,3729,722,241777,1611,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,369059,2400,225,182,368834,2410,854325,2376,28262,2313,826063,2908,159530,1374,32648,1837,126882,2089,1430616,2615,352152,2316,128,120,352024,2316,874124,2119,3444,811,870680,2166,204340,1529,3256,724,201084,1633,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,522385,2891,692,367,521693,2932,1314390,3622,55002,3311,1259388,4998,249639,1672,49253,2863,200386,2793,2197943,4284,500563,3430,1007,569,499556,3454,1375640,2700,8560,1548,1367080,3111,321740,2167,5457,1262,316283,2336,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,570660,3714,447,328,570213,3714,1351449,3301,41609,3364,1309840,4528,236890,1371,40657,2573,196233,2794,2314069,4598,546633,3673,299,288,546334,3671,1453631,2778,8298,1371,1445333,3145,313805,1603,4293,773,309512,1814,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,139682,1323,83,104,139599,1333,409496,1432,18112,1974,391384,2497,93883,903,21715,1401,72168,1377,671060,2018,130219,1149,17,28,130202,1151,424525,1389,3312,633,421213,1436,116316,1011,3284,810,113032,1251,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,684352,2367,280,309,684072,2344,1767349,3001,38926,2997,1728423,3994,303147,1740,42796,2646,260351,3070,2981740,3865,660146,2478,434,436,659712,2415,1917189,2589,9168,1730,1908021,3189,404405,1788,4102,790,400303,1891,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,715493,1727,427,375,715066,1710,2051709,2075,35435,2640,2016274,3479,374628,1583,53646,3105,320982,3232,3365766,2676,686380,1555,414,351,685966,1595,2171430,1380,5305,1139,2166125,1733,507956,1760,6649,1101,501307,2065,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,1172552,2841,933,405,1171619,2901,3006529,3249,74204,3584,2932325,4457,590208,1578,80328,3437,509880,3956,4993017,3459,1116979,2849,541,304,1116438,2801,3116224,2316,11967,1631,3104257,2832,759814,1926,7073,832,752741,1985,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,653369,2915,179,161,653190,2917,1671781,2675,46725,2596,1625056,3684,297567,1342,61284,2433,236283,2759,2664011,3589,622666,2908,94,61,622572,2915,1668552,2448,6615,1174,1661937,2731,372793,1634,5129,1070,367664,1984,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,383591,4348,751,1028,382840,4391,852684,2888,32354,3051,820330,4431,159509,1272,32611,2119,126898,2434,1516027,4544,365981,3740,817,576,365164,3788,935528,2210,4922,1047,930606,2327,214518,1415,4290,1061,210228,1694,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,721274,4558,1607,1087,719667,4629,1791555,3545,67969,3401,1723586,4417,358169,2147,69753,3054,288416,3271,3027970,4474,687981,3310,531,401,687450,3354,1879520,3731,8668,1465,1870852,3988,460469,2109,5299,1171,455170,2195,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,114224,1467,192,231,114032,1504,307118,1691,17912,2026,289206,2568,68892,823,17191,1650,51701,1713,492980,2079,107878,1313,442,324,107436,1386,307688,1749,2497,819,305191,2094,77414,840,928,351,76486,862,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,234486,2252,372,274,234114,2242,556403,2107,19841,1570,536562,2594,104118,896,25348,1436,78770,1644,919381,2970,224705,2262,292,276,224413,2313,560897,1716,4134,905,556763,1988,133779,1113,2414,476,131365,1191,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,337713,2028,830,494,336883,2056,846310,2703,33692,3677,812618,4283,159022,1042,34087,2867,124935,2735,1343944,2668,324646,1944,415,366,324231,1995,842156,1886,5123,1295,837033,2263,177142,1025,2354,702,174788,1327,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,642689,2013,143055,1304,140,151,142915,1319,419863,1462,11838,1391,408025,1911,79771,666,14939,1667,64832,1579,661179,1916,136155,1318,117,188,136038,1335,427871,1381,1823,678,426048,1491,97153,885,1798,555,95355,1034,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,1040986,2162,629,426,1040357,2178,2692258,2068,27785,2371,2664473,3054,494084,1545,54684,2961,439400,3508,4485654,2739,997181,2184,246,235,996935,2193,2814680,2047,5181,1287,2809499,2506,673793,1775,4536,788,669257,1836,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,268233,2597,854,541,267379,2667,613238,2387,26998,2505,586240,2929,125862,1130,24486,2268,101376,2199,1039909,2929,248554,2440,159,209,248395,2415,639011,1634,7417,1627,631594,2173,152344,1101,2245,691,150099,1341,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,9270690,4851,2185880,3162,1613,845,2184267,3248,6010741,4944,100973,4912,5909768,7179,1074069,2291,142087,4557,931982,4857,9937729,4336,2084230,3065,2341,859,2081889,3231,6363833,3326,14910,1819,6348923,3928,1489666,2786,9565,1374,1480101,3316,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,1155966,6532,1376,962,1154590,6492,2851076,6828,103511,6231,2747565,9662,532862,2520,93103,3762,439759,4241,4921114,7089,1130906,6585,1741,741,1129165,6511,3088412,4665,21209,2535,3067203,5402,701796,2554,8552,1466,693244,2981,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,75524,1096,13,23,75511,1098,218238,1669,8741,1281,209497,2185,41789,463,10040,994,31749,1013,333874,1741,75329,1307,131,202,75198,1339,207927,1469,1308,510,206619,1583,50618,580,503,255,50115,645,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,1375424,3977,822,454,1374602,3997,3476121,3790,112075,4443,3364046,5095,680607,2449,109337,4336,571270,4646,5836950,4795,1312916,4189,366,221,1312550,4198,3624965,3414,17374,2261,3607591,3719,899069,2439,8433,1298,890636,2785,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,478619,2841,983,590,477636,2832,1119457,2808,54849,3149,1064608,3885,220080,1210,46674,2482,173406,2620,1892212,3734,455274,2948,489,282,454785,2946,1158279,2271,9308,1461,1148971,2615,278659,1612,5160,960,273499,1987,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,440927,2637,244,256,440683,2619,1200443,2573,46594,3814,1153849,4609,242578,1514,49634,2800,192944,3191,1948692,3419,420132,3249,1838,1403,418294,3551,1227937,2609,8317,1580,1219620,3230,300623,1503,4045,925,296578,1701,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,1410802,3114,1162,702,1409640,3145,3860832,3301,93724,3666,3767108,4743,812274,2259,138030,4282,674244,4731,6455849,4779,1343939,2898,791,451,1343148,2916,4022534,3041,13292,1712,4009242,3589,1089376,2261,11109,1288,1078267,2854,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,111762,804,164,174,111598,814,325451,1275,7301,1226,318150,1710,61620,818,11676,1321,49944,1401,536284,1199,106862,905,129,169,106733,927,344983,887,1190,552,343793,1123,84439,732,605,321,83834,755,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,548534,4831,536,409,547998,4853,1369762,3746,56836,4417,1312926,6139,279644,1917,55457,3817,224187,3718,2381291,5395,530942,4886,485,271,530457,4859,1492814,2738,10203,1485,1482611,3032,357535,2085,4679,1067,352856,2279,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,101316,1360,93,82,101223,1362,247393,1792,12211,1493,235182,2467,50620,787,15914,1250,34706,1288,406176,2315,99388,1423,170,166,99218,1404,244121,1350,2174,641,241947,1446,62667,984,613,312,62054,1009,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,758768,4350,1400,803,757368,4418,1919354,5584,69294,4353,1850060,6220,371379,1814,60358,3305,311021,3388,3252850,5528,729011,4788,501,406,728510,4767,2043501,3488,10946,2084,2032555,4234,480338,2246,6188,1107,474150,2285,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,3550908,7006,2060,871,3548848,7116,7657968,7559,224937,9083,7433031,10958,1159949,3783,201040,6201,958909,6991,12828628,8404,3396061,6679,1811,753,3394250,6874,7965935,6195,42950,4165,7922985,7093,1466632,3842,22531,2479,1444101,4806,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,450726,2194,0,192,450726,2194,829388,2458,15651,2153,813737,3077,116620,998,19804,1666,96816,1727,1392914,2903,427086,2240,0,192,427086,2240,828356,2279,2007,599,826349,2263,137472,997,1273,426,136199,1080,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,64139,930,85,93,64054,942,199868,975,5890,932,193978,1486,40945,522,7375,876,33570,1034,315207,1148,61460,757,123,112,61337,753,204295,802,853,287,203442,834,49452,389,622,317,48830,480,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,949389,5674,2816,1178,946573,5715,2435829,6019,75527,3982,2360302,7893,428725,2403,62726,3364,365999,3748,4073221,7383,899692,5775,3172,968,896520,5744,2620133,4853,20208,2113,2599925,5428,553396,2886,7897,1147,545499,3107,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,807613,3255,1455,647,806158,3433,2133930,4308,78001,4516,2055929,5864,378679,1924,54055,3189,324624,3685,3396600,4920,770566,3438,768,661,769798,3612,2163969,3806,14909,1754,2149060,4512,462065,2315,5449,942,456616,2677,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,198068,2308,221,202,197847,2336,568091,2966,27912,2479,540179,3239,129046,1176,26620,1906,102426,2220,931280,3467,187234,2479,638,480,186596,2544,580463,2419,4477,969,575986,2554,163583,1220,2243,589,161340,1364,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,676554,2398,408,300,676146,2410,1770176,3201,54823,2773,1715353,4547,335845,1539,59706,2898,276139,3152,2851488,3662,646367,2579,634,534,645733,2661,1779475,2421,7686,1139,1771789,2749,425646,1864,4499,829,421147,1974,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,68949,1750,0,189,68949,1750,181644,1506,8210,1386,173434,1900,32660,388,9714,1129,22946,1111,275579,2027,65645,1497,0,189,65645,1497,172954,1374,1967,767,170987,1571,36980,650,364,221,36616,681,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,443921,2806,0,210,443921,2806,1062796,796,18732,2345,1044064,2471,242345,609,30326,1992,212019,2088,1931277,2889,431568,2800,286,241,431282,2805,1183616,446,2164,701,1181452,867,316093,511,2212,597,313881,790,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
