GEO_ID,B20017G_001E,B20017G_001M,B20017G_002E,B20017G_002M,B20017G_003E,B20017G_003M,B20017G_004E,B20017G_004M,B20017G_005E,B20017G_005M,B20017G_006E,B20017G_006M,B20017G_007E,B20017G_007M,NAME,B20017G_001MA,B20017G_001EA,B20017G_002MA,B20017G_002EA,B20017G_003EA,B20017G_003MA,B20017G_004EA,B20017G_004MA,B20017G_005EA,B20017G_005MA,B20017G_006MA,B20017G_006EA,B20017G_007MA,B20017G_007EA,state
0400000US01,18641,4333,22263,6299,36810,9590,5723,2100,16545,4293,31674,7122,4827,3507,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,27180,5581,26236,9014,44088,4433,9804,3918,27968,5482,38762,5206,10769,2631,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,19025,2367,21138,2996,37610,3435,7421,2401,16978,2354,33930,2895,7281,1180,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,17107,2729,19169,4537,35118,8033,6982,1899,14505,5315,21841,3472,7969,1395,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,24994,955,27178,1413,49100,2119,10093,738,22092,955,43737,2360,8837,518,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,22882,2147,24083,3171,41088,5224,7134,861,21607,2743,36382,3748,7050,2004,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,25654,2656,29040,4300,41942,8518,9973,2524,21085,1627,37004,7155,6749,2850,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,19561,8887,30425,6117,37820,22747,2499,-333333333,10537,9013,24231,5208,6644,1680,Delaware,null,null,null,null,null,null,"2,500-",***,null,null,null,null,null,null,10
0400000US11,46862,9011,47173,15067,61397,4568,16481,14987,46703,9790,59391,7250,12279,21380,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,22740,1869,26226,2124,37199,2621,11216,3033,20791,1231,32270,2779,8550,1359,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,21478,2524,24256,4949,43807,6004,9174,1603,19199,3698,35533,4558,8595,2414,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,27842,1768,31644,1543,43472,2823,10905,975,24783,1966,33817,1804,8577,1196,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,15284,7172,19119,9781,33761,2594,5203,2706,11788,5850,27500,7925,4441,1106,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,22784,2000,26132,2086,42937,4909,10257,1354,20125,1849,38808,3163,6961,787,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,17765,2353,20302,3063,40423,3745,7611,2260,16501,1269,29133,4313,5616,935,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,12666,2962,16463,6782,31283,3872,4623,1350,6880,4692,25047,6584,3482,754,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,21351,2657,26398,3226,37075,5734,6630,4014,16005,2628,29701,2681,6985,1266,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,15670,5068,17350,6093,31386,7180,4866,1791,14538,5856,24330,6507,7640,2971,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,20337,2245,22482,5034,37312,6560,8634,1963,19061,2616,25022,3186,5275,2226,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,16211,5455,18897,10339,50084,19509,7653,3656,14796,3851,26625,3570,5114,2096,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,30294,3687,30518,4238,50801,4571,6950,986,29981,4997,45561,5631,10279,2578,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,21877,2432,25492,3339,44294,6230,10790,1559,18046,3008,37830,3467,7946,1766,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,17484,1766,20329,1579,38824,5481,6445,1180,15282,1824,31813,1947,6817,892,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,20630,2323,21832,2800,45666,4708,6044,1114,18237,4125,33361,3767,6824,1196,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,15583,4625,17541,8503,27029,6185,10159,4200,12544,7180,30791,13056,8875,1404,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,19005,3467,21844,2003,40188,7402,8406,2544,15835,2784,27562,3767,6470,955,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,15167,5537,17471,10759,33686,6335,7922,2199,11159,5806,23543,3734,6500,2903,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,18921,5729,22079,8288,35153,5815,7721,2532,14392,3765,31226,4620,6285,1724,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,24176,3467,28489,4804,40698,5490,11835,5725,20863,2450,35724,4473,8958,1464,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,29581,5635,25366,13076,43837,7002,8978,6181,31070,4949,42423,12686,15048,2908,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,27207,2514,31913,3124,46368,4465,12130,2216,22349,2322,38560,3955,8491,991,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,24165,3712,26380,7788,37902,8686,11032,4029,22401,3358,35265,4891,7132,5653,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,24638,1595,26254,1603,41135,1508,7334,833,22451,1568,39814,2539,8859,1181,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,17017,1357,20023,3098,39502,4382,7100,1674,14916,2103,27431,4377,7122,1546,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,19460,6777,20961,6777,41154,5916,7063,5070,17120,12191,37467,9060,8065,2626,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,18455,2009,22326,3642,40601,1827,6047,673,14980,3316,32563,3032,6902,976,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,21199,848,23847,2331,36673,1724,6819,922,18384,1561,29232,1592,6951,819,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,18931,1856,21934,3896,39919,8045,7752,1297,13555,6207,35209,2837,6583,998,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,20415,1511,25296,2690,46192,2001,6617,1309,17349,2463,30723,2337,6994,954,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20696,2349,21651,3812,32110,7469,10536,10134,16669,7234,34349,11776,5758,2235,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,16159,2035,18627,4262,31958,3137,6221,1484,15340,1977,24704,4963,8094,1987,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13159,5621,21265,3675,29184,13480,2635,3704,9612,4942,24883,6307,3575,1447,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,18406,3639,22332,4419,35319,3526,7052,2370,14738,3044,28450,2495,7226,2963,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22786,1413,26931,2205,40088,2991,10527,881,17306,1507,35818,3256,7191,715,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,17042,3698,24275,6333,38394,7924,7263,2513,11967,1359,36072,6854,8582,2071,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,19534,7148,21888,10199,31643,7665,11326,8258,16050,7447,34046,4075,11051,1621,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,24771,1708,27759,4757,43573,6460,10318,3111,22780,2480,41114,3999,8424,839,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,22905,1682,26461,2980,48648,4512,10156,1473,20141,1863,37560,2263,8519,1499,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,15312,4954,20760,3098,32816,9456,4281,3466,12144,3152,26518,10106,5797,2076,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,16657,2075,19781,4797,35250,5910,6903,1454,14649,3350,29594,2970,4596,919,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,13682,3616,14289,7325,36397,18139,12703,10568,11554,8209,35375,21113,4934,5800,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16366,442,16237,425,20988,1219,7001,722,16608,855,22538,957,7294,646,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
