GEO_ID,B27001I_001E,B27001I_001M,B27001I_002E,B27001I_002M,B27001I_003E,B27001I_003M,B27001I_004E,B27001I_004M,B27001I_005E,B27001I_005M,B27001I_006E,B27001I_006M,B27001I_007E,B27001I_007M,B27001I_008E,B27001I_008M,B27001I_009E,B27001I_009M,B27001I_010E,B27001I_010M,B27001I_011E,B27001I_011M,B27001I_012E,B27001I_012M,B27001I_013E,B27001I_013M,B27001I_014E,B27001I_014M,B27001I_015E,B27001I_015M,B27001I_016E,B27001I_016M,B27001I_017E,B27001I_017M,B27001I_018E,B27001I_018M,B27001I_019E,B27001I_019M,B27001I_020E,B27001I_020M,B27001I_021E,B27001I_021M,B27001I_022E,B27001I_022M,B27001I_023E,B27001I_023M,B27001I_024E,B27001I_024M,B27001I_025E,B27001I_025M,B27001I_026E,B27001I_026M,B27001I_027E,B27001I_027M,B27001I_028E,B27001I_028M,NAME,B27001I_001MA,B27001I_001EA,B27001I_002EA,B27001I_002MA,B27001I_003EA,B27001I_003MA,B27001I_004MA,B27001I_004EA,B27001I_005MA,B27001I_005EA,B27001I_006MA,B27001I_006EA,B27001I_007EA,B27001I_007MA,B27001I_008EA,B27001I_008MA,B27001I_009MA,B27001I_009EA,B27001I_010MA,B27001I_010EA,B27001I_011EA,B27001I_011MA,B27001I_012EA,B27001I_012MA,B27001I_013EA,B27001I_013MA,B27001I_014EA,B27001I_014MA,B27001I_015MA,B27001I_015EA,B27001I_016MA,B27001I_016EA,B27001I_017EA,B27001I_017MA,B27001I_018EA,B27001I_018MA,B27001I_019EA,B27001I_019MA,B27001I_020MA,B27001I_020EA,B27001I_021MA,B27001I_021EA,B27001I_022EA,B27001I_022MA,B27001I_023EA,B27001I_023MA,B27001I_024EA,B27001I_024MA,B27001I_025EA,B27001I_025MA,B27001I_026MA,B27001I_026EA,B27001I_027EA,B27001I_027MA,B27001I_028EA,B27001I_028MA,state
0400000US24,483786,1158,61198,1958,58949,1958,2249,740,94597,2066,82391,2671,12206,2084,58111,1593,32718,2653,25393,2626,96392,2060,44757,3246,51635,3499,78634,2284,45863,3451,32771,3401,50319,1975,32832,2775,17487,1965,25587,1041,17604,1520,7983,1447,10307,958,8629,1063,1678,874,8641,858,8286,946,355,276,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,641067,1051,73924,1729,72415,1884,1509,763,138857,1759,135220,1922,3637,1479,89497,1069,75781,2118,13716,1879,109439,1481,91148,2687,18291,2532,89492,1172,76822,2197,12670,2005,70456,1097,65015,1622,5441,1331,40824,830,37449,1447,3375,1101,19119,786,18656,881,463,328,9459,579,9334,596,125,149,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,443033,1164,62622,1991,59675,1918,2947,1090,109981,1782,101041,2465,8940,2014,54411,2443,37488,2745,16923,2203,67973,2913,38406,3049,29567,2771,59527,2390,42334,2700,17193,1846,41630,1812,31559,2332,10071,1448,27551,1427,22896,1563,4655,963,11479,1208,11316,1207,163,150,7859,893,7629,856,230,274,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,253235,1222,40915,1800,36098,1894,4817,1246,63063,1869,51534,2691,11529,2289,30959,1787,17846,1742,13113,1704,45169,1992,23756,2149,21413,2058,33718,1924,20465,2063,13253,1682,22349,1689,14395,1740,7954,1561,11791,924,8887,1112,2904,884,3388,557,3243,554,145,142,1883,385,1883,385,0,143,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,73629,3005,11741,1378,9783,1404,1958,1154,15820,1629,12784,1794,3036,989,7219,1565,2393,1052,4826,1309,15538,2380,4215,1422,11323,1969,10016,1847,5940,1450,4076,1202,6501,1301,3092,1012,3409,1046,3808,948,2420,753,1388,527,2075,808,1878,781,197,270,911,442,865,441,46,79,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,211385,1670,32670,1963,29698,1995,2972,1058,51661,2111,42812,2715,8849,1868,25499,1861,14333,1753,11166,1710,34921,2079,17811,2209,17110,2078,29177,1647,15385,1541,13792,2062,17843,1450,12235,1458,5608,879,11572,1145,8787,1066,2785,854,5181,928,4583,858,598,469,2861,798,2797,790,64,98,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,28609,699,3868,1167,3293,1073,575,414,8056,1212,6905,1268,1151,555,4097,948,2779,792,1318,637,3591,1081,2008,834,1583,662,2174,839,1453,604,721,478,3289,979,1945,797,1344,706,2185,662,1608,606,577,339,627,364,627,364,0,165,722,390,722,390,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,170812,833,27201,1939,24894,1990,2307,956,43815,1820,37255,2251,6560,1491,21546,1565,12243,1759,9303,1267,26788,1897,13678,1737,13110,1803,23049,1826,12944,1787,10105,1762,15925,1712,10224,1445,5701,1118,8343,930,4911,855,3432,846,2476,624,2200,601,276,220,1669,628,1669,628,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,729100,1591,94811,2989,75719,4131,19092,3585,170527,3012,125474,5137,45053,4777,84137,1349,41944,3783,42193,3599,119930,1723,58926,4614,61004,4873,111153,1828,59588,3916,51565,4101,76043,1642,47701,3444,28342,3179,42106,984,27093,2306,15013,2294,18819,592,16505,1122,2314,1047,11574,950,9920,1122,1654,729,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,37996,1116,5023,708,4535,782,488,576,8543,588,8096,648,447,391,5491,1078,3573,1148,1918,1010,5012,1125,2996,930,2016,826,6732,982,4633,997,2099,703,3658,843,2749,898,909,437,2096,601,1490,565,606,309,1022,453,870,463,152,231,419,292,349,249,70,122,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1585223,1801,172080,2608,161998,3254,10082,2038,297996,2725,266936,4106,31060,3458,181755,1409,102354,4847,79401,4718,269330,1702,142175,5714,127155,5366,246487,1424,147698,5534,98789,5493,200153,1422,132826,4103,67327,3954,119372,937,83668,3198,35704,2948,60248,1286,55160,1906,5088,1391,37802,1258,36517,1307,1285,514,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,959088,1183,104364,2210,97340,2699,7024,1969,199521,2192,176866,4289,22655,3734,108492,1748,60480,3628,48012,3071,133004,2132,78893,3819,54111,4112,116561,1948,75074,3827,41487,3804,119157,1730,84602,3213,34555,3152,89369,906,70074,2223,19295,2164,51959,1086,50278,1333,1681,782,36661,1035,35632,1182,1029,589,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3456373,2793,348634,4301,335237,4566,13397,1891,630841,4103,592180,5869,38661,4174,425727,2197,291999,5773,133728,5721,576363,2261,329699,8980,246664,8841,506543,1923,338496,7594,168047,7508,426886,2108,330163,5772,96723,5460,284515,1323,236422,3734,48093,3549,154661,1444,148498,2029,6163,1616,102203,1698,98889,2091,3314,1142,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,812086,2241,129806,4266,117533,4774,12273,3200,191578,4361,147932,6539,43646,5810,98291,4588,40577,4126,57714,4498,155375,5585,44767,4135,110608,5497,122515,5678,45779,4827,76736,6672,69523,4949,34726,4028,34797,3687,29287,2990,16911,2590,12376,2094,9032,1686,7925,1507,1107,895,6679,1570,5853,1628,826,731,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14396,761,2528,504,2528,504,0,143,3121,611,2577,597,544,349,2417,788,1694,687,723,416,2702,852,1946,805,756,366,1253,485,802,368,451,346,1284,583,654,390,630,380,663,372,632,368,31,50,148,157,148,157,0,143,280,255,280,255,0,143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,356171,2227,51971,1822,46554,2522,5417,1632,84829,2254,75574,2754,9255,1760,44567,1949,28590,1975,15977,2165,56994,2490,32796,2571,24198,2668,47087,2323,32347,2376,14740,1832,32439,1923,23795,1819,8644,1381,22179,1012,16590,1171,5589,1075,9701,1269,9331,1307,370,289,6404,1310,6272,1302,132,146,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,341405,920,52205,1993,45654,2015,6551,1276,85440,1999,67642,3091,17798,2204,43646,1754,20739,2064,22907,1821,59147,2337,24275,2582,34872,2574,42855,2010,19238,1942,23617,1680,31525,1617,16436,1510,15089,1712,15830,1168,9115,1285,6715,1108,6862,821,6268,843,594,317,3895,675,3527,625,368,258,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,461066,912,66499,2133,61426,2319,5073,1487,117244,2135,100852,3416,16392,2896,57306,2553,32575,3851,24731,2897,77820,3290,36183,3197,41637,3622,66645,2466,33804,3208,32841,3222,40946,2484,25301,2110,15645,2136,20812,1332,15684,1474,5128,1157,9115,1312,8230,1294,885,464,4679,878,4587,869,92,109,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,730583,2074,95681,2004,88059,2373,7622,1752,170566,2107,156786,3075,13780,2520,99106,2414,66531,3836,32575,3542,114718,2789,73096,4123,41622,3875,102245,2310,73144,3604,29101,3390,73188,2022,55145,2834,18043,2294,45093,1369,36963,1662,8130,1490,17356,1355,16379,1387,977,511,12630,1201,12630,1201,0,168,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,133672,354,16113,1033,15759,1068,354,352,30007,1054,27232,1435,2775,983,18685,700,12201,1370,6484,1064,22063,659,14616,1684,7447,1656,19176,769,12645,1283,6531,1287,13898,497,10078,1112,3820,1010,8308,299,5723,849,2585,802,3548,353,3462,387,86,139,1874,404,1874,404,0,207,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,234237,2076,32530,2323,29334,2242,3196,1188,52315,2630,39705,2939,12610,2826,31219,3084,14616,2500,16603,2401,42285,3480,14592,3176,27693,3497,40923,4021,15998,2645,24925,3501,19025,2522,9458,1882,9567,1836,9986,1549,7077,1317,2909,893,4156,1260,3553,1082,603,626,1798,580,1798,580,0,217,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,21889,1219,2952,496,2888,484,64,91,5327,609,4527,615,800,547,4004,845,1363,556,2641,915,3213,714,1579,574,1634,538,3285,861,1340,700,1945,805,2001,686,795,414,1206,606,609,311,486,273,123,125,172,108,156,108,16,28,326,131,326,131,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
