GEO_ID,B19054_001E,B19054_001M,B19054_002E,B19054_002M,B19054_003E,B19054_003M,NAME,B19054_001MA,B19054_001EA,B19054_002MA,B19054_002EA,B19054_003MA,B19054_003EA,state
0400000US01,1844546,11416,287500,8006,1557046,10927,Alabama,null,null,null,null,null,null,01
0400000US02,257330,3380,125336,3816,131994,4569,Alaska,null,null,null,null,null,null,02
0400000US04,2356055,12130,455624,10699,1900431,15314,Arizona,null,null,null,null,null,null,04
0400000US05,1127621,7837,180303,5774,947318,8693,Arkansas,null,null,null,null,null,null,05
0400000US06,12468743,22250,2567488,19861,9901255,25943,California,null,null,null,null,null,null,06
0400000US08,1975388,9057,457512,9413,1517876,11464,Colorado,null,null,null,null,null,null,08
0400000US09,1351643,7309,365572,6675,986071,9045,Connecticut,null,null,null,null,null,null,09
0400000US10,333192,3426,73024,3010,260168,3971,Delaware,null,null,null,null,null,null,10
0400000US11,268670,3200,61727,3253,206943,3922,District of Columbia,null,null,null,null,null,null,11
0400000US12,7106283,31131,1420700,17724,5685583,30128,Florida,null,null,null,null,null,null,12
0400000US13,3494542,15336,541194,11490,2953348,17530,Georgia,null,null,null,null,null,null,13
0400000US15,448563,5562,121902,4066,326661,6086,Hawaii,null,null,null,null,null,null,15
0400000US16,580193,6204,110452,4986,469741,7185,Idaho,null,null,null,null,null,null,16
0400000US17,4737208,12865,1039646,12876,3697562,16144,Illinois,null,null,null,null,null,null,17
0400000US18,2467111,11107,464881,9452,2002230,10539,Indiana,null,null,null,null,null,null,18
0400000US19,1216765,7072,306171,6016,910594,9089,Iowa,null,null,null,null,null,null,19
0400000US20,1101701,5567,242772,5445,858929,6742,Kansas,null,null,null,null,null,null,20
0400000US21,1672134,9367,276408,7177,1395726,10147,Kentucky,null,null,null,null,null,null,21
0400000US22,1702030,9725,262115,6535,1439915,11028,Louisiana,null,null,null,null,null,null,22
0400000US23,552051,5238,132928,4444,419123,7118,Maine,null,null,null,null,null,null,23
0400000US24,2134517,9936,496153,9211,1638364,12564,Maryland,null,null,null,null,null,null,24
0400000US25,2532067,9349,630593,9859,1901474,12522,Massachusetts,null,null,null,null,null,null,25
0400000US26,3772433,14208,773337,9526,2999096,15523,Michigan,null,null,null,null,null,null,26
0400000US27,2096477,7824,513544,7624,1582933,9554,Minnesota,null,null,null,null,null,null,27
0400000US28,1080991,8431,128330,5468,952661,7724,Mississippi,null,null,null,null,null,null,28
0400000US29,2341074,10807,474502,8115,1866572,11722,Missouri,null,null,null,null,null,null,29
0400000US30,404250,4567,100537,3379,303713,4497,Montana,null,null,null,null,null,null,30
0400000US31,723800,4514,172349,4331,551451,5191,Nebraska,null,null,null,null,null,null,31
0400000US32,982352,9598,149761,5605,832591,9846,Nevada,null,null,null,null,null,null,32
0400000US33,516454,4150,127600,3360,388854,5492,New Hampshire,null,null,null,null,null,null,33
0400000US34,3167629,9918,768660,10776,2398969,13185,New Jersey,null,null,null,null,null,null,34
0400000US35,767285,6715,136705,4558,630580,7226,New Mexico,null,null,null,null,null,null,35
0400000US36,7187938,18167,1503126,15503,5684812,21786,New York,null,null,null,null,null,null,36
0400000US37,3683364,19202,694913,11266,2988451,17778,North Carolina,null,null,null,null,null,null,37
0400000US38,283440,2528,73411,3028,210029,3703,North Dakota,null,null,null,null,null,null,38
0400000US39,4538555,15280,902997,10472,3635558,16943,Ohio,null,null,null,null,null,null,39
0400000US40,1442731,7338,274149,5239,1168582,8436,Oklahoma,null,null,null,null,null,null,40
0400000US41,1516979,8379,353912,8872,1163067,10704,Oregon,null,null,null,null,null,null,41
0400000US42,4937333,13801,1171345,12907,3765988,15507,Pennsylvania,null,null,null,null,null,null,42
0400000US44,412259,3948,95299,4430,316960,5311,Rhode Island,null,null,null,null,null,null,44
0400000US45,1768834,12783,304740,8232,1464094,15181,South Carolina,null,null,null,null,null,null,45
0400000US46,323215,3255,72292,2811,250923,4251,South Dakota,null,null,null,null,null,null,46
0400000US47,2467428,12592,420246,9147,2047182,13172,Tennessee,null,null,null,null,null,null,47
0400000US48,8850370,21114,1440838,20044,7409532,24999,Texas,null,null,null,null,null,null,48
0400000US49,884253,5722,178491,5283,705762,7941,Utah,null,null,null,null,null,null,49
0400000US50,257358,2656,75287,3004,182071,3586,Vermont,null,null,null,null,null,null,50
0400000US51,2990650,13887,712675,12081,2277975,14461,Virginia,null,null,null,null,null,null,51
0400000US53,2632621,9876,659460,11150,1973161,11498,Washington,null,null,null,null,null,null,53
0400000US54,735408,6147,120977,4660,614431,6766,West Virginia,null,null,null,null,null,null,54
0400000US55,2275352,8388,578573,8662,1696779,10971,Wisconsin,null,null,null,null,null,null,55
0400000US56,222539,3310,47634,2882,174905,3722,Wyoming,null,null,null,null,null,null,56
0400000US72,1256151,8804,49200,3169,1206951,9480,Puerto Rico,null,null,null,null,null,null,72
