GEO_ID,B19037_001E,B19037_001M,B19037_002E,B19037_002M,B19037_003E,B19037_003M,B19037_004E,B19037_004M,B19037_005E,B19037_005M,B19037_006E,B19037_006M,B19037_007E,B19037_007M,B19037_008E,B19037_008M,B19037_009E,B19037_009M,B19037_010E,B19037_010M,B19037_011E,B19037_011M,B19037_012E,B19037_012M,B19037_013E,B19037_013M,B19037_014E,B19037_014M,B19037_015E,B19037_015M,B19037_016E,B19037_016M,B19037_017E,B19037_017M,B19037_018E,B19037_018M,B19037_019E,B19037_019M,B19037_020E,B19037_020M,B19037_021E,B19037_021M,B19037_022E,B19037_022M,B19037_023E,B19037_023M,B19037_024E,B19037_024M,B19037_025E,B19037_025M,B19037_026E,B19037_026M,B19037_027E,B19037_027M,B19037_028E,B19037_028M,B19037_029E,B19037_029M,B19037_030E,B19037_030M,B19037_031E,B19037_031M,B19037_032E,B19037_032M,B19037_033E,B19037_033M,B19037_034E,B19037_034M,B19037_035E,B19037_035M,B19037_036E,B19037_036M,B19037_037E,B19037_037M,B19037_038E,B19037_038M,B19037_039E,B19037_039M,B19037_040E,B19037_040M,B19037_041E,B19037_041M,B19037_042E,B19037_042M,B19037_043E,B19037_043M,B19037_044E,B19037_044M,B19037_045E,B19037_045M,B19037_046E,B19037_046M,B19037_047E,B19037_047M,B19037_048E,B19037_048M,B19037_049E,B19037_049M,B19037_050E,B19037_050M,B19037_051E,B19037_051M,B19037_052E,B19037_052M,B19037_053E,B19037_053M,B19037_054E,B19037_054M,B19037_055E,B19037_055M,B19037_056E,B19037_056M,B19037_057E,B19037_057M,B19037_058E,B19037_058M,B19037_059E,B19037_059M,B19037_060E,B19037_060M,B19037_061E,B19037_061M,B19037_062E,B19037_062M,B19037_063E,B19037_063M,B19037_064E,B19037_064M,B19037_065E,B19037_065M,B19037_066E,B19037_066M,B19037_067E,B19037_067M,B19037_068E,B19037_068M,B19037_069E,B19037_069M,NAME,B19037_001EA,B19037_001MA,B19037_002MA,B19037_002EA,B19037_003EA,B19037_003MA,B19037_004EA,B19037_004MA,B19037_005EA,B19037_005MA,B19037_006EA,B19037_006MA,B19037_007EA,B19037_007MA,B19037_008MA,B19037_008EA,B19037_009EA,B19037_009MA,B19037_010EA,B19037_010MA,B19037_011EA,B19037_011MA,B19037_012EA,B19037_012MA,B19037_013MA,B19037_013EA,B19037_014EA,B19037_014MA,B19037_015EA,B19037_015MA,B19037_016EA,B19037_016MA,B19037_017EA,B19037_017MA,B19037_018EA,B19037_018MA,B19037_019EA,B19037_019MA,B19037_020EA,B19037_020MA,B19037_021EA,B19037_021MA,B19037_022EA,B19037_022MA,B19037_023EA,B19037_023MA,B19037_024MA,B19037_024EA,B19037_025EA,B19037_025MA,B19037_026EA,B19037_026MA,B19037_027EA,B19037_027MA,B19037_028MA,B19037_028EA,B19037_029EA,B19037_029MA,B19037_030MA,B19037_030EA,B19037_031EA,B19037_031MA,B19037_032MA,B19037_032EA,B19037_033EA,B19037_033MA,B19037_034EA,B19037_034MA,B19037_035MA,B19037_035EA,B19037_036MA,B19037_036EA,B19037_037MA,B19037_037EA,B19037_038EA,B19037_038MA,B19037_039EA,B19037_039MA,B19037_040EA,B19037_040MA,B19037_041MA,B19037_041EA,B19037_042MA,B19037_042EA,B19037_043MA,B19037_043EA,B19037_044EA,B19037_044MA,B19037_045EA,B19037_045MA,B19037_046MA,B19037_046EA,B19037_047MA,B19037_047EA,B19037_048EA,B19037_048MA,B19037_049EA,B19037_049MA,B19037_050EA,B19037_050MA,B19037_051EA,B19037_051MA,B19037_052MA,B19037_052EA,B19037_053EA,B19037_053MA,B19037_054EA,B19037_054MA,B19037_055EA,B19037_055MA,B19037_056EA,B19037_056MA,B19037_057MA,B19037_057EA,B19037_058EA,B19037_058MA,B19037_059EA,B19037_059MA,B19037_060EA,B19037_060MA,B19037_061EA,B19037_061MA,B19037_062EA,B19037_062MA,B19037_063MA,B19037_063EA,B19037_064EA,B19037_064MA,B19037_065EA,B19037_065MA,B19037_066EA,B19037_066MA,B19037_067EA,B19037_067MA,B19037_068MA,B19037_068EA,B19037_069EA,B19037_069MA,state
0400000US01,1844546,11416,86371,4919,22921,2410,10222,1802,10192,1777,9076,1567,7700,1656,5780,1451,3333,960,4336,1199,2946,780,3894,939,3155,975,1950,838,666,492,181,161,19,25,0,190,588479,7390,57175,3819,31685,2979,35611,3446,34967,3758,35258,3412,31713,3155,31183,3657,29360,2593,29240,3450,51218,4297,60429,4139,78863,5197,41213,3582,17134,2623,14606,1891,8824,1637,742892,6948,69379,4772,47657,3386,39118,3053,44360,3412,36562,3185,35979,3204,32766,2645,38192,3489,30923,2366,57748,3390,77374,4047,83423,3846,60608,3578,31748,3086,30150,2794,26905,2473,426804,4804,40882,2981,49131,3141,41171,2685,40414,2524,33654,2495,29060,2398,24738,1898,21286,2281,18508,1669,30156,2447,32026,2514,29221,2124,14908,1735,7929,1152,5990,1229,7730,1060,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,257330,3380,14800,1989,1498,618,434,227,650,418,1377,638,778,439,1519,770,683,386,2054,719,605,408,883,429,1609,711,1614,561,338,302,553,449,62,77,143,227,97060,2861,2918,809,3445,1044,2677,770,3274,803,3291,916,3616,880,4728,1045,4492,1121,3709,993,8059,1596,12230,1682,15456,2003,11323,1524,6471,1399,8333,1720,3038,854,109121,2575,4204,874,3364,744,2288,703,2790,625,4282,1056,3366,920,3246,950,4634,1131,3441,812,8690,1163,13109,1687,18310,2026,13419,1562,8368,1239,9188,1375,6422,1206,36349,1462,2034,628,2591,680,3024,620,2426,679,1722,485,2220,738,1825,576,1329,414,1558,534,2775,605,3957,1042,4228,813,2526,627,1505,569,1581,581,1048,420,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2356055,12130,109171,5905,25765,3281,10478,1952,10020,1940,9605,1925,9318,2259,8362,1702,7183,2157,6386,1631,3748,1217,5797,1455,5361,1292,3676,1350,1713,877,1583,1094,0,229,176,187,793189,9922,62691,5575,36963,4464,36358,3314,44676,4696,41215,4298,44854,4604,41938,4090,45245,4206,40646,4248,71421,6107,92762,6818,97794,6503,61348,4977,30912,3563,26490,3539,17876,2612,892354,9882,72187,6010,42333,3881,42956,4416,47119,4527,40033,3824,42932,4265,38815,3624,42470,3397,35593,4035,73714,4794,94951,6142,110706,5684,75622,4686,46987,3901,44784,4677,41152,3912,561341,5947,38667,3103,43943,3551,49113,3372,48827,3182,43852,3429,38537,3379,36072,3635,32115,3016,24100,2710,45280,2926,44790,3243,51500,4149,25111,2596,13565,2176,13060,2230,12809,1984,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1127621,7837,60189,3507,17605,2387,5467,1399,5337,1268,6667,1469,5096,1547,4907,1402,3169,1050,2797,992,1909,868,3549,913,1534,679,1130,516,958,760,40,72,24,43,0,192,366426,6740,35325,3319,21714,2815,24471,3140,25231,2964,21701,2616,23201,2653,18555,2370,19874,2543,20379,2698,31453,3079,37290,3278,40594,3173,22550,2252,10025,1918,8671,1711,5392,1149,430719,5308,40649,3421,29642,2493,23375,2273,27119,2696,24678,2645,21456,1761,22375,2137,21919,2249,17523,1976,36973,3307,44348,3473,48595,3154,30378,2656,15853,1883,14264,1906,11572,1958,270287,3757,23596,2095,36575,2474,30834,2414,23083,2018,20037,1710,17756,1712,17225,1600,14165,1568,11627,1404,19578,1639,17650,2182,18955,1921,6679,1089,5469,1120,3764,964,3294,888,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12468743,22250,456378,10860,95746,6149,40225,3588,37333,3083,39264,3627,30516,3101,32866,3645,23821,2776,23930,3001,20781,2582,32871,3549,29127,3132,28204,3201,9960,1823,4810,1393,4525,1245,2399,808,4467750,22799,246927,8520,162619,6340,192876,8431,228838,10168,203533,7858,220678,8258,201586,8347,215797,7352,189475,7337,346900,11247,461396,12832,577952,12476,433424,12010,250187,8894,281310,9218,254252,7591,5005235,16948,282536,10346,223503,8038,190978,7393,211168,7642,179545,7402,197167,6952,183231,6709,189310,7839,182112,7539,353701,9813,485469,11572,650596,14465,514858,11030,323180,8193,393131,9184,444750,9697,2539380,13074,157766,5580,252762,7776,220684,7409,181572,6287,162226,5311,144794,5452,130808,5567,117361,6214,109820,5357,180627,5756,222286,6057,231421,6568,144553,5411,87109,4192,92602,4448,102989,4415,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1975388,9057,104576,5815,21852,3013,9799,2005,8758,1756,10385,1724,7710,2065,6881,1521,6146,1425,6711,1674,4290,897,8197,1590,7086,1840,4130,931,1769,703,676,445,55,100,131,212,730256,7551,40238,3116,26053,2916,27662,2728,30377,2803,29974,2719,38168,3680,37216,3521,39570,3613,30675,3342,68930,5250,86412,5676,104328,6035,69076,3879,38027,3399,37316,3276,26234,2988,780830,6374,47345,4051,24605,2347,29074,2354,31676,3253,26338,2934,31901,2553,31925,2914,32878,3009,31345,3453,60144,3613,79076,4426,102997,5523,82030,4380,50779,3226,61607,3851,57110,3616,359726,4416,24677,2213,31768,2207,30023,2276,30400,2744,23260,1893,25640,2276,19658,2127,17324,1851,18043,1593,27928,2120,32592,2221,33647,2493,16665,1397,9299,1153,8991,1206,9811,1353,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1351643,7309,31905,2695,6064,1220,3057,923,2943,923,2619,771,1921,651,1290,572,1770,669,1780,811,1559,619,2784,853,2555,698,2141,620,1057,531,213,297,84,101,68,79,421985,6628,22596,2410,15729,2277,13804,2080,15724,2233,15040,2217,18256,2279,13461,2242,21018,2815,15303,2168,32272,2954,45041,3301,60551,4029,45784,3694,25864,2432,30519,2518,31023,2785,586174,4978,34185,2858,15867,2061,17961,2289,14627,1986,15103,1860,18474,2225,17827,2420,21001,1988,17756,2030,37965,3106,53913,3757,87779,4429,63797,3235,46052,3016,57270,2899,66597,3187,311579,3522,19443,2046,24646,2213,27560,2428,24236,1962,20990,1855,18751,1885,14396,1735,14775,1768,13620,1612,23694,2262,26821,2096,28714,2187,17208,1655,10725,1515,11537,1473,14463,1343,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,333192,3426,10784,1686,1682,541,887,486,789,460,306,272,1562,893,727,376,441,398,587,515,233,206,1137,541,574,482,873,523,380,353,606,479,0,192,0,192,104101,2947,4975,1475,3270,901,4015,1137,4413,1080,4406,1148,4994,1235,4975,1244,5828,1480,4465,1003,9758,1819,10210,1640,16312,2071,11064,1802,6261,1319,5248,1038,3907,750,137228,2639,7105,1224,5326,1226,3187,977,4291,1248,4757,1105,4807,992,5798,1253,5633,1192,5851,1246,10540,1390,15281,1793,20585,2038,15436,2087,8900,1336,9719,1439,10012,1480,81079,1961,5038,1060,5269,1050,8003,1296,5587,959,4746,948,4889,968,3555,743,4680,972,4637,988,6226,900,8747,1282,8781,1588,5639,955,2127,543,1687,684,1468,437,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,268670,3200,13824,1473,3845,927,1122,521,891,458,285,251,1110,636,389,324,712,384,902,484,560,321,864,346,850,435,1068,458,1089,449,0,200,137,225,0,200,120270,2791,10062,1611,2486,820,2199,695,4436,1504,3111,822,3942,1020,4528,1350,4993,1137,3143,1002,8759,1677,11916,1764,16471,2319,14112,1815,8549,1657,8868,1461,12695,1419,85442,2508,10177,1352,3245,849,2827,731,3505,1071,2024,539,3041,886,2401,652,3586,934,2544,740,5264,997,7381,1387,8290,1256,7801,1192,3682,717,7080,1018,12594,1406,49134,1445,5557,1001,4609,856,3411,985,3486,765,2265,600,1685,514,2105,647,1928,530,1861,575,3281,669,3257,747,3652,807,2790,662,2400,766,1793,575,5054,823,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7106283,31131,235287,7926,55708,4184,20486,3166,24562,3323,23001,3770,18495,2570,17084,2615,16342,2440,10132,1904,10291,2161,14691,1974,10708,1894,8722,1918,2925,1138,1261,683,436,370,443,294,2099399,19861,150826,6837,100744,5996,111936,6989,123787,6813,126258,6124,130332,7516,119838,7224,118637,7585,99156,6810,187156,8574,236435,10267,253693,10819,146069,7488,68483,5107,69777,5216,56272,5276,2788859,19748,226647,9823,140163,6142,134775,5854,150943,6699,145278,7317,143380,6311,136984,6225,135837,6694,114486,6319,235777,8188,287325,9554,331481,10427,219749,8832,127780,6755,125196,6444,133058,6529,1982738,14522,160265,6493,186591,8303,183869,7476,175812,7394,154983,7256,132508,6357,117133,6174,103856,5682,93332,5217,150722,7174,161035,6930,152787,6125,80667,4624,43005,3452,40251,2935,45922,3230,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
