GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001EA,B17007_001MA,B17007_002MA,B17007_002EA,B17007_003EA,B17007_003MA,B17007_004EA,B17007_004MA,B17007_005EA,B17007_005MA,B17007_006EA,B17007_006MA,B17007_007MA,B17007_007EA,B17007_008MA,B17007_008EA,B17007_009EA,B17007_009MA,B17007_010EA,B17007_010MA,B17007_011MA,B17007_011EA,B17007_012MA,B17007_012EA,B17007_013MA,B17007_013EA,B17007_014EA,B17007_014MA,B17007_015EA,B17007_015MA,B17007_016MA,B17007_016EA,B17007_017EA,B17007_017MA,B17007_018MA,B17007_018EA,B17007_019EA,B17007_019MA,B17007_020MA,B17007_020EA,B17007_021MA,B17007_021EA,B17007_022MA,B17007_022EA,B17007_023EA,B17007_023MA,B17007_024MA,B17007_024EA,B17007_025EA,B17007_025MA,B17007_026MA,B17007_026EA,B17007_027EA,B17007_027MA,B17007_028MA,B17007_028EA,B17007_029MA,B17007_029EA,B17007_030MA,B17007_030EA,B17007_031MA,B17007_031EA,B17007_032EA,B17007_032MA,B17007_033EA,B17007_033MA,B17007_034MA,B17007_034EA,B17007_035MA,B17007_035EA,B17007_036EA,B17007_036MA,B17007_037EA,B17007_037MA,B17007_038EA,B17007_038MA,B17007_039MA,B17007_039EA,B17007_040MA,B17007_040EA,B17007_041EA,B17007_041MA,B17007_042EA,B17007_042MA,B17007_043EA,B17007_043MA,state
0400000US16,268854,9617,86399,5276,39624,3676,441,319,558,421,14227,2669,7172,1474,4158,1374,5911,1297,5272,1193,1080,456,805,323,46775,3328,260,328,1365,709,17766,2543,5151,1257,4781,1224,5111,1215,5469,1197,3361,839,3511,988,182455,8020,92408,5676,0,195,0,195,10369,2014,18931,2563,13766,2149,17299,2256,15395,1808,9985,1531,6663,976,90047,5286,0,195,0,195,8104,1653,10567,2000,6385,1580,13082,1877,18628,1879,14514,1562,18767,1812,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2293724,25308,571300,14145,265682,10214,1374,726,3564,1162,67864,5325,51905,4126,31679,3632,47216,3366,41333,3183,12007,1691,8740,1537,305618,9441,1517,850,2935,921,73971,5150,47177,3917,29883,3319,43847,3237,45185,3132,25696,2009,35407,2540,1722424,20081,841217,15177,0,189,188,179,59242,4156,217542,8204,148787,6598,151252,6025,122813,4791,74697,3646,66696,3055,881207,11761,121,174,541,376,57760,3773,169179,6581,88449,5252,118453,5174,143338,4647,124353,4426,179013,4530,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1176526,17735,329302,9941,150268,6666,1461,546,2952,763,47255,3648,28070,3254,16232,1895,28439,2854,18408,1935,4185,942,3266,817,179034,7525,1295,506,4845,1233,55795,4457,23989,2810,18552,2158,23624,2366,21323,2192,13312,1852,16299,1682,847224,14407,428984,9891,79,123,33,55,37350,3955,101639,5346,75422,5600,79650,3532,68276,3394,35248,2588,31287,2359,418240,8926,0,190,0,190,28789,2851,55646,3438,36716,3019,64018,3878,76222,3968,60932,2739,95917,3424,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,595196,10247,151518,5656,70114,3680,380,295,929,524,27892,2598,11091,1643,6527,1153,10745,1561,7419,1266,2989,638,2142,582,81404,4155,401,256,1211,461,30345,3079,7966,1706,5248,1069,10245,1341,9255,1126,5596,1162,11137,1270,443678,8359,221545,6315,0,155,136,168,25641,2245,52448,3055,32742,3226,40290,2604,33486,2454,18277,1586,18525,1735,222133,6159,0,155,24,41,19659,2125,32315,2573,17738,2217,28299,2448,35326,2245,32054,1971,56718,2325,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,531238,10665,142314,6042,65720,4604,263,229,1966,715,25050,3576,11401,1709,5268,1247,9151,1502,8058,1101,2562,697,2001,487,76594,4124,283,166,762,342,25883,2620,11475,1548,5538,1220,9761,1200,8542,1432,5235,859,9115,1244,388924,9420,194158,6228,0,168,9,19,23311,3432,47266,3234,31022,2695,33284,2818,28789,2329,16248,1629,14229,1303,194766,6265,9,16,0,168,18519,2395,29969,2828,13827,1851,28812,2703,31462,2366,26213,1903,45955,2550,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,752465,13786,247667,9220,108511,5985,506,375,1552,656,25253,3249,16736,2235,14862,2092,20836,2332,15931,1989,6411,1197,6424,1080,139156,6948,1195,591,2566,849,27956,3408,18657,2391,11653,1798,24123,2367,20910,2187,13302,1766,18794,1906,504798,10486,244143,7035,0,189,18,47,20105,2755,47974,3904,44120,3648,44163,3300,43575,3093,24998,2162,19190,1962,260655,7352,0,189,229,275,16665,2325,33303,3072,25464,2608,37075,2328,47982,3343,43621,3039,56316,2426,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,811362,14810,262035,9039,114883,6756,706,572,1307,809,27882,3721,17562,2719,14705,2322,22647,2316,19644,2253,6173,1190,4257,815,147152,5976,337,292,676,322,31855,3469,21104,2359,15725,2763,22125,2367,23533,2346,13267,1505,18530,1903,549327,13097,286447,9879,0,198,246,241,25632,3147,71344,4869,49105,4040,51931,3895,46072,3205,22773,2069,19344,1874,262880,7400,39,71,0,198,17482,2479,40950,3251,22843,2454,43997,3511,45511,2995,42365,2393,49693,2592,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,296775,8803,82101,4560,37873,2922,234,239,578,334,7378,1509,6663,1274,4655,946,8762,1671,5446,988,2427,565,1730,650,44228,3041,178,184,978,486,10739,1636,4519,895,3962,1014,7400,1202,7491,1206,3634,697,5327,977,214674,7214,101138,4659,9,16,14,27,8589,1695,20409,2021,15929,1962,19590,2000,16803,1814,10169,1272,9626,1094,113536,4397,0,157,0,157,8615,1422,15803,1849,11085,1549,18454,1851,20746,1918,17148,1445,21685,1744,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1060505,17042,215798,9409,95829,5806,373,280,1769,824,20518,3257,15890,2150,16244,2791,17888,2120,13234,1892,5840,1203,4073,1116,119969,6603,409,321,1917,757,24997,2896,20083,2372,10803,1814,18314,1859,18887,2053,11153,1629,13406,1805,844707,14759,407827,10442,14,25,0,204,27809,3302,106462,5553,73020,5083,76757,3858,65121,3545,31341,2370,27303,1939,436880,9270,0,204,53,88,21601,2487,86684,5196,50785,4182,68046,3955,82157,3688,54394,2833,73160,3067,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1351242,18335,305013,8117,131163,4724,890,474,2327,862,31767,3442,25231,2989,14369,2125,19988,2827,20179,1728,9794,1626,6618,1317,173850,6682,217,187,1553,711,44531,3963,24761,3199,10693,1631,22609,2766,25113,3043,18699,2395,25674,2133,1046229,17278,505314,9208,0,204,0,204,36117,3522,135834,6515,87726,5293,89000,4994,73906,4181,44127,2571,38604,2382,540915,12588,0,204,184,288,31934,2857,108068,6163,59959,3744,75189,4011,95807,4281,70177,3654,99597,3830,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1819181,19941,548229,11397,262503,8046,1277,495,4478,1059,72747,4608,45816,3525,34553,2531,47493,2978,36918,2840,12316,1499,6905,909,285726,7459,1322,476,4640,883,81673,5243,35723,2812,24155,2352,42570,3146,43488,2504,21360,1758,30795,2058,1270952,16048,612403,10720,0,167,140,133,46334,4086,120209,5804,102251,4694,113544,4998,106448,3920,63112,2944,60365,2837,658549,10583,0,167,24,39,38556,3268,88373,4442,58991,3545,98226,3897,123533,4483,97515,4262,153331,3572,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1060588,15789,260871,7915,127048,5728,455,291,2728,891,38778,4185,22092,2016,13840,1869,20119,2014,17709,1586,5692,1012,5635,858,133823,5094,725,383,1735,481,41638,3272,19345,2156,9927,1261,17488,1894,14428,1568,9780,1396,18757,1704,799717,13522,403247,9605,0,143,0,143,34663,2915,114885,4770,63724,4256,76152,3586,57193,2683,28299,2085,28331,1798,396470,8069,41,64,61,91,32197,2395,71827,3496,37614,2445,56255,3304,66629,3254,49061,2540,82785,2961,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,455585,10806,162532,7771,70127,4140,364,331,1062,633,14658,2496,9473,1693,8035,1447,16170,2095,10934,1429,6985,1080,2446,715,92405,5759,938,880,889,531,18215,2492,10652,1687,8725,1622,16287,2329,14426,1789,10614,1495,11659,1505,293053,8587,148183,5710,0,206,0,206,10196,1695,32483,3261,28239,3281,24944,2835,25392,2418,14682,1924,12247,1488,144870,6371,0,206,0,206,5981,1504,17999,2331,12238,2070,20180,2422,30141,2407,24652,2562,33679,2347,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1117378,15559,315780,8458,141493,5816,896,510,2323,933,38501,3686,24579,3076,19242,2555,23626,2246,19369,2194,7406,1041,5551,988,174287,6413,726,403,3812,1200,48448,3466,20720,2572,15356,1916,25456,2656,26846,2601,12362,1427,20561,1657,801598,14399,399612,9293,0,184,0,184,37930,3463,98083,5373,62581,4006,75139,4184,59704,3623,36838,2751,29337,1854,401986,10251,0,184,112,99,27110,2726,58799,4685,34257,2694,61678,3654,70933,3882,59947,3034,89150,3301,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
