GEO_ID,B18103_001E,B18103_001M,B18103_002E,B18103_002M,B18103_003E,B18103_003M,B18103_004E,B18103_004M,B18103_005E,B18103_005M,B18103_006E,B18103_006M,B18103_007E,B18103_007M,B18103_008E,B18103_008M,B18103_009E,B18103_009M,B18103_010E,B18103_010M,B18103_011E,B18103_011M,B18103_012E,B18103_012M,B18103_013E,B18103_013M,B18103_014E,B18103_014M,B18103_015E,B18103_015M,B18103_016E,B18103_016M,B18103_017E,B18103_017M,B18103_018E,B18103_018M,B18103_019E,B18103_019M,B18103_020E,B18103_020M,B18103_021E,B18103_021M,B18103_022E,B18103_022M,B18103_023E,B18103_023M,B18103_024E,B18103_024M,B18103_025E,B18103_025M,B18103_026E,B18103_026M,B18103_027E,B18103_027M,B18103_028E,B18103_028M,B18103_029E,B18103_029M,B18103_030E,B18103_030M,B18103_031E,B18103_031M,B18103_032E,B18103_032M,B18103_033E,B18103_033M,B18103_034E,B18103_034M,B18103_035E,B18103_035M,B18103_036E,B18103_036M,B18103_037E,B18103_037M,B18103_038E,B18103_038M,B18103_039E,B18103_039M,NAME,B18103_001EA,B18103_001MA,B18103_002EA,B18103_002MA,B18103_003MA,B18103_003EA,B18103_004EA,B18103_004MA,B18103_005EA,B18103_005MA,B18103_006EA,B18103_006MA,B18103_007MA,B18103_007EA,B18103_008MA,B18103_008EA,B18103_009MA,B18103_009EA,B18103_010EA,B18103_010MA,B18103_011EA,B18103_011MA,B18103_012MA,B18103_012EA,B18103_013MA,B18103_013EA,B18103_014MA,B18103_014EA,B18103_015EA,B18103_015MA,B18103_016EA,B18103_016MA,B18103_017MA,B18103_017EA,B18103_018MA,B18103_018EA,B18103_019MA,B18103_019EA,B18103_020MA,B18103_020EA,B18103_021EA,B18103_021MA,B18103_022EA,B18103_022MA,B18103_023MA,B18103_023EA,B18103_024MA,B18103_024EA,B18103_025MA,B18103_025EA,B18103_026EA,B18103_026MA,B18103_027EA,B18103_027MA,B18103_028MA,B18103_028EA,B18103_029MA,B18103_029EA,B18103_030MA,B18103_030EA,B18103_031MA,B18103_031EA,B18103_032EA,B18103_032MA,B18103_033MA,B18103_033EA,B18103_034MA,B18103_034EA,B18103_035MA,B18103_035EA,B18103_036MA,B18103_036EA,B18103_037EA,B18103_037MA,B18103_038EA,B18103_038MA,B18103_039MA,B18103_039EA,state
0400000US13,9619740,3609,4653967,8192,350499,5340,2779,1222,347720,5553,928309,7555,8342,1853,919967,7774,1095062,6597,12148,2390,1082914,7445,1832363,6994,52057,4345,1780306,7806,291177,2849,15620,2011,275557,3412,156557,2414,19011,2398,137546,2700,4965773,7238,323482,4130,1238,830,322244,4009,882425,5624,8756,1741,873669,5890,1157828,5609,15086,3524,1142742,6861,2003685,5403,55337,4155,1948348,6137,343060,2904,17998,2279,325062,3546,255293,3101,33539,2538,221754,3292,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,648083,2516,45388,836,207,252,45181,873,109449,879,1223,639,108226,1010,143679,2414,985,616,142694,2527,261736,1834,5350,1401,256386,2056,50729,622,1380,551,49349,836,37102,531,3217,725,33885,853,677982,1697,42632,789,119,193,42513,743,106608,911,566,348,106042,1002,149322,1312,682,432,148640,1430,268971,1521,3362,966,265609,1856,54174,747,2326,809,51848,1115,56275,757,3714,961,52561,1155,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,61479,1360,684,666,60795,1476,157907,1731,716,326,157191,1754,180505,2052,1167,551,179338,2190,289355,2512,5930,1358,283425,2637,56120,855,2463,726,53657,1072,36197,743,4560,1036,31637,1271,784082,2928,57007,1574,307,460,56700,1509,150671,1568,1682,863,148989,1780,175915,1912,1779,1174,174136,2349,292756,2063,7457,1347,285299,2660,59443,1187,3529,1097,55914,1397,48290,896,5265,1254,43025,1244,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,418873,2754,2500,754,416373,2821,1155067,3009,8311,1289,1146756,3294,1483595,4081,10536,1704,1473059,4405,2455228,5073,41286,3724,2413942,5127,396806,1828,13270,1754,383536,2829,279354,1844,23146,2047,256208,2522,6499083,5643,408090,2776,1714,794,406376,2969,1109857,3072,7678,1603,1102179,3127,1492543,3052,8717,1603,1483826,3498,2582729,3863,43556,3253,2539173,4808,467757,1760,15983,1796,451774,2524,438107,2533,42798,2664,395309,3407,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,219170,2073,985,453,218185,2128,594549,3165,4763,1220,589786,3266,731825,4178,7074,1559,724751,4516,1242922,3760,28113,2730,1214809,5011,211778,1300,8764,1223,203014,1744,143627,1305,12843,1778,130784,2135,3273773,4020,209063,2415,1610,574,207453,2508,570854,2502,4864,1000,565990,2691,733124,3166,6711,1424,726413,3484,1296799,3544,31864,2859,1264935,4564,243532,1361,10004,1521,233528,2104,220401,1792,23553,1920,196848,2634,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,100044,1665,448,351,99596,1617,267141,2022,1139,467,266002,2084,348282,1954,3168,845,345114,2117,585616,2343,10409,1633,575207,3025,106158,600,3287,748,102871,998,82829,1057,4952,819,77877,1306,1527395,3237,98158,1786,93,152,98065,1770,256218,2203,1462,464,254756,2300,341603,2372,2263,533,339340,2477,585910,1905,8367,1402,577543,2370,119842,917,3271,729,116571,1251,125664,1334,9454,1277,116210,1725,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,102420,1720,75,91,102345,1712,266639,2551,1894,662,264745,2586,324159,2349,3806,977,320353,2468,530166,2492,13152,1863,517014,3098,90962,846,2766,637,88196,1095,68568,1119,5384,981,63184,1604,1430616,2615,99620,1571,673,315,98947,1600,252532,2060,1835,768,250697,2018,325426,2384,4678,1027,320748,2732,548698,2576,10793,1460,537905,2966,101423,1028,4312,883,97111,1402,102917,1354,9857,1169,93060,1774,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,141892,2370,1067,405,140825,2450,380493,2471,3517,1123,376976,2639,467503,3575,6265,1507,461238,4035,846887,3253,26873,2465,820014,4154,154210,1484,8464,1151,145746,1871,95429,1107,10770,1472,84659,1735,2197943,4284,137177,1966,535,312,136642,1960,363386,2995,3265,941,360121,3049,485304,2842,6594,1298,478710,2962,890336,2673,32517,2680,857819,3563,177003,1354,10170,1343,166833,1974,144737,1643,18512,1947,126225,2420,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,159305,2528,1329,724,157976,2674,411355,3275,4096,1089,407259,3468,519487,3606,7440,1484,512047,3734,831962,3618,30493,3022,801469,4598,144957,1524,8494,1514,136463,1944,91933,1327,11508,1434,80425,1737,2314069,4598,153670,2339,730,471,152940,2289,392963,3361,4868,1202,388095,3258,554938,3754,8003,1913,546935,4425,898693,3346,35616,3075,863077,3822,171516,1531,10492,1357,161024,1654,142289,1913,17682,1813,124607,2447,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,33916,887,209,165,33707,873,105766,1636,857,435,104909,1725,129163,1246,1516,604,127647,1367,280333,1371,6131,1162,274202,1740,55225,556,1824,582,53401,765,38658,703,2147,414,36511,707,671060,2018,32181,715,81,75,32100,724,98038,1030,813,408,97225,1103,128073,1020,1461,660,126612,1281,296452,1360,4569,879,291883,1621,60740,677,2319,666,58421,985,55576,791,6300,974,49276,1246,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,185438,1765,1517,1048,183921,1975,498914,2102,3398,1251,495516,2278,643189,3508,4878,1180,638311,3556,1124160,3284,15385,1985,1108775,3832,182353,1312,6728,1044,175625,1648,120794,1423,8657,1459,112137,2225,2981740,3865,177683,1656,719,498,176964,1856,482463,1941,2718,922,479745,2272,665536,2388,4369,1136,661167,2824,1251653,2550,23388,2794,1228265,3895,215438,1392,8080,1308,207358,1742,188967,1738,19000,2045,169967,2509,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,185568,850,1528,847,184040,1302,529925,1796,3763,900,526162,1997,748576,2224,6506,1398,742070,2616,1303133,2409,20721,2347,1282412,3060,215672,1332,6825,1123,208847,1717,158956,1286,12718,1552,146238,1902,3365766,2676,176947,803,334,202,176613,843,509433,1483,3638,1082,505795,1863,777468,1428,5772,1389,771696,2058,1393962,1946,23043,2451,1370919,3003,253445,1337,8473,1360,244972,1919,254511,1850,24400,2440,230111,3210,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,298547,1937,1356,462,297191,1967,874005,2712,6908,1310,867097,2868,1061761,3130,11009,1723,1050752,3288,1944768,2962,43817,3454,1900951,4250,346914,1509,12603,1495,334311,1995,243294,1236,17253,1691,226041,2179,4993017,3459,284846,2020,1082,541,283764,2066,832133,2053,6480,1208,825653,2480,1069095,2584,11828,1729,1057267,3082,2047129,2593,47424,3045,1999705,3537,390422,1267,14606,1484,375816,1978,369392,1769,39155,2399,330237,3137,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,179415,1891,1121,510,178294,1935,473954,2555,3796,910,470158,2593,615612,2531,3724,996,611888,2512,1056169,2952,15043,1638,1041126,3654,172835,820,4192,761,168643,1056,124732,1204,8521,1188,116211,1517,2664011,3589,173034,2008,747,387,172287,2061,449632,2399,2328,715,447304,2372,603802,2603,2640,764,601162,2715,1064750,2730,13253,1811,1051497,3254,190513,1026,4939,1144,185574,1428,182280,1533,15435,1808,166845,2449,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,106182,3236,553,483,105629,3351,277409,3818,2253,800,275156,3761,319473,4342,4975,1453,314498,4191,533211,4545,21541,2225,511670,4880,99318,1681,7010,1338,92308,1955,60191,1469,7843,1225,52348,1796,1516027,4544,99215,2825,200,244,99015,2831,266766,2953,2532,730,264234,2942,344106,3263,3383,872,340723,3330,591422,3288,24506,2334,566916,4188,116312,1496,8376,1138,107936,1779,98206,1399,15830,2007,82376,2137,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,194545,2384,1478,812,193067,2574,526729,4035,5307,1130,521422,4113,657455,3696,7223,1628,650232,4190,1134100,3468,28234,2507,1105866,3924,211704,1565,8498,1230,203206,1831,146465,1679,13578,1784,132887,2138,3027970,4474,187072,1935,1030,619,186042,2070,500909,2871,3565,1119,497344,3053,678191,3043,8491,1460,669700,3023,1201329,3959,34023,3300,1167306,5292,242563,1285,9989,1375,232574,1820,217906,1759,24305,2044,193601,2661,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,31678,1012,285,297,31393,1081,82546,1496,491,345,82055,1469,110374,1824,904,476,109470,1917,196744,1736,4149,1200,192595,1717,41335,535,1642,550,39693,782,27557,564,2810,620,24747,838,492980,2079,28771,1092,471,480,28300,1019,79107,1443,815,686,78292,1528,107533,1695,868,387,106665,1678,200155,1679,3857,1016,196298,1969,41660,640,1608,437,40052,756,35754,605,4296,736,31458,831,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,67374,1665,279,224,67095,1641,167112,1860,682,298,166430,1878,212570,2062,1537,557,211033,2091,343833,1926,5709,955,338124,2262,59313,608,1330,379,57983,682,44805,622,3970,829,40835,956,919381,2970,63608,1698,61,94,63547,1695,161097,1330,578,305,160519,1353,211489,1761,1101,403,210388,1726,349408,1871,4262,799,345146,2025,64764,673,1815,494,62949,778,69015,1008,6035,842,62980,1206,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,93703,1571,889,684,92814,1681,244010,1901,1631,957,242379,2170,309889,2358,2920,1511,306969,2783,536421,3016,12134,2141,524287,3323,100100,947,2727,791,97373,1277,58922,893,4711,1169,54211,1249,1343944,2668,91483,1449,983,672,90500,1627,233163,1462,1834,832,231329,1569,307927,2013,2863,1137,305064,2258,534229,2401,15032,2612,519197,3798,104255,755,3354,895,100901,1191,72887,991,7197,1316,65690,1741,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
