GEO_ID,B18106_001E,B18106_001M,B18106_002E,B18106_002M,B18106_003E,B18106_003M,B18106_004E,B18106_004M,B18106_005E,B18106_005M,B18106_006E,B18106_006M,B18106_007E,B18106_007M,B18106_008E,B18106_008M,B18106_009E,B18106_009M,B18106_010E,B18106_010M,B18106_011E,B18106_011M,B18106_012E,B18106_012M,B18106_013E,B18106_013M,B18106_014E,B18106_014M,B18106_015E,B18106_015M,B18106_016E,B18106_016M,B18106_017E,B18106_017M,B18106_018E,B18106_018M,B18106_019E,B18106_019M,B18106_020E,B18106_020M,B18106_021E,B18106_021M,B18106_022E,B18106_022M,B18106_023E,B18106_023M,B18106_024E,B18106_024M,B18106_025E,B18106_025M,B18106_026E,B18106_026M,B18106_027E,B18106_027M,B18106_028E,B18106_028M,B18106_029E,B18106_029M,B18106_030E,B18106_030M,B18106_031E,B18106_031M,B18106_032E,B18106_032M,B18106_033E,B18106_033M,NAME,B18106_001MA,B18106_001EA,B18106_002MA,B18106_002EA,B18106_003EA,B18106_003MA,B18106_004EA,B18106_004MA,B18106_005EA,B18106_005MA,B18106_006MA,B18106_006EA,B18106_007EA,B18106_007MA,B18106_008MA,B18106_008EA,B18106_009EA,B18106_009MA,B18106_010EA,B18106_010MA,B18106_011MA,B18106_011EA,B18106_012EA,B18106_012MA,B18106_013MA,B18106_013EA,B18106_014EA,B18106_014MA,B18106_015EA,B18106_015MA,B18106_016EA,B18106_016MA,B18106_017MA,B18106_017EA,B18106_018MA,B18106_018EA,B18106_019MA,B18106_019EA,B18106_020EA,B18106_020MA,B18106_021EA,B18106_021MA,B18106_022MA,B18106_022EA,B18106_023EA,B18106_023MA,B18106_024MA,B18106_024EA,B18106_025EA,B18106_025MA,B18106_026EA,B18106_026MA,B18106_027EA,B18106_027MA,B18106_028MA,B18106_028EA,B18106_029MA,B18106_029EA,B18106_030MA,B18106_030EA,B18106_031EA,B18106_031MA,B18106_032EA,B18106_032MA,B18106_033MA,B18106_033EA,state
0400000US13,8945759,6804,4303468,9214,928309,7555,10920,1875,917389,7654,1095062,6597,10783,2290,1084279,6708,1832363,6994,47297,4400,1785066,8292,291177,2849,14783,2154,276394,3566,156557,2414,17210,1977,139347,3054,4642291,6490,882425,5624,7453,1624,874972,5982,1157828,5609,12522,2660,1145306,6460,2003685,5403,56807,4650,1946878,7412,343060,2904,19777,2522,323283,3831,255293,3101,47054,3834,208239,3759,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1238045,2362,602695,2542,109449,879,1720,844,107729,1112,143679,2414,1011,571,142668,2532,261736,1834,4533,1190,257203,2114,50729,622,1878,727,48851,929,37102,531,3321,833,33781,905,635350,1602,106608,911,330,195,106278,877,149322,1312,1137,479,148185,1329,268971,1521,4611,980,264360,1608,54174,747,1803,937,52371,1208,56275,757,5924,1006,50351,1249,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1447159,1357,720084,2996,157907,1731,1799,688,156108,1832,180505,2052,1919,877,178586,2120,289355,2512,6801,1143,282554,2744,56120,855,3027,879,53093,1251,36197,743,4025,951,32172,1244,727075,2589,150671,1568,2301,1640,148370,2015,175915,1912,1230,442,174685,1961,292756,2063,7614,1405,285142,2623,59443,1187,4494,1274,54949,1730,48290,896,7391,1309,40899,1348,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11861043,3286,5770050,5444,1155067,3009,9603,1183,1145464,3055,1483595,4081,11681,1792,1471914,4663,2455228,5073,47442,3142,2407786,5432,396806,1828,16397,2012,380409,2927,279354,1844,29667,2077,249687,3008,6090993,5303,1109857,3072,7122,1353,1102735,3009,1492543,3052,9784,1556,1482759,3336,2582729,3863,54322,3461,2528407,5314,467757,1760,20779,2153,446978,2729,438107,2533,66120,3910,371987,4474,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5989411,2707,2924701,4123,594549,3165,6647,1460,587902,3276,731825,4178,5366,1084,726459,4206,1242922,3760,31048,2811,1211874,4679,211778,1300,7604,1114,204174,1685,143627,1305,14518,1449,129109,1775,3064710,3419,570854,2502,3418,823,567436,2509,733124,3166,4901,1063,728223,3245,1296799,3544,37033,3026,1259766,4467,243532,1361,11245,1464,232287,2037,220401,1792,29594,2335,190807,2768,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2819263,1956,1390026,3286,267141,2022,2137,642,265004,2162,348282,1954,2439,671,345843,2096,585616,2343,11119,1401,574497,2611,106158,600,4135,790,102023,1027,82829,1057,6228,995,76601,1285,1429237,3005,256218,2203,1839,602,254379,2169,341603,2372,1688,489,339915,2380,585910,1905,11616,1368,574294,2427,119842,917,5628,1099,114214,1482,125664,1334,13927,1384,111737,1749,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2611490,2278,1280494,3080,266639,2551,2652,728,263987,2581,324159,2349,4026,982,320133,2568,530166,2492,12441,2113,517725,3340,90962,846,3526,793,87436,1114,68568,1119,7365,1139,61203,1488,1330996,2703,252532,2060,1451,565,251081,2120,325426,2384,3857,1127,321569,2565,548698,2576,14697,1490,534001,3011,101423,1028,5140,779,96283,1206,102917,1354,13719,1627,89198,2191,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4005288,3264,1944522,4416,380493,2471,5685,1307,374808,2666,467503,3575,7236,1652,460267,3771,846887,3253,35046,2511,811841,3984,154210,1484,8645,1374,145565,2012,95429,1107,12189,1554,83240,1764,2060766,3992,363386,2995,3961,1145,359425,3117,485304,2842,4619,1134,480685,2943,890336,2673,34514,2827,855822,3863,177003,1354,10371,1377,166632,1889,144737,1643,26114,2162,118623,2537,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4160093,2763,1999694,4307,411355,3275,5091,1261,406264,3667,519487,3606,8056,1807,511431,3945,831962,3618,29389,2967,802573,3635,144957,1524,8042,1405,136915,2010,91933,1327,13108,1405,78825,1732,2160399,4248,392963,3361,3439,1134,389524,3498,554938,3754,6761,1764,548177,4248,898693,3346,31003,2657,867690,3408,171516,1531,11868,1461,159648,1965,142289,1913,28235,2240,114054,2696,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1248024,1281,609145,2248,105766,1636,1220,509,104546,1773,129163,1246,1374,468,127789,1269,280333,1371,6421,1118,273912,1787,55225,556,2439,684,52786,847,38658,703,4511,967,34147,1096,638879,1991,98038,1030,980,590,97058,1204,128073,1020,1005,438,127068,1180,296452,1360,6257,1195,290195,1592,60740,677,1556,530,59184,897,55576,791,7289,1095,48287,1420,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5373467,2663,2569410,3974,498914,2102,4765,1185,494149,2474,643189,3508,4843,1176,638346,3672,1124160,3284,20229,2571,1103931,3953,182353,1312,6787,1371,175566,1811,120794,1423,12977,1812,107817,2324,2804057,3327,482463,1941,3107,1119,479356,2386,665536,2388,3966,1089,661570,2742,1251653,2550,28036,2673,1223617,3771,215438,1392,8557,1434,206881,1981,188967,1738,28086,2797,160881,2928,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6145081,1784,2956262,2939,529925,1796,7545,1436,522380,2446,748576,2224,7279,1584,741297,2782,1303133,2409,24519,2833,1278614,3665,215672,1332,6674,1082,208998,1606,158956,1286,15834,1833,143122,2065,3188819,2543,509433,1483,5651,1393,503782,2063,777468,1428,4850,1168,772618,1825,1393962,1946,32375,2848,1361587,3080,253445,1337,11995,1519,241450,2177,254511,1850,36389,2513,218122,3262,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9178913,2482,4470742,3839,874005,2712,8842,1140,865163,2786,1061761,3130,13430,1869,1048331,3639,1944768,2962,60942,3356,1883826,4775,346914,1509,16170,1458,330744,2056,243294,1236,26233,2065,217061,2429,4708171,3214,832133,2053,5704,959,826429,2232,1069095,2584,10309,1623,1058786,2922,2047129,2593,66422,3828,1980707,4626,390422,1267,19381,1825,371041,2267,369392,1769,54550,2934,314842,3618,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4934279,2290,2443302,3193,473954,2555,7141,1229,466813,2502,615612,2531,5223,1369,610389,2593,1056169,2952,16985,1608,1039184,3713,172835,820,6319,1018,166516,1282,124732,1204,11788,1272,112944,1487,2490977,3586,449632,2399,3362,850,446270,2635,603802,2603,4884,918,598918,2737,1064750,2730,19573,2064,1045177,3302,190513,1026,7110,969,183403,1464,182280,1533,20089,1907,162191,2530,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2706414,2907,1289602,4085,277409,3818,3615,1104,273794,3750,319473,4342,4270,1230,315203,4167,533211,4545,21077,2142,512134,4694,99318,1681,5780,1145,93538,1943,60191,1469,9807,1387,50384,1936,1416812,3649,266766,2953,1954,745,264812,3018,344106,3263,3449,935,340657,3319,591422,3288,24448,3035,566974,4460,116312,1496,9121,1576,107191,2103,98206,1399,21172,1981,77034,2275,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5517351,3039,2676453,4521,526729,4035,6180,1437,520549,4192,657455,3696,5040,1335,652415,3944,1134100,3468,30055,2387,1104045,4164,211704,1565,8648,1319,203056,1889,146465,1679,16933,1776,129532,2214,2840898,4253,500909,2871,3175,840,497734,3004,678191,3043,3681,842,674510,3003,1201329,3959,35855,3221,1165474,4959,242563,1285,12419,1631,230144,2144,217906,1759,28038,2653,189868,3064,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,922765,1595,458556,2046,82546,1496,555,350,81991,1506,110374,1824,1202,540,109172,1779,196744,1736,4398,989,192346,2154,41335,535,920,370,40415,624,27557,564,2815,703,24742,848,464209,2152,79107,1443,997,706,78110,1541,107533,1695,1323,618,106210,1766,200155,1679,4820,1106,195335,1873,41660,640,1494,507,40166,784,35754,605,5461,1046,30293,1093,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1683406,2149,827633,2928,167112,1860,1180,465,165932,1847,212570,2062,1399,559,211171,2088,343833,1926,6135,1006,337698,2090,59313,608,1820,525,57493,830,44805,622,3098,686,41707,861,855773,2463,161097,1330,980,393,160117,1371,211489,1761,1232,550,210257,1783,349408,1871,6376,1018,343032,2310,64764,673,1860,448,62904,732,69015,1008,5886,872,63129,1267,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2501803,2276,1249342,2956,244010,1901,2306,943,241704,2000,309889,2358,3842,1200,306047,2743,536421,3016,11073,2552,525348,3887,100100,947,3246,931,96854,1437,58922,893,6224,1436,52698,1496,1252461,2401,233163,1462,1036,658,232127,1529,307927,2013,2668,1027,305259,2272,534229,2401,13457,2253,520772,3309,104255,755,3711,920,100544,1241,72887,991,9431,1424,63456,1711,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1236262,1148,607529,1797,107895,1066,1040,496,106855,1138,133996,1664,776,352,133220,1710,285867,1639,5095,1182,280772,1908,48155,532,1798,513,46357,802,31616,590,3626,940,27990,1131,628733,1590,103709,927,604,509,103105,1171,133413,1505,737,450,132676,1644,294458,1345,4165,906,290293,1640,52142,680,1658,562,50484,922,45011,589,4465,993,40546,1029,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8177681,1797,3954668,2689,768326,1956,7648,1446,760678,2355,934268,2651,6573,1401,927695,2980,1757990,2588,31354,2860,1726636,3837,283107,1599,13280,1499,269827,2029,210977,1493,21143,2004,189834,2383,4223013,2225,734540,1651,4880,1154,729660,2171,931559,1896,5907,1317,925652,2315,1883121,2074,38996,2983,1844125,3375,338165,1768,14559,1425,323606,2286,335628,2180,52450,3182,283178,3617,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1902961,2304,932283,2694,193183,2187,1022,497,192161,2142,234336,2701,2780,813,231556,2707,378902,2397,11235,2190,367667,2767,75648,1273,3955,975,71693,1743,50214,1226,6098,1181,44116,1546,970678,2400,179323,1817,607,446,178716,1827,233613,2291,1610,602,232003,2310,405398,2404,10951,1591,394447,2791,86080,1217,4431,886,81649,1480,66264,1279,11522,1693,54742,1808,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18051815,2870,8677627,4776,1592817,2966,18188,2060,1574629,3411,2285652,4530,17821,2020,2267831,4728,3725089,3986,70693,4823,3654396,6404,619095,1805,26046,2375,593049,2831,454974,2248,47621,3095,407353,3429,9374188,3853,1520689,2448,11390,1623,1509299,2960,2341109,2904,14840,1900,2326269,3433,4022724,3945,85453,4204,3937271,5641,759226,1952,33209,2869,726017,3352,730440,2728,122208,4956,608232,5491,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8834295,6336,4228413,8279,844475,6142,7425,1782,837050,6435,1019098,6864,11158,1905,1007940,7016,1831978,6781,52587,4986,1779391,7943,331023,2519,13915,1888,317108,2765,201839,2321,24038,2573,177801,2991,4605882,6973,815674,5644,5334,1402,810340,5904,1095819,5215,7728,1519,1088091,5372,1992593,4870,62623,4343,1929970,6827,385629,2717,20949,2402,364680,3332,316167,2549,54388,3119,261779,3313,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,623159,1408,312743,1751,52716,971,490,277,52226,1016,89978,1486,488,304,89490,1560,128260,1020,2088,519,126172,1075,23065,249,893,387,22172,461,18724,395,1048,342,17676,472,310416,1607,51871,947,71,52,51800,947,81837,1404,228,300,81609,1406,126090,1001,2282,609,123808,1236,24503,377,668,277,23835,506,26115,481,2063,529,24052,571,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
