GEO_ID,B11003_001E,B11003_001M,B11003_002E,B11003_002M,B11003_003E,B11003_003M,B11003_004E,B11003_004M,B11003_005E,B11003_005M,B11003_006E,B11003_006M,B11003_007E,B11003_007M,B11003_008E,B11003_008M,B11003_009E,B11003_009M,B11003_010E,B11003_010M,B11003_011E,B11003_011M,B11003_012E,B11003_012M,B11003_013E,B11003_013M,B11003_014E,B11003_014M,B11003_015E,B11003_015M,B11003_016E,B11003_016M,B11003_017E,B11003_017M,B11003_018E,B11003_018M,B11003_019E,B11003_019M,B11003_020E,B11003_020M,NAME,B11003_001EA,B11003_001MA,B11003_002EA,B11003_002MA,B11003_003EA,B11003_003MA,B11003_004EA,B11003_004MA,B11003_005EA,B11003_005MA,B11003_006EA,B11003_006MA,B11003_007EA,B11003_007MA,B11003_008EA,B11003_008MA,B11003_009MA,B11003_009EA,B11003_010EA,B11003_010MA,B11003_011EA,B11003_011MA,B11003_012EA,B11003_012MA,B11003_013EA,B11003_013MA,B11003_014EA,B11003_014MA,B11003_015EA,B11003_015MA,B11003_016EA,B11003_016MA,B11003_017EA,B11003_017MA,B11003_018MA,B11003_018EA,B11003_019EA,B11003_019MA,B11003_020MA,B11003_020EA,state
0400000US18,1641389,13221,1217034,13749,474838,9844,102058,4966,108924,5270,263856,7908,742196,9530,424355,9808,110790,6153,58376,4097,15959,2468,8618,1506,33799,3344,52414,4086,313565,7677,192326,6276,40601,3319,38546,3608,113179,5378,121239,4945,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,625231,7647,241863,5807,55150,3641,56122,2845,130591,4826,383368,5813,159664,5499,47231,3128,27228,2653,7288,1430,3925,891,16015,1879,20003,2078,112433,4143,75892,3817,17410,2006,16703,2073,41779,2935,36541,2453,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,557419,7655,233734,5536,52162,3414,51032,2987,130540,4432,323685,5696,164597,5700,46960,3295,25540,2654,8461,1331,3713,1194,13366,1976,21420,2296,117637,4639,75691,4114,17239,2076,14402,1796,44050,2901,41946,2882,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,827519,12957,312461,9317,71284,4341,62043,4097,179134,6415,515058,7950,292361,8854,75067,4735,39000,3291,8162,1503,4808,1356,26030,2613,36067,3094,217294,7463,124367,7311,27414,3212,24625,2919,72328,5275,92927,4187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,743138,10255,286474,7845,62477,4386,64321,3878,159676,5637,456664,7155,375079,7531,84592,4406,39280,3495,12668,2005,5634,1649,20978,2246,45312,3416,290487,6838,163715,6281,37284,3001,33496,3228,92935,4529,126772,5282,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,270959,7042,88876,4053,19633,2286,14902,1618,54341,3150,182083,4856,77001,3642,23073,2132,14615,1796,3825,1067,1315,580,9475,1456,8458,979,53928,2855,34788,2472,7409,1369,4458,906,22921,1938,19140,1592,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,995216,12101,411914,9365,93200,4062,78257,4050,240457,7467,583302,8705,420360,9722,101534,6027,46457,4322,14328,2378,7430,2209,24699,3116,55077,3866,318826,7849,170909,6006,30662,3188,29178,3327,111069,5855,147917,6123,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,1174019,12423,495852,8996,117303,5361,87123,4439,291426,7619,678167,10862,423901,10315,99872,4531,41073,3400,11924,1925,4834,1205,24315,2409,58799,3361,324029,8720,181211,6889,34389,3674,29832,2956,116990,5211,142818,5769,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,1817454,13650,693616,10167,142656,5235,140248,5018,410712,8249,1123838,10807,655430,10339,172782,6257,87778,5086,22723,2284,10743,1548,54312,3752,85004,4503,482648,9116,270349,7165,55514,3769,48127,3250,166708,6057,212299,7223,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,1066483,9610,437819,7369,102453,4608,91124,4168,244242,5301,628664,7319,289983,8115,90234,4842,51023,3136,15285,2308,8199,1361,27539,2112,39211,3167,199749,6114,127217,5348,28411,2788,22639,2194,76167,4092,72532,3623,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,487509,10079,186686,6682,39354,3411,37060,3344,110272,5480,300823,7196,253449,6636,50001,3402,21971,2472,4738,1315,3741,1194,13492,2196,28030,2898,203448,5947,113296,4965,22335,2680,21906,2437,69055,4231,90152,3939,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,1144804,12015,436692,8460,99774,5043,93336,3964,243582,6178,708112,9310,390027,9108,99280,5398,53985,3925,16615,2154,7680,1849,29690,2973,45295,3643,290747,7614,174990,5787,37935,3088,32788,3477,104267,4792,115757,5126,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,199556,4859,68083,3354,16267,1875,15608,1891,36208,2652,131473,3989,53575,3615,16121,1917,9372,1547,2228,840,1175,526,5969,1241,6749,1277,37454,2854,21366,1806,4571,1096,4205,1060,12590,1542,16088,2227,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,369983,5595,152305,3835,32646,2552,36146,2818,83513,2827,217678,4691,100462,4266,30287,2297,18011,1904,5426,1266,3141,1049,9444,1480,12276,1468,70175,3589,45617,3073,12171,1796,9638,1611,23808,2246,24558,1879,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,450072,9226,191500,7406,42731,4297,48376,4033,100393,5899,258572,6842,186909,8853,61507,5475,29797,3778,8387,2122,5426,1336,15984,3103,31710,3604,125402,6239,75175,5412,15700,3009,13291,2169,46184,4088,50227,3645,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,276775,5188,103769,3821,25114,2523,17711,1977,60944,2864,173006,5003,72726,3739,21489,2670,11503,1900,2407,847,1277,737,7819,1643,9986,1668,51237,3238,30298,2650,7053,1626,3827,1184,19418,2193,20939,2094,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,1607317,15046,708322,10853,161006,6189,139524,5747,407792,7103,898995,12275,584087,11378,152932,7004,66133,4587,18056,2367,9269,1471,38808,3387,86799,4595,431155,8350,228577,6872,40446,2926,40244,3543,147887,6161,202578,6720,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,349608,7866,129102,5702,27323,2835,33740,3496,68039,4182,220506,5777,152890,6041,44051,3489,21097,2468,5323,1290,3436,1032,12338,1749,22954,2343,108839,4978,64188,4368,14590,2263,14370,2017,35228,3355,44651,3099,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,3166722,21964,1330561,14724,306236,8236,266717,8680,757608,12217,1836161,16346,1440914,20041,355039,10358,144515,7416,39428,3499,22663,2875,82424,4807,210524,7356,1085875,16889,567746,13166,104216,5906,100948,5643,362582,10277,518129,11202,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,1788142,18585,675851,14450,161071,7939,137669,7277,377111,11241,1112291,15439,667422,14710,155308,6169,81837,5059,23027,2744,14885,2446,43925,4468,73471,4666,512114,12272,302777,8924,58412,3862,59425,4497,184940,7318,209337,7908,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,142172,3838,56394,3184,14559,2031,12761,1601,29074,2070,85778,2640,33047,2360,10656,1643,5882,1200,1327,602,882,382,3673,1059,4774,1027,22391,1862,15562,1688,4741,1292,2697,753,8124,1050,6829,1054,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,2137964,17737,796948,12870,170137,6054,163988,6281,462823,10449,1341016,13062,777963,13788,191178,6799,95759,5392,25651,2654,12164,2123,57944,3464,95419,4654,586785,11466,351830,8647,77735,4509,69446,4146,204649,6470,234955,7584,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,715154,7911,281099,5880,65072,2903,64123,4022,151904,4635,434055,6198,242701,6659,67388,3707,37269,2973,9447,1679,5279,1075,22543,2302,30119,2454,175313,5271,105999,4387,26006,2714,20405,1895,59588,4151,69314,3564,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,734223,9928,278537,6949,65503,4377,61993,4521,151041,5138,455686,8402,222523,7528,70642,4548,40150,3833,10754,2191,6590,1382,22806,2981,30492,2760,151881,6251,87899,4479,17761,2289,15113,2273,55025,3464,63982,4086,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,2374705,18852,887711,13421,187956,7392,170228,5525,529527,10314,1486994,13145,818996,12637,221386,7703,106992,5662,28786,3058,14134,2155,64072,4447,114394,4801,597610,10565,324860,7577,66667,4946,62462,4090,195731,6270,272750,7194,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,181495,5429,70306,3158,13409,1441,15980,2055,40917,2845,111189,4468,74686,4027,19412,2360,8527,1487,2151,766,1099,451,5277,1248,10885,1826,55274,3524,32481,2732,6555,1216,6572,1426,19354,2134,22793,2146,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,855034,12797,313733,9918,68532,5602,69162,5026,176039,6956,541301,9983,346654,10489,79832,4965,39481,3649,10250,2083,6720,1492,22511,2532,40351,3990,266822,8196,145822,6571,30372,3879,33300,3618,82150,5501,121000,5931,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,163103,4456,61158,3500,15336,1818,14602,1760,31220,2518,101945,3298,47576,3210,16122,1848,9047,1474,2764,978,1793,701,4490,1036,7075,1458,31454,2786,21409,2232,6689,1498,4471,1034,10249,1293,10045,1425,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,1189542,14575,445519,10722,98353,5631,93231,4916,253935,8462,744023,11272,436144,9274,107407,5805,47773,3740,11289,2060,6874,1750,29610,3210,59634,4236,328737,7257,180995,7254,38750,3774,32131,3434,110114,5165,147742,6692,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,4429883,28857,2017757,22681,426768,11474,501819,14323,1089170,17787,2412126,19206,1741434,21707,456464,14041,210294,9414,56497,3764,33933,4388,119864,7388,246170,10579,1284970,20862,762729,17555,143345,6569,157750,7090,461634,12208,522241,10546,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,534006,7966,267353,6145,65060,3916,80334,3458,121959,4709,266653,5664,128472,5391,38126,3589,18295,2243,3869,1030,3335,1149,11091,1937,19831,2461,90346,4612,53998,3932,11047,1907,10439,2017,32512,3721,36348,3105,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,128267,3298,44516,2200,9603,1196,7718,1022,27195,1925,83751,2561,33352,2341,11331,1321,6658,1114,2089,655,437,217,4132,997,4673,793,22021,1941,14910,1600,3866,988,1527,542,9517,1226,7111,1016,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,1518944,15312,630339,10892,149951,6918,129833,5199,350555,8140,888605,11398,491970,10530,126534,6006,60823,4347,15731,2378,7213,1576,37879,3392,65711,4420,365436,10473,202643,8499,42885,3449,36334,3894,123424,6525,162793,6555,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,1303418,12268,538771,9517,131690,5460,118413,5185,288668,7328,764647,8314,396433,9551,116352,6177,61981,4742,15805,2213,8664,1693,37512,3839,54371,4234,280081,6970,166572,5755,32723,3315,31687,3390,102162,5441,113509,4689,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,356697,7060,115050,5016,23876,2445,21385,2308,69789,4244,241647,5873,121112,5493,35308,2398,16468,1920,4434,1026,1141,521,10893,1577,18840,1836,85804,4775,44936,3493,10473,1487,7471,1268,26992,2933,40868,3216,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,1134124,11909,429500,8562,95619,4359,88532,3959,245349,6933,704624,8462,328803,7526,99723,4638,57484,3549,15577,1893,6785,1362,35122,2895,42239,3386,229080,6370,146652,5243,31397,2833,30194,2873,85061,5008,82428,4008,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,114463,3824,41491,2770,10833,1734,9670,1385,20988,1655,72972,2891,28155,2608,8700,1603,5745,1246,1926,738,371,304,3448,941,2955,931,19455,2075,12960,1775,3076,935,2616,784,7268,1363,6495,1121,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,520702,9411,180444,6419,32851,2785,29832,2638,117761,5225,340258,6756,382958,9086,78604,4332,37288,2860,10861,1542,6782,1176,19645,2301,41316,3003,304354,7820,154281,5654,23794,2597,27158,2151,103329,4419,150073,5235,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
