GEO_ID,B17010H_001E,B17010H_001M,B17010H_002E,B17010H_002M,B17010H_003E,B17010H_003M,B17010H_004E,B17010H_004M,B17010H_005E,B17010H_005M,B17010H_006E,B17010H_006M,B17010H_007E,B17010H_007M,B17010H_008E,B17010H_008M,B17010H_009E,B17010H_009M,B17010H_010E,B17010H_010M,B17010H_011E,B17010H_011M,B17010H_012E,B17010H_012M,B17010H_013E,B17010H_013M,B17010H_014E,B17010H_014M,B17010H_015E,B17010H_015M,B17010H_016E,B17010H_016M,B17010H_017E,B17010H_017M,B17010H_018E,B17010H_018M,B17010H_019E,B17010H_019M,B17010H_020E,B17010H_020M,B17010H_021E,B17010H_021M,B17010H_022E,B17010H_022M,B17010H_023E,B17010H_023M,B17010H_024E,B17010H_024M,B17010H_025E,B17010H_025M,B17010H_026E,B17010H_026M,B17010H_027E,B17010H_027M,B17010H_028E,B17010H_028M,B17010H_029E,B17010H_029M,B17010H_030E,B17010H_030M,B17010H_031E,B17010H_031M,B17010H_032E,B17010H_032M,B17010H_033E,B17010H_033M,B17010H_034E,B17010H_034M,B17010H_035E,B17010H_035M,B17010H_036E,B17010H_036M,B17010H_037E,B17010H_037M,B17010H_038E,B17010H_038M,B17010H_039E,B17010H_039M,B17010H_040E,B17010H_040M,B17010H_041E,B17010H_041M,NAME,B17010H_001EA,B17010H_001MA,B17010H_002EA,B17010H_002MA,B17010H_003EA,B17010H_003MA,B17010H_004MA,B17010H_004EA,B17010H_005MA,B17010H_005EA,B17010H_006MA,B17010H_006EA,B17010H_007EA,B17010H_007MA,B17010H_008EA,B17010H_008MA,B17010H_009EA,B17010H_009MA,B17010H_010MA,B17010H_010EA,B17010H_011MA,B17010H_011EA,B17010H_012EA,B17010H_012MA,B17010H_013EA,B17010H_013MA,B17010H_014EA,B17010H_014MA,B17010H_015MA,B17010H_015EA,B17010H_016MA,B17010H_016EA,B17010H_017EA,B17010H_017MA,B17010H_018EA,B17010H_018MA,B17010H_019EA,B17010H_019MA,B17010H_020EA,B17010H_020MA,B17010H_021MA,B17010H_021EA,B17010H_022MA,B17010H_022EA,B17010H_023EA,B17010H_023MA,B17010H_024EA,B17010H_024MA,B17010H_025EA,B17010H_025MA,B17010H_026EA,B17010H_026MA,B17010H_027MA,B17010H_027EA,B17010H_028MA,B17010H_028EA,B17010H_029EA,B17010H_029MA,B17010H_030EA,B17010H_030MA,B17010H_031EA,B17010H_031MA,B17010H_032MA,B17010H_032EA,B17010H_033MA,B17010H_033EA,B17010H_034EA,B17010H_034MA,B17010H_035EA,B17010H_035MA,B17010H_036EA,B17010H_036MA,B17010H_037MA,B17010H_037EA,B17010H_038MA,B17010H_038EA,B17010H_039MA,B17010H_039EA,B17010H_040EA,B17010H_040MA,B17010H_041EA,B17010H_041MA,state
0400000US13,1439160,13381,124049,7464,56000,4683,32818,3748,5384,1339,11113,2410,16321,2432,23182,2557,68049,5350,14689,2508,9485,1980,1218,515,1187,527,7080,1938,5204,1443,53360,4863,41592,3909,9202,1794,8096,1797,24294,2555,11768,2286,1315111,14224,1110480,15457,452360,11403,86214,5368,80518,5354,285628,8514,658120,12662,204631,8135,62173,4687,33045,3495,6122,1558,5546,1820,21377,2847,29128,2832,142458,6651,75468,4854,12076,2113,8592,1921,54800,4028,66990,4321,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,88884,3329,4990,878,2382,700,1672,680,567,403,184,118,921,535,710,336,2608,624,314,177,273,165,15,27,27,45,231,159,41,68,2294,596,1928,616,400,256,220,185,1308,639,366,193,83894,3276,69501,3310,24868,1808,6317,1254,5082,1099,13469,1553,44633,2653,14393,1977,5377,1118,2442,853,409,307,237,203,1796,773,2935,879,9016,1654,4894,1080,904,412,556,362,3434,926,4122,1394,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,348876,6152,34192,2728,14970,1684,8064,1232,2712,911,2642,813,2710,690,6906,1209,19222,2324,3945,1257,2505,748,557,329,299,263,1649,695,1440,1057,15277,2027,13782,1976,2072,761,3883,1210,7827,1449,1495,525,314684,6764,269805,6844,110136,4765,17674,2145,28214,2972,64248,3981,159669,4793,44879,3954,15992,2315,9671,1725,919,450,864,508,7888,1578,6321,1363,28887,2960,17212,2294,2421,792,1705,663,13086,2005,11675,1835,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2122186,13601,133267,5618,53858,4234,31135,2980,4780,1078,11525,2224,14830,2023,22723,2486,79409,4397,13892,1983,9511,1745,2876,902,1299,558,5336,1439,4381,922,65517,4141,55530,4121,12704,1687,12448,1810,30378,2880,9987,1590,1988919,13542,1661104,13371,654823,9023,131779,4971,109514,4942,413530,8573,1006281,12042,327815,8113,103175,4021,52744,3312,10564,1665,5364,1096,36816,2723,50431,2861,224640,6696,111237,5042,16737,2074,9275,1480,85225,4708,113403,4839,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1395837,11259,124071,5979,43071,3639,24489,2750,4013,1051,8578,1921,11898,1704,18582,1797,81000,4642,15358,2440,11991,2210,3396,1086,2859,946,5736,1396,3367,942,65642,3991,57626,3875,13491,2092,15867,2232,28268,2763,8016,1144,1271766,11081,1044665,12140,408930,9109,77946,4071,78552,4478,252432,7489,635735,9441,227101,7621,71062,4157,37646,2926,7239,1405,3689,916,26718,2628,33416,2902,156039,6378,90032,4947,12617,1876,10897,2028,66518,4219,66007,3851,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,721018,7316,47173,3056,17582,1544,9860,1273,1827,727,3934,885,4099,849,7722,1170,29591,2590,3964,755,3283,689,1114,466,632,341,1537,631,681,267,25627,2435,23412,2334,6701,1041,5505,1257,11206,1534,2215,550,673845,7796,569591,6647,215948,5190,42337,3181,42086,2377,131525,4262,353643,5295,104254,4382,35941,2666,20048,2227,4193,1019,2047,631,13808,1671,15893,2015,68313,3167,43628,2951,6619,1268,6040,1299,30969,2599,24685,2123,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,594528,6537,38794,2557,13866,1657,8644,1298,1884,748,3109,765,3651,802,5222,966,24928,2064,3414,744,2609,583,995,423,316,195,1298,495,805,378,21514,2046,19273,2003,5738,1087,4632,1119,8903,1192,2241,605,555734,6514,468201,6534,188197,5415,35243,2678,37391,2545,115563,4628,280004,4578,87533,4402,29662,2616,18087,2272,4297,955,1629,635,12161,1938,11575,1495,57871,3710,34767,3153,6223,1348,3433,904,25111,2384,23104,2076,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,997155,9738,130861,5925,52563,3623,29655,2750,6974,1339,7598,1171,15083,1858,22908,2182,78298,4531,15770,2010,12027,1769,2628,851,1845,681,7554,1400,3743,953,62528,3802,54401,3725,13272,1916,12616,2199,28513,2600,8127,1422,866294,9259,711981,10526,274650,7418,47977,3198,51180,3690,175493,5974,437331,7816,154313,6377,47835,3573,25685,2613,4444,1124,3140,1114,18101,1992,22150,2379,106478,5117,56285,4052,7860,1508,7213,1318,41212,3913,50193,3085,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,724484,8286,66980,4088,26399,2856,11932,2012,2066,727,3466,1449,6400,1341,14467,1938,40581,3087,6834,1338,5192,1108,1045,577,1029,512,3118,825,1642,633,33747,2768,28369,2711,7900,1373,6219,1165,14250,2021,5378,1007,657504,8701,537554,7974,214208,6555,40407,3227,41894,3432,131907,5658,323346,5713,119950,5561,42483,3592,23087,3041,6521,1808,3007,1066,13559,2093,19396,2236,77467,4366,42620,2978,8172,1657,4360,1163,30088,2584,34847,3063,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,335481,6930,29622,2437,10531,1370,5565,934,1448,612,1746,590,2371,591,4966,1011,19091,2283,4047,1097,3491,1015,743,363,120,141,2628,987,556,262,15044,1995,13359,1980,3950,1004,2388,672,7021,1384,1685,545,305859,6710,252287,6571,83505,3543,15639,1763,12728,1541,55138,3057,168782,4803,53572,2880,18181,1901,11502,1658,2968,941,935,498,7599,1220,6679,878,35391,2411,20952,1976,2234,644,1560,480,17158,1770,14439,1479,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,832995,7591,34985,3396,11229,1499,5519,1240,1035,413,1751,812,2733,772,5710,1092,23756,3150,4306,1375,2566,1049,501,376,1020,904,1045,524,1740,702,19450,2529,16349,2409,3136,935,3290,1053,9923,2134,3101,864,798010,8455,659312,8388,255968,6184,49569,3758,41717,2924,164682,5399,403344,7068,138698,5770,41100,3610,21798,3009,4842,1547,2017,880,14939,2335,19302,2111,97598,4579,53144,3581,8351,1377,6359,1431,38434,3289,44454,3280,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1252690,12473,62679,4434,22005,2471,11285,2043,2308,1084,3756,1114,5221,1073,10720,1427,40674,3545,5286,1307,4046,1310,1335,778,703,509,2008,852,1240,667,35388,3235,29627,3163,5992,1280,5141,1389,18494,2548,5761,1138,1190011,12623,965399,12503,398661,8194,78481,4488,58991,3529,261189,7392,566738,9946,224612,7593,64325,3671,28403,2696,6058,1358,3235,970,19110,2128,35922,2525,160287,6511,80654,4876,12425,2009,6852,1391,61377,4046,79633,4130,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1987414,10696,178282,4994,75318,3844,46367,3108,8259,1563,15274,1780,22834,2204,28951,1983,102964,4020,22272,2364,16663,2116,5136,1329,2514,727,9013,1383,5609,926,80692,3776,67287,3555,15145,1889,14545,1607,37597,2623,13405,1762,1809132,10746,1500061,11047,557329,8147,99640,4317,95051,4013,362638,6836,942732,8693,309071,6443,101370,4375,52335,3494,10757,1398,4614,1019,36964,2954,49035,3232,207701,6267,106458,4392,15321,1610,10745,1484,80392,4099,101243,4265,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1183257,8584,61102,2937,21910,1621,11680,1338,1873,530,3695,777,6112,986,10230,1003,39192,2517,7583,1202,5825,991,1567,658,1315,554,2943,575,1758,614,31609,2206,27320,2246,7842,1337,6377,1158,13101,1328,4289,699,1122155,8430,950341,7615,377122,5857,75003,3880,67700,3195,234419,4491,573219,6554,171814,5805,59138,3383,34574,2552,8641,1629,3436,620,22497,2112,24564,2147,112676,4300,67116,3515,8934,1436,7891,1362,50291,3205,45560,2764,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,462494,6044,41301,3438,15646,1885,7981,1376,1552,713,2408,844,4021,917,7665,1294,25655,2745,3523,965,1845,685,604,485,211,199,1030,426,1678,774,22132,2705,17410,2282,3621,1412,4118,1288,9671,1658,4722,1282,421193,6082,350235,6999,135556,4716,25509,2756,24338,2451,85709,4288,214679,5285,70958,4202,21161,2349,11619,1539,2573,884,1285,795,7761,1616,9542,1674,49797,3524,27513,2684,4347,1444,3065,1146,20101,2485,22284,2322,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1296037,12091,119600,5683,46599,3559,25998,2521,5133,1110,8593,1357,12272,1683,20601,2382,73001,4027,12625,1911,9380,1586,2113,918,1992,756,5275,1102,3245,1003,60376,3529,52251,3155,13609,1933,12458,2229,26184,2294,8125,1310,1176437,10632,976830,10568,375030,7612,71886,3878,71417,4096,231727,6069,601800,8561,199607,6195,63480,3963,36262,3166,8168,1321,5577,1382,22517,2588,27218,2959,136127,5428,78328,4217,11884,1919,9161,1656,57283,3934,57799,3656,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,228874,4161,18060,1913,8203,1218,4152,933,705,395,958,400,2489,808,4051,958,9857,1614,1593,578,1438,586,385,307,169,127,884,503,155,119,8264,1407,6750,1157,1785,554,1552,638,3413,815,1514,661,210814,4031,177753,4570,58552,3078,12059,1412,11574,1556,34919,2511,119201,3797,33061,2935,11533,1768,6667,1537,1130,479,866,575,4671,1150,4866,1209,21528,2251,11742,1509,1980,773,1448,677,8314,1454,9786,1762,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
