GEO_ID,B25100_001E,B25100_001M,B25100_002E,B25100_002M,B25100_003E,B25100_003M,B25100_004E,B25100_004M,B25100_005E,B25100_005M,B25100_006E,B25100_006M,B25100_007E,B25100_007M,B25100_008E,B25100_008M,B25100_009E,B25100_009M,B25100_010E,B25100_010M,B25100_011E,B25100_011M,B25100_012E,B25100_012M,B25100_013E,B25100_013M,NAME,B25100_001MA,B25100_001EA,B25100_002MA,B25100_002EA,B25100_003MA,B25100_003EA,B25100_004MA,B25100_004EA,B25100_005EA,B25100_005MA,B25100_006EA,B25100_006MA,B25100_007MA,B25100_007EA,B25100_008MA,B25100_008EA,B25100_009MA,B25100_009EA,B25100_010EA,B25100_010MA,B25100_011MA,B25100_011EA,B25100_012MA,B25100_012EA,B25100_013MA,B25100_013EA,state
0400000US27,1525449,9656,1065984,9518,387571,7127,312567,5940,152281,4793,210204,6233,3361,774,459465,6015,143841,4234,82372,3021,57077,2657,172675,4678,3500,739,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,754663,8918,409463,9142,193984,7051,90768,5275,45625,3358,74962,5243,4124,1385,345200,6947,161520,6074,58716,3866,35160,2857,84899,4332,4905,1059,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1593031,12451,1042163,10082,483167,9765,260413,6944,122140,4781,172222,6369,4221,1050,550868,8039,212633,5970,98718,3988,61446,3464,172101,4844,5970,1207,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274570,4597,159673,5383,39817,2975,39728,2953,24495,2139,55199,3697,434,404,114897,3386,35846,2195,16082,1690,13248,1422,48979,2459,742,303,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484308,5955,305164,5726,170317,4401,75411,2986,25842,2092,32796,2509,798,373,179144,4080,83312,3202,31095,2005,21067,1725,42357,2580,1313,433,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552991,9890,407138,10472,179438,7475,90506,6294,47934,4018,85914,6170,3346,1279,145853,5869,50075,3497,22732,2623,15091,2346,55426,3910,2529,1015,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369070,5978,259962,6138,75332,3683,75457,3513,46657,3533,61768,3271,748,363,109108,4359,26459,2303,17425,1724,15072,1815,49525,2903,627,254,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2060480,13626,1447682,13951,299831,8043,393087,7736,260332,7117,488758,9017,5674,1281,612798,10373,100311,4163,91687,4380,83346,3935,330187,7772,7267,1329,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,523004,7065,310502,6505,104282,4396,71858,4918,45908,3545,85419,4189,3035,1014,212502,5774,76089,4457,33239,2955,22661,2302,77450,4107,3063,659,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3851687,18573,2464911,17189,746783,12884,522106,9730,350370,7682,834476,11548,11176,1738,1386776,12786,365461,8623,195837,5427,149916,4773,662139,10533,13423,1647,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2449902,20860,1647194,19549,589229,11612,433235,10707,226106,9258,387885,11807,10739,2254,802708,14103,279751,7797,130866,6042,94059,5568,284441,8667,13591,2045,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,186254,3477,102589,2984,57620,2732,25519,2204,9120,1658,10162,1640,168,145,83665,2921,44838,2155,13114,1210,7494,829,17260,1628,959,574,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3039713,16684,2041379,15602,1035329,12227,486219,8549,209691,6460,301488,8070,8652,1368,998334,10894,391706,7286,188066,4663,117913,5523,290786,6699,9863,1505,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966998,7973,569832,7963,300713,6764,129977,4909,58232,3274,78233,3639,2677,798,397166,6322,182055,5441,69562,3043,41446,2980,98974,3549,5129,968,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922012,11388,633548,10107,128700,5019,163895,5279,113308,5074,224520,6139,3125,1131,288464,7559,60961,3414,38724,2696,35217,2631,149764,6215,3798,866,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3431023,18207,2142717,15324,856479,12752,554298,10795,285633,7178,437588,8963,8719,1354,1288306,11488,452476,7358,224953,6496,153452,4342,444711,9163,12714,1649,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,249754,5701,177698,5450,43971,3806,48476,3556,29747,2547,54677,3471,827,349,72056,3128,11069,1622,9838,1321,8574,1184,41691,2768,884,405,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223474,12626,759498,11761,300763,7862,177518,7746,98607,5258,179357,7222,3253,1068,463976,8631,183596,5670,71472,4167,49333,3720,151298,5357,8277,1790,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,221382,3961,130058,3941,58470,3318,37721,2836,16692,1719,16462,1738,713,663,91324,3514,45567,2540,15088,1560,9366,1139,20601,1875,702,343,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660076,14005,1028144,13392,408081,8653,269130,9026,142359,6111,203207,6590,5367,1189,631932,10653,215946,6870,110597,5463,74844,4016,222880,6344,7665,1306,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5568300,32153,3425023,26983,1821521,23444,773178,17098,336854,11548,471580,13889,21890,3346,2143277,21112,1020919,16997,363774,9677,207844,6098,520816,9959,29924,3617,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,613499,6550,448161,6682,105299,4051,132194,5732,86205,4090,122992,5787,1471,626,165338,4687,40952,2589,30190,2179,24732,2282,68444,3752,1020,350,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183452,2866,122457,2800,31072,1953,34633,2255,20973,1678,35454,2325,325,211,60995,2511,12843,1464,9777,1153,8911,1139,29036,1760,428,228,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013595,16957,1438099,16038,346497,11131,408974,10713,266191,7973,412363,8219,4074,984,575496,9834,146346,6367,95411,5399,73940,3557,253235,7254,6564,1365,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1653712,13459,1185543,13488,240635,8442,319564,7944,225841,7823,394154,9216,5349,1375,468169,8039,102065,4719,65266,3713,54909,3308,241357,6057,4572,959,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531392,6308,262304,6792,136749,4870,53476,3760,27975,2441,41667,3253,2437,871,269088,5106,127313,4208,41778,2651,27334,2759,69231,3389,3432,899,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1543908,11604,1032279,10841,388022,7733,300546,7232,139636,4066,200353,5236,3722,930,511629,6661,145170,3695,98557,3601,67720,3311,195310,6057,4872,883,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,157223,3270,96851,3212,34962,2432,28311,2521,13803,1856,19592,1882,183,210,60372,2344,21593,2029,8832,1118,6818,1333,22717,1701,412,297,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,876741,9559,343107,8848,44436,2750,73424,4254,60869,4013,159113,5327,5265,963,533634,8759,62997,3501,61403,4084,59596,3387,325181,7157,24457,2546,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
