GEO_ID,B12501_001E,B12501_001M,B12501_002E,B12501_002M,B12501_003E,B12501_003M,B12501_004E,B12501_004M,B12501_005E,B12501_005M,B12501_006E,B12501_006M,B12501_007E,B12501_007M,B12501_008E,B12501_008M,B12501_009E,B12501_009M,B12501_010E,B12501_010M,B12501_011E,B12501_011M,NAME,B12501_001MA,B12501_001EA,B12501_002MA,B12501_002EA,B12501_003EA,B12501_003MA,B12501_004EA,B12501_004MA,B12501_005EA,B12501_005MA,B12501_006MA,B12501_006EA,B12501_007MA,B12501_007EA,B12501_008EA,B12501_008MA,B12501_009EA,B12501_009MA,B12501_010EA,B12501_010MA,B12501_011EA,B12501_011MA,state
0400000US01,3874758,2952,1854464,4086,596130,9517,1258334,8722,37987,3483,1220347,9089,2020294,3850,529806,9585,1490488,9381,37530,3593,1452958,8988,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,565162,1193,292160,1117,105171,3936,186989,3813,7766,1228,179223,3754,273002,1288,77471,3228,195531,3183,7771,1369,187760,3330,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5129409,1939,2534739,2671,907782,14885,1626957,13990,48065,4766,1578892,14444,2594670,2858,740052,11550,1854618,11780,46600,4600,1808018,11713,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2342376,2165,1141046,2892,336328,8523,804718,8204,25519,3154,779199,8675,1201330,2676,275492,6859,925838,6847,24025,2829,901813,6779,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,30062390,3289,14850044,3947,5959238,24388,8890806,24066,250693,8498,8640113,24996,15212346,3543,4956797,29159,10255549,28773,238508,8986,10017041,27450,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4087156,2841,2040728,3671,703147,10297,1337581,10008,44725,4017,1292856,9705,2046428,2836,558945,8345,1487483,8385,41472,3237,1446011,8378,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2925822,761,1408200,1630,512296,8032,895904,8151,20817,2360,875087,7829,1517622,1398,457022,7190,1060600,7335,19534,2358,1041066,7396,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,737847,647,353526,1069,128544,3526,224982,3501,5523,989,219459,3363,384321,846,117627,3387,266694,3425,5692,1076,261002,3517,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,529068,414,247251,470,146686,3621,100565,3641,5581,1041,94984,3566,281817,454,160356,3474,121461,3437,4113,913,117348,3208,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15770265,5407,7641196,6279,2675562,21600,4965634,20702,115404,8396,4850230,20471,8129069,6671,2224399,19458,5904670,19380,114259,7815,5790411,20527,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7736263,6684,3739449,6625,1345344,16065,2394105,14510,72682,5117,2321423,14921,3996814,5885,1219446,15283,2777368,15427,71693,5682,2705675,15179,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1121353,683,558393,1015,205093,5267,353300,5169,13490,1958,339810,5051,562960,1147,159458,5025,403502,4739,12384,1831,391118,4790,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1224412,1966,609408,2137,175841,5497,433567,5385,11636,1818,421931,5265,615004,1973,141249,5192,473755,5278,12846,2068,460909,5370,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10316699,2433,5009508,3372,1876251,14162,3133257,13994,79585,4936,3053672,14486,5307191,3215,1693848,13519,3613343,13495,76853,4690,3536490,13648,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5194347,3254,2532594,3460,848257,10881,1684337,10167,46679,3897,1637658,10708,2661753,2995,730864,8593,1930889,9137,45266,3566,1885623,8863,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2461674,2155,1206487,2566,388597,6203,817890,6372,20755,2266,797135,5590,1255187,2605,319280,6071,935907,5694,21144,2283,914763,5672,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2267066,2221,1114875,2893,364910,6493,749965,6127,20661,1882,729304,5871,1152191,2495,288863,6428,863328,5870,20002,2009,843326,5507,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3518242,3244,1710913,3874,533733,8863,1177180,9109,28555,2703,1148625,9425,1807329,3048,445483,6502,1361846,6705,30059,2844,1331787,7100,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3641422,2429,1758929,3091,662690,9336,1096239,8817,29803,2746,1066436,8433,1882493,3339,594052,9576,1288441,9252,29112,2818,1259329,9262,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1107596,1310,536592,1587,165947,4286,370645,4471,9215,1518,361430,4335,571004,1535,139017,3936,431987,4105,9991,1551,421996,4330,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4717856,2208,2256241,2677,846285,9499,1409956,9137,37730,3343,1372226,9017,2461615,2322,811897,10188,1649718,9752,36833,3233,1612885,9245,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5440246,1157,2601690,1712,994302,10416,1607388,10238,40092,3561,1567296,9959,2838556,1713,942325,10509,1896231,10565,39343,3554,1856888,10173,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
