GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001EA,B17023_001MA,B17023_002MA,B17023_002EA,B17023_003EA,B17023_003MA,B17023_004MA,B17023_004EA,B17023_005MA,B17023_005EA,B17023_006EA,B17023_006MA,B17023_007MA,B17023_007EA,B17023_008EA,B17023_008MA,B17023_009MA,B17023_009EA,B17023_010EA,B17023_010MA,B17023_011MA,B17023_011EA,B17023_012EA,B17023_012MA,B17023_013MA,B17023_013EA,B17023_014EA,B17023_014MA,B17023_015EA,B17023_015MA,B17023_016MA,B17023_016EA,B17023_017MA,B17023_017EA,B17023_018MA,B17023_018EA,B17023_019EA,B17023_019MA,B17023_020EA,B17023_020MA,B17023_021EA,B17023_021MA,B17023_022MA,B17023_022EA,B17023_023EA,B17023_023MA,B17023_024MA,B17023_024EA,B17023_025EA,B17023_025MA,B17023_026EA,B17023_026MA,B17023_027MA,B17023_027EA,B17023_028MA,B17023_028EA,B17023_029MA,B17023_029EA,B17023_030EA,B17023_030MA,B17023_031EA,B17023_031MA,B17023_032EA,B17023_032MA,B17023_033MA,B17023_033EA,B17023_034EA,B17023_034MA,B17023_035MA,B17023_035EA,state
0400000US15,311789,5861,26678,2586,12044,1876,5588,1370,3107,920,2994,1094,355,295,14634,1743,2446,806,700,376,1230,535,461,426,55,99,12188,1686,3037,925,5677,1155,2860,992,614,368,285111,5942,217597,6067,134405,4391,67668,3869,14051,1756,1473,580,67514,3832,23322,2317,14450,1721,7674,1501,1198,680,0,187,44192,3276,28532,2513,13794,2047,1866,722,0,187,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,46241,3273,20947,2134,8157,1326,7427,1572,4664,973,699,484,25294,2591,5017,1476,2113,1134,2278,712,539,496,87,140,20277,2217,2930,790,12337,1621,4501,1391,509,405,352441,7686,298323,7835,178700,5558,82786,4778,31999,3021,4838,1291,54118,4387,20177,2649,8841,1787,10539,1917,667,472,130,209,33941,3204,17684,2439,14313,1946,1605,615,339,280,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,340244,8556,116829,6180,39861,3219,43390,3729,29223,2745,4355,1114,223415,6394,31836,2922,10958,1700,16984,2358,3549,838,345,364,191579,5790,45449,3680,97651,5762,42306,3024,6173,1318,2758620,16709,2152414,15822,1262794,14355,704064,11997,175860,6536,9696,1519,606206,11126,180270,6900,101113,4632,68928,4439,9627,1968,602,397,425936,8689,233672,7532,170756,6501,20213,2203,1295,789,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,192775,7271,60825,4203,24784,1946,19383,2377,13363,1838,3295,1050,131950,5949,21522,2725,6501,1415,11386,2141,3109,986,526,362,110428,5271,19913,2018,63745,4242,23130,2344,3640,1298,1448614,12106,1156209,13552,717412,9289,341266,8553,90096,4457,7435,1224,292405,8597,89268,5446,45913,3852,38102,3268,4838,1355,415,423,203137,6690,101326,4694,92423,4791,8927,1600,461,435,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,63772,3387,23116,1795,8818,1279,7262,1127,5807,1002,1229,552,40656,2949,6164,987,1306,512,3505,842,1105,469,248,310,34492,2881,4921,1088,20464,2299,8024,1274,1083,501,721123,8768,602115,7711,374550,5792,172800,5462,50848,2710,3917,860,119008,4824,41067,3089,18697,2055,19774,2335,2561,683,35,51,77941,3456,31620,2214,40258,3131,5598,968,465,354,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,66664,3600,23275,2196,6969,1094,9166,1513,5935,1105,1205,466,43389,2890,6011,1122,1860,624,3694,840,383,246,74,87,37378,2696,4353,839,24068,2364,8265,1406,692,378,655352,7579,534144,7448,316716,5697,164758,5499,49600,3342,3070,778,121208,5284,40949,3089,19560,2185,18957,2456,2214,925,218,269,80259,4410,37593,2788,37323,3012,5105,1045,238,202,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,164243,6798,60437,4224,28162,2449,21629,2700,9506,1458,1140,465,103806,5455,17874,2034,5386,1174,9666,1661,2426,869,396,308,85932,4835,19580,1800,48612,3708,15959,2766,1781,778,955637,11084,767082,12072,486896,7715,229333,7497,48520,3208,2333,646,188555,6759,57193,3850,30681,2818,23657,2393,2673,946,182,172,131362,5708,73347,3543,53379,4631,4515,1312,121,157,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,179881,6179,45961,3683,25981,2652,11850,1859,6609,1371,1521,629,133920,5904,17188,1969,7091,1436,7991,1268,1994,904,112,146,116732,5350,29202,2363,58485,4178,25795,3147,3250,924,938336,11018,697177,9370,430683,6864,210485,7238,51942,4463,4067,1272,241159,7959,67404,4126,38221,3132,25506,3042,3543,1022,134,153,173755,6309,97570,5130,67897,4639,7985,1621,303,305,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,32495,2540,11639,1519,5548,1086,4028,816,1869,616,194,206,20856,2363,4282,1125,638,282,3071,910,464,418,109,139,16574,2027,2926,690,11424,1926,2003,556,221,353,315465,6969,259320,6868,176535,4889,69555,3616,12867,1598,363,215,56145,2947,18791,1878,7820,927,9989,1445,982,534,0,157,37354,2472,16214,1504,19599,1954,1482,678,59,104,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,99824,5151,25780,2759,11455,1664,7846,1553,5487,1519,992,577,74044,4689,10410,2061,3578,989,5543,1465,1190,681,99,116,63634,3915,15860,1813,36085,3127,10110,1836,1579,583,1315752,12332,969436,11209,571847,8499,324002,8502,69371,3794,4216,1106,346316,9665,91124,5890,51499,3945,34266,3232,5111,1665,248,292,255192,7501,132057,5904,110513,5940,12122,2088,500,392,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,132011,6211,38924,3012,18310,1662,13513,2142,5576,1320,1525,716,93087,4800,10286,2008,3510,957,5835,1452,894,535,47,77,82801,4106,16001,2032,49158,3468,16082,2402,1560,690,1465909,13868,1135095,12468,659857,11158,392604,8637,79605,4642,3029,938,330814,9535,89586,4303,55289,3209,30904,3129,3226,878,167,178,241228,7846,126817,5220,102035,5586,12205,2070,171,169,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,309722,7285,103514,4778,39313,2518,35617,2718,23673,2419,4911,996,206208,6478,38896,3339,13765,1798,19978,2389,4431,1035,722,527,167312,6027,38545,2837,91541,4868,33541,2489,3685,840,2163162,13062,1713940,12467,1084525,10447,495472,8356,124374,4600,9569,1584,449222,7991,133886,5590,71239,4090,56335,3991,5999,1389,313,276,315336,7189,173754,5957,126968,4822,14065,1874,549,274,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,102942,4216,34155,2517,12443,1195,11297,1472,7591,1235,2824,796,68787,3575,13209,1507,3562,901,7324,1285,2006,653,317,198,55578,3132,8833,1034,33113,2612,11364,1636,2268,694,1253524,10605,1032328,9338,616221,7265,321392,6938,88038,3719,6677,982,221196,7239,77025,4321,35649,2947,36423,2703,4635,1078,318,282,144171,5148,63699,3433,70747,3990,9267,1546,458,279,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,128617,4967,31441,2644,15039,1921,10316,1600,5797,1246,289,241,97176,4352,11649,1841,6670,1609,3379,1002,1466,670,134,192,85527,3691,25278,2288,43381,3390,14622,2226,2246,859,612341,10378,456068,9868,285784,7126,137766,5764,31206,3459,1312,580,156273,6456,38352,3292,21360,2557,15455,2158,1343,730,194,145,117921,5658,64874,3590,46117,4326,6819,1777,111,88,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,176069,6353,58276,3828,25148,2506,18121,1781,12415,1892,2592,841,117793,5568,19046,2263,5653,1308,10990,2025,2123,822,280,224,98747,4946,20099,2188,56411,3759,19405,2654,2832,1038,1358762,12420,1086528,11853,682964,9415,317936,7822,80031,3990,5597,1326,272234,8322,80234,4914,39642,3439,35980,3367,3993,1166,619,571,192000,6750,95658,4162,85139,4553,11009,2137,194,203,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,24521,2093,10023,1341,4798,995,3229,859,1801,662,195,139,14498,1836,2334,628,507,214,1473,597,342,183,12,22,12164,1674,2743,785,6745,1216,2419,881,257,187,228610,4454,189533,4811,126675,3958,47688,2927,14375,1846,795,409,39077,3246,13787,1879,6242,1253,6809,1471,661,339,75,98,25290,2442,13345,2013,10828,1521,1103,577,14,26,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,42692,3018,15632,1848,5000,874,5080,1035,4693,1039,859,562,27060,2828,4506,1148,1269,490,2629,921,586,305,22,41,22554,2514,3218,803,12941,2087,5510,1076,885,525,427753,5995,354351,5419,212678,4451,105399,3907,33138,2316,3136,751,73402,3936,25781,2201,11007,1370,13132,1834,1361,450,281,326,47621,3054,21340,1664,22520,2375,3708,991,53,79,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,75701,5093,34154,3881,12236,2279,10688,1992,9887,2061,1343,795,41547,4127,9012,1686,3214,1031,4724,1275,1004,403,70,113,32535,3653,6768,1628,19248,2840,5269,1136,1250,625,561280,9863,415918,8900,246336,6438,137067,7255,29448,3858,3067,1392,145362,7996,52495,5150,28496,3390,21272,3286,2566,1078,161,144,92867,5394,43459,3343,43623,4366,5152,1671,633,643,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,19729,2344,6559,1116,2965,705,1764,771,1830,655,0,184,13170,2186,1841,980,439,348,837,476,430,443,135,221,11329,1957,1310,505,7503,1557,2361,768,155,206,329772,4735,270216,5282,170041,5065,84467,3390,15053,1776,655,461,59556,3590,19648,2473,9547,1548,9367,1737,734,480,0,184,39908,2755,19629,2049,18472,1854,1807,809,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,171559,6460,58552,3976,24929,2464,19917,2129,10980,1801,2726,831,113007,4941,18211,2040,5955,1248,8807,1513,2867,836,582,415,94796,4606,19958,2232,55017,3815,17983,2484,1838,726,2019845,14324,1548765,14701,874066,11982,555125,11407,113413,5306,6161,1351,471080,10900,134721,6769,80844,4635,47782,4127,6030,1193,65,77,336359,7382,182620,6185,139762,5229,13539,1806,438,289,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,83298,5108,32113,2929,14259,1848,10454,1624,6530,1521,870,562,51185,4128,11154,1739,4180,1098,5309,1164,1610,595,55,57,40031,3741,8997,1609,22714,3089,7192,1440,1128,780,419200,7648,317495,7466,206247,5694,84207,4509,25481,2775,1560,872,101705,4110,32897,2982,18774,2223,12007,2033,2088,784,28,45,68808,3588,35654,2765,28773,2963,4108,1254,273,252,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,567575,11385,195635,7369,77509,3659,69197,4823,37827,2737,11102,1446,371940,10062,59275,3745,22416,2566,29239,2731,6659,1508,961,597,312665,8998,82869,5140,168081,7479,54331,4310,7384,1443,4040061,22850,2971087,19682,1758652,16217,979093,11635,213860,7074,19482,2164,1068974,17432,295764,10188,188108,7348,97849,6152,9291,1669,516,413,773210,14495,435260,9767,308183,9624,28488,2580,1279,647,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
