GEO_ID,B18135_001E,B18135_001M,B18135_002E,B18135_002M,B18135_003E,B18135_003M,B18135_004E,B18135_004M,B18135_005E,B18135_005M,B18135_006E,B18135_006M,B18135_007E,B18135_007M,B18135_008E,B18135_008M,B18135_009E,B18135_009M,B18135_010E,B18135_010M,B18135_011E,B18135_011M,B18135_012E,B18135_012M,B18135_013E,B18135_013M,B18135_014E,B18135_014M,B18135_015E,B18135_015M,B18135_016E,B18135_016M,B18135_017E,B18135_017M,B18135_018E,B18135_018M,B18135_019E,B18135_019M,B18135_020E,B18135_020M,B18135_021E,B18135_021M,B18135_022E,B18135_022M,B18135_023E,B18135_023M,B18135_024E,B18135_024M,B18135_025E,B18135_025M,B18135_026E,B18135_026M,B18135_027E,B18135_027M,B18135_028E,B18135_028M,B18135_029E,B18135_029M,B18135_030E,B18135_030M,B18135_031E,B18135_031M,B18135_032E,B18135_032M,B18135_033E,B18135_033M,B18135_034E,B18135_034M,NAME,B18135_001MA,B18135_001EA,B18135_002EA,B18135_002MA,B18135_003EA,B18135_003MA,B18135_004MA,B18135_004EA,B18135_005MA,B18135_005EA,B18135_006EA,B18135_006MA,B18135_007EA,B18135_007MA,B18135_008EA,B18135_008MA,B18135_009MA,B18135_009EA,B18135_010MA,B18135_010EA,B18135_011EA,B18135_011MA,B18135_012MA,B18135_012EA,B18135_013EA,B18135_013MA,B18135_014MA,B18135_014EA,B18135_015MA,B18135_015EA,B18135_016MA,B18135_016EA,B18135_017EA,B18135_017MA,B18135_018EA,B18135_018MA,B18135_019MA,B18135_019EA,B18135_020MA,B18135_020EA,B18135_021MA,B18135_021EA,B18135_022EA,B18135_022MA,B18135_023EA,B18135_023MA,B18135_024EA,B18135_024MA,B18135_025MA,B18135_025EA,B18135_026MA,B18135_026EA,B18135_027MA,B18135_027EA,B18135_028EA,B18135_028MA,B18135_029EA,B18135_029MA,B18135_030MA,B18135_030EA,B18135_031MA,B18135_031EA,B18135_032MA,B18135_032EA,B18135_033EA,B18135_033MA,B18135_034EA,B18135_034MA,state
0400000US13,9619740,3609,2484715,3319,98650,7254,92768,6944,40920,4166,60665,5181,5882,1837,2386065,7844,2155379,14209,1321638,22837,888724,22111,230686,13222,6088938,6669,663904,17009,506514,15006,267925,11121,311391,11160,157390,8295,5425034,18868,3947624,30176,3659102,32092,394314,13720,1477410,28697,1046087,4355,399412,9071,397427,9209,226589,6896,394117,9120,1985,794,646675,8522,637270,8882,417808,9303,618982,9248,9405,2079,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,304077,515,9966,1680,9642,1650,5697,1193,5415,1333,324,267,294111,1734,283455,2671,207236,6105,88181,5567,10656,2067,823708,2500,63025,4591,57372,4632,32929,3433,33199,3690,5653,1468,760683,5099,685357,6661,620696,8234,86317,5469,75326,4859,198280,861,68005,2711,67763,2726,42207,2053,66717,2772,242,158,130275,2663,128077,2963,94519,3386,120627,3143,2198,944,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,427064,1283,19727,3445,17452,3165,6562,1332,12433,2754,2275,985,407337,3682,370644,5755,259759,7694,129453,7694,36693,4444,938531,1951,100818,5460,79349,4698,45725,3428,46946,3782,21469,2335,837713,5591,639738,9809,599607,9202,60334,5559,197975,9029,200050,1785,79692,3900,79460,3873,49812,3088,79128,3880,232,275,120358,3849,119908,3836,86674,4047,117565,3818,450,338,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,3091887,1794,101867,5581,99363,5634,42452,3789,64601,4496,2504,824,2990020,5853,2879213,9942,1773553,19298,1202849,20423,110807,7877,8014095,3843,659300,13068,548901,11467,286998,7746,325147,9121,110399,5868,7354795,13167,5938781,28603,5333432,32355,729366,17120,1416014,26872,1582024,3046,556140,8405,551900,8314,343944,7599,546146,8235,4240,1082,1025884,9132,1010573,9106,694526,8745,973823,10143,15311,2779,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,1593636,2413,73242,5624,68600,5253,29054,3348,45167,3761,4642,1268,1520394,5757,1396311,9754,933559,14341,510989,13420,124083,8224,4004670,3345,459135,11823,373517,10507,203289,7627,216515,7490,85618,4826,3545535,11941,2833481,20814,2618784,21487,286799,9606,712054,16006,819338,2356,310296,6866,309925,6830,207010,5855,307708,6795,371,221,509042,7108,504981,7241,354127,7352,493794,7315,4061,1541,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,721561,2164,28154,2832,26967,2906,15264,2194,17182,2014,1187,576,693407,3431,662853,5421,487004,9713,218201,8094,30554,4019,1861411,2325,168942,6208,148568,5699,81153,4003,90429,4837,20374,2470,1692469,6657,1477156,9845,1377693,10974,143925,6014,215313,7385,434493,1295,145546,4150,144619,4119,101128,4006,143879,4085,927,456,288947,4130,287812,4052,215816,4051,283184,4126,1135,557,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,721211,1576,29581,2679,28204,2707,12742,1573,17951,2266,1377,580,691630,3250,646662,5365,472611,8375,197376,8131,44968,4655,1728449,2696,181978,6528,147463,6032,87016,4362,79257,4881,34515,2977,1546471,6529,1275935,11410,1222590,12137,84861,4018,270536,10158,363870,1887,134159,3993,132951,3992,90196,3456,131880,4018,1208,1003,229711,4070,227685,4062,165342,4060,222430,4256,2026,721,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,1022948,2921,54153,3819,51700,3717,16312,2104,38851,3755,2453,1035,968795,5383,908804,7573,557037,12080,383845,11686,59991,5709,2690030,3550,421076,9469,336667,8950,152800,6266,232396,6927,84409,4708,2268954,10097,1799391,15109,1643976,16155,214191,7892,469563,11330,571379,2575,245125,6059,244569,6069,150522,5437,242944,6203,556,306,326254,5703,324768,5849,224286,5697,318784,5749,1486,620,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,1117293,1948,61055,4707,59662,4667,20678,2752,44036,4449,1393,567,1056238,5210,992996,7920,529552,13353,505797,12685,63242,6107,2805080,2938,384372,10530,302568,8160,150320,5084,194770,7328,81804,6400,2420708,10818,1786370,15694,1595970,16297,242373,8162,634338,13614,550695,2172,235146,5704,234075,5705,125323,4455,232221,5700,1071,611,315549,5321,313382,5316,198308,4409,302148,5604,2167,866,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,269901,1239,17284,2420,16670,2417,6288,1198,12324,2078,614,338,252617,2344,239066,3123,155104,4973,96191,6139,13551,2299,834021,1638,108156,5123,95105,4873,39510,2857,68316,4112,13051,1878,725865,5167,613291,7470,521667,9039,113590,5581,112574,5162,210199,1108,77949,2868,77900,2859,48796,3046,77612,2871,49,65,132250,2911,131924,2941,92666,3066,127648,2874,326,211,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,1344498,1249,46571,3904,45594,3803,24597,2763,23299,3215,977,519,1297927,4017,1237418,8216,884394,13632,388052,11844,60509,7435,3684538,3236,305903,10310,269929,9177,154526,5900,152894,7306,35974,4023,3378635,10093,2886401,16730,2666242,19543,290876,10731,492234,15497,707552,2069,233993,5597,231742,5610,151930,4385,228020,5598,2251,923,473559,5734,467060,5920,363064,6261,442823,6321,6499,1546,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,1401873,787,63423,5303,62842,5239,31010,2917,36970,4022,581,409,1338450,5268,1314932,5867,964862,13357,411797,11736,23518,3748,4223139,2348,373361,10583,356187,10550,162540,6966,239825,8518,17174,2624,3849778,10823,3617670,13754,3117438,19911,602023,16168,232108,11153,882584,1873,300964,6372,299901,6413,186825,6305,295113,6509,1063,472,581620,6661,579124,6908,415022,7869,551591,6803,2496,1204,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,2289531,2220,111410,5098,107460,4945,45909,3800,74051,4112,3950,1114,2178121,5231,2088261,7229,1358444,14013,841693,14493,89860,6528,6122753,2913,749714,12418,638833,10417,323250,8205,417007,9670,110881,6345,5373039,12764,4433700,19824,3918824,21688,647053,14544,939339,16450,1350022,2099,495235,7207,493256,7327,356099,6310,490053,7184,1979,864,854787,7557,850885,7550,671018,7323,835874,7591,3902,960,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,1276035,2593,48562,3609,45878,3273,24119,2155,28403,2691,2684,1039,1227473,4171,1150333,6652,891762,8500,301217,10382,77140,5911,3340333,3055,270050,8033,243486,7950,123607,5090,149493,5678,26564,2389,3070283,8982,2711205,12677,2455157,12781,318121,8962,359078,8719,670360,1576,214290,4882,213494,4906,149078,4191,212068,4923,796,389,456070,5214,454899,5217,345621,6421,445092,5439,1171,461,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,749572,1971,33757,3328,32043,3415,9834,1826,25018,3000,1714,654,715815,3731,656546,5801,329234,8760,347105,9800,59269,5571,1788212,2701,264876,8106,208091,7325,95922,5419,142892,5513,56785,4305,1523336,8454,1126192,13795,994595,13668,170883,7491,397144,12039,374027,1661,172871,5221,172671,5222,88567,4041,171991,5268,200,206,201156,5352,199855,5362,122073,4469,195363,5440,1301,583,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,1409255,3535,63709,4527,59836,4610,26294,2961,37343,4058,3873,1031,1345546,5511,1254485,8474,860469,12697,432018,12187,91061,7582,3671075,4464,449310,11326,362991,9606,184910,6151,227914,7562,86319,5666,3221765,11797,2599151,16886,2424351,17392,241522,8491,622614,14896,818638,2904,309451,6226,307931,6134,190177,5390,305557,5960,1520,772,509187,6386,507160,6387,346479,6318,495093,6514,2027,931,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,222102,1343,8035,1380,7315,1349,2969,794,5608,1267,720,381,214067,1984,189225,3482,128408,5105,68048,4839,24842,2940,614806,1751,67840,4130,52358,3414,26886,2469,32864,2591,15482,2396,546966,3935,409527,6981,383997,7232,40036,3718,137439,6159,146306,974,54707,2500,54402,2505,36556,2413,54224,2508,305,269,91599,2522,90812,2506,63745,2411,89319,2512,787,433,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,459191,1412,15963,2114,15582,2100,6963,1311,9771,1791,381,165,443228,2435,416717,3725,301973,6442,127993,5891,26511,3187,1117300,2113,93933,3999,79192,3870,44944,3005,46054,3236,14741,1697,1023367,4784,858326,6976,815979,7858,66025,4493,165041,6613,237897,1267,80018,3096,79850,3114,55663,2626,79317,3076,168,182,157879,3080,157627,3103,113951,3135,154173,3179,252,168,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,662359,879,21854,3363,18768,3206,9624,2033,10433,2314,3086,1063,640505,3484,536187,10073,402347,12927,157955,12022,104318,9232,1688466,2915,166295,9311,129353,8099,78074,5437,70276,5584,36942,4305,1522171,9591,1085538,15090,1014747,16651,105862,7416,436633,14833,336164,1524,115730,4774,113635,4767,62589,3174,111350,4727,2095,859,220434,4611,214714,5000,131219,5389,206271,5224,5720,2393,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,279210,879,12982,1898,12660,1896,5973,1213,7633,1662,322,189,266228,1977,256358,3040,194008,4514,70005,4050,9870,2055,847734,1287,77941,5282,66787,4814,38364,3010,37143,3828,11154,1978,769793,5417,655000,7314,624992,7463,43134,3270,114793,5199,176924,920,60735,3294,60433,3348,39915,2987,59951,3346,302,281,116189,3447,115708,3440,85849,3621,111446,3402,481,417,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,2038167,1141,70505,4869,66891,4870,39661,3955,30904,3023,3614,1290,1967662,4934,1866111,8196,1365476,14762,546118,12597,101551,6907,5506938,2591,412949,11066,347279,10190,202122,7651,196185,7369,65670,5307,5093989,11228,4144443,21719,3824467,22525,387768,9811,949546,19214,1167877,1792,388329,6731,383171,6600,226708,6547,378810,6637,5158,1199,779548,6692,765983,6664,528101,6973,733197,7099,13565,2152,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,516787,1748,17717,2417,17061,2324,6364,1639,12489,2010,656,467,499070,3042,452257,5757,205324,8666,263877,8091,46813,4897,1252249,2704,147060,7422,118181,5990,57770,4238,77941,4692,28879,2995,1105189,8204,779999,11766,661463,12111,149424,7883,325190,11670,278206,1510,112020,4232,109917,4194,58507,3705,109041,4254,2103,809,166186,4246,163643,4232,99837,4184,159496,4266,2543,854,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,4270110,2678,156704,7255,151887,6929,71717,4529,96373,5316,4817,1160,4113406,7042,3937389,10170,2526380,21659,1590531,19508,176017,8384,12374574,4580,1062862,17180,960068,15679,465671,12267,631136,12215,102794,5879,11311712,17904,9431520,34768,7907536,38607,1781880,24554,1880192,27738,2563735,2965,871704,13100,866180,13096,454416,9309,858391,13328,5524,1279,1692031,13219,1666026,13586,1070420,13090,1596527,13497,26005,3180,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
