GEO_ID,B18107_001E,B18107_001M,B18107_002E,B18107_002M,B18107_003E,B18107_003M,B18107_004E,B18107_004M,B18107_005E,B18107_005M,B18107_006E,B18107_006M,B18107_007E,B18107_007M,B18107_008E,B18107_008M,B18107_009E,B18107_009M,B18107_010E,B18107_010M,B18107_011E,B18107_011M,B18107_012E,B18107_012M,B18107_013E,B18107_013M,B18107_014E,B18107_014M,B18107_015E,B18107_015M,B18107_016E,B18107_016M,B18107_017E,B18107_017M,B18107_018E,B18107_018M,B18107_019E,B18107_019M,B18107_020E,B18107_020M,B18107_021E,B18107_021M,B18107_022E,B18107_022M,B18107_023E,B18107_023M,B18107_024E,B18107_024M,B18107_025E,B18107_025M,B18107_026E,B18107_026M,B18107_027E,B18107_027M,NAME,B18107_001EA,B18107_001MA,B18107_002MA,B18107_002EA,B18107_003EA,B18107_003MA,B18107_004MA,B18107_004EA,B18107_005EA,B18107_005MA,B18107_006MA,B18107_006EA,B18107_007EA,B18107_007MA,B18107_008MA,B18107_008EA,B18107_009EA,B18107_009MA,B18107_010EA,B18107_010MA,B18107_011MA,B18107_011EA,B18107_012MA,B18107_012EA,B18107_013MA,B18107_013EA,B18107_014EA,B18107_014MA,B18107_015EA,B18107_015MA,B18107_016EA,B18107_016MA,B18107_017MA,B18107_017EA,B18107_018EA,B18107_018MA,B18107_019MA,B18107_019EA,B18107_020EA,B18107_020MA,B18107_021EA,B18107_021MA,B18107_022MA,B18107_022EA,B18107_023MA,B18107_023EA,B18107_024MA,B18107_024EA,B18107_025EA,B18107_025MA,B18107_026EA,B18107_026MA,B18107_027EA,B18107_027MA,state
0400000US01,3597942,3382,1693791,4266,515415,3907,16098,1961,499317,4087,899283,3969,55718,3419,843565,4972,171501,1563,16913,1966,154588,2210,107592,1452,25706,2057,81886,2082,1904151,3559,549194,2867,12526,2085,536668,3609,980132,3430,74177,5333,905955,5781,204722,1433,26820,2051,177902,2685,170103,1485,59044,2825,111059,2830,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,511564,1925,257727,1954,85584,2039,1558,626,84026,1995,144403,1781,4216,1179,140187,2307,18879,724,1886,668,16993,876,8861,529,1561,460,7300,512,253837,1109,83173,1477,1549,774,81624,1716,141420,1675,4753,1093,136667,1876,18371,919,1863,527,16508,1032,10873,414,3186,709,7687,769,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4756450,2424,2311277,3280,733523,3357,17696,2785,715827,4286,1158942,3284,46387,4474,1112555,5504,246149,1443,12489,1943,233660,2320,172663,1141,29018,2877,143645,2866,2445173,2693,728673,2502,12289,2511,716384,3436,1224296,2590,62295,5015,1162001,5418,274832,1575,21878,2942,252954,3319,217372,1632,57936,4011,159436,4536,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2176324,1917,1045720,2915,320988,3594,9253,1659,311735,3592,543255,3659,30311,2622,512944,4334,110563,1268,10177,1321,100386,1465,70914,1344,14193,1457,56721,1818,1130604,2709,327733,2839,7845,1754,319888,3205,571752,2627,42869,2849,528883,3798,124362,1227,13643,1405,110719,1808,106757,1364,32202,2038,74555,2204,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,27909323,5329,13605520,6857,4622555,6143,84581,4624,4537974,6816,7094300,6035,240581,8481,6853719,9700,1092291,2538,79107,4407,1013184,5005,796374,2679,176943,5148,619431,5835,14303803,4825,4523005,4457,64026,4025,4458979,5901,7367608,4216,307862,8747,7059746,8697,1262473,2583,136140,5153,1126333,5559,1150717,2960,398051,7251,752666,7562,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3798057,3075,1868824,3663,605876,3524,10229,1990,595647,4023,1012334,3571,28903,3110,983431,4757,154588,1301,5913,993,148675,1734,96026,1395,17464,1640,78562,2222,1929233,2919,594565,2946,9337,1763,585228,3349,1026050,3187,36586,3158,989464,4668,170177,1363,11393,1701,158784,1949,138441,1350,39545,2675,98896,3054,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2720359,1220,1296882,1995,368293,1990,9421,1593,358872,2381,716698,2351,20878,2148,695820,3054,120443,1037,6583,1197,113860,1512,91448,1083,17561,1621,73887,1862,1423477,1714,373549,1313,6136,1217,367413,1578,768758,1592,28557,2710,740201,2796,140257,883,10634,1717,129623,1702,140913,1267,38690,2423,102223,2617,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,687837,960,324598,1184,96233,1214,2383,798,93850,1445,170860,985,4992,1147,165868,1623,35027,624,2136,719,32891,955,22478,651,4036,906,18442,1226,363239,884,103031,984,2459,840,100572,1340,187653,1003,10542,1635,177111,2048,40223,612,3749,814,36474,879,32332,745,8667,1273,23665,1259,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,502853,418,231715,833,96369,582,620,376,95749,671,108278,671,4982,1083,103296,1328,16200,382,1398,636,14802,731,10868,549,1969,651,8899,799,271138,727,116442,475,896,573,115546,701,114069,613,5371,1122,108698,1153,21260,249,2392,775,18868,819,19367,539,6877,955,12490,1011,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14765348,4813,7048899,6866,1990278,7254,53305,4917,1936973,8605,3585805,6843,156786,8869,3429019,11555,821680,3876,48315,3722,773365,5166,651136,2667,115865,5948,535271,6254,7716449,5738,2012209,5809,31582,3279,1980627,6646,3880195,5622,175188,8289,3705007,10386,943420,3543,73361,5063,870059,5181,880625,2977,245658,7201,634967,7050,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7135025,4919,3375159,4794,1095062,6597,26838,3604,1068224,7205,1832363,6994,81970,5707,1750393,8911,291177,2849,22223,2534,268954,3864,156557,2414,34044,2594,122513,3079,3759866,4133,1157828,5609,25336,3870,1132492,6990,2003685,5403,104536,6027,1899149,7986,343060,2904,39142,3572,303918,4353,255293,3101,90451,4125,164842,3782,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1021988,2428,493246,2568,143679,2414,4120,1253,139559,2511,261736,1834,6822,1394,254914,2266,50729,622,2877,879,47852,944,37102,531,8304,1102,28798,1088,528742,1406,149322,1312,1817,690,147505,1483,268971,1521,8588,1555,260383,2036,54174,747,4176,1169,49998,1449,56275,757,16042,1408,40233,1509,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1138581,1394,562177,2616,180505,2052,4409,1115,176096,2106,289355,2512,10565,1623,278790,3038,56120,855,3888,966,52232,1417,36197,743,6487,1042,29710,1236,576404,2238,175915,1912,3440,1230,172475,2368,292756,2063,13942,2014,278814,3050,59443,1187,6021,1457,53422,1726,48290,896,12545,1659,35745,1773,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9596119,2424,4614983,4757,1483595,4081,29119,2363,1454476,4676,2455228,5073,85903,3848,2369325,5572,396806,1828,27410,2506,369396,3432,279354,1844,55623,2817,223731,3395,4981136,4537,1492543,3052,24073,2571,1468470,3723,2582729,3863,105473,5327,2477256,6693,467757,1760,40587,3010,427170,3523,438107,2533,134871,4209,303236,4367,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4824008,2611,2330152,3243,731825,4178,18662,2544,713163,4939,1242922,3760,54231,3403,1188691,5216,211778,1300,12151,1454,199627,1927,143627,1305,24914,1859,118713,2159,2493856,2913,733124,3166,15454,2102,717670,3619,1296799,3544,68776,4083,1228023,5090,243532,1361,22693,1958,220839,2431,220401,1792,65383,3279,155018,3622,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2295904,2279,1122885,2704,348282,1954,7485,1152,340797,2377,585616,2343,18714,2009,566902,3198,106158,600,5713,884,100445,1095,82829,1057,12355,1325,70474,1438,1173019,2593,341603,2372,4800,805,336803,2539,585910,1905,24710,2264,561200,2874,119842,917,8119,1186,111723,1568,125664,1334,28382,1653,97282,1788,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2092319,2123,1013855,2622,324159,2349,7900,1405,316259,2392,530166,2492,20328,2563,509838,3495,90962,846,5564,1015,85398,1267,68568,1119,12849,1476,55719,1604,1078464,2309,325426,2384,8543,1217,316883,2703,548698,2576,25272,2560,523426,3396,101423,1028,8851,1197,92572,1584,102917,1354,25763,1936,77154,2294,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3261409,3402,1564029,3968,467503,3575,17923,2243,449580,4065,846887,3253,57638,3913,789249,5401,154210,1484,15235,1653,138975,2080,95429,1107,22101,1754,73328,1913,1697380,2691,485304,2842,13352,1502,471952,3115,890336,2673,65034,3606,825302,4581,177003,1354,21874,2236,155129,2457,144737,1643,50604,2674,94133,2716,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3355775,2537,1588339,3277,519487,3606,16891,2707,502596,4730,831962,3618,47853,3718,784109,4181,144957,1524,13068,1711,131889,1997,91933,1327,21692,1691,70241,1893,1767436,2891,554938,3754,12729,2090,542209,4435,898693,3346,55983,3641,842710,4047,171516,1531,19527,1558,151989,2150,142289,1913,50072,2542,92217,2797,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1044220,1236,503379,1643,129163,1246,4102,868,125061,1439,280333,1371,13391,1555,266942,1910,55225,556,4161,866,51064,1011,38658,703,6957,1033,31701,1139,540841,1435,128073,1020,4226,1140,123847,1509,296452,1360,14616,1681,281836,1893,60740,677,3530,764,57210,1050,55576,791,14411,1297,41165,1490,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4392090,2512,2070496,3140,643189,3508,12883,1839,630306,3759,1124160,3284,35519,2897,1088641,4001,182353,1312,9467,1674,172886,2086,120794,1423,23097,1997,97697,2601,2321594,2677,665536,2388,11340,2213,654196,3368,1251653,2550,51976,3794,1199677,4670,215438,1392,20030,2166,195408,2629,188967,1738,59891,3746,129076,3569,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5105723,1589,2426337,2472,748576,2224,16869,2468,731707,3341,1303133,2409,45131,3698,1258002,4485,215672,1332,12711,1499,202961,1798,158956,1286,28011,2369,130945,2535,2679386,2029,777468,1428,14609,2135,762859,2759,1393962,1946,66635,3993,1327327,4245,253445,1337,21129,1813,232316,2320,254511,1850,73137,3415,181374,3960,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7472775,2458,3596737,3054,1061761,3130,35461,2928,1026300,3907,1944768,2962,101626,4952,1843142,5836,346914,1509,25231,1628,321683,2161,243294,1236,46009,2956,197285,3227,3876038,2520,1069095,2584,28238,2480,1040857,3450,2047129,2593,122961,4700,1924168,4735,390422,1267,35930,2395,354492,2748,369392,1769,111250,3814,258142,4450,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4010693,2685,1969348,2856,615612,2531,12075,1669,603537,2859,1056169,2952,30603,2489,1025566,4143,172835,820,9935,1329,162900,1512,124732,1204,19990,1724,104742,1778,2041345,2522,603802,2603,10956,1445,592846,2897,1064750,2730,36909,2626,1027841,3903,190513,1026,11771,1225,178742,1523,182280,1533,43255,2480,139025,2967,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2162239,2496,1012193,2988,319473,4342,10255,1935,309218,4445,533211,4545,35816,2712,497395,4777,99318,1681,10732,1631,88586,2286,60191,1469,14398,1454,45793,1852,1150046,2275,344106,3263,8191,1494,335915,3367,591422,3288,42504,3463,548918,4937,116312,1496,16629,1790,99683,2213,98206,1399,37411,2548,60795,2162,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4489713,3943,2149724,4181,657455,3696,15054,1924,642401,4097,1134100,3468,54099,3614,1080001,5287,211704,1565,15620,2097,196084,2530,146465,1679,29563,2111,116902,2495,2339989,3570,678191,3043,13665,2107,664526,3621,1201329,3959,73152,4362,1128177,6185,242563,1285,24990,2161,217573,2390,217906,1759,61027,3469,156879,3519,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,761112,1535,376010,1821,110374,1824,3506,1143,106868,2122,196744,1736,7779,1618,188965,2370,41335,535,2086,523,39249,761,27557,564,4365,741,23192,882,385102,1531,107533,1695,2162,805,105371,1820,200155,1679,9360,1561,190795,2204,41660,640,2521,625,39139,837,35754,605,9555,1256,26199,1220,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
