GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001EA,B01001A_001MA,B01001A_002MA,B01001A_002EA,B01001A_003MA,B01001A_003EA,B01001A_004EA,B01001A_004MA,B01001A_005EA,B01001A_005MA,B01001A_006EA,B01001A_006MA,B01001A_007EA,B01001A_007MA,B01001A_008MA,B01001A_008EA,B01001A_009MA,B01001A_009EA,B01001A_010EA,B01001A_010MA,B01001A_011EA,B01001A_011MA,B01001A_012EA,B01001A_012MA,B01001A_013MA,B01001A_013EA,B01001A_014MA,B01001A_014EA,B01001A_015EA,B01001A_015MA,B01001A_016EA,B01001A_016MA,B01001A_017EA,B01001A_017MA,B01001A_018EA,B01001A_018MA,B01001A_019MA,B01001A_019EA,B01001A_020MA,B01001A_020EA,B01001A_021EA,B01001A_021MA,B01001A_022EA,B01001A_022MA,B01001A_023EA,B01001A_023MA,B01001A_024MA,B01001A_024EA,B01001A_025MA,B01001A_025EA,B01001A_026EA,B01001A_026MA,B01001A_027EA,B01001A_027MA,B01001A_028EA,B01001A_028MA,B01001A_029EA,B01001A_029MA,B01001A_030MA,B01001A_030EA,B01001A_031MA,B01001A_031EA,state
0400000US13,5961961,19867,2964410,10688,186971,4238,193142,6871,198969,7036,117460,4096,86588,3820,204655,4884,193123,4358,193499,3679,418485,4107,443656,3089,371930,1694,223741,1581,106234,2567,25957,2360,2997551,12090,170508,3965,188945,6694,182609,6394,105334,3170,84148,4147,189455,5021,184713,3459,188049,2658,410626,4126,440632,3219,394503,2093,251463,1817,141467,3722,65099,3656,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,343352,3503,185285,2345,8756,990,6885,954,6455,943,3139,430,4060,638,16707,798,16979,740,13770,680,24607,817,27465,661,30697,381,16236,235,6278,612,3251,591,158067,1999,7869,871,5850,934,6963,1129,3571,474,3214,553,10476,717,13107,675,11640,597,18912,621,22930,562,27122,574,14817,489,8459,685,3137,684,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1465484,5687,732506,3554,55005,956,55525,2731,56626,2895,32533,1035,21196,1705,50338,1813,48522,1352,48012,1226,89332,1588,96395,1172,88695,840,54227,434,27116,1527,8984,1474,732978,3318,51545,1035,54337,3241,51428,3073,30371,1145,21509,1368,49774,1510,45728,835,47665,913,89402,1420,96574,1399,89652,646,56444,651,34765,1553,13784,1490,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9328438,27666,4595973,15877,273066,3487,288473,7797,298590,7651,188271,2445,125165,2205,304590,4004,318711,3430,309423,3497,610232,5161,702631,3104,595257,2426,328852,1559,184620,3412,68092,3048,4732465,14599,264357,4195,272710,6691,282650,7256,177471,2247,115677,2371,294119,3362,314141,2768,303442,3335,600205,4172,708957,2603,619403,2609,375634,1771,260168,4293,143531,4348,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5512023,8881,2713005,5964,169085,1799,174682,4206,188022,4469,113761,1747,81273,1954,189992,1991,173260,1370,172175,1838,350592,2009,405906,1448,354313,1554,199388,859,106390,2034,34166,2045,2799018,4570,161104,1806,171091,5794,178841,5615,106779,1272,75841,2164,188995,2602,169972,1484,169950,1364,346746,1690,410984,1184,367258,883,226191,558,146677,2984,78589,3021,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2800812,4987,1381105,3481,86892,1222,90050,3241,88610,3237,56796,1094,43140,1430,95121,1784,88671,1035,86197,824,165359,1024,202206,927,186250,649,104676,318,62653,1753,24484,1788,1419707,2977,82349,1274,82294,3238,88056,3374,52438,798,39217,1317,94638,1511,85045,834,85484,975,162168,1123,204420,821,187679,604,117483,521,87021,1897,51415,1878,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2442531,6705,1206970,4263,80726,1371,81498,3076,84809,3197,49237,1471,34991,1788,88132,2236,80751,1444,76438,1305,145863,1839,173529,1281,156352,857,84740,699,51378,1476,18526,1466,1235561,4045,76783,1533,77134,3323,79460,3399,46494,1377,35371,1991,81046,2184,80928,1124,75937,1003,143888,1673,177220,1323,159059,870,94394,559,68840,2218,39007,2172,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3837605,5487,1883150,3679,116345,1428,119059,4223,125471,4231,75728,1105,51810,1949,129203,2301,120402,1239,123461,1025,250563,1564,282202,908,248596,870,146682,654,73370,1935,20258,1739,1954455,3406,111694,1387,119151,3198,113385,3094,71061,1252,52827,2509,122718,2444,119827,1155,123563,865,250934,1282,290676,1029,263523,612,166597,492,100155,2617,48344,2540,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2874839,6593,1419855,4783,86331,1736,84786,3727,93157,3670,53029,1503,36229,2039,100287,2521,101306,1978,94927,1937,185722,2290,210527,1422,187940,894,110289,681,58068,1590,17257,1492,1454984,4125,84593,1442,85342,3611,82989,3639,51383,1544,33934,1740,99320,2102,98977,1679,90192,1295,179104,1520,212724,1272,193995,833,124978,732,82316,2185,35137,2124,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1264494,1599,618375,1218,30999,320,34979,2141,37037,2031,24209,466,17036,866,37654,850,34272,332,34142,368,77250,436,101760,439,95090,258,54728,146,29066,1369,10153,1353,646119,1253,29650,412,33734,2078,33297,2109,22075,482,16329,523,35758,578,35181,563,34201,597,81430,750,105947,451,99573,181,59806,234,39660,1488,19478,1470,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3414300,13228,1670411,7578,90306,1870,96791,4575,102916,4231,64651,1202,47140,2227,109537,2073,108723,1919,103531,1953,211183,2634,272784,1594,233846,1089,131573,620,68264,1960,29166,1936,1743889,7059,88848,1893,94507,4017,97464,4179,62339,1245,42719,1605,105694,1878,107126,1631,101131,1641,218960,2240,280492,1246,245083,1426,146783,1042,98307,2834,54436,2747,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5305948,12504,2568181,7207,133650,1813,143229,4943,157034,4934,100492,1312,75503,1257,178999,2118,167938,1962,153945,2058,331588,2309,418927,2221,354918,1181,195427,735,111706,2039,44825,1975,2737767,6900,126994,2002,138993,4914,148060,5172,96184,1345,79615,1836,174799,1888,168192,1850,156220,1784,345697,2056,435598,1906,381508,1448,228423,1037,162384,3935,95100,3950,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7830903,9530,3861710,5981,212888,1641,237277,5528,251531,5364,162205,1163,112747,1874,263925,2461,229990,1565,226435,1227,485832,1748,607336,1522,540841,921,306681,809,166137,3099,57885,3028,3969193,5253,203404,1479,221867,5345,241452,5203,152109,1212,104930,1290,257798,2056,224780,1342,221716,1079,483482,1345,615202,1321,559178,1243,337606,800,227510,3879,118159,3834,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4577875,7618,2269016,4739,135588,1514,140262,4084,144575,3968,89799,917,61764,938,144810,1065,153959,1296,150591,1309,285198,1526,360579,1284,307251,791,166060,303,94568,1706,34012,1658,2308859,3898,130371,1399,135861,3021,134329,3245,84468,778,60571,1018,138072,1352,150281,829,143589,1108,281208,1313,363558,971,310173,766,181698,423,125795,2468,68885,2426,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1770546,4486,872974,3989,53443,1823,55269,3235,58413,2789,30940,1681,26238,2213,58129,2528,54802,2031,55543,2073,114001,2070,125266,1787,115850,484,76171,659,37675,1311,11234,1347,897572,3486,50122,1901,49857,3427,56913,3482,32870,2080,27130,2636,53270,2992,52003,1433,51693,1738,112427,2279,125473,1578,122270,566,85108,499,56937,1976,21499,1948,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4991510,7231,2453418,4764,149890,1313,156505,4555,160902,4504,97911,1157,68768,1948,165924,2316,163932,1233,157045,1652,304427,1597,369782,961,321082,891,194542,630,104356,2625,38352,2530,2538092,4033,143530,1231,149310,5638,150031,5382,93715,1278,66575,1787,165758,2171,160909,1158,153935,1082,302539,1440,375409,946,339929,991,219438,757,141957,3282,75057,3237,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,891294,2197,448372,1661,25801,563,27770,1700,25000,1744,17661,820,11659,1006,31625,1108,28409,388,27225,707,51248,513,65540,489,68672,367,39985,181,20800,1013,6977,1004,442922,1328,24205,533,25124,1744,24314,1762,15265,447,12120,683,28483,750,26523,364,26162,514,49254,488,67188,654,67357,377,39513,96,24582,1332,12832,1317,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1624885,5966,804872,3995,54884,1667,57238,2576,50663,2298,32126,957,23541,1052,57308,1313,55473,1024,52794,1186,97297,1364,116089,1001,103581,753,56860,447,33851,1108,13167,1139,820013,3351,52254,1366,49901,2704,52557,2552,29954,891,24795,1428,52775,1613,53957,1271,50625,1051,94540,1113,117577,1103,105513,594,62518,352,47877,1534,25170,1533,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1948463,15765,993196,8529,63125,2162,66127,4034,57323,3628,36019,1601,22837,1283,62316,2276,69648,2351,71416,1927,137778,2849,143427,1919,128258,1369,83376,873,39882,1380,11664,1408,955267,9413,60049,2891,63266,4098,53817,3799,34546,1759,19807,1604,58613,2505,66579,2082,62785,1868,129444,2068,131310,2089,129096,1504,83590,858,43100,2196,19265,2097,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1240868,2868,612309,2061,30666,781,34916,2077,39123,2129,25471,279,17941,449,41166,1032,34506,465,33137,351,79951,824,105568,571,89347,443,47745,280,24334,1186,8438,1180,628559,1481,28555,277,34968,2229,35620,2086,24205,338,18008,672,38825,848,33568,559,33332,478,81702,817,108367,617,91311,390,51239,299,33164,1230,15695,1229,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6104543,20959,2975490,11587,168751,2920,180225,4982,197675,5417,123541,2050,75645,1653,180244,2922,176606,2755,174744,2725,387264,3669,490219,2758,404104,2289,228566,1412,135244,3473,52662,3095,3129053,12584,158852,2731,177617,5845,182601,4996,117004,1718,69974,1335,169149,2571,169627,2610,173067,2658,399198,3591,501896,3345,435155,1941,268218,1720,194973,4774,111722,4289,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1492790,15175,736600,8010,47438,2603,46524,2988,49803,3090,28788,1865,19436,1917,50391,2778,50888,2273,46974,2194,86211,2274,102025,2224,100550,1887,63435,1215,33656,1756,10481,1485,756190,8801,45626,1985,44866,3385,48389,3562,25651,1708,19474,2219,47928,1900,47508,1934,45181,1940,81940,2401,109585,2127,110379,1647,71907,1594,39337,1872,18419,1907,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12710382,29843,6217071,17220,344193,3949,355025,7131,369681,7107,239346,2717,171032,2157,430972,3803,424397,4256,395667,3401,808277,5256,961002,3615,842266,3202,479239,2696,286330,4012,109644,4039,6493311,17508,324153,3522,337922,7587,346219,7374,224395,2444,166408,2875,423038,3950,422112,4041,394222,3579,795384,4650,978954,4655,891131,3272,560428,2731,401182,5086,227763,5261,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6768523,16949,3317972,10435,193871,3123,207373,7383,212682,7186,122256,2972,94003,4093,230916,5154,208341,3306,211930,2820,459562,3455,491484,3352,433421,1637,273077,1021,140088,2731,38968,2454,3450551,10986,194658,4253,191753,7540,205604,6650,117200,2547,90818,3933,214666,4187,206140,3042,210496,4174,458565,3836,501893,2616,469589,2007,310606,1313,191668,4507,86895,4489,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,614327,1430,310218,1069,18788,310,17915,1198,16183,1205,10767,376,10006,597,28579,668,24476,659,20411,258,34953,259,44282,299,42081,115,22230,141,13645,749,5902,743,304109,844,18284,408,18195,1153,15199,1112,10655,365,8933,500,24456,620,21101,452,17756,74,32316,285,43618,316,39826,291,23699,14,18665,1098,11406,1094,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9566847,8300,4685292,5569,271776,1922,295641,6563,305715,6704,192003,1161,131325,1982,311521,2098,291795,1293,287227,1571,599548,2104,719545,1494,646649,918,359568,626,201864,3332,71115,3173,4881555,4509,259386,1670,281141,6106,291583,6040,182488,1265,123030,1866,305385,1727,289177,1504,285837,1178,600499,1402,739899,1072,678020,1093,412701,685,288783,4614,143626,4448,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2792094,7616,1378857,4132,83982,1420,85105,2947,87856,2858,50781,1183,39268,2041,95728,2060,96528,1290,91473,1399,171624,1541,198433,1110,181172,752,114910,428,61944,1590,20053,1533,1413237,4753,81445,1561,79667,2925,82752,3252,47598,1219,34472,1321,94746,1662,92940,1200,87347,1183,167574,1468,202216,891,192269,837,128816,524,84222,2077,37173,2083,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
