GEO_ID,C19101_001E,C19101_001M,C19101_002E,C19101_002M,C19101_003E,C19101_003M,C19101_004E,C19101_004M,C19101_005E,C19101_005M,C19101_006E,C19101_006M,C19101_007E,C19101_007M,C19101_008E,C19101_008M,C19101_009E,C19101_009M,C19101_010E,C19101_010M,C19101_011E,C19101_011M,NAME,C19101_001EA,C19101_001MA,C19101_002EA,C19101_002MA,C19101_003MA,C19101_003EA,C19101_004MA,C19101_004EA,C19101_005MA,C19101_005EA,C19101_006EA,C19101_006MA,C19101_007MA,C19101_007EA,C19101_008MA,C19101_008EA,C19101_009EA,C19101_009MA,C19101_010EA,C19101_010MA,C19101_011EA,C19101_011MA,state
0400000US13,2376008,17596,151779,6699,100492,7066,240216,8944,246244,9467,342041,11579,460102,11976,298970,9362,320221,9962,113752,6307,102191,5755,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,11314,1803,8161,1624,16841,2078,22858,2640,37999,3200,60385,3650,49755,3354,63400,3534,23307,2619,17769,1669,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,18966,2169,14706,1806,37435,2942,46881,3940,69749,4372,86471,4592,55083,3900,48407,4249,12205,1994,8779,1591,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,150620,5737,89972,4734,255590,7918,267886,7268,389916,9798,598019,9472,449897,10182,503684,10582,198546,7317,194734,6206,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,90749,4588,57710,4051,139742,5812,167924,6281,244066,6961,366727,9045,244167,7017,221492,7787,57484,3741,51328,3478,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,29519,2954,19170,1766,56470,3320,73857,3410,113853,4275,185326,5500,128018,4693,116809,3746,34694,2433,27179,2157,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,27093,2132,19315,2105,55853,3561,72575,3857,107900,4503,152523,5485,115535,4494,109386,3784,32596,2874,29240,2446,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,77311,4419,50859,3771,120710,5485,120889,4847,169311,7181,227739,7516,147030,5946,135901,4930,36836,2791,33294,2709,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,85762,5103,53753,3842,120217,5399,117686,5881,151012,5588,196793,7344,155128,6735,150598,6569,48191,3286,39077,3085,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,12831,1685,12477,1805,33842,2538,36239,2404,52300,3194,71628,3534,56140,3114,47644,3124,13422,1906,11437,1478,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,47137,3704,31203,2711,73906,5080,91854,5997,143646,5228,237896,7509,204992,6847,292263,8064,144654,5548,148025,5311,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,62793,4199,43463,3570,101076,5077,113359,4944,165919,6527,261863,7579,224817,7435,312644,8049,154365,5494,157621,5871,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,140198,5133,92826,3727,223664,6187,237841,6143,357405,7745,505690,9126,353522,6294,353558,7121,114030,4731,94150,4058,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,45443,2697,29978,2480,90643,4591,103468,4047,165413,5386,282787,7536,226321,5956,253263,6231,84094,3424,75056,3249,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,57859,3439,39098,3509,94065,5587,88633,4286,117320,6072,144645,5691,87825,5020,70711,4062,22375,2456,18427,2298,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,80452,4558,53956,3762,141375,5221,158090,6784,230379,7217,322310,8539,221115,6051,203575,6534,67196,3326,56383,3025,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,10051,1323,8999,1488,23466,2042,27714,1976,40299,3035,59238,2910,38467,2942,30218,2817,8032,1304,6647,1169,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,18751,2355,11330,1605,36320,2951,40475,2628,66544,3303,106196,3859,77096,3183,72177,3536,21651,1992,19905,1901,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,31756,3521,19117,2944,55234,4456,66023,5388,104140,6458,130392,6870,88116,5022,88073,4852,30206,3558,23924,3448,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,9314,1498,6434,1388,19235,2253,27823,2646,40847,2790,66601,2925,58267,3497,71448,3448,27573,2462,21959,2191,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,77847,5142,48625,3418,130805,5987,148398,5568,226249,7059,358118,7627,308861,8292,437266,9198,216810,6422,238425,6308,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,36307,3778,24980,2723,56643,3588,54350,3625,71414,4401,93500,5078,63549,4039,62722,3711,21874,2043,17159,2430,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,246684,8326,174795,6981,391867,11440,379961,8023,538175,11333,807819,12418,613464,11024,752043,13163,335328,8304,367500,9040,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,143061,6739,101750,6059,249997,8990,269380,9208,364719,11164,488104,13124,315110,9649,319624,11172,109447,7254,94372,5161,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,7810,1381,3366,618,12566,1300,13570,1429,23580,1821,38027,2159,30222,2021,30746,1842,7658,1076,7674,1263,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,162171,5762,108316,5361,248827,7358,288616,8020,422664,9050,620111,9480,417711,8114,410415,8787,133087,5425,104009,3776,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,54329,3101,37899,2135,93106,3711,106762,4378,148717,4728,200520,5703,131869,4928,123820,4945,31472,2086,29361,2027,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,50742,3504,34647,3486,91239,4789,91903,5498,141716,5493,201444,7252,139514,5794,127141,5220,41640,3418,36760,2659,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,139948,5850,97395,5311,243683,7622,290722,7673,442955,9728,666958,11386,473874,9181,499301,9258,175189,6109,163676,5361,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,12885,1896,8652,1340,19572,2472,21768,2368,29067,2294,46564,3187,38051,2690,47321,3285,18182,2247,14119,1668,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,78407,4557,49726,3647,132680,6291,132098,6972,178128,7317,241105,7560,155198,7852,154700,7433,44258,4255,35388,3265,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,7811,1531,7599,1508,17587,1960,19383,1985,28794,2341,50608,3017,35379,2451,28739,2446,8201,1332,6578,1083,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,99709,4987,68003,4300,178791,6960,178510,7612,247409,8005,328162,8633,216719,6520,191353,7363,61584,4370,55446,3672,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,350542,10312,242604,9721,616717,12858,635179,15441,830074,16023,1141974,19230,797606,17055,893756,17278,332119,9523,330746,10289,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,27298,2735,18724,2552,47076,3677,58201,3666,94451,5404,154863,6000,104332,4306,101567,4668,29598,2443,26368,2668,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,4442,947,3459,775,13934,1669,12748,1499,22700,1853,35381,2276,27477,2163,25182,1723,9397,1251,6899,984,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,75325,4866,49706,4501,132594,6004,156629,6591,234139,8455,362964,9580,292333,9678,354968,9668,169387,7197,182869,6192,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,68248,4112,50370,4287,114156,5194,138896,6108,220088,7805,338243,8560,260503,7493,298275,7713,111882,5755,99190,4625,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,29740,2528,22099,2647,54789,3465,56196,3406,77515,3562,94877,4306,61462,3273,54836,3662,15224,1698,11071,1886,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,56536,3927,41450,2832,112176,4830,130659,5291,205409,5680,326629,7374,242384,6026,228129,5540,66768,3776,52787,2513,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,4741,1065,3511,1137,10944,1781,12738,1731,16280,1853,31576,2338,24647,2582,26986,2274,6558,1114,4637,1026,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,220666,5978,100839,4746,178714,6139,121548,5233,116260,5037,95256,4656,32828,2887,24560,2574,7216,1366,5773,1102,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
