GEO_ID,C06007_001E,C06007_001M,C06007_002E,C06007_002M,C06007_003E,C06007_003M,C06007_004E,C06007_004M,C06007_005E,C06007_005M,C06007_006E,C06007_006M,C06007_007E,C06007_007M,C06007_008E,C06007_008M,C06007_009E,C06007_009M,C06007_010E,C06007_010M,C06007_011E,C06007_011M,C06007_012E,C06007_012M,C06007_013E,C06007_013M,C06007_014E,C06007_014M,C06007_015E,C06007_015M,C06007_016E,C06007_016M,C06007_017E,C06007_017M,C06007_018E,C06007_018M,C06007_019E,C06007_019M,C06007_020E,C06007_020M,C06007_021E,C06007_021M,C06007_022E,C06007_022M,C06007_023E,C06007_023M,C06007_024E,C06007_024M,C06007_025E,C06007_025M,NAME,C06007_001EA,C06007_001MA,C06007_002MA,C06007_002EA,C06007_003EA,C06007_003MA,C06007_004EA,C06007_004MA,C06007_005MA,C06007_005EA,C06007_006EA,C06007_006MA,C06007_007MA,C06007_007EA,C06007_008EA,C06007_008MA,C06007_009EA,C06007_009MA,C06007_010MA,C06007_010EA,C06007_011EA,C06007_011MA,C06007_012EA,C06007_012MA,C06007_013MA,C06007_013EA,C06007_014EA,C06007_014MA,C06007_015MA,C06007_015EA,C06007_016EA,C06007_016MA,C06007_017EA,C06007_017MA,C06007_018MA,C06007_018EA,C06007_019EA,C06007_019MA,C06007_020EA,C06007_020MA,C06007_021MA,C06007_021EA,C06007_022EA,C06007_022MA,C06007_023EA,C06007_023MA,C06007_024MA,C06007_024EA,C06007_025EA,C06007_025MA,state
0400000US13,9141183,5010,7926400,21633,1214783,21574,694263,19909,520520,18572,4880068,35543,4665636,37530,214432,10070,176567,9748,37865,3914,3196957,36080,3002114,34783,194843,11629,168129,10943,26714,3793,127920,9075,80224,6158,47696,6608,34045,5570,13651,2942,936238,22199,178426,11882,757812,18359,315522,13548,442290,16766,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1286790,336,962875,13955,323915,13873,169595,9380,154320,8047,675857,14081,605373,15331,70484,5343,56308,5006,14176,1655,328527,7276,300771,6800,27756,3352,23140,2812,4616,1319,37352,3397,18001,2112,19351,2517,12005,1782,7346,1665,245054,11930,38730,3091,206324,11882,78142,7135,128182,7809,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466499,1173,1313787,5930,152712,6055,95332,5547,57380,4100,639230,13757,599682,13306,39548,4059,35858,4010,3690,1029,716895,13162,679677,12507,37218,4150,32195,4016,5023,1434,16008,2937,13257,2734,2751,1077,2285,1049,466,313,94366,5750,21171,3165,73195,4429,24994,2777,48201,3870,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12042289,2784,9311852,24836,2730437,24685,1564863,24445,1165574,20255,7860307,33512,6964441,33463,895866,19132,755151,18059,140715,8619,2266720,26167,2112754,23622,153966,8040,129055,7247,24911,2538,125671,7913,48579,3904,77092,6481,45779,3583,31313,4844,1789591,20794,186078,8499,1603513,19735,634878,15703,968635,17220,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6088598,2338,5586887,12482,501711,12749,301757,11779,199954,7754,4105125,18254,3956946,19397,148179,7565,116648,6590,31531,4340,1642513,18128,1553998,18086,88515,6269,73637,5419,14878,2515,38354,3429,24512,2762,13842,2820,9485,2128,4357,1760,302606,7889,51431,4561,251175,7387,101987,5982,149188,6857,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2864107,1975,2656041,7098,208066,6959,122990,6003,85076,4660,2045467,13243,1986855,13446,58612,3893,47159,3238,11453,1888,674502,12539,636969,12396,37533,3539,29426,2973,8107,1453,12481,1732,8461,1363,4020,1239,3036,894,984,683,131657,5151,23756,2825,107901,4847,43369,4189,64532,4093,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2669198,1936,2365087,8528,304111,8291,180387,7457,123724,6330,1522453,15223,1449141,15141,73312,4720,62412,4530,10900,1823,927101,13573,871646,13547,55455,4098,45819,3705,9636,1884,23008,2753,16890,2263,6118,1336,4633,1158,1485,802,196636,7605,27410,2423,169226,7594,67523,5051,101703,5823,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4090258,2803,3893127,7146,197131,7194,114495,6216,82636,5770,2824033,19686,2783156,20174,40877,4122,31850,3532,9027,1741,1097167,19245,1057126,19331,40041,3194,31214,3045,8827,1640,30635,3349,22786,2466,7849,2046,5810,1537,2039,939,138423,6579,30059,3479,108364,5652,45621,4284,62743,4741,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4261861,2265,3889875,9582,371986,9510,249961,9940,122025,6848,3278732,14468,3102531,16229,176201,8217,151251,7872,24950,2928,783938,13765,741676,14080,42262,3783,35700,3501,6562,1471,26189,2899,20112,2540,6077,1417,4414,1203,1663,835,173002,7642,25556,3035,147446,6760,58596,4918,88850,6136,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1261967,1092,1178388,4991,83579,4831,64198,4208,19381,2045,795846,9516,753330,9612,42516,3265,36656,3213,5860,1086,409627,8972,395824,9136,13803,1742,11727,1672,2076,658,13893,1710,10044,1547,3849,1115,2999,925,850,493,42601,3352,19190,2474,23411,2414,12816,1570,10595,1690,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5465168,1520,4551058,17569,914110,17550,574668,15195,339442,10959,2500315,23905,2357121,24557,143194,8010,122137,7911,21057,2718,2084320,23449,1960029,21090,124291,7549,109815,7100,14476,2662,73620,6306,52934,5159,20686,2950,15610,2584,5076,1466,806913,13678,180974,8454,625939,14142,327106,10925,298833,9861,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6224979,1031,4854530,19380,1370449,19308,817207,16926,553242,12343,3811473,24195,3477375,22610,334098,10674,291844,10530,42254,3948,1265132,18585,1152008,17615,113124,5854,98698,5449,14426,1946,169951,7877,46008,4221,123943,7187,62999,5096,60944,4680,978423,18224,179139,6833,799284,16362,363666,12636,435618,11067,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9292794,2286,8445539,18479,847255,18146,549030,14233,298225,10346,7022568,20185,6762247,21823,260321,8776,223415,8561,36906,2620,1603331,18260,1509481,19251,93850,4333,79037,4270,14813,1766,68874,4951,41932,3395,26942,3275,17116,2296,9826,2238,598021,12414,131879,6295,466142,12920,229462,8624,236680,10102,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4992262,2268,4451639,12295,540623,11467,327737,8804,212886,7827,3348364,15531,3195714,16155,152650,5756,124196,5297,28454,2927,1230103,14336,1155031,14964,75072,3714,63316,3319,11756,1672,29444,2952,19862,2138,9582,2254,5872,1247,3710,1643,384351,9578,81032,5623,303319,9193,134353,6113,168966,6915,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2773115,2308,2667929,6101,105186,5346,58543,4507,46643,4269,1948478,14194,1922466,14304,26012,3083,18751,2664,7261,1507,745991,14494,724022,14239,21969,2397,17275,2563,4694,1384,13733,2132,11063,1878,2670,1118,2080,1111,590,356,64913,4841,10378,1766,54535,4541,20437,2899,34098,3553,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5629071,2603,5266861,11286,362210,11372,224553,9616,137657,7555,3637804,19495,3552389,20006,85415,5864,68123,5034,17292,2621,1709655,19424,1638734,19018,70921,4201,58656,4043,12265,2099,40101,4585,31912,3584,8189,2089,5523,1727,2666,1122,241511,9619,43826,3827,197685,9460,92251,5443,105434,7142,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,937750,1344,894090,3954,43660,3694,36536,3170,7124,1426,500154,8963,478452,9040,21702,2697,19395,2633,2307,693,410892,9227,397089,8803,13803,1885,12054,1786,1749,666,6805,1149,5983,976,822,453,795,463,27,33,19899,2240,12566,1618,7333,1494,4292,883,3041,977,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711659,1722,1535651,7070,176008,7243,95160,4920,80848,5062,1098898,9710,1056787,10221,42111,3161,33971,2854,8140,1247,486604,8401,455330,7452,31274,2980,26547,2790,4727,1274,11444,1560,9201,1410,2243,660,1551,586,692,355,114713,5363,14333,2033,100380,5524,33091,3132,67289,4538,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2538136,1069,1783605,17029,754531,16968,435990,14776,318541,12553,532531,15785,422856,14359,109675,8610,89287,8540,20388,2941,1441478,19604,1270678,17277,170800,10448,146797,9177,24003,4311,43501,5204,26809,3662,16692,3076,11623,2232,5069,1668,520626,14792,63262,5692,457364,15217,188283,11155,269081,10952,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1250588,1078,1153109,5751,97479,5569,68696,4436,28783,2817,506387,9390,485008,9438,21379,2759,19208,2619,2171,612,656008,9475,634414,9133,21594,2246,18047,1868,3547,1158,15493,2335,10772,1455,4721,1523,2840,897,1881,968,72700,4401,22915,2756,49785,3773,28601,2998,21184,2399,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8285611,1107,5764850,24128,2520761,24055,1447449,20434,1073312,20127,4137008,28449,3593860,26040,543148,13742,476694,13295,66454,5345,2051862,24156,1825539,22259,226323,10291,198088,9608,28235,3169,217022,8904,50319,4135,166703,7805,90518,4665,76185,4957,1879719,21505,295132,12200,1584587,20483,682149,13544,902438,18181,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1937824,1795,1230227,13572,707597,13573,512699,12709,194898,9156,964572,14500,578679,14299,385893,11648,331314,11503,54579,4426,743083,13586,617319,11765,125764,7317,108689,7012,17075,2238,20057,2220,13704,1699,6353,1401,4449,1196,1904,736,210112,9809,20525,2358,189587,9585,68247,4669,121340,8102,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18307740,1992,12800748,32315,5506992,32144,3043538,30135,2463454,23222,11310453,31635,9622312,34176,1688141,25786,1427851,23385,260290,9452,2231214,26615,2032418,24197,198796,9829,168974,8237,29822,3477,468705,11266,113932,5576,354773,10905,191097,8647,163676,7680,4297368,29846,1032086,20347,3265282,27084,1255616,23009,2009666,23738,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9029678,4982,8063356,17162,966322,16122,544109,15798,422213,12074,5046503,35311,4865247,35228,181256,9136,141411,8857,39845,3979,3178205,35035,3012143,35086,166062,9316,140121,8053,25941,4056,101846,6776,68598,5429,33248,4380,23719,3267,9529,2331,703124,13874,117368,9099,585756,13008,238858,11069,346898,10846,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,637666,1234,605286,2352,32380,2263,23180,2147,9200,1586,422666,6722,410490,6527,12176,1318,10505,1275,1671,430,195078,6978,185469,6810,9609,1457,8123,1376,1486,727,3545,902,3188,871,357,184,206,155,151,110,16377,1992,6139,1378,10238,1707,4346,1211,5892,1402,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10836508,2683,10114712,16932,721796,16487,468503,13206,253293,8896,8007946,27770,7766617,30331,241329,9079,186789,7650,54540,4320,2292298,25059,2196126,24301,96172,5719,81212,4824,14960,2204,83515,4997,48656,3724,34859,3421,21599,2862,13260,1840,452749,11979,103313,5291,349436,11094,178903,7993,170533,7711,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3527312,2274,3198295,9246,329017,9237,193374,8472,135643,5719,2086552,15344,2009135,15260,77417,4532,65320,4477,12097,1744,1201897,15162,1138287,14138,63610,4410,52898,4161,10712,1643,32287,2628,23243,2123,9044,1596,6500,1281,2544,909,206576,5752,27630,3171,178946,6249,68656,4652,110290,5273,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3633190,2343,3092734,14383,540456,14095,312534,12141,227922,9868,1579398,15581,1446865,16438,132533,6281,111547,6132,20986,2629,1641053,17678,1550404,17532,90649,6163,77994,5458,12655,2174,37063,3566,29153,3011,7910,1556,4996,1208,2914,1050,375676,12740,66312,4639,309364,11991,117997,7699,191367,9367,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12021912,2000,10784198,20710,1237714,20548,775245,17751,462469,12707,8768457,28582,8405851,28721,362606,12625,290211,12345,72395,5550,2316684,28537,2142356,28981,174328,7953,151288,7598,23040,2852,186758,7904,59670,3948,127088,6442,67858,5104,59230,4367,750013,15134,176321,8611,573692,13599,265888,8823,307804,10550,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995856,641,784706,7701,211150,7680,124057,5946,87093,5205,565194,10421,513357,10673,51837,4004,45618,3965,6219,1213,266865,9380,241512,8630,25353,3072,21474,2843,3879,868,23145,3794,5996,1364,17149,3546,8340,2157,8809,2044,140652,5826,23841,3801,116811,5655,48625,3937,68186,4536,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4376509,2412,4087505,11695,289004,11346,169389,8643,119615,7712,2519174,20838,2471096,21515,48078,4332,39359,4143,8719,1758,1594993,22461,1537579,23224,57414,5857,49756,5419,7658,2174,41333,4670,27505,3360,13828,2852,9557,2374,4271,1459,221009,8940,51325,5097,169684,8328,70717,5412,98967,6949,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,765534,769,715199,3564,50335,3278,33301,2790,17034,2226,480856,7810,461909,7952,18947,2300,16173,2190,2774,832,258149,7787,246357,7741,11792,1814,10054,1693,1738,660,4653,1152,3526,976,1127,710,551,370,576,569,21876,2489,3407,838,18469,2309,6523,1109,11946,1960,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6003565,3559,5588896,12973,414669,12716,239798,10149,174871,9003,3573214,26083,3496785,26207,76429,6075,64098,5530,12331,2174,2077122,24266,2000626,24974,76496,6185,64480,5432,12016,2146,49328,4787,39303,4437,10025,1984,7407,1622,2618,1091,303901,10454,52182,4340,251719,10661,103813,6483,147906,8976,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23721334,5089,15500132,41266,8221202,41547,4778848,39560,3442354,37746,13769189,62267,10092514,51894,3676675,38849,2897496,34467,779179,22019,5477787,46078,4855835,39844,621952,19262,514538,16841,107414,6526,299379,12348,165348,9249,134031,8933,91199,7263,42832,4345,4174979,44637,386435,15825,3788544,41339,1275615,26195,2512929,29769,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2554924,1828,2174542,11590,380382,11231,244917,10069,135465,7702,1504710,14351,1404019,15060,100691,5836,86874,6032,13817,2337,788309,14393,712967,13220,75342,5370,68179,5215,7163,1481,25630,2977,18147,2674,7483,1783,5546,1509,1937,841,236275,9777,39409,3861,196866,8545,84318,6390,112548,7269,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595658,692,566256,2880,29402,2863,20984,2005,8418,1549,293856,5594,286062,5774,7794,1271,6477,1196,1317,477,271959,5490,264727,5393,7232,868,6512,810,720,302,5681,1069,4777,930,904,445,677,299,227,318,24162,2179,10690,1407,13472,1824,7318,1244,6154,1237,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
