GEO_ID,C14006_001E,C14006_001M,C14006_002E,C14006_002M,C14006_003E,C14006_003M,C14006_004E,C14006_004M,C14006_005E,C14006_005M,C14006_006E,C14006_006M,C14006_007E,C14006_007M,C14006_008E,C14006_008M,C14006_009E,C14006_009M,C14006_010E,C14006_010M,C14006_011E,C14006_011M,C14006_012E,C14006_012M,C14006_013E,C14006_013M,C14006_014E,C14006_014M,C14006_015E,C14006_015M,C14006_016E,C14006_016M,C14006_017E,C14006_017M,NAME,C14006_001EA,C14006_001MA,C14006_002EA,C14006_002MA,C14006_003MA,C14006_003EA,C14006_004MA,C14006_004EA,C14006_005EA,C14006_005MA,C14006_006EA,C14006_006MA,C14006_007EA,C14006_007MA,C14006_008MA,C14006_008EA,C14006_009MA,C14006_009EA,C14006_010MA,C14006_010EA,C14006_011EA,C14006_011MA,C14006_012EA,C14006_012MA,C14006_013EA,C14006_013MA,C14006_014MA,C14006_014EA,C14006_015MA,C14006_015EA,C14006_016EA,C14006_016MA,C14006_017EA,C14006_017MA,state
0400000US25,6157790,4761,703222,22257,266577,12262,29618,3056,47767,4780,42037,3573,47152,3676,100003,6547,436645,13666,5454568,20771,1350619,13174,165189,7017,251788,7655,280942,7160,295236,5507,357464,9426,4103949,18476,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9322728,6326,1591835,26285,630597,15882,68834,3861,124537,5979,114546,6245,120057,4803,202623,7822,961238,16707,7730893,26602,1956762,17251,202557,6077,371303,8314,400616,8938,440298,6513,541988,10339,5774131,21329,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5017156,3921,583195,16372,230024,9943,24542,2050,43751,3248,34161,3544,40681,3364,86889,5882,353171,9346,4433961,16751,1127015,10461,139079,5607,236594,5489,239311,6167,251692,4508,260339,6834,3306946,12274,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2769674,4604,610018,19762,244435,11095,35324,3523,53084,4483,47848,3621,48004,4314,60175,4651,365583,12182,2159656,19271,548368,11371,62368,4209,107851,4927,124331,5469,124442,5573,129376,6227,1611288,14515,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5613086,5024,863151,21137,326635,12770,41609,3623,68964,5122,57666,4297,53030,3764,105366,6234,536516,13317,4749935,21465,1162758,15410,141586,6306,229387,6810,244491,7014,263034,5967,284260,9486,3587177,15013,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,939783,2018,136938,8716,53123,5126,6450,1425,10010,1548,7077,1218,8273,1371,21313,3095,83815,5476,802845,8584,177424,5890,23758,2506,36968,2640,38123,2694,41266,2150,37309,3725,625421,6997,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1713901,2787,218728,9663,91577,6525,12716,1649,17629,2148,14178,2151,15038,1781,32016,3263,127151,5290,1495173,9831,395369,6951,46475,3023,84311,3825,82045,3676,86192,2709,96346,4355,1099804,7825,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2578627,4609,401975,19406,139767,10684,13863,2335,31928,3654,29166,3505,34063,4146,30747,4187,262208,11465,2176652,19887,531459,14219,55003,4982,118287,6318,102536,6662,118065,5592,137568,8689,1645193,13621,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1240294,2332,107601,7891,37266,4478,3821,1011,7753,1758,7646,1622,5091,1052,12955,2202,70335,4770,1132693,8482,262145,5412,28923,2411,54064,3372,55843,3572,65255,2371,58060,3136,870548,6582,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8343261,5757,841215,23791,293373,13128,49338,4522,66073,4912,55603,4279,55526,4403,66833,4986,547842,15374,7502046,23959,1924079,16954,239957,6527,373736,9118,397886,9880,430192,7189,482308,9917,5577967,19577,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1959100,3720,409325,16160,153470,8475,19041,2544,35536,3695,32727,3705,27633,3364,38533,3905,255855,10909,1549775,16462,404375,11330,38982,3298,76535,4642,85844,5013,84203,4193,118811,6776,1145400,10662,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18277277,7881,2855108,40607,1021821,21672,112507,5973,213894,7849,205787,7871,209471,7562,280162,10774,1833287,26176,15422169,41902,3725546,26076,416342,9359,692901,13420,736969,12563,832112,9499,1047222,16363,11696623,30136,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9043769,8192,1569848,32982,593011,18589,64828,5323,125942,6795,124784,7121,106205,6052,171252,8648,976837,20129,7473921,34250,1850348,25326,207434,9109,367832,10785,399222,12176,400450,10816,475410,13680,5623573,23333,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,632617,1374,75740,5029,29934,2799,2967,1042,3172,658,3302,1012,3410,857,17083,2120,45806,3600,556877,5223,130605,3280,15082,1520,28966,1858,24702,1537,28901,1640,32954,2513,426272,4831,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10830867,7260,1722469,32966,675624,20711,83071,4991,140528,6973,126186,6826,124449,6312,201390,8975,1046845,20338,9108398,33665,2251688,22195,254656,9004,445844,10262,464420,9679,502628,8685,584140,12464,6856710,21552,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3525669,3961,588543,17051,217765,8547,30830,2687,49864,3451,39848,3470,36363,2442,60860,4082,370778,11353,2937126,17832,732954,11224,88181,4559,154604,6034,165255,5471,162942,4061,161972,7214,2204172,13906,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3660674,5363,625072,19615,232498,9980,19295,2758,42449,3730,45335,3997,37865,3716,87554,6582,392574,14010,3035602,19468,701582,11405,73464,4571,140713,5029,147532,6238,151709,4775,188164,7255,2334020,16116,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11919477,5920,1601254,33744,582069,17997,63589,4497,118474,6561,107903,6154,106244,5922,185859,9125,1019185,21933,10318223,34553,2376795,22701,273670,7468,469877,9003,507126,10357,555952,8970,570170,11195,7941428,23710,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,978681,2109,139225,8201,52807,4412,5486,1427,9706,1802,8331,1691,11114,1550,18170,2510,86418,5933,839456,8470,196341,5843,21017,2084,37673,2489,38718,2360,43021,2801,55912,3657,643115,7039,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4370819,6658,804013,21104,291847,12530,38451,3359,63987,4602,62857,6118,55061,4757,71491,4502,512166,13909,3566806,21256,845276,15875,100297,5549,172041,6907,172573,7437,191249,6766,209116,10435,2721530,15461,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,762158,2108,102864,6087,40390,3366,4518,1003,8573,1336,5879,1122,6071,1129,15349,1948,62474,4172,659294,5991,164077,4164,20678,2079,34887,2062,35384,2429,38339,1874,34789,2812,495217,4923,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6019945,7258,1070843,27619,370848,14939,42899,4259,89957,5235,83719,4835,68145,5086,86128,6374,699995,17921,4949102,27657,1151182,17445,119942,5752,233661,6460,260808,7549,260952,7277,275819,9640,3797920,17950,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23952830,15179,4286770,58440,1726890,31286,221655,9800,436444,16017,364756,13579,318348,11082,385687,11410,2559880,41608,19666060,58897,5382598,38575,638940,14911,1128919,17799,1143287,17595,1161685,16664,1309767,25309,14283462,42993,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2621340,4462,346877,18209,151198,9863,15662,2339,31478,3660,25215,3217,22599,3357,56244,5238,195679,12119,2274463,18131,749069,11461,93821,4271,160026,5195,161096,6662,148137,4700,185989,6178,1525394,13236,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,582885,1270,64540,4317,23226,2498,2597,711,3629,988,2706,710,4088,897,10206,1471,41314,2972,518345,4367,113425,3306,11473,1290,22033,1530,26206,1745,27292,1414,26421,2095,404920,4168,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7558495,6583,853967,24340,329775,13031,36583,3629,59867,4825,57360,4254,59901,4712,116064,6651,524192,16130,6704528,24372,1719920,17584,196866,6303,345325,9607,347033,9230,361489,6816,469207,12255,4984608,18547,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6432680,5886,876902,22092,320189,13068,28290,3030,60086,4896,58832,4418,62467,4441,110514,7300,556713,13847,5555778,23309,1323658,15876,156377,6076,270222,6903,286148,7731,289910,5424,321001,9464,4232120,19848,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1744790,3767,319506,13455,100537,6855,11952,1949,19658,2531,20262,2359,19414,2376,29251,3159,218969,8913,1425284,14083,293309,7137,30099,3183,64937,3133,65022,3434,65176,3202,68075,4648,1131975,10342,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5358283,5129,682908,19370,280178,11527,30276,2917,49619,3570,49118,4067,51242,4046,99923,5983,402730,11249,4675375,20506,1144180,13389,131700,5016,231124,5457,247390,6239,258321,6024,275645,7898,3531195,14071,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,531804,1865,57449,5062,22770,2893,2865,768,4759,1194,4207,1120,3052,1032,7887,1377,34679,3621,474355,5529,116115,4016,13985,1801,24021,2041,25980,2124,25843,1949,26286,2580,358240,4028,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3545359,4243,1594645,26312,502971,12231,56187,4029,108748,5165,117302,5277,113552,4738,107182,5454,1091674,19042,1950714,26724,477902,13677,44972,3900,76525,4841,92680,5253,96913,4864,166812,6293,1472812,18272,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
