GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002EA,C08113_002MA,C08113_003EA,C08113_003MA,C08113_004EA,C08113_004MA,C08113_005EA,C08113_005MA,C08113_006MA,C08113_006EA,C08113_007MA,C08113_007EA,C08113_008EA,C08113_008MA,C08113_009EA,C08113_009MA,C08113_010MA,C08113_010EA,C08113_011EA,C08113_011MA,C08113_012MA,C08113_012EA,C08113_013EA,C08113_013MA,C08113_014EA,C08113_014MA,C08113_015MA,C08113_015EA,C08113_016EA,C08113_016MA,C08113_017MA,C08113_017EA,C08113_018MA,C08113_018EA,C08113_019EA,C08113_019MA,C08113_020EA,C08113_020MA,C08113_021MA,C08113_021EA,C08113_022EA,C08113_022MA,C08113_023MA,C08113_023EA,C08113_024EA,C08113_024MA,C08113_025EA,C08113_025MA,C08113_026MA,C08113_026EA,C08113_027EA,C08113_027MA,C08113_028MA,C08113_028EA,C08113_029MA,C08113_029EA,C08113_030EA,C08113_030MA,state
0400000US13,4154468,27187,3549620,27193,604848,14139,311765,12903,293083,11910,3297650,26926,2894674,26584,402976,12624,233954,11620,169022,10179,438045,15647,311857,11855,126188,8778,43498,4852,82690,6843,89369,6236,70053,5249,19316,3479,8085,2563,11231,2365,135764,9138,100072,6450,35692,6284,11644,2278,24048,5499,193640,9587,172964,8625,20676,3014,14584,2621,6092,1287,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650062,8002,480103,8991,169959,8316,90357,6294,79602,5471,436336,7597,339173,7762,97163,5877,55231,4583,41932,4382,92436,4781,63284,4639,29152,3132,14942,2143,14210,2227,38627,3605,18773,2281,19854,3078,6763,1698,13091,2186,53071,4700,35540,3672,17531,2373,9370,1750,8161,1494,29592,2924,23333,2544,6259,1730,4051,1200,2208,969,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,672900,9003,603668,9732,69232,3538,40433,3524,28799,2843,521007,9338,467066,8904,53941,3540,30475,3064,23466,2714,66108,4974,57310,4605,8798,1656,5479,1245,3319,1018,4638,1046,4015,906,623,523,173,196,450,467,39676,4112,35700,3873,3976,1078,2568,954,1408,569,41471,4792,39577,4591,1894,873,1738,855,156,132,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5820167,22162,4478553,22166,1341614,17852,748237,17530,593377,13290,4266676,25069,3355846,23198,910830,16352,529311,13567,381519,10856,513689,12940,328999,9976,184690,9372,76457,5574,108233,8051,523820,13979,389472,11853,134348,7283,78210,5754,56138,4765,277632,10301,203099,8633,74533,5889,41537,4076,32996,3663,238350,9003,201137,8730,37213,3034,22722,2212,14491,2131,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2885033,16992,2652152,15496,232881,7408,134507,6005,98374,5323,2410502,17333,2244514,16608,165988,7164,100589,5028,65399,5539,254647,9276,215011,8404,39636,4498,18064,2444,21572,3556,30410,3173,25916,2934,4494,1215,1953,704,2541,1018,98680,5069,84023,4302,14657,2287,9005,1788,5652,1259,90794,5194,82688,4763,8106,1498,4896,1084,3210,1054,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513058,8689,1409326,8874,103732,4074,58652,3463,45080,3454,1218429,10405,1151071,10183,67358,4354,39747,3248,27611,3082,134813,5650,116267,5076,18546,2509,8168,1471,10378,1999,16498,2456,12921,2330,3577,910,1990,846,1587,511,73546,4604,63859,4253,9687,1800,5757,1167,3930,1313,69772,3681,65208,3310,4564,1141,2990,942,1574,815,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1379532,10564,1227936,11884,151596,5655,83497,5512,68099,4184,1127767,11756,1015530,12441,112237,6023,66730,5088,45507,3458,138640,6257,110044,5480,28596,2972,10732,1599,17864,2709,5127,1570,4627,1567,500,283,262,216,238,203,48567,4051,41346,3690,7221,1679,3496,1028,3725,1284,59431,3662,56389,3524,3042,921,2277,804,765,362,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1811467,14421,1712675,13591,98792,4857,53711,4348,45081,3538,1505309,14340,1438165,13775,67144,4819,39256,3876,27888,2694,171579,8668,152558,7803,19021,2941,8091,1414,10930,2444,20909,3126,17603,2827,3306,1084,1404,713,1902,888,60938,4925,54688,4593,6250,1240,2649,731,3601,944,52732,4271,49661,4113,3071,1069,2311,1011,760,406,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1942076,16712,1770126,16645,171950,5771,107278,5874,64672,4991,1593560,17331,1473709,16438,119851,6183,83452,5386,36399,3593,197402,8369,165899,7102,31503,3702,14490,2474,17013,2785,26094,2875,22323,2577,3771,1218,1550,741,2221,957,83025,5566,69297,4300,13728,2708,5325,1165,8403,2453,41995,3794,38898,3655,3097,989,2461,903,636,321,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631120,6682,594138,6919,36982,2929,28426,2566,8556,1619,497407,6794,469757,6944,27650,2658,22098,2266,5552,1204,62249,3855,57455,3730,4794,1197,3181,1040,1613,750,4088,976,3902,974,186,140,130,109,56,93,33021,2523,30921,2475,2100,682,1682,624,418,256,34355,2580,32103,2491,2252,752,1335,537,917,496,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2855500,15957,2344642,17331,510858,11836,312739,10417,198119,8001,2091777,18657,1762146,17017,329631,11763,215304,9332,114327,6461,288690,11899,209526,9321,79164,6937,39269,3806,39895,4887,262605,9876,198275,7581,64330,5349,36646,3502,27684,3505,95904,4941,75741,4756,20163,2794,11255,2039,8908,1749,116524,5620,98954,5199,17570,2396,10265,1424,7305,1666,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3216363,14727,2536267,17713,680096,13227,411322,10639,268774,9084,2321683,18315,1910830,17412,410853,10123,267545,8553,143308,6103,263193,9567,167744,7778,95449,6697,43693,3814,51756,4923,287628,10273,188716,8149,98912,5922,53744,4471,45168,4164,199427,7657,144879,6427,54548,3949,32157,2844,22391,2604,144432,6149,124098,5380,20334,2235,14183,2103,6151,1184,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4094528,19662,3724319,20799,370209,10565,245196,8439,125013,6220,3383793,16160,3106301,17004,277492,8905,193300,7561,84192,4556,368327,8610,311623,8762,56704,4333,27040,2937,29664,3253,58663,3513,51218,3372,7445,1296,4853,1066,2592,790,139625,5911,122401,5490,17224,2251,12391,1901,4833,1079,144120,4998,132776,4422,11344,1766,7612,1347,3732,1102,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2684968,14138,2418904,13864,266064,6860,156834,6070,109230,4837,2087066,14542,1906701,14302,180365,6239,111510,4879,68855,3899,249855,8165,207628,6838,42227,3681,21123,2642,21104,2574,92526,5102,73730,4640,18796,2078,9379,1601,9417,1657,115857,4893,100034,4469,15823,2325,8306,1405,7517,1655,139664,4396,130811,4379,8853,1185,6516,1063,2337,607,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1163676,10758,1113956,10931,49720,3543,25727,3108,23993,2620,974358,10925,940411,11204,33947,3422,19826,2795,14121,2085,123660,6659,111161,6161,12499,2596,4058,1330,8441,2060,4980,1241,4588,1248,392,217,142,126,250,198,34357,3763,32642,3694,1715,657,1126,536,589,412,26321,2757,25154,2660,1167,651,575,488,592,440,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2705455,16165,2522745,17275,182710,7869,111650,5873,71060,4519,2202040,17443,2073376,18090,128664,6884,85183,5182,43481,3985,263107,9419,232748,8511,30359,3769,13144,2278,17215,2734,38478,3789,33398,3191,5080,1462,2828,1175,2252,857,87984,5120,76194,4631,11790,2127,6140,1503,5650,1454,113846,5023,107029,4925,6817,1416,4355,1076,2462,716,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,470715,6872,451331,6727,19384,2365,16716,2194,2668,739,356849,7478,342944,7423,13905,1837,12006,1719,1899,629,48941,4188,46689,4173,2252,705,2026,683,226,149,4126,1023,3857,988,269,275,110,158,159,183,33723,3222,32367,3099,1356,564,1192,563,164,153,27076,2304,25474,2316,1602,724,1382,673,220,195,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,931481,8453,843447,8953,88034,4249,43557,3040,44477,3493,756841,8846,694339,8873,62502,3408,33146,2610,29356,2627,87024,5447,69900,4593,17124,2297,5782,1058,11342,1975,6589,1366,5540,1289,1049,539,567,368,482,361,37566,2606,32146,2445,5420,1268,2714,744,2706,973,43461,3037,41522,2973,1939,595,1348,455,591,439,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1191557,12624,827401,12208,364156,12582,201648,11948,162508,9065,936303,15507,664923,13995,271380,13039,161292,11183,110088,7173,132460,8271,73671,6403,58789,5802,25477,3696,33312,4658,41407,4741,25365,3102,16042,3222,6540,2206,9502,2505,48575,4220,35284,3471,13291,2592,5427,1248,7864,2175,32812,3536,28158,3245,4654,1308,2912,943,1742,752,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,671055,8454,621072,8134,49983,3796,34874,2949,15109,2220,540862,8378,503953,7839,36909,3366,27059,2714,9850,1797,57884,4453,51405,4262,6479,1215,3415,1073,3064,968,5015,1160,4140,917,875,554,517,338,358,409,27520,2551,24211,2784,3309,871,1753,593,1556,607,39774,2855,37363,2766,2411,747,2130,725,281,218,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4060148,17821,2759483,18347,1300665,19618,734053,14949,566612,15511,2917047,20281,2139227,19838,777820,16291,493025,13508,284795,11268,344286,10302,168552,7129,175734,8067,69080,4739,106654,5947,448002,10761,236511,7654,211491,8126,114324,5201,97167,6980,194855,8082,92722,5217,102133,6445,34866,3496,67267,5675,155958,7186,122471,6152,33487,2909,22758,2475,10729,2039,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,862821,9390,560118,9868,302703,8171,220565,8171,82138,5723,684327,9049,447486,8929,236841,7632,173765,7178,63076,4721,86387,6014,50934,4675,35453,3868,23242,2811,12211,2445,9232,1905,6587,1668,2645,854,2187,778,458,321,39462,3166,24864,2736,14598,2081,10054,1946,4544,1071,43413,3993,30247,3075,13166,2082,11317,2035,1849,614,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8774815,30933,6168416,30841,2606399,21485,1441741,18514,1164658,19336,4730231,24946,3843674,21765,886557,16365,565869,13893,320688,9566,588090,11951,382918,8906,205172,8598,97551,5783,107621,5992,2373132,27095,1268028,20133,1105104,18357,572206,15088,532898,14045,741141,15182,420855,10904,320286,11732,154885,6973,165401,8932,342221,9658,252941,7329,89280,5371,51230,3981,38050,3778,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4183841,28155,3703247,28039,480594,10236,245989,9617,234605,9073,3390337,26025,3066991,24860,323346,9929,179710,8054,143636,6633,415821,13997,312591,11175,103230,7497,36640,4230,66590,6535,49068,4657,37776,3626,11292,2051,4161,1270,7131,1724,131431,8551,104488,6954,26943,4195,12992,2132,13951,3055,197184,9085,181401,8521,15783,2658,12486,2421,3297,1576,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,369454,4874,352895,4634,16559,1567,12285,1366,4274,882,292271,5199,280843,5113,11428,1353,8982,1235,2446,701,35122,2959,32689,2964,2433,694,1986,674,447,354,1456,603,1283,577,173,148,64,83,109,127,19412,2263,17660,2091,1752,502,707,350,1045,362,21193,1801,20420,1817,773,307,546,247,227,178,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5114314,23154,4770033,23425,344281,9192,234879,7754,109402,4995,4259642,25014,4012601,24953,247041,8268,178218,7011,68823,4062,418378,9654,363713,9247,54665,4107,30491,3006,24174,3110,84582,4913,77008,4782,7574,1437,3735,890,3839,1034,176887,6433,154969,5934,21918,2244,13590,1640,8328,1573,174825,6103,161742,6135,13083,1955,8845,1631,4238,1190,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1663962,11405,1500168,11231,163794,5199,86436,4983,77358,4336,1363404,12569,1246578,12366,116826,5309,66217,4637,50609,3377,180635,6177,146186,5326,34449,3334,11768,1514,22681,3128,8434,1516,6799,1422,1635,631,1363,604,272,179,54296,3353,47799,3064,6497,1254,4049,1061,2448,680,57193,3749,52806,3701,4387,1227,3039,1040,1348,792,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1674840,15115,1419722,14939,255118,9466,134433,7363,120685,7299,1203016,16453,1038691,15402,164325,7828,92551,6240,71774,5594,171310,9117,125212,7944,46098,5024,17666,2741,28432,3996,72478,4785,56301,4422,16177,2470,7499,1552,8678,1928,120856,5964,106428,5358,14428,2152,8410,1519,6018,1476,107180,5646,93090,5395,14090,2362,8307,1762,5783,1483,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5728043,23035,5167444,24369,560599,10103,352285,8900,208314,7769,4385476,22682,4039419,23530,346057,8946,228592,7494,117465,6404,519843,13329,428850,11076,90993,6151,47721,3661,43272,4225,303838,9045,255913,8955,47925,4332,28946,3525,18979,2266,298640,9498,248748,8113,49892,4339,29426,3117,20466,2704,220246,7712,194514,7432,25732,3062,17600,2610,8132,1607,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
