GEO_ID,B21001I_001E,B21001I_001M,B21001I_002E,B21001I_002M,B21001I_003E,B21001I_003M,B21001I_004E,B21001I_004M,B21001I_005E,B21001I_005M,B21001I_006E,B21001I_006M,B21001I_007E,B21001I_007M,B21001I_008E,B21001I_008M,B21001I_009E,B21001I_009M,B21001I_010E,B21001I_010M,B21001I_011E,B21001I_011M,B21001I_012E,B21001I_012M,B21001I_013E,B21001I_013M,B21001I_014E,B21001I_014M,B21001I_015E,B21001I_015M,B21001I_016E,B21001I_016M,B21001I_017E,B21001I_017M,B21001I_018E,B21001I_018M,B21001I_019E,B21001I_019M,B21001I_020E,B21001I_020M,B21001I_021E,B21001I_021M,B21001I_022E,B21001I_022M,B21001I_023E,B21001I_023M,B21001I_024E,B21001I_024M,B21001I_025E,B21001I_025M,B21001I_026E,B21001I_026M,B21001I_027E,B21001I_027M,B21001I_028E,B21001I_028M,B21001I_029E,B21001I_029M,B21001I_030E,B21001I_030M,B21001I_031E,B21001I_031M,B21001I_032E,B21001I_032M,B21001I_033E,B21001I_033M,NAME,B21001I_001EA,B21001I_001MA,B21001I_002EA,B21001I_002MA,B21001I_003MA,B21001I_003EA,B21001I_004MA,B21001I_004EA,B21001I_005EA,B21001I_005MA,B21001I_006EA,B21001I_006MA,B21001I_007EA,B21001I_007MA,B21001I_008EA,B21001I_008MA,B21001I_009MA,B21001I_009EA,B21001I_010MA,B21001I_010EA,B21001I_011EA,B21001I_011MA,B21001I_012EA,B21001I_012MA,B21001I_013EA,B21001I_013MA,B21001I_014MA,B21001I_014EA,B21001I_015MA,B21001I_015EA,B21001I_016EA,B21001I_016MA,B21001I_017EA,B21001I_017MA,B21001I_018EA,B21001I_018MA,B21001I_019EA,B21001I_019MA,B21001I_020MA,B21001I_020EA,B21001I_021MA,B21001I_021EA,B21001I_022EA,B21001I_022MA,B21001I_023EA,B21001I_023MA,B21001I_024EA,B21001I_024MA,B21001I_025MA,B21001I_025EA,B21001I_026MA,B21001I_026EA,B21001I_027MA,B21001I_027EA,B21001I_028EA,B21001I_028MA,B21001I_029EA,B21001I_029MA,B21001I_030EA,B21001I_030MA,B21001I_031MA,B21001I_031EA,B21001I_032MA,B21001I_032EA,B21001I_033EA,B21001I_033MA,state
0400000US13,550037,4197,301975,3829,157266,4003,3311,1164,153955,4143,119214,3495,7687,2735,111527,3907,17459,1851,2034,733,15425,1788,5890,1093,1623,883,4267,991,2146,939,1066,625,1080,634,248062,3028,119899,3717,508,401,119391,3670,99165,2897,2318,1267,96847,2795,17695,1937,380,361,17315,1960,8620,1576,0,225,8620,1576,2683,878,10,21,2673,878,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,76054,1085,37128,999,16909,1082,2012,884,14897,1486,13158,620,2058,827,11100,822,4040,275,1052,408,2988,460,1910,288,965,363,945,286,1111,241,639,181,472,276,38926,337,17841,585,674,423,17167,762,13203,594,473,332,12730,664,3794,348,12,21,3782,346,2260,357,66,115,2194,368,1828,378,104,104,1724,385,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,107641,332,56583,658,28483,1372,157,173,28326,1388,20921,1304,1831,711,19090,1421,4461,678,550,297,3911,693,1847,530,412,276,1435,492,871,349,292,217,579,275,51058,705,23996,1014,0,195,23996,1014,19739,933,198,213,19541,952,3752,714,0,195,3752,714,2260,501,0,195,2260,501,1311,495,0,195,1311,495,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1343095,2164,695421,2175,319121,1778,5197,1320,313924,2243,274310,1961,8269,1581,266041,2389,61864,989,4359,997,57505,1316,26591,937,3329,949,23262,1127,13535,805,3425,900,10110,988,647674,1831,281834,1569,975,534,280859,1652,254006,1588,788,518,253218,1577,62378,1129,287,290,62091,1155,30252,1056,68,110,30184,1058,19204,747,20,37,19184,746,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,241460,1975,129514,2542,65688,2653,1007,670,64681,2749,47503,1925,2147,674,45356,1966,10930,1195,2030,678,8900,1063,3558,861,1229,549,2329,699,1835,381,832,336,1003,397,111946,1996,53347,1720,234,231,53113,1719,42479,1702,168,163,42311,1695,9261,850,21,37,9240,846,3339,469,104,120,3235,451,3520,611,0,190,3520,611,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,89957,1116,47428,1170,23865,1269,279,242,23586,1330,18213,1238,906,416,17307,1188,3428,745,662,385,2766,635,1211,335,256,200,955,327,711,281,458,260,253,158,42529,931,21514,1376,0,155,21514,1376,14873,1109,262,237,14611,1152,2627,656,16,30,2611,651,2163,621,6,19,2157,621,1352,527,0,155,1352,527,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,181384,1247,93874,1174,42910,1200,1781,813,41129,1472,37694,1243,2968,963,34726,1272,8840,874,1816,607,7024,949,2622,575,418,245,2204,557,1808,437,814,328,994,325,87510,1172,40521,1476,322,249,40199,1558,34056,1359,199,182,33857,1376,6883,849,236,282,6647,871,3140,686,160,205,2980,715,2910,722,0,168,2910,722,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,78193,1924,42599,1686,22285,1514,388,283,21897,1476,15664,1376,1052,453,14612,1336,2515,1106,410,378,2105,970,1399,517,273,271,1126,522,736,400,59,69,677,398,35594,1524,18017,1205,291,451,17726,1132,12666,1294,274,246,12392,1280,1815,621,0,189,1815,621,1763,576,0,189,1763,576,1333,594,0,189,1333,594,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,140760,1623,78451,1812,35895,1775,1565,896,34330,1656,31185,1916,1670,692,29515,1885,6478,845,1213,433,5265,884,3014,450,728,310,2286,459,1879,438,674,366,1205,250,62309,1348,24434,1763,299,357,24135,1681,23439,1546,125,129,23314,1528,6282,814,98,148,6184,817,3617,638,92,97,3525,635,4537,893,0,198,4537,893,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US24,331521,1154,173189,1335,85274,1439,2190,802,83084,1565,68254,1125,4073,967,64181,1485,12220,788,1064,514,11156,801,4487,661,752,472,3735,638,2954,537,782,360,2172,486,158332,1024,71263,1288,606,508,70657,1407,61712,1111,1116,693,60596,1176,13599,995,79,148,13520,1023,5820,730,0,204,5820,730,5938,753,125,193,5813,763,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,435686,197,210255,295,102723,880,1846,732,100877,1090,77374,863,2407,909,74967,1368,18277,472,1776,553,16501,698,8429,550,1226,462,7203,587,3452,446,871,389,2581,405,225431,262,100353,748,791,466,99562,772,84854,748,543,394,84311,872,22837,609,18,32,22819,611,10942,550,0,204,10942,550,6445,400,130,193,6315,422,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,274535,1089,138711,1373,64527,1491,1576,658,62951,1594,52027,1385,4943,1146,47084,1563,13552,860,2514,608,11038,772,6070,868,1691,502,4379,863,2535,382,1213,382,1322,408,135824,1245,59904,1399,292,254,59612,1390,50681,1302,643,452,50038,1328,14261,1112,72,81,14189,1107,5527,842,43,73,5484,847,5451,885,0,167,5451,885,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,152915,1409,82003,1368,42916,1196,459,307,42457,1294,30376,1143,1463,828,28913,1252,6380,795,838,400,5542,779,1462,298,277,147,1185,324,869,274,269,157,600,248,70912,1249,34860,1276,72,93,34788,1272,27328,1178,48,69,27280,1189,5575,759,0,143,5575,759,2004,472,54,89,1950,486,1145,323,36,61,1109,328,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,52681,2806,32617,2400,16559,1851,273,276,16286,1788,12619,2169,951,545,11668,2075,1760,573,393,308,1367,499,1293,503,501,338,792,458,386,251,338,231,48,102,20064,1486,9111,1555,259,343,8852,1552,7447,1589,532,611,6915,1465,2169,714,0,206,2169,714,812,528,0,206,812,528,525,422,0,206,525,422,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,129078,2153,67473,1810,31975,1369,848,620,31127,1292,25993,1238,2268,828,23725,1263,5660,788,790,337,4870,789,2367,549,996,407,1371,443,1478,593,758,334,720,484,61605,1881,29737,1806,92,142,29645,1798,21546,1102,240,213,21306,1111,6041,904,32,55,6009,902,2835,710,79,125,2756,725,1446,404,0,184,1446,404,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,16957,1172,7705,1221,3428,876,440,545,2988,719,2760,1024,229,200,2531,1067,884,387,391,232,493,360,251,236,47,59,204,238,382,256,259,206,123,156,9252,824,4441,848,187,253,4254,883,2783,814,21,38,2762,808,1301,520,34,76,1267,497,387,269,125,185,262,190,340,257,0,165,340,257,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,101900,834,53424,1136,25409,1083,813,589,24596,1147,21235,1147,1064,478,20171,1141,4721,735,1140,425,3581,774,1528,498,343,236,1185,452,531,305,148,139,383,267,48476,1068,23832,1512,160,132,23672,1516,18425,1269,136,131,18289,1279,3695,643,217,179,3478,611,1229,375,26,47,1203,372,1295,447,0,155,1295,447,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,469595,1331,240206,1339,107705,850,3136,1480,104569,1693,98273,1475,3369,824,94904,1601,20325,522,2408,760,17917,909,8750,521,2153,639,6597,588,5153,646,1944,648,3209,760,229389,512,99795,1203,964,626,98831,1116,90912,1271,522,467,90390,1371,22028,780,54,91,21974,788,10192,251,38,61,10154,259,6462,428,203,248,6259,471,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,24811,873,12474,1019,5726,974,37,68,5689,970,4989,675,193,160,4796,660,1029,443,498,377,531,328,476,323,103,148,373,282,254,228,96,154,158,198,12337,848,4960,868,368,513,4592,727,5599,706,0,184,5599,706,1067,461,101,171,966,391,546,334,0,184,546,334,165,165,0,184,165,165,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1128938,648,565726,570,241676,840,4319,1213,237357,1469,226255,826,8451,1538,217804,1665,55681,699,6052,1347,49629,1597,26798,932,2489,614,24309,1028,15316,803,2041,687,13275,806,563212,554,215386,861,1236,542,214150,998,225074,736,1086,493,223988,850,64602,729,326,332,64276,764,34166,769,51,86,34115,773,23984,777,0,198,23984,777,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,667203,794,327307,771,125576,1304,4626,1344,120950,1995,118380,984,15103,2004,103277,2060,43860,684,13027,1625,30833,1645,23803,862,8064,1181,15739,1251,15688,791,8927,1079,6761,1080,339896,253,121578,843,1728,832,119850,1136,122208,769,1835,824,120373,1070,46348,336,446,370,45902,474,28411,557,146,146,28265,582,21351,536,293,362,21058,643,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2511663,1184,1223626,1633,526290,1679,9865,1558,516425,2064,464973,1710,19996,2503,444977,2942,128768,814,12603,1693,116165,1819,66324,903,8469,1253,57855,1393,37271,921,6417,1120,30854,1311,1288037,1321,488713,1656,1749,575,486964,1838,480073,1546,1740,668,478333,1670,158269,907,651,375,157618,1001,90809,754,220,166,90589,774,70173,975,134,152,70039,989,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,496609,3464,267703,3890,139628,4260,3602,1343,136026,4028,106386,2872,6742,1373,99644,3119,15285,1958,3552,1264,11733,1638,3929,1068,1120,566,2809,939,2475,768,804,492,1671,656,228906,3204,117617,3344,1349,668,116268,3523,87558,3211,1524,998,86034,3388,14330,2236,23,34,14307,2244,5150,1357,0,220,5150,1357,4251,1365,0,220,4251,1365,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US39,226083,1640,118074,1803,57210,1849,1191,481,56019,1829,42046,1620,4399,980,37647,1823,11296,1053,2427,711,8869,1141,4514,767,1261,475,3253,788,3008,682,1400,440,1608,597,108009,1478,47835,1355,484,465,47351,1420,39512,1502,354,227,39158,1482,11150,910,104,128,11046,918,5414,806,33,59,5381,813,4098,841,119,146,3979,811,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,208417,637,113229,1236,58648,1611,1925,633,56723,1754,41424,1298,3620,895,37804,1434,7979,634,1295,421,6684,640,3508,390,977,305,2531,383,1670,387,713,225,957,345,95188,1069,46912,1298,545,330,46367,1352,34280,1214,317,253,33963,1245,8139,912,0,163,8139,912,3485,635,0,163,3485,635,2372,467,0,163,2372,467,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,282184,96,148673,1176,74637,2050,461,332,74176,2024,57549,1993,2069,715,55480,1935,9982,799,2029,697,7953,788,4814,1172,1474,762,3340,833,1691,572,602,320,1089,459,133511,1199,63388,1539,350,326,63038,1610,51507,1701,964,772,50543,1781,10972,1068,399,282,10573,1061,4516,758,55,95,4461,752,3128,772,49,84,3079,786,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,483880,1272,247682,1740,117019,1642,3329,1104,113690,2108,94038,1491,6411,1342,87627,1916,22880,1232,3797,1026,19083,1139,8848,983,1854,580,6994,872,4897,755,1573,601,3324,617,236198,1447,106232,1806,241,219,105991,1831,89050,1465,1854,795,87196,1632,23535,1195,115,108,23420,1207,8941,881,80,128,8861,862,8440,877,119,147,8321,880,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
