GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001EA,C25095_001MA,C25095_002MA,C25095_002EA,C25095_003EA,C25095_003MA,C25095_004MA,C25095_004EA,C25095_005EA,C25095_005MA,C25095_006EA,C25095_006MA,C25095_007MA,C25095_007EA,C25095_008EA,C25095_008MA,C25095_009MA,C25095_009EA,C25095_010EA,C25095_010MA,C25095_011MA,C25095_011EA,C25095_012MA,C25095_012EA,C25095_013EA,C25095_013MA,C25095_014EA,C25095_014MA,C25095_015EA,C25095_015MA,C25095_016EA,C25095_016MA,C25095_017MA,C25095_017EA,C25095_018MA,C25095_018EA,C25095_019EA,C25095_019MA,C25095_020EA,C25095_020MA,C25095_021EA,C25095_021MA,C25095_022MA,C25095_022EA,C25095_023MA,C25095_023EA,C25095_024EA,C25095_024MA,C25095_025EA,C25095_025MA,C25095_026MA,C25095_026EA,C25095_027MA,C25095_027EA,C25095_028MA,C25095_028EA,C25095_029MA,C25095_029EA,state
0400000US21,1151479,11521,64046,3629,10725,1318,43879,3243,9442,1305,124014,5288,61616,3570,62398,3916,0,189,188994,5315,123962,4223,65032,3560,0,189,176325,6173,134845,5707,41480,3073,0,189,230887,6642,204524,6312,26363,2330,0,189,152553,5389,145353,5036,7200,1295,0,189,214660,6194,210690,6215,3970,992,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130694,10222,71398,4181,10629,1498,46270,3562,14499,1928,120574,5449,63469,3755,57105,3919,0,198,178881,6017,118994,4649,59887,3867,0,198,153832,6167,115704,5062,38128,3550,0,198,200881,6227,173772,6297,27109,2765,0,198,156147,6667,147715,6206,8432,1504,0,198,248981,7472,242997,7346,5984,1365,0,198,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,391697,5080,13803,1647,810,304,10732,1393,2261,720,35484,2363,10475,1408,25009,1973,0,157,63639,3077,33250,2096,30389,2592,0,157,57795,2699,37520,2215,20275,1812,0,157,80281,3880,63931,3266,16350,1943,0,157,61398,3316,52733,3183,8665,1373,0,157,79297,3239,76704,3176,2593,791,0,157,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437447,9760,35169,3035,735,335,27226,2657,7208,1329,68039,3687,13190,1589,54849,3525,0,204,118925,5251,43844,3173,75081,4139,0,204,128720,5496,61402,3987,67318,3982,0,204,248092,7103,137594,5310,110498,4714,0,204,214735,7751,150801,6766,63934,3640,0,204,623767,10668,562979,9934,60788,3795,0,204,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1573279,12931,37790,2658,667,480,28583,2274,8540,1598,82196,4478,8169,1261,74027,4254,0,204,147087,4985,50107,3230,96980,4637,0,204,151185,6167,69011,3659,82174,4856,0,204,262602,6862,143973,4826,118629,5482,0,204,233777,7666,161074,6474,72703,3793,0,204,658642,9583,594356,9239,64286,4467,0,204,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2706280,14314,114779,4006,4424,814,88578,3641,21777,2006,234673,6231,64346,3415,170327,5195,0,167,424930,8637,222063,5569,202867,6092,0,167,399898,7984,265352,7017,134546,5305,0,167,560393,9997,456812,9848,103581,4354,0,167,381290,6588,345178,6281,36112,2994,0,167,590317,8237,567293,8106,23024,2004,0,167,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1525449,9656,42692,2376,1786,473,34045,2204,6861,1031,85713,3191,25350,1506,60363,2843,0,143,174327,4984,86536,3462,87791,3692,0,143,196748,5126,115634,3416,81114,3642,0,143,328586,7111,240226,6361,88360,3590,0,143,250755,6151,217210,5886,33545,2357,0,143,446628,6342,427606,6050,19022,1882,0,143,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,754663,8918,55921,4016,7243,1283,39649,3553,9029,1741,97452,4554,45632,3142,51820,3519,0,206,137776,5683,89194,4460,48582,4148,0,206,116047,4811,91734,4620,24313,2216,0,206,144962,5580,128502,5004,16460,2214,0,206,88281,5072,84725,4883,3556,920,0,206,114224,5551,111553,5434,2671,834,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1593031,12451,61934,3493,4835,962,46908,2725,10191,1640,134876,4838,52429,2732,82447,3725,0,184,241649,7215,141293,5585,100356,4443,0,184,242883,7395,170625,5502,72258,4301,0,184,339425,8478,285882,8483,53543,3907,0,184,229539,6633,213683,6006,15856,2593,0,184,342725,8128,334676,8232,8049,1370,0,184,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274570,4597,11464,1391,1089,365,9199,1403,1176,491,26513,2260,10769,1371,15744,1705,0,165,44185,2841,26386,2135,17799,1721,0,165,45869,3085,32215,2569,13654,1701,0,165,59976,3245,47231,2839,12745,1925,0,165,37976,2942,35376,2860,2600,703,0,165,48587,2961,46339,2762,2248,941,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484308,5955,15107,1696,1580,476,11416,1514,2111,621,35119,2221,13010,1357,22109,1566,0,155,62306,2773,37829,2018,24477,2017,0,155,68953,3213,48841,2540,20112,1748,0,155,103983,3702,90146,3440,13837,1836,0,155,81108,3235,75690,3104,5418,955,0,155,117732,3541,115678,3532,2054,536,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552991,9890,21151,2810,317,167,14959,2191,5875,1522,37471,3524,10023,1995,27448,2784,0,234,76267,4820,30503,2839,45764,3960,0,234,81103,5832,37171,3584,43932,4293,0,234,112069,6467,76976,5494,35093,3058,0,234,79482,5149,63242,4491,16240,2891,0,234,145448,6381,135392,6237,10056,1877,0,234,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369070,5978,7839,1306,211,204,6253,1180,1375,432,19697,2059,2350,583,17347,2086,0,184,39292,2833,13110,1685,26182,2391,0,184,40533,2720,20068,1905,20465,2026,0,184,70623,3254,39660,2518,30963,2521,0,184,61576,3687,43759,3156,17817,2043,0,184,129510,4883,119503,4780,10007,1553,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2060480,13626,47200,3225,235,225,34024,2626,12941,1988,99827,4760,5912,1362,93915,4549,0,198,183845,5499,33165,2331,150680,5458,0,198,196925,5975,67022,3216,129903,5072,0,198,332594,6787,151869,5028,180725,5269,0,198,298184,7073,171700,5566,126484,5379,0,198,901905,10708,754147,11129,147758,5994,0,198,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,523004,7065,32049,3002,5985,989,19966,2381,6098,1314,55980,3453,27424,2446,28556,2350,0,198,86461,4611,53217,3318,33244,3171,0,198,73948,4418,50474,3128,23474,2508,0,198,99910,4992,83241,4320,16669,1940,0,198,66010,3787,60768,3672,5242,1143,0,198,108646,4531,105253,4561,3393,984,0,198,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3851687,18573,108080,4571,3345,745,80136,3844,24599,2588,225966,6437,43312,3118,182654,5760,0,192,424915,8904,167610,5428,257305,7306,0,192,419377,8090,224198,5619,195179,5731,0,192,696603,11828,448012,9030,248591,7301,0,192,575796,11071,412282,9421,163514,5784,0,192,1400950,15519,1204777,14489,196173,6406,0,192,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2449902,20860,114139,6055,9951,1399,79858,5070,24330,2811,228882,8160,89493,4635,139389,6257,0,220,380006,10124,202137,7441,177869,7139,0,220,361165,10692,230456,7871,130709,6876,0,220,496014,13479,402079,11907,93935,5726,0,220,326468,10345,299249,10009,27219,2970,0,220,543228,13748,523568,13802,19660,2484,0,220,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,186254,3477,7080,1077,537,243,5416,899,1127,596,11736,1237,5654,751,6082,898,0,143,21466,1696,15070,1291,6396,1140,0,143,25463,2007,20203,1827,5260,1119,0,143,39969,2507,35258,2084,4711,1163,0,143,32199,2164,31127,2108,1072,492,0,143,48341,2174,48142,2173,199,129,0,143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3039713,16684,106666,4462,7001,1381,81150,3552,18515,1933,238575,6533,80654,3511,157921,5532,0,187,459464,8188,250322,5987,209142,6792,0,187,446938,8033,299116,6203,147822,5578,0,187,662538,9883,544261,9947,118277,5256,0,187,439280,8260,405579,8293,33701,2987,0,187,686252,9511,664855,9162,21397,1984,0,187,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966998,7973,45415,2772,6225,846,31396,2379,7794,1295,94356,4189,44192,2457,50164,2957,0,163,155355,4484,100949,4012,54406,2824,0,163,148937,4884,112574,4296,36363,2798,0,163,198953,5516,173472,5168,25481,2540,0,163,130429,4961,124191,4712,6238,1218,0,163,193553,5088,189854,4987,3699,925,0,163,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922012,11388,34021,2987,1494,633,25604,2418,6923,1505,68519,3565,18636,1557,49883,3284,0,203,126140,5271,63117,3684,63023,3783,0,203,130949,5513,71551,4220,59398,4136,0,203,199849,6512,133347,5552,66502,3891,0,203,141076,5957,113337,4992,27739,2864,0,203,221458,6420,207882,6185,13576,1591,0,203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3431023,18207,118710,5866,6268,1003,91009,4650,21433,2336,268921,6724,79655,2896,189266,6515,0,168,479380,8880,260315,5445,219065,6930,0,168,470588,9331,306911,7619,163677,6382,0,168,713184,10812,552284,9435,160900,6347,0,168,500579,9675,437388,9173,63191,3367,0,168,879661,11740,833349,11718,46312,3963,0,168,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,249754,5701,7358,1235,234,182,5413,1113,1711,492,15631,1748,1555,491,14076,1593,0,207,26930,2442,9015,1180,17915,2161,0,207,29251,2531,12673,1664,16578,2014,0,207,46937,3436,25965,2404,20972,2129,0,207,38382,2711,28092,2117,10290,1539,0,207,85265,4380,79274,4437,5991,1202,0,207,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223474,12626,66266,4433,6870,1253,47866,3608,11530,2019,131009,5998,55257,4128,75752,4897,0,217,195284,6401,115492,4983,79792,4750,0,217,183404,7007,129825,5783,53579,3973,0,217,251281,6986,209565,6963,41716,4079,0,217,155619,6945,144530,6246,11089,1924,0,217,240611,8098,227948,7545,12663,2275,0,217,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,221382,3961,8065,1333,849,365,5801,1060,1415,733,16274,1525,6930,1063,9344,1242,0,155,31835,2567,20799,1868,11036,1656,0,155,32657,2831,24475,2169,8182,1447,0,155,51687,2892,44866,3058,6821,1371,0,155,36990,2631,35510,2425,1480,577,0,155,43874,2757,42806,2825,1068,523,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
