GEO_ID,C23002G_001E,C23002G_001M,C23002G_002E,C23002G_002M,C23002G_003E,C23002G_003M,C23002G_004E,C23002G_004M,C23002G_005E,C23002G_005M,C23002G_006E,C23002G_006M,C23002G_007E,C23002G_007M,C23002G_008E,C23002G_008M,C23002G_009E,C23002G_009M,C23002G_010E,C23002G_010M,C23002G_011E,C23002G_011M,C23002G_012E,C23002G_012M,C23002G_013E,C23002G_013M,C23002G_014E,C23002G_014M,C23002G_015E,C23002G_015M,C23002G_016E,C23002G_016M,C23002G_017E,C23002G_017M,C23002G_018E,C23002G_018M,C23002G_019E,C23002G_019M,C23002G_020E,C23002G_020M,C23002G_021E,C23002G_021M,C23002G_022E,C23002G_022M,C23002G_023E,C23002G_023M,C23002G_024E,C23002G_024M,C23002G_025E,C23002G_025M,C23002G_026E,C23002G_026M,C23002G_027E,C23002G_027M,NAME,C23002G_001EA,C23002G_001MA,C23002G_002EA,C23002G_002MA,C23002G_003EA,C23002G_003MA,C23002G_004EA,C23002G_004MA,C23002G_005MA,C23002G_005EA,C23002G_006EA,C23002G_006MA,C23002G_007EA,C23002G_007MA,C23002G_008EA,C23002G_008MA,C23002G_009MA,C23002G_009EA,C23002G_010MA,C23002G_010EA,C23002G_011EA,C23002G_011MA,C23002G_012EA,C23002G_012MA,C23002G_013EA,C23002G_013MA,C23002G_014EA,C23002G_014MA,C23002G_015MA,C23002G_015EA,C23002G_016MA,C23002G_016EA,C23002G_017EA,C23002G_017MA,C23002G_018EA,C23002G_018MA,C23002G_019EA,C23002G_019MA,C23002G_020MA,C23002G_020EA,C23002G_021MA,C23002G_021EA,C23002G_022EA,C23002G_022MA,C23002G_023EA,C23002G_023MA,C23002G_024EA,C23002G_024MA,C23002G_025MA,C23002G_025EA,C23002G_026MA,C23002G_026EA,C23002G_027MA,C23002G_027EA,state
0400000US13,97716,6750,45352,4716,43354,4597,30591,4031,768,401,29823,4080,24811,3531,5012,1701,12763,2055,1998,739,273,188,273,188,0,225,1725,716,52364,4446,48428,4172,31906,3112,128,189,31778,3103,25722,2857,6056,1730,16522,2816,3936,1060,628,458,614,457,14,24,3308,950,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,216836,9607,107773,5456,98585,4981,74641,3798,1692,530,72949,3785,63116,3216,9833,1982,23944,2560,9188,1352,2209,851,2160,836,49,63,6979,1088,109063,5434,98662,5044,69710,4676,163,134,69547,4669,63401,4383,6146,1358,28952,2742,10401,1205,2049,645,1951,653,98,107,8352,1149,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,21687,2749,11725,2253,10376,2170,7018,1888,50,78,6968,1883,5444,1627,1524,856,3358,1001,1349,679,321,273,321,273,0,195,1028,606,9962,1428,8835,1201,4915,911,22,39,4893,908,4576,929,317,217,3920,1013,1127,598,232,204,158,166,74,129,895,553,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,145239,8190,72320,5399,68322,5320,52677,4417,829,575,51848,4388,44096,3977,7752,1352,15645,1980,3998,1163,859,394,787,393,72,90,3139,1028,72919,4843,65757,4775,44462,4305,322,357,44140,4285,38408,3874,5732,1599,21295,2566,7162,1093,988,450,880,434,108,133,6174,1079,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,73713,4580,37415,2950,35747,2921,21001,2297,0,190,21001,2297,17760,2124,3241,972,14746,1866,1668,549,567,308,529,301,38,66,1101,412,36298,3078,33230,3198,20462,2240,0,190,20462,2240,18042,2077,2420,707,12768,1975,3068,762,416,297,416,297,0,190,2652,723,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28010,2880,13255,1931,12938,1920,9679,1797,0,155,9679,1797,7809,1523,1870,780,3259,892,317,197,142,167,142,167,0,155,175,124,14755,1980,14015,1993,9127,1640,0,155,9127,1640,7964,1562,1163,466,4888,1098,740,267,42,48,37,45,5,11,698,262,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,51079,4218,25206,2773,23716,2633,16075,1977,525,402,15550,2015,12253,1791,3297,953,7641,1492,1490,470,493,231,493,231,0,168,997,422,25873,2424,23403,2445,16062,1806,0,168,16062,1806,13995,1669,2067,687,7341,1430,2470,658,435,259,397,251,38,65,2035,625,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,35880,3471,15989,2303,14786,2324,9636,1847,110,127,9526,1852,7869,1714,1657,716,5150,1230,1203,560,47,54,47,54,0,189,1156,557,19891,2298,18595,2292,11301,1847,238,284,11063,1837,9347,1677,1716,715,7294,1412,1296,506,29,42,29,42,0,189,1267,510,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,43732,3702,19814,2553,17957,2401,11547,1790,279,289,11268,1744,10262,1619,1006,499,6410,1465,1857,526,567,318,427,269,140,200,1290,433,23918,2513,21091,2413,13485,2148,99,119,13386,2166,11775,1983,1611,827,7606,1308,2827,739,350,230,252,215,98,107,2477,685,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,12681,1883,7078,1323,6185,1188,4021,943,102,167,3919,920,3079,833,840,399,2164,817,893,476,102,101,92,98,10,16,791,459,5603,1026,5006,961,3141,730,0,157,3141,730,2688,737,453,194,1865,564,597,343,252,239,242,238,10,26,345,264,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,82407,5458,42055,3690,39786,3697,31141,3349,856,386,30285,3338,26583,3286,3702,989,8645,1355,2269,641,686,424,566,401,120,145,1583,513,40352,3122,36382,3019,27342,2437,376,226,26966,2427,24400,2268,2566,738,9040,1461,3970,960,761,410,761,410,0,204,3209,839,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,107318,8453,52712,5166,49343,5052,37526,4530,325,280,37201,4509,31307,4004,5894,1459,11817,1990,3369,828,816,420,799,421,17,28,2553,712,54606,4613,49728,4643,34992,3722,0,204,34992,3722,30344,3495,4648,1301,14736,2267,4878,926,841,471,703,433,138,209,4037,838,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,137880,6572,67596,4032,62473,3951,42582,3146,148,208,42434,3140,33342,2812,9092,1461,19891,2181,5123,833,1057,511,1016,513,41,66,4066,734,70284,3764,64034,3609,40360,3071,79,131,40281,3074,33737,2648,6544,1454,23674,2209,6250,1068,832,482,767,477,65,86,5418,949,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,65351,4879,31610,2940,29525,2844,22103,2492,0,143,22103,2492,18896,2372,3207,848,7422,1145,2085,572,487,249,296,131,191,236,1598,590,33741,3106,31111,2948,23074,2451,14,25,23060,2448,18927,2080,4133,1144,8037,1385,2630,695,671,278,506,241,165,187,1959,639,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,16240,2512,8049,1686,7376,1649,4577,1216,296,252,4281,1203,3855,1169,426,341,2799,980,673,387,206,246,206,246,0,206,467,305,8191,1527,6863,1454,3629,939,85,150,3544,920,3256,894,288,294,3234,994,1328,560,156,237,156,237,0,206,1172,484,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,81092,4549,39427,3104,36741,3087,25156,2442,246,266,24910,2453,19658,2293,5252,1240,11585,1842,2686,671,855,390,820,376,35,62,1831,551,41665,3317,37378,3215,25886,2557,699,545,25187,2455,21655,2338,3532,953,11492,1721,4287,954,540,382,289,204,251,292,3747,931,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,14034,1968,6725,1328,6133,1260,4391,1048,145,236,4246,1061,3925,1023,321,204,1742,885,592,310,103,82,103,82,0,165,489,294,7309,1408,6731,1384,4274,1085,0,165,4274,1085,3883,1046,391,260,2457,689,578,282,14,25,14,25,0,165,564,282,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,18893,2819,8555,1731,7897,1672,6157,1547,26,44,6131,1550,5077,1468,1054,620,1740,545,658,309,236,217,236,217,0,155,422,236,10338,1666,9517,1587,6248,1306,25,42,6223,1305,5851,1264,372,233,3269,954,821,495,53,75,53,75,0,155,768,478,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,60476,6113,27339,3259,25557,3246,19340,2886,645,915,18695,2769,15254,2703,3441,1229,6217,1506,1782,536,278,231,234,220,44,72,1504,474,33137,4025,30898,4089,21314,3524,60,103,21254,3524,17490,3363,3764,1284,9584,2082,2239,574,409,276,343,271,66,108,1830,503,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,12351,1467,5441,1006,4497,979,2866,768,51,125,2815,757,2213,653,602,582,1631,703,944,358,178,192,178,192,0,184,766,352,6910,1096,6059,1017,4066,934,0,184,4066,934,3615,924,451,248,1993,528,851,483,303,277,303,277,0,184,548,387,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,130524,8901,60686,5293,56652,4929,43918,3831,290,257,43628,3843,36859,3547,6769,1459,12734,2179,4034,855,810,333,738,330,72,64,3224,776,69838,4774,64005,4646,44444,4109,74,122,44370,4114,36674,3833,7696,1486,19561,2349,5833,1052,1029,476,995,469,34,59,4804,987,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,37638,3117,18787,2070,17106,1996,12793,1864,442,429,12351,1858,10497,1715,1854,685,4313,909,1681,513,330,214,330,214,0,198,1351,471,18851,2281,16802,2157,10772,1877,36,66,10736,1874,9074,1598,1662,658,6030,1339,2049,591,262,202,242,195,20,39,1787,590,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,330755,11092,160845,6399,147123,6163,106458,5408,876,473,105582,5438,91331,5503,14251,1741,40665,3387,13722,1632,3125,814,2277,577,848,532,10597,1505,169910,7291,151858,6849,100551,5188,138,171,100413,5170,86127,4637,14286,2178,51307,4033,18052,1934,2189,622,1934,612,255,224,15863,1840,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,102237,7797,46013,3572,43079,3427,28008,3129,2392,806,25616,3023,21403,2846,4213,1328,15071,2281,2934,843,470,330,329,259,141,195,2464,748,56224,5766,51629,5526,33461,4296,254,222,33207,4285,27110,3819,6097,1724,18168,2472,4595,1158,368,248,368,248,0,220,4227,1134,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6110,1081,2836,794,2673,790,2028,625,28,39,2000,635,1990,637,10,21,645,369,163,111,2,4,0,143,2,4,161,111,3274,825,2926,827,2191,705,316,294,1875,708,1665,687,210,225,735,370,348,223,51,69,51,69,0,143,297,214,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,126344,6284,61038,3883,56763,3705,40787,3035,178,284,40609,3063,30503,2776,10106,1545,15976,1591,4275,844,1387,579,1292,542,95,144,2888,774,65306,4150,59862,3990,41486,3286,11,19,41475,3288,31659,2741,9816,1932,18376,2343,5444,1046,773,483,733,480,40,66,4671,976,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,186561,5921,90705,3613,82321,3369,59567,2817,277,200,59290,2832,51652,2846,7638,1347,22754,1754,8384,763,1358,407,1236,414,122,145,7026,755,95856,3630,83932,3576,52812,2954,183,214,52629,2934,46574,2498,6055,1098,31120,2265,11924,1091,1817,523,1667,525,150,173,10107,1046,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,85768,5641,43172,3645,40047,3503,28110,2940,120,143,27990,2946,23860,2829,4130,1160,11937,1599,3125,819,401,411,401,411,0,203,2724,742,42596,3032,38323,2998,26587,2559,21,37,26566,2562,22164,2444,4402,1116,11736,1597,4273,970,769,434,735,436,34,59,3504,841,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,120978,6236,59516,4035,55746,3710,36415,3285,90,103,36325,3279,29083,2685,7242,1675,19331,1861,3770,963,1128,620,1123,620,5,11,2642,775,61462,3875,56963,3772,36859,3212,0,168,36859,3212,30932,2853,5927,1262,20104,2166,4499,832,942,489,882,478,60,76,3557,680,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,17441,2994,9202,1810,8615,1755,6681,1392,162,128,6519,1402,5244,1254,1275,592,1934,687,587,320,79,141,79,141,0,207,508,298,8239,1619,7268,1543,5319,1286,0,207,5319,1286,4120,1166,1199,426,1949,696,971,398,84,115,84,115,0,207,887,383,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,41911,4660,17805,2757,16576,2819,10837,2274,1319,487,9518,2191,7519,1674,1999,969,5739,1353,1229,511,148,153,148,153,0,217,1081,519,24106,3106,22350,3012,13807,2450,259,236,13548,2439,11766,2419,1782,728,8543,1476,1756,636,322,282,322,282,0,217,1434,590,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11397,1832,5257,1240,4956,1217,3865,998,214,267,3651,975,3078,965,573,438,1091,489,301,263,224,246,224,246,0,155,77,88,6140,1235,5502,1226,4113,1052,0,155,4113,1052,3409,970,704,504,1389,634,638,469,84,123,84,123,0,155,554,461,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,64205,5330,31807,3300,29117,3235,19839,2318,297,355,19542,2301,16321,2118,3221,1187,9278,1984,2690,867,428,365,428,365,0,208,2262,832,32398,3733,29306,3630,16908,2558,0,208,16908,2558,14291,2386,2617,879,12398,2132,3092,1031,339,311,107,130,232,290,2753,936,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,342641,12368,170704,8560,157417,8293,116060,6497,2704,801,113356,6458,100547,5960,12809,1901,41357,4460,13287,1738,3764,1087,3237,962,527,487,9523,1419,171937,7020,155700,6927,103580,4829,582,497,102998,4816,89176,4175,13822,2289,52120,4595,16237,1934,1638,506,1522,494,116,130,14599,1865,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,34800,4304,16809,2742,16223,2698,12236,2197,219,266,12017,2176,10353,2110,1664,588,3987,1034,586,333,157,157,157,157,0,192,429,301,17991,2684,16681,2625,10281,1818,93,159,10188,1788,9311,1737,877,411,6400,1694,1310,546,167,180,167,180,0,192,1143,517,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8706,1288,4591,967,4248,968,2934,854,0,145,2934,854,2494,761,440,294,1314,458,343,222,0,145,0,145,0,145,343,222,4115,699,3954,681,2568,478,43,58,2525,488,2155,397,370,256,1386,463,161,134,18,28,18,28,0,145,143,132,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
