GEO_ID,B24022_001E,B24022_001M,B24022_002E,B24022_002M,B24022_003E,B24022_003M,B24022_004E,B24022_004M,B24022_005E,B24022_005M,B24022_006E,B24022_006M,B24022_007E,B24022_007M,B24022_008E,B24022_008M,B24022_009E,B24022_009M,B24022_010E,B24022_010M,B24022_011E,B24022_011M,B24022_012E,B24022_012M,B24022_013E,B24022_013M,B24022_014E,B24022_014M,B24022_015E,B24022_015M,B24022_016E,B24022_016M,B24022_017E,B24022_017M,B24022_018E,B24022_018M,B24022_019E,B24022_019M,B24022_020E,B24022_020M,B24022_021E,B24022_021M,B24022_022E,B24022_022M,B24022_023E,B24022_023M,B24022_024E,B24022_024M,B24022_025E,B24022_025M,B24022_026E,B24022_026M,B24022_027E,B24022_027M,B24022_028E,B24022_028M,B24022_029E,B24022_029M,B24022_030E,B24022_030M,B24022_031E,B24022_031M,B24022_032E,B24022_032M,B24022_033E,B24022_033M,B24022_034E,B24022_034M,B24022_035E,B24022_035M,B24022_036E,B24022_036M,B24022_037E,B24022_037M,B24022_038E,B24022_038M,B24022_039E,B24022_039M,B24022_040E,B24022_040M,B24022_041E,B24022_041M,B24022_042E,B24022_042M,B24022_043E,B24022_043M,B24022_044E,B24022_044M,B24022_045E,B24022_045M,B24022_046E,B24022_046M,B24022_047E,B24022_047M,B24022_048E,B24022_048M,B24022_049E,B24022_049M,B24022_050E,B24022_050M,B24022_051E,B24022_051M,B24022_052E,B24022_052M,B24022_053E,B24022_053M,B24022_054E,B24022_054M,B24022_055E,B24022_055M,B24022_056E,B24022_056M,B24022_057E,B24022_057M,B24022_058E,B24022_058M,B24022_059E,B24022_059M,B24022_060E,B24022_060M,B24022_061E,B24022_061M,B24022_062E,B24022_062M,B24022_063E,B24022_063M,B24022_064E,B24022_064M,B24022_065E,B24022_065M,B24022_066E,B24022_066M,B24022_067E,B24022_067M,B24022_068E,B24022_068M,B24022_069E,B24022_069M,B24022_070E,B24022_070M,B24022_071E,B24022_071M,B24022_072E,B24022_072M,B24022_073E,B24022_073M,NAME,B24022_001MA,B24022_001EA,B24022_002MA,B24022_002EA,B24022_003EA,B24022_003MA,B24022_004EA,B24022_004MA,B24022_005MA,B24022_005EA,B24022_006MA,B24022_006EA,B24022_007EA,B24022_007MA,B24022_008MA,B24022_008EA,B24022_009EA,B24022_009MA,B24022_010MA,B24022_010EA,B24022_011MA,B24022_011EA,B24022_012MA,B24022_012EA,B24022_013MA,B24022_013EA,B24022_014EA,B24022_014MA,B24022_015MA,B24022_015EA,B24022_016MA,B24022_016EA,B24022_017MA,B24022_017EA,B24022_018EA,B24022_018MA,B24022_019EA,B24022_019MA,B24022_020MA,B24022_020EA,B24022_021MA,B24022_021EA,B24022_022MA,B24022_022EA,B24022_023MA,B24022_023EA,B24022_024EA,B24022_024MA,B24022_025EA,B24022_025MA,B24022_026MA,B24022_026EA,B24022_027MA,B24022_027EA,B24022_028MA,B24022_028EA,B24022_029EA,B24022_029MA,B24022_030EA,B24022_030MA,B24022_031MA,B24022_031EA,B24022_032MA,B24022_032EA,B24022_033MA,B24022_033EA,B24022_034EA,B24022_034MA,B24022_035EA,B24022_035MA,B24022_036EA,B24022_036MA,B24022_037MA,B24022_037EA,B24022_038MA,B24022_038EA,B24022_039EA,B24022_039MA,B24022_040EA,B24022_040MA,B24022_041EA,B24022_041MA,B24022_042EA,B24022_042MA,B24022_043EA,B24022_043MA,B24022_044MA,B24022_044EA,B24022_045EA,B24022_045MA,B24022_046EA,B24022_046MA,B24022_047EA,B24022_047MA,B24022_048EA,B24022_048MA,B24022_049EA,B24022_049MA,B24022_050MA,B24022_050EA,B24022_051EA,B24022_051MA,B24022_052MA,B24022_052EA,B24022_053EA,B24022_053MA,B24022_054EA,B24022_054MA,B24022_055MA,B24022_055EA,B24022_056MA,B24022_056EA,B24022_057MA,B24022_057EA,B24022_058EA,B24022_058MA,B24022_059EA,B24022_059MA,B24022_060MA,B24022_060EA,B24022_061MA,B24022_061EA,B24022_062EA,B24022_062MA,B24022_063MA,B24022_063EA,B24022_064EA,B24022_064MA,B24022_065MA,B24022_065EA,B24022_066MA,B24022_066EA,B24022_067MA,B24022_067EA,B24022_068MA,B24022_068EA,B24022_069EA,B24022_069MA,B24022_070MA,B24022_070EA,B24022_071MA,B24022_071EA,B24022_072MA,B24022_072EA,B24022_073EA,B24022_073MA,state
0400000US01,37468,514,43063,1156,65172,1871,67251,2669,69879,2854,60868,3315,71712,2678,70725,4255,74933,7217,66101,10609,52391,1659,45605,6227,101819,12031,52119,1854,43140,14311,71762,4467,91712,21052,44404,9688,28423,1849,23855,4046,40569,1784,38566,4014,41506,2097,17280,1368,25336,2505,25536,2327,40057,2021,42591,2082,33524,1639,36866,1164,30806,4134,35011,2519,40298,1996,36511,1157,39852,2492,40648,1676,27364,1590,31891,283,44278,1129,45390,1702,47324,3136,43653,2897,51684,4995,56566,9128,43948,17895,40972,5164,42733,1395,38544,4073,47172,5568,43432,1814,42143,4401,43347,2732,52441,3302,31929,2144,19591,649,23191,1197,35006,2459,36231,3760,33070,4331,16623,668,17791,938,18438,1339,28733,692,25241,1701,29731,687,31262,2351,32661,16174,29911,6478,40058,16661,25605,820,25944,956,29271,5333,21620,1375,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,47828,2396,55669,3757,75911,4031,75630,6582,73348,7718,81884,8980,80681,2272,76263,6106,92052,9755,65683,13920,63615,1615,51447,2897,92113,20403,63780,1220,62917,30916,100971,6826,120848,24499,52308,40017,44784,4891,32391,18701,70119,8911,62197,7049,74423,14082,27801,4422,40082,7276,41139,8016,41896,2164,44415,6269,40884,2148,52274,6136,71919,13848,56829,8127,49346,4487,43969,2040,45534,11150,52276,11789,39897,5704,40463,1169,54981,3674,54553,6708,56836,9608,52175,5293,62478,13090,63290,20659,80755,10855,49146,9333,49082,4827,41710,5188,55714,11056,50213,7391,50579,11174,65826,5034,70591,2863,34283,7984,30070,2629,29203,3352,40807,26059,34215,9640,65801,43735,25178,3059,30299,3570,31540,3861,36621,1181,32799,7225,37066,1254,38380,18491,30000,30171,22180,16865,55142,29276,27829,1804,23139,2959,29640,22746,28662,844,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,40209,349,42976,1129,65629,1396,66844,2723,70164,3920,62089,2822,75378,3026,76970,4094,76271,5069,57515,13438,49664,2416,40412,2316,98836,23007,49110,2499,51332,6162,66616,7737,86781,14199,42691,5641,29522,2110,23907,3809,47376,5485,45667,7693,50674,5514,22015,2698,22034,811,30125,5596,39877,1622,42104,1862,35854,1521,37137,1202,22753,2770,34601,1799,42215,1817,34572,1542,37104,2263,36229,2359,27181,2428,36077,463,50010,1282,50839,1336,52992,4390,47230,3551,61210,3153,59385,3692,80891,16384,54340,7426,41139,584,38917,2824,55510,2396,40464,633,46797,8603,60966,1679,66709,1968,40601,2668,22738,899,26982,1688,40111,2566,36115,8012,43373,6543,20196,1406,17633,1253,21128,1379,32195,531,31581,1230,32396,655,36657,9221,18664,4130,32854,5624,52733,16788,25238,2483,22534,2317,33188,2227,21225,3300,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,34846,635,37723,1075,57858,2443,59915,3276,62152,3779,53443,5877,60804,4580,61803,3577,58318,8702,49909,23135,49927,4161,40345,4846,101583,11357,50401,2794,37579,6231,80227,13659,109634,18969,41204,4295,27051,1343,28579,811,36424,3438,36292,7787,36477,2904,19172,1275,24889,2189,24983,5417,39610,2408,43231,3060,32066,3071,33570,2014,24651,2045,32737,2861,37385,2575,32156,1099,34453,1743,36229,2257,24885,1416,30807,513,42321,871,42231,1850,43750,3974,41033,2103,54968,7281,56846,11689,54375,12663,52712,20627,38527,1964,32317,2248,40000,6629,39539,1803,37015,13847,46649,1397,53075,3537,32403,3183,18307,766,20466,1339,32733,14687,35427,20572,30489,19082,14659,942,17154,1399,19391,1244,27207,738,26416,2491,27345,817,36715,12765,9986,21673,28797,10538,42688,8399,24458,917,24517,1037,27188,3113,22530,1893,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,46080,185,50001,317,81110,381,81859,582,86098,1333,72853,2954,88377,2098,90838,1100,89821,2129,72091,4071,66225,1475,47757,2399,125689,7274,65657,1320,61273,981,86455,4452,106393,5562,46776,1695,30886,424,32366,2749,70753,966,43074,3693,81366,1447,22682,702,27548,760,30592,1091,42492,658,47350,957,39294,1100,37446,816,22725,781,40425,852,42296,730,34306,798,34735,1154,39030,1266,27321,870,41907,188,61876,270,61591,453,65999,1192,57798,1460,76021,1874,80407,2283,75133,4166,71682,2641,53893,1078,47204,1291,71792,2658,55079,1531,53911,2094,72098,1009,82445,1684,41876,894,23964,299,29931,929,58764,5476,41374,4489,70551,3518,20353,559,20989,544,22568,607,37078,301,35111,1014,37640,570,22628,1486,16900,692,37139,5063,43125,4279,24199,575,23636,744,31005,1431,22168,822,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,46022,395,51327,360,72847,1723,72520,2868,75502,2428,67751,3233,81807,1326,81130,1594,86677,3474,71864,10978,52030,1462,41971,4653,123502,13120,51267,1197,50180,4605,81461,12496,101973,13858,52121,12285,32249,1131,37956,15865,53223,3465,50100,7120,58949,4439,24278,2230,30686,1837,30773,5119,45940,1486,49575,3312,40550,1912,41532,672,29096,1785,40875,691,45752,2173,39901,1706,40031,3270,42613,3044,31089,3672,40289,441,51889,550,54559,2153,56436,2630,52334,1721,72684,2283,80412,3893,70267,8217,57734,2502,41946,670,40631,1571,48616,7369,41507,901,42363,4510,56876,1753,62206,2900,37817,3784,23840,927,27403,2255,41802,4130,36549,5759,44729,9506,20507,1308,21894,1403,22026,1305,34957,801,34357,2212,35070,866,33938,6347,16543,5117,30417,14871,42086,27957,27254,2391,27470,2460,32700,6378,24547,2490,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,53770,1008,60945,592,86351,1511,100165,2745,100908,1576,95543,6564,82183,1635,83127,3506,81706,2831,81054,8768,72135,2441,51608,7440,141823,13892,66119,3812,70794,4288,83891,9841,111317,20903,55161,5879,39157,2249,36188,3751,62074,2628,56570,8887,64712,4883,28385,2554,38149,2548,35765,4544,54380,3376,61174,1594,45921,1916,50298,1661,26780,19039,50263,2571,50995,1424,42349,1322,46032,2200,42150,3201,35669,1960,47519,1009,65708,977,68895,2947,72068,3976,66069,2371,72844,2586,75017,4204,67368,10571,72318,4820,54609,2161,50241,3968,68249,9455,55642,3104,50375,7434,70627,2757,77285,3539,52027,9981,29961,1129,33257,1021,62096,2147,41519,18530,63569,6056,21938,1157,23555,2056,28585,3993,41028,630,41075,1534,41014,691,43750,13740,44805,43603,40117,9959,52061,19184,27537,3400,27299,3361,27442,4616,31300,12789,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,45749,806,50703,700,70386,3020,75548,3164,77355,6429,65084,5954,68174,7497,78003,4665,61273,7367,68636,15700,57169,6735,41517,6143,173999,13164,55662,5195,56750,19038,77306,25301,91373,50807,54097,33814,36183,2667,36428,16292,48558,11352,41534,15552,51146,5047,23132,3181,35339,5126,35793,7582,43966,4576,50754,2791,40728,1707,47734,2915,30673,4089,47811,3322,51246,5383,40844,1996,40500,3392,47322,8974,32435,6832,40564,1139,53584,2169,55076,3112,58179,5031,47842,4487,67459,4987,68859,4713,84223,18455,59304,7472,44404,3144,37296,5187,70787,27439,45156,3711,43662,8284,59558,6865,72592,4536,45699,2183,26309,1801,31246,1298,39780,11552,38153,18748,46282,16758,22729,2892,21593,1244,22530,5493,34956,1786,26980,5198,36527,1238,43144,1878,30127,28166,73288,58575,43450,1920,26069,2988,27555,8487,15814,2617,16926,1076,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,62876,2054,67683,3861,90820,3230,92600,5798,92351,5477,93472,12078,93622,12243,79286,14640,76780,38262,110895,23250,81547,8066,55567,16765,138347,28561,59598,4558,75198,15833,65400,28460,70769,74968,40745,28974,35644,2415,50188,30639,37291,35428,31318,4675,77865,22505,30887,10711,33188,7077,55172,29691,47527,6649,50515,20999,47250,14058,40419,9976,-666666666,-222222222,39449,15536,41807,16638,40715,891,41669,5701,40672,4611,38763,6256,60545,1689,71455,1590,73346,4524,77091,6140,67419,3598,78661,5580,86621,12460,57360,28005,72027,6641,65703,3769,58167,10368,96781,13560,58177,3697,61195,11416,71376,10132,82031,13151,57788,24371,28417,1936,32505,6595,31290,16021,30283,9029,63739,32113,24549,3876,28107,2076,28032,4555,42963,1973,43935,13696,42807,1890,40550,4928,-666666666,-222222222,41063,544,-666666666,-222222222,30969,9412,26569,3603,36071,14982,-666666666,-222222222,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,-,**,null,null,null,null,null,null,-,**,11
0400000US12,37096,222,40997,261,62285,698,65392,1888,66195,2102,62694,2794,67869,3252,70434,1669,67690,4877,52374,7516,51530,729,42022,2716,103277,3685,48923,2954,48542,3928,67193,6396,100150,10268,40856,3817,27076,535,30060,4934,44563,2424,36748,2978,51452,1639,22289,835,23314,780,27131,2116,39086,1423,44459,2821,32475,958,33728,1136,18268,1650,32062,684,37667,1443,32611,881,34523,1284,35545,1005,25883,646,33875,487,46408,534,49056,1214,51631,985,45082,1434,56705,2101,57370,3449,52469,9947,56119,4737,40823,397,36554,1207,51841,1631,40500,439,36885,1358,51655,1117,60559,640,37583,3791,22014,318,25191,624,37594,2510,30371,2410,42142,6233,20070,587,18814,591,21808,890,30714,298,30123,942,30884,309,26375,3809,16259,799,30600,4722,35341,6556,23878,885,23955,1170,25522,2476,21385,2194,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,40258,217,44426,1044,70101,1562,74105,3057,75045,2425,71418,4086,72127,2800,76356,2933,68524,4127,63949,8013,54807,3393,42071,4644,104819,12795,52315,2448,50096,3560,76845,13682,111950,12980,44530,6829,27432,912,27189,6245,40462,1623,38980,2371,41301,1401,20160,1180,25974,1456,25552,3042,42370,2280,50121,2288,36843,1421,35432,879,23607,2053,31221,839,41768,878,32482,1099,34137,1986,38603,3279,27847,1582,35535,365,49969,715,52718,1648,56322,2687,51331,969,58640,4191,59857,5657,64595,8913,51333,2627,42714,1545,38059,1947,53372,4247,43788,1853,42085,4317,49574,2425,58910,2475,35792,1417,21784,505,26123,925,32013,2273,28753,1781,34015,1354,18200,1181,18476,1179,21008,1465,31715,375,31827,1137,31685,391,28659,1574,20685,3907,29387,3930,36433,16080,25520,713,25072,801,30956,4004,23300,1297,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,41514,527,46232,1171,61475,1042,62445,3457,63904,6543,57645,10601,62397,5521,61649,1638,68555,5221,56402,13451,51416,1236,45795,9526,72716,10444,50808,3672,50386,4472,90681,18539,102964,30394,39635,27801,34803,2226,32278,4880,51372,5150,37756,5170,56871,4381,31486,2302,30522,2205,31228,5013,40042,4067,42453,3120,35819,3220,45394,2990,27746,2597,46030,4428,47546,3618,41495,1448,44064,2552,42061,3424,30627,5559,37346,760,49653,1042,47765,1746,48312,2065,46496,4389,59738,5553,52066,20704,66402,17855,58860,13456,47577,2063,47923,6790,52459,8152,46321,2701,51006,8804,60832,2309,70131,12920,46714,4498,27037,1228,31280,1155,25600,9183,22012,5924,45275,32216,24008,2018,30136,2959,24136,3115,33598,1454,29219,2745,35606,1094,36696,8415,35278,9835,50552,15574,55237,19894,22965,3071,19623,4469,25560,7151,22599,6086,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
