GEO_ID,C08101_001E,C08101_001M,C08101_002E,C08101_002M,C08101_003E,C08101_003M,C08101_004E,C08101_004M,C08101_005E,C08101_005M,C08101_006E,C08101_006M,C08101_007E,C08101_007M,C08101_008E,C08101_008M,C08101_009E,C08101_009M,C08101_010E,C08101_010M,C08101_011E,C08101_011M,C08101_012E,C08101_012M,C08101_013E,C08101_013M,C08101_014E,C08101_014M,C08101_015E,C08101_015M,C08101_016E,C08101_016M,C08101_017E,C08101_017M,C08101_018E,C08101_018M,C08101_019E,C08101_019M,C08101_020E,C08101_020M,C08101_021E,C08101_021M,C08101_022E,C08101_022M,C08101_023E,C08101_023M,C08101_024E,C08101_024M,C08101_025E,C08101_025M,C08101_026E,C08101_026M,C08101_027E,C08101_027M,C08101_028E,C08101_028M,C08101_029E,C08101_029M,C08101_030E,C08101_030M,C08101_031E,C08101_031M,C08101_032E,C08101_032M,C08101_033E,C08101_033M,C08101_034E,C08101_034M,C08101_035E,C08101_035M,C08101_036E,C08101_036M,C08101_037E,C08101_037M,C08101_038E,C08101_038M,C08101_039E,C08101_039M,C08101_040E,C08101_040M,C08101_041E,C08101_041M,C08101_042E,C08101_042M,NAME,C08101_001MA,C08101_001EA,C08101_002EA,C08101_002MA,C08101_003EA,C08101_003MA,C08101_004MA,C08101_004EA,C08101_005EA,C08101_005MA,C08101_006MA,C08101_006EA,C08101_007EA,C08101_007MA,C08101_008EA,C08101_008MA,C08101_009MA,C08101_009EA,C08101_010EA,C08101_010MA,C08101_011EA,C08101_011MA,C08101_012MA,C08101_012EA,C08101_013EA,C08101_013MA,C08101_014EA,C08101_014MA,C08101_015MA,C08101_015EA,C08101_016EA,C08101_016MA,C08101_017MA,C08101_017EA,C08101_018EA,C08101_018MA,C08101_019EA,C08101_019MA,C08101_020EA,C08101_020MA,C08101_021EA,C08101_021MA,C08101_022MA,C08101_022EA,C08101_023MA,C08101_023EA,C08101_024EA,C08101_024MA,C08101_025EA,C08101_025MA,C08101_026MA,C08101_026EA,C08101_027EA,C08101_027MA,C08101_028MA,C08101_028EA,C08101_029EA,C08101_029MA,C08101_030EA,C08101_030MA,C08101_031MA,C08101_031EA,C08101_032EA,C08101_032MA,C08101_033MA,C08101_033EA,C08101_034MA,C08101_034EA,C08101_035EA,C08101_035MA,C08101_036EA,C08101_036MA,C08101_037MA,C08101_037EA,C08101_038EA,C08101_038MA,C08101_039MA,C08101_039EA,C08101_040EA,C08101_040MA,C08101_041EA,C08101_041MA,C08101_042MA,C08101_042EA,state
0400000US13,4154468,27187,124685,6923,378972,11044,1934126,16137,965510,10245,366348,9281,384827,9331,3297650,26926,83873,5550,281521,10704,1530719,17471,786328,11888,299989,8590,315220,9250,438045,15647,18894,3337,52259,4937,219979,10286,93804,6539,28377,2987,24732,2920,89369,6236,4282,1359,12452,2508,40821,4174,17001,2578,7539,1627,7274,1480,135764,9138,12350,2199,23792,3297,61213,6174,20778,2687,8665,1545,8966,1642,193640,9587,5286,866,8948,1552,81394,6676,47599,4570,21778,2500,28635,2590,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650062,8002,16158,1718,64300,2784,276355,4253,145191,3230,64155,3529,83903,3768,436336,7597,7090,1427,37408,2598,192613,4687,101337,3516,45165,3264,52723,3410,92436,4781,3404,880,9473,1657,39206,3365,20755,2147,7537,1244,12061,2061,38627,3605,1355,463,4918,1300,13516,1751,7934,1455,4506,1201,6398,1376,53071,4700,3730,1002,9486,1864,21369,2677,8507,1485,4128,838,5851,1414,29592,2924,579,404,3015,944,9651,1762,6658,1627,2819,761,6870,1223,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,672900,9003,27581,3205,67053,3043,289623,5093,149741,4108,68613,3389,70289,3773,521007,9338,19724,2691,50851,3136,226094,5946,117457,3979,52608,3313,54273,3299,66108,4974,3613,1120,6784,1430,32160,3444,13441,2018,5615,1084,4495,1344,4638,1046,86,145,371,266,2150,809,838,423,494,311,699,432,39676,4112,3319,990,7318,1535,15014,2336,6590,1362,4057,1174,3378,991,41471,4792,839,514,1729,927,14205,2189,11415,2690,5839,1746,7444,1522,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5820167,22162,189341,6380,535438,9370,2573806,13929,1360815,9686,553534,8851,607233,9207,4266676,25069,121548,5658,348934,8720,1870047,15235,1039653,11668,427160,7072,459334,7861,513689,12940,25980,3078,55764,4582,233147,7912,115147,6067,42013,3460,41638,3745,523820,13979,11450,1795,66600,4737,267932,10047,97702,5383,39693,2872,40443,3333,277632,10301,23440,2269,52419,4339,115889,6285,43312,3488,20190,2320,22382,2213,238350,9003,6923,1577,11721,1786,86791,5452,65001,4562,24478,2343,43436,3077,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2885033,16992,101835,4657,272396,7561,1225180,10367,687474,7808,288239,6651,309909,7620,2410502,17333,72894,4065,209881,7303,1031588,10317,586182,7330,247644,6291,262313,7531,254647,9276,13328,1824,28906,3198,118069,5618,54193,4304,20779,1939,19372,2283,30410,3173,814,411,5226,1366,12983,2337,7069,1351,1997,666,2321,622,98680,5069,11942,1618,22703,2392,31902,2864,16784,1992,6753,1189,8596,1184,90794,5194,2857,674,5680,1067,30638,2672,23246,3016,11066,1609,17307,2003,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513058,8689,69652,3133,155858,4291,607776,4949,346207,4052,153119,4385,180446,5702,1218429,10405,49202,2865,114486,4576,496373,6012,286347,4734,129204,4175,142817,4418,134813,5650,7749,1410,14836,1703,61412,4187,29604,2254,8897,1075,12315,1784,16498,2456,1275,513,4590,1242,5974,1351,2354,786,1112,413,1193,488,73546,4604,8440,1140,16604,2212,21920,2176,11311,1403,6792,911,8479,1174,69772,3681,2986,704,5342,1105,22097,2194,16591,1677,7114,1167,15642,1866,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1379532,10564,60485,3818,142087,5694,562953,5634,311685,5416,137610,4498,164712,5495,1127767,11756,48245,3328,109371,5033,462658,6623,257674,5489,114873,4242,134946,4786,138640,6257,5552,1063,17702,2873,63558,4116,28856,2238,11466,1565,11506,1577,5127,1570,96,118,1390,1124,2051,672,742,341,346,243,502,255,48567,4051,4966,1270,9521,1656,15988,2119,9627,1334,3962,815,4503,879,59431,3662,1626,600,4103,983,18698,1935,14786,1928,6963,1239,13255,1479,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1811467,14421,68650,4237,180935,5220,780670,8023,426602,6743,169888,5352,184722,6288,1505309,14340,48321,3451,143930,5134,650959,8800,363689,7066,142509,5247,155901,5614,171579,8668,10585,1774,19985,2640,81914,5371,36554,3082,11747,2009,10794,1366,20909,3126,1288,604,2106,824,8484,1650,4029,995,2621,1020,2381,783,60938,4925,6999,1492,13030,2130,21720,2567,9862,1787,4220,1061,5107,1271,52732,4271,1457,462,1884,693,17593,2405,12468,1824,8791,1742,10539,2152,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1942076,16712,65776,3684,204026,6447,851431,10426,436137,6098,184211,5670,200495,5865,1593560,17331,46728,3431,160056,6329,691092,11332,368707,6269,156644,5432,170333,5699,197402,8369,9141,1835,24908,2937,97847,6210,37849,3026,13592,1932,14065,1931,26094,2875,1886,708,4271,1199,10613,1682,5405,1253,1815,588,2104,506,83025,5566,6893,1419,13083,1932,35280,3729,14689,2012,6918,1314,6162,1007,41995,3794,1128,533,1708,750,16599,2616,9487,1570,5242,1219,7831,1237,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631120,6682,24834,1993,51079,2165,238999,3809,159595,3275,70511,3227,86102,3283,497407,6794,15755,1699,36741,2533,187778,4114,129554,3322,58020,3026,69559,3240,62249,3855,3439,837,7365,1356,26963,2370,14181,1957,5270,904,5031,1123,4088,976,28,48,188,166,1305,531,1398,778,400,202,769,344,33021,2523,4631,1005,5844,1103,11303,1653,5691,1002,2027,543,3525,782,34355,2580,981,529,941,397,11650,1607,8771,1238,4794,971,7218,982,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2855500,15957,90605,4529,252606,6041,1209556,9415,698834,6888,277150,6078,326749,7547,2091777,18657,52815,3900,166569,5548,884646,10703,530546,8736,209048,6291,248153,6800,288690,11899,15002,2201,31268,3434,133699,8155,62274,4774,22682,2297,23765,2356,262605,9876,10280,1886,29602,3384,115880,6563,57902,4041,24934,2146,24007,2157,95904,4941,9887,1775,17983,2647,37329,3730,16945,2261,5631,985,8129,1319,116524,5620,2621,707,7184,1379,38002,3481,31167,2197,14855,2040,22695,2256,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3216363,14727,121127,5163,293407,6155,1324950,10563,774179,6995,323825,6790,378875,7719,2321683,18315,65661,3721,170030,5270,934859,11920,601749,8584,251917,5926,297467,8074,263193,9567,21651,2715,27489,2727,115679,6677,54861,4313,21223,2480,22290,2628,287628,10273,9610,1934,41218,3536,150993,6604,48553,3569,19182,1947,18072,1911,199427,7657,20670,2278,44288,3322,78108,5067,29598,2988,12133,1564,14630,1829,144432,6149,3535,841,10382,1828,45311,3649,39418,3183,19370,2589,26416,1872,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4094528,19662,152996,4937,412756,6153,1687381,11903,1024623,9164,413866,7652,402906,6658,3383793,16160,106617,3620,317793,7019,1404234,11214,867442,9405,352897,7628,334810,6734,368327,8610,19507,1677,44751,3411,163555,6021,82548,4217,30007,2439,27959,2307,58663,3513,4574,1027,12562,2420,23422,2277,10296,1348,4209,936,3600,734,139625,5911,17593,2713,30044,2930,46474,3246,25215,2175,9345,1358,10954,1360,144120,4998,4705,988,7606,1331,49696,2908,39122,2291,17408,1827,25583,1626,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2684968,14138,117385,3752,248095,4635,1126277,7235,648347,5670,265432,5803,279432,5613,2087066,14542,78357,3173,179630,4992,884288,8505,515343,6645,210314,5033,219134,4782,249855,8165,14216,1551,26399,2768,113429,5389,56298,3413,20623,2076,18890,1616,92526,5102,4276,1047,12435,1890,44146,3012,16971,2108,7967,1163,6731,1059,115857,4893,11709,1607,21180,2224,39737,3018,22478,1902,9444,1096,11309,1383,139664,4396,8827,1432,8451,1225,44677,2721,37257,2282,17084,1578,23368,1831,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1163676,10758,35390,2760,100314,4967,526384,9212,270421,5369,109016,4120,122151,4636,974358,10925,26261,2851,80420,4908,440914,9420,229143,5255,93417,4253,104203,4547,123660,6659,4392,1229,11847,2271,61986,4712,27524,2623,8865,1459,9046,1483,4980,1241,352,291,716,523,1989,959,1087,471,328,236,508,345,34357,3763,3957,1152,6199,1201,11896,2221,6455,1367,3273,1231,2577,892,26321,2757,428,295,1132,472,9599,2018,6212,1403,3133,638,5817,1168,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2705455,16165,110387,4845,265978,6142,1143520,9611,637640,6614,257395,7179,290535,6760,2202040,17443,80399,4484,204556,6493,933562,11018,531327,8283,213624,7486,238572,6291,263107,9419,12280,1977,30980,3129,121092,6170,57582,4403,21042,2650,20131,2222,38478,3789,2565,721,5395,1351,16051,2597,7886,1559,3701,820,2880,796,87984,5120,8396,1063,16951,2246,32883,3544,14678,1849,7565,1508,7511,1078,113846,5023,6747,1126,8096,1462,39932,3114,26167,2366,11463,1382,21441,2249,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
