GEO_ID,B07009_001E,B07009_001M,B07009_002E,B07009_002M,B07009_003E,B07009_003M,B07009_004E,B07009_004M,B07009_005E,B07009_005M,B07009_006E,B07009_006M,B07009_007E,B07009_007M,B07009_008E,B07009_008M,B07009_009E,B07009_009M,B07009_010E,B07009_010M,B07009_011E,B07009_011M,B07009_012E,B07009_012M,B07009_013E,B07009_013M,B07009_014E,B07009_014M,B07009_015E,B07009_015M,B07009_016E,B07009_016M,B07009_017E,B07009_017M,B07009_018E,B07009_018M,B07009_019E,B07009_019M,B07009_020E,B07009_020M,B07009_021E,B07009_021M,B07009_022E,B07009_022M,B07009_023E,B07009_023M,B07009_024E,B07009_024M,B07009_025E,B07009_025M,B07009_026E,B07009_026M,B07009_027E,B07009_027M,B07009_028E,B07009_028M,B07009_029E,B07009_029M,B07009_030E,B07009_030M,B07009_031E,B07009_031M,B07009_032E,B07009_032M,B07009_033E,B07009_033M,B07009_034E,B07009_034M,B07009_035E,B07009_035M,B07009_036E,B07009_036M,NAME,B07009_001MA,B07009_001EA,B07009_002MA,B07009_002EA,B07009_003MA,B07009_003EA,B07009_004MA,B07009_004EA,B07009_005MA,B07009_005EA,B07009_006EA,B07009_006MA,B07009_007MA,B07009_007EA,B07009_008MA,B07009_008EA,B07009_009MA,B07009_009EA,B07009_010MA,B07009_010EA,B07009_011EA,B07009_011MA,B07009_012MA,B07009_012EA,B07009_013MA,B07009_013EA,B07009_014MA,B07009_014EA,B07009_015MA,B07009_015EA,B07009_016EA,B07009_016MA,B07009_017EA,B07009_017MA,B07009_018MA,B07009_018EA,B07009_019MA,B07009_019EA,B07009_020MA,B07009_020EA,B07009_021MA,B07009_021EA,B07009_022EA,B07009_022MA,B07009_023MA,B07009_023EA,B07009_024MA,B07009_024EA,B07009_025MA,B07009_025EA,B07009_026MA,B07009_026EA,B07009_027EA,B07009_027MA,B07009_028EA,B07009_028MA,B07009_029MA,B07009_029EA,B07009_030MA,B07009_030EA,B07009_031EA,B07009_031MA,B07009_032EA,B07009_032MA,B07009_033EA,B07009_033MA,B07009_034MA,B07009_034EA,B07009_035MA,B07009_035EA,B07009_036MA,B07009_036EA,state
0400000US13,6308961,10090,989332,19201,1849141,24502,1731523,22390,1119648,20805,619317,14405,5425221,25356,836423,18367,1594651,25266,1476757,21964,970032,18624,547358,13803,440351,18417,87738,7085,136030,8304,128034,7994,61723,5964,26826,2862,264231,13417,44385,4454,76284,6559,76297,6180,46312,4858,20953,3135,150763,9354,17024,2882,38212,3991,43375,4324,33145,4390,19007,3755,28395,3690,3762,1505,3964,1160,7060,1294,8436,2283,5173,1544,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,939512,1375,88388,4889,267463,6668,310387,6755,180231,6372,93043,4123,819352,6590,78374,4626,234469,6703,267421,7605,157229,5955,81859,3795,74900,5635,6953,1488,23183,2823,24986,2899,13227,2220,6551,1558,5098,2101,639,450,1384,737,2542,1550,349,207,184,134,31099,3118,1439,676,6978,1294,12583,2083,6716,1481,3383,940,9063,2048,983,569,1449,792,2855,1138,2710,872,1066,578,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,998460,2711,113699,5124,275033,9496,357633,8098,174646,7146,77449,5233,858189,7642,96358,4511,238214,9034,305593,7473,151164,6289,66860,5241,75889,6333,9502,2185,21337,3023,29061,3084,11017,2017,4972,1511,26942,3717,4331,1333,8185,1541,9975,2344,3017,978,1434,722,33701,4489,2926,1311,6891,1661,11896,2148,8693,2637,3295,912,3739,1485,582,415,406,318,1108,644,755,570,888,864,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8521694,5022,1091581,14732,2351322,20269,2434927,23773,1645334,21698,998530,15910,7593365,19194,966900,14052,2116303,18940,2167089,23497,1454029,20666,889044,13652,589199,14596,85542,4664,160398,7961,175192,7815,108533,6556,59534,5211,172160,8579,20251,2735,44290,4176,52783,4209,34675,3188,20161,3432,120262,7486,9805,2233,23288,3237,32779,4064,33307,3897,21083,2755,46708,4368,9083,2055,7043,1994,7084,1403,14790,2574,8708,1947,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4255459,5260,541807,11233,1509773,15629,1224663,17362,628173,12300,351043,10036,3760133,15044,457007,11649,1349565,15693,1072285,16024,562251,13108,319025,9216,304856,11472,56708,4958,105867,6329,92594,6193,34996,3436,14691,1945,112501,6862,18273,2840,34198,3302,35834,3620,17775,2619,6421,1319,66684,4784,8356,1573,18483,2326,21691,2974,10091,1752,8063,1966,11285,2670,1463,853,1660,685,2259,644,3060,1164,2843,1239,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2027201,3883,190089,6628,670103,9740,643910,11449,358051,8594,165048,5691,1798808,9956,164706,5494,605659,9650,565107,10599,316323,8130,147013,5277,129140,7281,16239,2297,38721,3080,46476,3628,20464,3325,7240,1631,55282,4753,5552,1232,15752,1894,18692,2563,10565,1716,4721,1083,36929,3518,2984,766,8819,1671,12148,1821,8544,1505,4434,992,7042,1698,608,379,1152,439,1487,767,2155,1005,1640,755,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1852094,3310,184722,6824,516483,9964,592782,9344,365541,8513,192566,7073,1612695,9251,156905,6390,444986,9281,515412,9453,322133,7866,173259,6751,139331,8032,16981,2333,46993,4257,47021,4271,20600,2402,7736,1616,45561,3642,6109,1276,14246,1928,14017,1878,7974,1492,3215,1000,46299,3869,3907,993,9280,1485,14451,2244,12227,1933,6434,1300,8208,1340,820,467,978,370,1881,603,2607,868,1922,774,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2922350,4214,495014,10448,996929,14885,814382,14311,359975,10352,256050,8388,2586645,12376,430125,9670,897086,14281,711373,13429,319564,9236,228497,8217,190953,8943,36768,3192,59620,4524,61355,4992,20615,3617,12595,2179,75844,5088,17373,2349,21713,2392,22996,2664,8278,1649,5484,1475,61253,5683,9732,1679,15689,2876,17670,2903,10215,2032,7947,1554,7655,1673,1016,508,2821,932,988,511,1303,569,1527,637,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2972737,4320,520701,11469,1024825,12169,799271,13665,415415,10704,212525,7977,2616124,12310,449419,10901,915137,12733,697468,13128,365733,9735,188367,7064,201732,9687,42556,3855,66565,4834,58722,5418,23583,3020,10306,2137,86989,5533,19417,2432,24787,2815,23731,2854,13396,2237,5658,1517,59181,5079,7290,1478,17121,2848,17425,3133,10441,2176,6904,1605,8711,1764,2019,806,1215,598,1925,769,2262,866,1290,545,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,942537,1811,85566,4099,314456,7312,274964,5647,168605,5521,98946,4127,833855,6596,75684,3795,278536,7267,243770,5890,148054,5202,87811,3968,63160,5313,6991,1257,22650,3152,19186,2871,9795,1430,4538,1049,23329,3215,2031,796,8907,1711,6036,1540,4211,1151,2144,853,19779,2942,585,290,4030,1237,5399,1257,5818,1377,3947,1221,2414,1052,275,269,333,206,573,404,727,435,506,407,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3915657,4054,435891,10932,1010843,15998,1024551,15498,800177,12212,644195,12531,3463982,12685,378671,11271,906441,15456,905088,15792,700314,12278,573468,12104,241716,8909,37803,3733,62991,5071,66610,4547,46215,3984,28097,3343,90246,7274,10997,1781,20575,2635,26137,4054,21148,3056,11389,2111,93243,6606,6161,1305,17024,2585,21896,3050,26585,3667,21577,2760,26470,3403,2259,929,3812,1215,4820,1217,5915,1546,9664,1935,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4502048,2155,485372,11253,1165691,16004,1088475,17302,1004133,17102,758377,13184,3996184,13322,421504,10002,1050533,14759,978404,16482,882235,16093,663508,12006,285896,10738,43248,4378,71358,4087,69089,4910,61950,4467,40251,3800,107954,6252,9933,1844,25847,3418,21053,2887,30522,2916,20599,2253,77847,5527,4648,1273,12368,1978,14880,2348,21741,3006,24210,2863,34167,3695,6039,1596,5585,1457,5049,1353,7685,1740,9809,1741,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6588324,4325,737996,13880,2028204,17202,2133855,18591,1037602,12877,650667,11007,5825682,16853,632045,13055,1800224,17032,1876315,16382,927754,12368,589344,10384,468070,11983,71639,4629,146488,7680,163229,7845,57316,3860,29398,2395,188742,7548,20764,2299,56169,3516,65866,4683,30535,2883,15408,1798,81795,5704,9133,1600,20323,2964,23852,2678,16216,1874,12271,1783,24035,3203,4415,1499,5000,1333,4593,1131,5781,1441,4246,1140,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3560801,3784,283909,7462,958243,12253,1165798,13609,777339,10996,375512,7853,3151186,10820,240128,7134,858613,10825,1030787,12687,684681,10542,336977,7113,215602,8247,26094,2872,55993,3827,72319,4859,43505,3674,17691,2088,126687,6242,9984,1761,30253,2717,46339,4175,30502,3551,9609,1785,53776,3641,5313,1274,10549,1473,13616,1651,15699,2078,8599,1472,13550,1773,2390,816,2835,785,2737,724,2952,788,2636,666,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1912708,4765,360930,10366,578273,10993,593880,12766,240726,8265,138899,7387,1705974,9989,314306,9246,520228,10328,532572,12309,213434,7550,125434,7104,111709,6853,26915,3057,34316,4040,31599,3584,13508,2341,5371,1516,53576,4258,11894,2075,14404,2082,16543,2621,7304,1637,3431,1001,36942,3540,7298,1724,8002,1443,11803,2061,5554,1508,4285,1266,4507,1376,517,344,1323,584,1363,805,926,574,378,317,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4008554,4585,498272,11162,1260623,14897,1204677,13708,656222,13073,388760,9238,3489269,16650,421262,10274,1107983,16101,1035172,14348,577194,12749,347658,8847,283361,12616,45686,3852,87791,6357,94241,6284,38706,3636,16937,2347,142035,7473,22742,2277,44766,3273,45499,4391,19008,2423,10020,1771,80183,6171,7447,1503,17099,2288,27395,3045,16509,2368,11733,2613,13706,2408,1135,710,2984,1085,2370,968,4805,1314,2412,849,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,676793,2419,52247,3825,206699,6315,226929,6585,132946,5890,57972,3650,594738,5329,44856,3115,180178,6149,196891,6195,119844,5662,52969,3483,46856,4253,4629,1289,15777,2240,16710,2561,7514,1524,2226,881,16678,1877,1124,544,5954,1139,6355,1442,2137,694,1108,464,17338,2466,1638,642,4506,1343,6358,1253,3167,1016,1669,613,1183,502,0,165,284,213,615,458,284,225,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1196112,2683,107764,4890,347223,7481,406998,6341,225822,5577,108305,5000,1040560,6788,87324,4157,307970,6871,352399,5888,196253,5291,96614,4483,94340,5425,12884,1828,23205,2706,34812,3583,16999,2596,6440,1496,28946,2701,2811,793,8559,1532,10011,1279,5929,1113,1636,560,28021,3097,3720,1058,6590,1529,9008,1642,6146,1087,2557,721,4245,1144,1025,577,899,535,768,322,495,286,1058,577,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1810960,2490,290119,10502,528392,14123,585574,13612,269461,10643,137414,6944,1453835,13495,227380,10798,420066,13361,469098,13291,220726,10059,116565,6534,262713,12701,52084,5952,80511,6756,83935,5832,34629,5341,11554,2530,13741,2733,2284,858,4927,1414,5070,1475,1131,485,329,253,72201,6486,7114,2055,20570,3383,25390,4080,10849,1933,8278,2026,8470,2225,1257,692,2318,1335,2081,979,2126,824,688,569,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,914207,1652,78983,4954,267726,6798,262185,7775,191748,6078,113565,4801,819376,6758,68225,4525,239033,7413,236442,7459,171497,6402,104179,4896,53681,4339,6762,1347,17381,2277,16697,2218,8939,1954,3902,893,15741,2662,1826,1091,5424,1641,3892,1271,3151,862,1448,484,22693,3141,1502,622,5648,1562,4652,1091,7516,1708,3375,1031,2716,1051,668,722,240,177,502,307,645,291,661,464,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6004613,2513,712632,11708,1767217,20840,1405861,17925,1322225,14575,796678,14011,5433624,14260,626869,12958,1617473,20034,1274927,16673,1196113,15148,718242,13534,319509,11990,58832,5805,92844,5815,79571,5711,60244,4650,28018,2721,119496,6953,12870,2143,32419,3016,26227,2905,29250,3585,18730,2915,92845,5912,7396,1434,16297,2908,19020,2194,26542,2782,23590,2866,39139,4071,6665,1587,8184,2020,6116,1128,10076,2103,8098,1778,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
