GEO_ID,B99172_001E,B99172_002E,B99172_003E,B99172_004E,B99172_008E,B99172_005E,B99172_006E,B99172_007E,B99172_009E,B99172_010E,B99172_011E,B99172_012E,B99172_013E,B99172_014E,B99172_015E,NAME,B99172_001EA,B99172_002EA,B99172_003EA,B99172_004EA,B99172_008EA,B99172_005EA,B99172_006EA,B99172_007EA,B99172_009EA,B99172_010EA,B99172_011EA,B99172_012EA,B99172_013EA,B99172_014EA,B99172_015EA,state
0400000US01,1251795,133987,8009,2496,28686,2077,3852,6802,747974,24332,27063,21778,36925,58943,148871,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,173279,8530,458,436,544,470,539,1047,123607,867,6810,3997,3960,13136,8878,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1543923,148329,8468,2672,43657,2850,5060,6567,929772,27790,32838,31455,36669,68059,199737,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,757205,84411,3785,1478,14495,2566,2295,3504,455547,13199,17739,15018,23764,34454,84950,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8518518,742574,40619,17714,170126,17818,27936,39365,5171638,161888,233461,212847,283646,464203,934683,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1256471,86959,4219,1801,14297,1774,1661,3835,866891,20670,30720,21648,28803,47377,125816,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,893101,51224,2048,781,11780,965,1617,2136,575793,18335,28888,19337,25615,50237,104345,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,227101,12219,1099,0,3501,264,121,1057,142391,3410,8240,5422,7975,11707,29695,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,114045,11407,779,249,3024,329,433,1387,59810,1876,3321,2641,2865,9214,16710,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4559858,399345,25784,6171,96112,6799,12393,17791,2677592,96432,104212,93951,136928,214199,672149,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2376008,235720,16430,5226,68302,5328,6038,12101,1341707,43798,58557,44170,74410,113831,350390,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,19456,660,386,4080,242,722,1132,193172,6814,8139,8003,13079,22075,33829,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,33032,1743,870,7202,1254,791,1349,261342,6506,10038,7319,8325,15268,43643,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,224650,12465,4738,73291,5808,6936,12356,1900158,55520,81770,64673,85089,145438,425972,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,140094,7588,3093,29226,3594,3840,5340,1073430,29725,43682,30121,39861,59186,172609,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,45732,1888,858,10501,1125,1035,2633,549284,11614,19369,14512,20627,31283,74434,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,51065,1822,1267,8316,753,1028,2413,500045,10768,19754,15067,16770,27943,65005,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,123733,7700,1907,20860,2991,3587,3465,701327,22071,23106,23779,26562,47970,110822,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
