GEO_ID,B06001_001E,B06001_001M,B06001_002E,B06001_002M,B06001_003E,B06001_003M,B06001_004E,B06001_004M,B06001_005E,B06001_005M,B06001_006E,B06001_006M,B06001_007E,B06001_007M,B06001_008E,B06001_008M,B06001_009E,B06001_009M,B06001_010E,B06001_010M,B06001_011E,B06001_011M,B06001_012E,B06001_012M,B06001_013E,B06001_013M,B06001_014E,B06001_014M,B06001_015E,B06001_015M,B06001_016E,B06001_016M,B06001_017E,B06001_017M,B06001_018E,B06001_018M,B06001_019E,B06001_019M,B06001_020E,B06001_020M,B06001_021E,B06001_021M,B06001_022E,B06001_022M,B06001_023E,B06001_023M,B06001_024E,B06001_024M,B06001_025E,B06001_025M,B06001_026E,B06001_026M,B06001_027E,B06001_027M,B06001_028E,B06001_028M,B06001_029E,B06001_029M,B06001_030E,B06001_030M,B06001_031E,B06001_031M,B06001_032E,B06001_032M,B06001_033E,B06001_033M,B06001_034E,B06001_034M,B06001_035E,B06001_035M,B06001_036E,B06001_036M,B06001_037E,B06001_037M,B06001_038E,B06001_038M,B06001_039E,B06001_039M,B06001_040E,B06001_040M,B06001_041E,B06001_041M,B06001_042E,B06001_042M,B06001_043E,B06001_043M,B06001_044E,B06001_044M,B06001_045E,B06001_045M,B06001_046E,B06001_046M,B06001_047E,B06001_047M,B06001_048E,B06001_048M,B06001_049E,B06001_049M,B06001_050E,B06001_050M,B06001_051E,B06001_051M,B06001_052E,B06001_052M,B06001_053E,B06001_053M,B06001_054E,B06001_054M,B06001_055E,B06001_055M,B06001_056E,B06001_056M,B06001_057E,B06001_057M,B06001_058E,B06001_058M,B06001_059E,B06001_059M,B06001_060E,B06001_060M,NAME,B06001_001EA,B06001_001MA,B06001_002EA,B06001_002MA,B06001_003MA,B06001_003EA,B06001_004MA,B06001_004EA,B06001_005EA,B06001_005MA,B06001_006EA,B06001_006MA,B06001_007EA,B06001_007MA,B06001_008MA,B06001_008EA,B06001_009MA,B06001_009EA,B06001_010MA,B06001_010EA,B06001_011EA,B06001_011MA,B06001_012EA,B06001_012MA,B06001_013EA,B06001_013MA,B06001_014MA,B06001_014EA,B06001_015MA,B06001_015EA,B06001_016EA,B06001_016MA,B06001_017EA,B06001_017MA,B06001_018EA,B06001_018MA,B06001_019MA,B06001_019EA,B06001_020MA,B06001_020EA,B06001_021MA,B06001_021EA,B06001_022EA,B06001_022MA,B06001_023EA,B06001_023MA,B06001_024EA,B06001_024MA,B06001_025MA,B06001_025EA,B06001_026MA,B06001_026EA,B06001_027EA,B06001_027MA,B06001_028EA,B06001_028MA,B06001_029EA,B06001_029MA,B06001_030MA,B06001_030EA,B06001_031MA,B06001_031EA,B06001_032MA,B06001_032EA,B06001_033EA,B06001_033MA,B06001_034EA,B06001_034MA,B06001_035EA,B06001_035MA,B06001_036MA,B06001_036EA,B06001_037MA,B06001_037EA,B06001_038EA,B06001_038MA,B06001_039EA,B06001_039MA,B06001_040EA,B06001_040MA,B06001_041MA,B06001_041EA,B06001_042MA,B06001_042EA,B06001_043EA,B06001_043MA,B06001_044EA,B06001_044MA,B06001_045EA,B06001_045MA,B06001_046EA,B06001_046MA,B06001_047MA,B06001_047EA,B06001_048MA,B06001_048EA,B06001_049EA,B06001_049MA,B06001_050EA,B06001_050MA,B06001_051EA,B06001_051MA,B06001_052MA,B06001_052EA,B06001_053MA,B06001_053EA,B06001_054EA,B06001_054MA,B06001_055EA,B06001_055MA,B06001_056EA,B06001_056MA,B06001_057EA,B06001_057MA,B06001_058MA,B06001_058EA,B06001_059MA,B06001_059EA,B06001_060EA,B06001_060MA,state
0400000US13,9815210,-555555555,674027,5010,1814042,5808,1018180,10139,1326493,11799,1403082,8613,1389718,7222,584008,10106,209845,6823,319920,8492,642705,4229,433190,4213,5477926,37001,597858,8011,1341913,16659,575990,12077,622539,13325,599847,12696,619838,10974,277255,7512,103843,5358,163432,5921,337403,6455,238008,5953,3263267,36585,66310,6184,386865,14688,328284,11801,460370,11504,543379,13541,584284,11345,248974,7930,89030,5290,129726,6331,256736,6696,169309,5625,131096,9114,3176,1035,19740,3275,16810,2848,24948,4192,23847,3210,23730,3452,7358,1902,1920,889,3980,1394,3454,1363,2133,1293,942921,22442,6683,1697,65524,6232,97096,6776,218636,8974,236009,9668,161866,8365,50421,4533,15052,2188,22782,2346,45112,3830,23740,3754,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1374810,-555555555,88020,336,216337,475,130941,1368,192625,2002,176023,1511,188751,1455,91572,3980,38152,2696,48920,2917,106372,809,97097,600,750504,14474,74647,1540,159220,4046,68337,3520,96266,4083,76243,4109,89520,3607,41183,2764,17124,1657,20290,2033,47364,2497,60310,1999,339245,7448,10718,1496,34776,2558,39981,2772,58194,3238,47033,2738,50088,2157,27814,3487,11610,1642,16484,1857,27186,1456,15361,1231,38970,3428,1618,490,6513,1514,4747,1098,5762,1232,7164,1325,5137,1015,3416,985,826,369,937,451,1445,545,1405,541,246091,11887,1037,447,15828,2917,17876,2813,32403,3169,45583,3677,44006,3500,19159,2139,8592,1321,11209,1657,30377,2418,20021,1974,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1584985,-555555555,118486,1173,309167,1442,158872,2405,206376,3032,195100,2552,204758,2691,101893,3569,36325,2915,49722,3454,116951,1407,87335,1039,737397,14011,98167,2747,207371,6206,73435,4027,91959,4280,69766,3964,64871,3750,34120,2220,13408,1928,16790,2222,36155,2639,31355,2298,736007,13895,19112,2524,92387,5829,72938,4661,92134,4270,100391,3857,120069,4042,59976,3293,21157,2051,31337,2859,75310,3074,51196,2365,16195,2911,187,212,2406,1104,3421,1732,2770,1120,2231,926,2796,882,738,375,865,1022,12,21,476,320,293,237,95386,5742,1020,575,7003,1994,9078,1770,19513,2714,22712,2626,17022,2276,7059,1404,895,414,1583,673,5010,1158,4491,1389,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12869259,-555555555,826970,2785,2269570,2985,1251025,4555,1781187,5004,1712435,4172,1848934,4080,820679,9732,299256,7552,416608,7959,875309,2417,767286,1933,8617853,33565,757546,6138,1929445,10883,908916,9537,1071603,13276,972562,10457,1125201,10658,484962,8558,177972,5628,231591,6779,494154,6637,463901,5436,2323340,26410,56620,5085,227230,9025,191763,8179,326517,10326,311979,8627,381143,8752,198878,6743,70953,4187,114330,5272,238673,6032,205254,4959,129251,7882,3580,1311,15977,2605,12080,2390,18457,2829,15543,1978,23448,3341,11262,1738,3939,1047,5480,1122,11209,1875,8276,1568,1798815,20834,9224,1675,96918,6171,138266,7235,364610,8697,412351,8373,319142,6757,125577,5686,46392,3471,65207,4080,131273,6046,89855,4411,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6516922,-555555555,428324,2338,1168933,2824,664206,4511,830830,4740,834977,4046,930037,3923,432672,7446,155483,5567,214968,5941,462330,1665,394162,1498,4492299,18453,387174,4275,939848,9363,444736,6769,545031,7884,534605,7871,606939,7453,281969,5860,97853,4583,133654,4831,279772,4668,240718,4409,1678085,17914,35572,3107,194936,8743,174568,5989,209329,7202,225850,7238,274183,7200,135570,6703,50750,3119,72078,4103,165029,4934,140220,4267,39344,3496,990,523,6423,1589,5407,1565,5794,1312,7156,1492,6353,1088,2549,917,1377,682,1001,610,1534,614,760,414,307194,8150,4588,1499,27726,3019,39495,3194,70676,4183,67366,3879,42562,3644,12584,1818,5503,1325,8235,1337,15995,2228,12464,1879,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062309,-555555555,198202,1975,525654,2489,311252,2988,386830,3597,361560,2710,430536,2269,204194,5133,78850,3622,107041,3884,228334,1025,229856,879,2219656,13176,174189,2104,415082,6315,205367,3757,261772,3937,240289,4005,299236,4048,145990,4365,57108,3119,76073,3519,167603,2354,176947,2744,695618,12842,21116,1941,97420,5346,84302,4313,89788,4021,90635,3852,111837,4410,52119,3216,18586,1749,27843,2059,55158,2337,46814,2517,13488,1968,1007,544,2342,1086,1511,545,2436,714,2455,649,1893,574,435,212,119,118,118,102,387,235,785,356,133547,5447,1890,991,10810,1815,20072,2408,32834,3127,28181,2786,17570,2399,5650,1069,3037,835,3007,900,5186,964,5310,1173,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2871238,-555555555,202040,1936,520373,1850,296731,2974,374545,3192,349047,3218,399500,2838,189040,4168,65832,3543,92171,3190,194584,1309,187375,1446,1695153,15784,172700,3162,380319,6213,173661,4445,202480,5715,162006,4929,206476,4453,102944,4105,35559,2572,47046,2531,103476,2548,108486,2594,952968,14081,25867,2647,118391,5509,93692,4390,127302,4350,132216,4870,159107,4365,75252,3710,26475,2178,40479,2457,82124,2484,72063,2388,24350,2831,1342,720,4288,1100,3296,1101,2947,706,5657,1203,4401,955,1037,469,154,213,251,215,493,332,484,481,198767,7835,2131,865,17375,2247,26082,3127,41816,2811,49168,3472,29516,2774,9807,1419,3644,702,4395,842,8491,1142,6342,1240,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4369356,-555555555,279098,2803,745901,3228,422007,3647,564651,3815,568172,3723,637563,3237,290195,5120,107861,4485,159947,4985,335906,2030,258055,1755,3063945,20397,239912,3928,587765,8126,279123,5670,369338,7176,359572,6289,408513,6836,195603,4882,73846,3974,111177,4078,244715,3703,194381,3357,1133752,20134,36585,2991,138596,7267,119622,5697,157802,7187,172839,5919,202081,6711,88713,4099,30764,2626,44623,3128,83994,3757,58133,2794,31226,3491,591,381,4145,1427,5147,1232,8140,1824,3869,994,6305,1257,1369,478,257,224,510,358,759,469,134,141,140433,6744,2010,921,15395,2625,18115,2202,29371,2833,31892,3076,20664,2051,4510,866,2994,945,3637,1233,6438,992,5407,1118,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4574836,-555555555,312975,2265,806273,2854,482851,3939,632061,5337,570119,4974,639766,3429,295153,5562,105602,4648,158740,5442,321097,2189,250199,2017,3566574,15306,287842,3817,693424,6170,383690,6734,477034,6962,414764,5779,470487,7743,219045,5459,78691,3648,117957,4440,237267,3695,186373,3630,807498,14260,23560,2863,97984,5507,78656,5537,111913,5348,111269,5909,134507,6506,63812,3318,22413,2422,35488,2942,72952,3307,54944,3221,26986,2855,797,477,3617,1186,4096,1283,3156,898,5576,1493,5694,1233,1634,631,579,446,491,407,1046,381,300,170,173778,7706,776,510,11248,2063,16409,2499,39958,4326,38510,3447,29078,2555,10662,1427,3919,914,4804,1186,9832,1208,8582,1530,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1328188,-555555555,66221,1092,204101,1585,115329,1529,144778,1555,167184,1453,214838,1378,101808,3032,38122,1946,58499,2638,117419,771,99889,719,854560,9494,58714,1436,157129,3666,77913,2909,95513,2724,99088,3238,122665,3936,55488,2874,22619,1700,33149,2414,68120,2219,64162,2168,416726,8874,7099,1288,41262,3344,33106,2512,42255,3085,57769,3126,81879,3836,41848,2298,14600,1632,22350,1892,44227,2257,30331,2082,14155,1720,262,251,2953,936,531,236,1664,512,3265,925,2668,766,856,288,104,91,527,287,667,336,658,271,42747,3364,146,190,2757,852,3779,967,5346,1158,7062,1638,7626,1419,3616,757,799,285,2473,828,4405,651,4738,796,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5828289,-555555555,363121,1520,983511,1683,566000,3864,779561,4602,779861,3944,899290,3381,386418,6979,140162,5196,198606,6457,402695,1783,329064,1963,2797836,24034,297521,4458,681785,10574,319179,6393,318647,7635,282938,7461,352856,6721,147349,5685,53197,3245,76613,3683,144986,4161,122765,3961,2142181,24059,57861,4222,230876,9166,170837,6106,276243,7195,302401,7653,387375,7177,180314,5865,66587,3966,96749,4397,204462,4580,168476,4815,76571,6579,2951,1205,16102,2930,9692,1920,13110,2179,12754,1923,12203,1943,3822,816,853,445,1145,437,1859,634,2080,671,811701,14104,4788,1390,54748,4802,66292,4390,171561,6328,181768,5377,146856,4361,54933,3311,19525,2413,24099,2640,51388,2593,35743,2671,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6587536,-555555555,362557,1031,1042550,1220,680381,2030,863319,2392,867088,2393,1011728,2112,455528,7015,156889,5361,225587,6236,474830,1619,447079,1330,4141557,24574,330084,3510,851810,8223,424070,7216,440347,8093,457760,7836,579416,8345,263409,6385,84823,4286,135269,5038,282479,4527,292090,5257,1289209,18937,24077,3038,114320,6536,151550,5973,198027,7905,177309,6189,222636,6316,115038,5009,43144,3296,53466,2695,106801,4376,82841,3740,173381,8004,3430,976,25241,2955,18120,2166,30523,3169,27702,2836,31184,2321,10443,1420,3741,863,6002,1044,9989,1316,7006,1163,983389,18300,4966,1017,51179,4260,86641,4871,194422,8199,204317,6115,178492,5621,66638,3921,25181,2366,30850,2763,75561,4527,65142,3837,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9876187,-555555555,583393,2286,1709692,2513,994778,3762,1168784,4279,1244067,3729,1481912,3365,696576,7787,253050,5605,356065,6821,744826,1971,643044,1527,7567212,20504,544644,3254,1501875,6881,795453,7049,886942,7680,922679,6555,1096444,8521,512344,6646,181283,5175,240285,5056,483458,5590,401805,4679,1634456,18659,31125,2915,151402,6051,132705,5401,161369,6162,197345,5889,274039,7011,138709,5169,56006,2940,90216,3761,209188,5294,192352,4575,70505,5025,1631,512,13688,2620,9267,1750,10370,1680,10913,1640,11403,1569,3657,721,884,488,2092,694,3075,739,3525,775,604014,12512,5993,1324,42727,3455,57353,3836,110103,5535,113130,4993,100026,4205,41866,3167,14877,1700,23472,2412,49105,3089,45362,3074,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5344861,-555555555,352599,2268,925062,2785,506399,3096,725526,3736,668881,3197,802069,2898,359591,6153,128597,4247,175054,4339,366980,1287,334103,1119,3666524,15427,318160,3367,750036,6518,341764,5352,445253,6167,389966,5178,517886,5264,235177,5568,83398,3623,114113,3371,241165,3270,229606,3490,1259571,14561,29468,2843,134258,5185,113671,5460,184106,5512,184997,4790,223080,5368,102474,3656,37278,2104,52012,2674,107052,3348,91175,3213,29927,3003,483,263,3747,915,4205,967,4361,1013,5885,1454,5429,956,2488,877,491,298,468,246,1309,482,1061,441,388839,9770,4488,965,37021,3618,46759,3223,91806,4482,88033,3873,55674,3146,19452,2227,7430,1339,8461,1306,17454,1508,12261,1609,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2978512,-555555555,205397,2308,546544,2449,313863,4625,377837,5705,382042,5447,405092,5032,189562,5337,70120,4448,101032,3893,219164,2203,167859,1900,2128868,14718,180390,3494,437446,5635,215994,6536,256825,5294,249153,7155,263431,6275,131827,4840,47254,3477,72662,3378,150500,3753,123386,3147,770136,15062,24145,2881,102832,5640,88374,5518,99855,4162,116564,5851,129690,4545,54756,3680,21243,2260,26100,2494,64645,3400,41932,2484,14452,2161,719,435,1886,772,2371,673,3434,1232,1968,864,2164,671,796,465,340,227,306,291,411,279,57,94,65056,4852,143,146,4380,1263,7124,1381,17723,2522,14357,2458,9807,1973,2183,674,1283,518,1964,660,3608,1100,2484,828,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6010688,-555555555,381617,2603,1032078,4003,588439,3696,785188,4036,739399,4210,872632,3379,402155,7667,145872,5334,208704,7167,460761,1974,393843,1677,3979055,19948,341251,3868,821573,8497,391071,6891,495615,7716,437828,5983,529956,6639,241588,6296,87415,4259,124750,5512,267592,4807,240416,4937,1747201,20051,37546,3206,183952,8194,164158,5757,227076,6778,239822,6450,299487,7214,144736,5546,52001,3290,77553,3972,178589,4611,142281,5099,41169,4646,1068,561,5173,1316,7073,1651,7875,2025,6877,1567,8130,1595,2167,628,578,329,460,290,969,479,799,307,243263,9802,1752,638,21380,2997,26137,2910,54622,4039,54872,4313,35059,2927,13664,2007,5878,1382,5941,1035,13611,1724,10347,1460,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,998199,-555555555,60449,1344,162622,1523,98335,2211,125005,2412,110809,1565,144371,1425,79474,2704,27595,2247,38563,2645,83894,811,67082,614,554098,9291,53944,2033,123029,3571,52579,3517,69354,3313,49729,3207,69561,2676,37455,2529,11657,1379,17565,1866,37258,2034,31967,1921,417178,9632,6286,1387,37106,3328,42040,3128,51092,2980,57670,2890,70663,2734,39796,2292,15020,1707,20057,2109,44234,2063,33214,2075,6863,1157,58,62,959,563,677,384,1359,709,1276,569,904,338,877,461,81,135,140,159,58,63,474,322,20060,2292,161,183,1528,830,3039,898,3200,934,2134,757,3243,983,1346,453,837,601,801,443,2344,711,1427,564,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1842641,-555555555,130982,1722,329644,1752,185903,2289,245845,2202,220770,2516,255388,1886,119370,3200,44687,2389,60255,2788,125688,884,124109,781,1212233,10353,113335,2705,253413,4500,119823,3288,145472,3336,121018,3681,154406,3794,73895,2677,28307,2000,39153,2314,78357,2074,85054,1971,502563,8944,15959,1955,64151,4509,49597,3346,71837,3567,68973,3316,81930,3316,38666,2153,14449,1535,18888,1560,42488,1974,35625,1979,11721,1596,277,190,1273,479,1481,648,2165,738,1919,594,2284,659,1260,596,309,254,196,191,374,226,183,128,116124,5440,1411,652,10807,1990,15002,1856,26371,1986,28860,2446,16768,1838,5549,953,1622,539,2018,679,4469,895,3247,952,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723322,-555555555,185186,1069,477917,1196,249259,2293,386245,2724,382434,2692,376035,2214,166933,4848,65889,4395,93784,5233,205979,1259,133661,1375,689728,15916,157197,3746,287351,9830,76284,5611,67143,5696,40542,4352,31242,2813,11307,2163,2564,760,5201,1264,6527,1112,4370,882,1467087,20270,25609,3487,155602,9471,127990,6507,208163,8352,205881,6508,242501,4536,115155,4648,47892,3897,70492,4685,157844,3447,109958,2347,44044,5196,543,375,7479,2169,4335,1518,8821,2707,6761,1777,9003,2010,1983,895,415,279,1079,599,2225,952,1400,754,522463,14706,1837,1058,27485,4032,40650,4158,102118,6693,129250,5926,93289,3704,38488,2803,15018,2063,17012,2381,39383,3168,17933,2071,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1318194,-555555555,67606,1078,212063,1187,124318,1407,146192,2075,174290,1802,223201,1617,97073,3331,34591,2380,54270,2788,101746,811,82844,506,560808,9362,54421,1908,139909,4283,60215,3448,65347,3122,58458,3211,65896,3752,28133,2181,11186,1510,17442,1591,30813,2400,28988,2105,667665,9400,11657,1671,65212,4061,56528,3429,67216,2990,97042,3418,139496,3629,62461,2761,21418,2012,32995,2498,65291,2489,48349,2106,15878,2343,385,241,2090,657,1883,876,2151,851,2695,758,3861,1127,758,341,252,224,361,224,1057,374,385,263,73843,4480,1143,878,4852,1168,5692,980,11478,1856,16095,1958,13948,1661,5721,1202,1735,656,3472,1010,4585,926,5122,987,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
