GEO_ID,B17002_001E,B17002_001M,B17002_002E,B17002_002M,B17002_003E,B17002_003M,B17002_004E,B17002_004M,B17002_005E,B17002_005M,B17002_006E,B17002_006M,B17002_007E,B17002_007M,B17002_008E,B17002_008M,B17002_009E,B17002_009M,B17002_010E,B17002_010M,B17002_011E,B17002_011M,B17002_012E,B17002_012M,B17002_013E,B17002_013M,NAME,B17002_001EA,B17002_001MA,B17002_002EA,B17002_002MA,B17002_003MA,B17002_003EA,B17002_004MA,B17002_004EA,B17002_005MA,B17002_005EA,B17002_006EA,B17002_006MA,B17002_007EA,B17002_007MA,B17002_008EA,B17002_008MA,B17002_009MA,B17002_009EA,B17002_010MA,B17002_010EA,B17002_011EA,B17002_011MA,B17002_012EA,B17002_012MA,B17002_013EA,B17002_013MA,state
0400000US16,1550082,2866,110765,9214,68614,8220,75648,8225,81738,8681,105850,11060,104214,10786,35354,5166,43535,6494,323648,16813,217950,11557,137896,10501,244870,10881,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12566914,3774,863868,25586,481104,20908,534993,24773,584647,22568,575623,25959,566568,19371,206751,14005,311899,16306,2041620,43530,1724635,31536,1313764,33942,3361442,43492,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6318942,3376,497882,19679,245960,13756,267175,15317,298833,14361,307926,15455,300589,13477,135580,11420,186515,12884,1200249,30648,959273,24633,674621,19319,1244339,23042,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2963602,1740,174098,10375,96547,8699,108219,7695,124752,7489,144838,8591,135525,6865,57072,5517,80096,6763,554632,16966,481957,14348,342600,13588,663266,14360,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2786855,2238,157776,8347,99976,7511,125715,8302,126308,8773,130661,7942,149804,9939,56581,7055,81121,8172,505782,16305,423287,14456,295654,12972,634190,13649,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4238283,2995,354496,16187,224236,12186,232545,11581,231806,10877,225605,12410,200264,12731,89997,7695,127897,8553,745990,20791,601574,17507,421245,15177,782628,19848,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4445400,3107,418907,18883,233175,12582,256293,15566,240391,15399,252110,16190,213320,12627,82449,8900,117356,10385,703595,21405,583779,22531,435606,17062,908419,23939,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291650,1998,66889,5386,56196,5750,59363,5266,67320,4558,67072,6029,70397,7173,23700,3291,35776,3650,231414,9682,188118,7912,141153,7836,284252,10587,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5685412,3670,282607,14808,132562,9754,156718,11986,168711,14388,191557,14059,209406,14140,74995,8270,113291,12136,786993,24085,721010,23079,643105,22487,2204457,31442,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6367148,1879,339193,15996,181099,11752,218222,13512,229394,12380,216377,12527,217818,13653,87219,8225,123354,8911,911598,22803,817201,23508,715907,22390,2309766,28420,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9656260,2885,778040,20134,433449,17289,481805,21747,460387,17657,454891,17410,449120,18228,171325,10221,259880,12346,1669795,30034,1394831,29560,984910,25957,2117827,26600,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5222556,2179,270011,12432,169935,10084,182024,8920,198850,9446,202557,10503,212345,10904,85210,7633,122229,9346,841870,17196,798791,18885,623090,15464,1515644,18920,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2884215,2100,282627,14807,188715,11804,179182,14736,187825,13820,178367,13228,173434,12400,68683,8054,84530,8336,523277,17224,353730,19518,237128,13843,426717,17595,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5831530,3022,410314,16893,243206,13291,266598,13973,291255,14969,287709,14178,296821,15598,116549,9023,165412,12551,1058793,28567,870172,22657,600888,18206,1223813,26090,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,974025,1203,56744,4416,41477,5089,45833,5384,54789,5771,56315,5573,51095,5202,16862,2927,34332,5166,183280,9932,147171,8405,102535,7700,183592,8044,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1789275,1651,99703,8866,58429,6061,76578,6329,83748,7148,86725,7935,83448,6472,32991,4765,46960,5004,328417,13212,273085,9392,203500,9520,415691,12023,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2684536,3072,194328,14553,99204,11398,133209,12758,135475,13183,157727,16963,141497,14833,56973,10184,91972,11498,484961,28998,381766,24388,243854,17315,563570,23351,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1279118,1056,56141,5697,22312,3971,34262,5555,40669,5082,41576,5212,50620,5635,16619,3489,30163,4606,194518,10171,194093,10706,166160,9240,431985,13291,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8646606,2810,413568,20260,222917,13775,260891,16165,297692,15272,315925,18167,323836,18463,126416,9880,173922,11111,1182762,27249,1081505,29242,983761,26091,3263411,35367,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2042530,1334,191938,13652,110543,10938,137433,11700,123118,11780,119073,11742,125881,9659,40524,6627,55071,7436,330589,14762,252128,15130,174388,11214,381844,13800,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18954044,4586,1352789,32166,773075,26567,901478,28425,860107,24783,850338,25528,790360,24225,314795,18888,439784,20837,2824419,55248,2423049,36852,1874159,34655,5549691,51638,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9406091,3155,737380,26271,440622,20012,502961,21616,516184,22518,538117,24441,495182,25631,201908,14848,261853,16293,1635363,41209,1218500,35070,861319,25515,1996702,39266,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660473,614,38039,4020,18605,2654,24238,3474,23711,2892,27585,3419,30889,3974,13159,3333,15776,2971,117534,7116,97844,7050,81033,5871,172060,7055,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11234071,3988,850622,23772,498528,20095,496650,19211,515607,19723,527297,19319,528164,17337,206461,10630,310468,14456,2008025,38303,1659900,28358,1193769,29019,2438580,31157,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3678924,1966,272029,12293,168554,9092,192715,11709,204961,11835,206823,9565,202475,9751,85724,7743,109812,7602,688215,20732,509102,16320,354420,13441,684094,13715,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3794213,3419,291211,14287,178531,13161,192541,14459,187960,11590,189807,12792,212236,15047,70525,7473,108119,9978,672246,20977,512653,21516,368252,14074,810132,19434,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12328566,3511,760035,25023,456095,18667,479866,19016,514685,19529,526628,20027,542358,20402,235024,14134,329537,14882,2153348,35063,1799003,37177,1391848,29402,3140139,38033,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1009941,1191,68804,7407,43340,4983,36675,5091,39372,4863,46861,6027,35167,4561,18792,3801,22410,3903,146599,9408,141333,10265,120953,9609,289635,12533,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4538298,2536,383962,16960,235362,15743,237614,16092,264833,15579,243325,15731,260346,16991,88724,8238,138343,14008,803431,25337,597125,20230,424562,20478,860671,21914,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,794872,1326,46905,4829,30370,3504,33406,3890,38173,4841,35262,4873,40410,4569,13302,2191,24698,4602,147938,7461,133172,9057,91680,6409,159556,7424,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6246380,2905,494999,18067,296206,17969,351094,18018,346792,19099,343908,19669,340431,17830,132119,11729,177650,13219,1129590,32131,864542,25565,569324,21566,1199725,27484,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25071125,8108,1912897,42034,1258579,40689,1457282,45590,1422204,44514,1346710,41780,1331696,36943,521086,23620,709928,28587,4084354,71764,3109513,61553,2313199,55025,5603677,60297,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2771344,2149,154243,10834,109568,12917,111048,10970,115863,10389,133428,12539,141584,12241,66664,8500,94211,12341,585232,23726,433112,20593,292048,14466,534343,16219,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601236,821,29383,3342,14191,2293,25501,3194,27387,3023,24161,3024,25639,3420,11165,2034,16251,2469,110572,6678,88723,4828,70607,5655,157656,5821,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7854282,3214,416814,17686,222786,13344,266314,15904,309692,20331,296285,17053,300683,18453,117268,9448,182974,12583,1225572,36972,1065938,30926,842095,22839,2607861,33367,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6687073,3909,411781,18035,247903,14766,269574,15457,285823,16312,289509,14787,284897,15800,107974,9645,158302,11327,1105057,30527,912856,26526,711644,23326,1901753,28513,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1802655,2209,141408,9312,97015,7634,96462,6883,100840,8409,94819,7237,99233,7760,35153,5565,58981,5817,331206,13715,248990,10181,177111,10760,321437,11368,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5554349,4117,320581,16016,179475,10189,225741,11014,249469,11835,241517,11495,249691,9962,103962,7865,154890,9416,985685,19327,883824,21951,663505,18706,1296009,22871,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,554314,926,26127,3782,18044,3532,18458,2556,19973,3603,22506,3366,30989,5099,10923,3093,14066,3395,90734,6991,89402,7367,62620,5853,150472,7628,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3672090,1830,928512,21077,369653,17679,375445,17064,313858,14916,277664,16298,224029,14229,83765,7359,117824,9527,508645,17996,225957,13401,95231,8409,151507,11763,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
