GEO_ID,C06001_001E,C06001_001M,C06001_002E,C06001_002M,C06001_003E,C06001_003M,C06001_004E,C06001_004M,C06001_005E,C06001_005M,C06001_006E,C06001_006M,C06001_007E,C06001_007M,C06001_008E,C06001_008M,C06001_009E,C06001_009M,C06001_010E,C06001_010M,C06001_011E,C06001_011M,C06001_012E,C06001_012M,C06001_013E,C06001_013M,C06001_014E,C06001_014M,C06001_015E,C06001_015M,C06001_016E,C06001_016M,C06001_017E,C06001_017M,C06001_018E,C06001_018M,C06001_019E,C06001_019M,C06001_020E,C06001_020M,C06001_021E,C06001_021M,C06001_022E,C06001_022M,C06001_023E,C06001_023M,C06001_024E,C06001_024M,C06001_025E,C06001_025M,C06001_026E,C06001_026M,C06001_027E,C06001_027M,C06001_028E,C06001_028M,C06001_029E,C06001_029M,C06001_030E,C06001_030M,C06001_031E,C06001_031M,C06001_032E,C06001_032M,C06001_033E,C06001_033M,C06001_034E,C06001_034M,C06001_035E,C06001_035M,C06001_036E,C06001_036M,C06001_037E,C06001_037M,C06001_038E,C06001_038M,C06001_039E,C06001_039M,C06001_040E,C06001_040M,C06001_041E,C06001_041M,C06001_042E,C06001_042M,C06001_043E,C06001_043M,C06001_044E,C06001_044M,C06001_045E,C06001_045M,NAME,C06001_001MA,C06001_001EA,C06001_002EA,C06001_002MA,C06001_003EA,C06001_003MA,C06001_004MA,C06001_004EA,C06001_005EA,C06001_005MA,C06001_006EA,C06001_006MA,C06001_007MA,C06001_007EA,C06001_008EA,C06001_008MA,C06001_009EA,C06001_009MA,C06001_010MA,C06001_010EA,C06001_011EA,C06001_011MA,C06001_012MA,C06001_012EA,C06001_013EA,C06001_013MA,C06001_014EA,C06001_014MA,C06001_015MA,C06001_015EA,C06001_016EA,C06001_016MA,C06001_017MA,C06001_017EA,C06001_018MA,C06001_018EA,C06001_019EA,C06001_019MA,C06001_020EA,C06001_020MA,C06001_021EA,C06001_021MA,C06001_022EA,C06001_022MA,C06001_023MA,C06001_023EA,C06001_024MA,C06001_024EA,C06001_025MA,C06001_025EA,C06001_026MA,C06001_026EA,C06001_027EA,C06001_027MA,C06001_028EA,C06001_028MA,C06001_029MA,C06001_029EA,C06001_030MA,C06001_030EA,C06001_031MA,C06001_031EA,C06001_032MA,C06001_032EA,C06001_033EA,C06001_033MA,C06001_034EA,C06001_034MA,C06001_035EA,C06001_035MA,C06001_036MA,C06001_036EA,C06001_037MA,C06001_037EA,C06001_038EA,C06001_038MA,C06001_039EA,C06001_039MA,C06001_040EA,C06001_040MA,C06001_041MA,C06001_041EA,C06001_042EA,C06001_042MA,C06001_043MA,C06001_043EA,C06001_044EA,C06001_044MA,C06001_045EA,C06001_045MA,state
0400000US13,9815210,-555555555,674027,5010,1814042,5808,1018180,10139,2729575,10025,1389718,7222,1113773,4251,642705,4229,433190,4213,5477926,37001,597858,8011,1341913,16659,575990,12077,1222386,17331,619838,10974,544530,9452,337403,6455,238008,5953,3263267,36585,66310,6184,386865,14688,328284,11801,1003749,17573,584284,11345,467730,8997,256736,6696,169309,5625,131096,9114,3176,1035,19740,3275,16810,2848,48795,5615,23730,3452,13258,2520,3454,1363,2133,1293,942921,22442,6683,1697,65524,6232,97096,6776,454645,12740,161866,8365,88255,4771,45112,3830,23740,3754,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1374810,-555555555,88020,336,216337,475,130941,1368,368648,2182,188751,1455,178644,957,106372,809,97097,600,750504,14474,74647,1540,159220,4046,68337,3520,172509,6193,89520,3607,78597,3126,47364,2497,60310,1999,339245,7448,10718,1496,34776,2558,39981,2772,105227,3994,50088,2157,55908,2633,27186,1456,15361,1231,38970,3428,1618,490,6513,1514,4747,1098,12926,1750,5137,1015,5179,1190,1445,545,1405,541,246091,11887,1037,447,15828,2917,17876,2813,77986,5519,44006,3500,38960,3043,30377,2418,20021,1974,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1584985,-555555555,118486,1173,309167,1442,158872,2405,401476,2966,204758,2691,187940,1389,116951,1407,87335,1039,737397,14011,98167,2747,207371,6206,73435,4027,161725,5696,64871,3750,64318,3330,36155,2639,31355,2298,736007,13895,19112,2524,92387,5829,72938,4661,192525,5195,120069,4042,112470,3531,75310,3074,51196,2365,16195,2911,187,212,2406,1104,3421,1732,5001,1447,2796,882,1615,1163,476,320,293,237,95386,5742,1020,575,7003,1994,9078,1770,42225,3556,17022,2276,9537,1512,5010,1158,4491,1389,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12869259,-555555555,826970,2785,2269570,2985,1251025,4555,3493622,5582,1848934,4080,1536543,2571,875309,2417,767286,1933,8617853,33565,757546,6138,1929445,10883,908916,9537,2044165,16401,1125201,10658,894525,9480,494154,6637,463901,5436,2323340,26410,56620,5085,227230,9025,191763,8179,638496,13559,381143,8752,384161,9941,238673,6032,205254,4959,129251,7882,3580,1311,15977,2605,12080,2390,34000,3242,23448,3341,20681,2580,11209,1875,8276,1568,1798815,20834,9224,1675,96918,6171,138266,7235,776961,12197,319142,6757,237176,6285,131273,6046,89855,4411,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6516922,-555555555,428324,2338,1168933,2824,664206,4511,1665807,5381,930037,3923,803123,2416,462330,1665,394162,1498,4492299,18453,387174,4275,939848,9363,444736,6769,1079636,9992,606939,7453,513476,6353,279772,4668,240718,4409,1678085,17914,35572,3107,194936,8743,174568,5989,435179,9099,274183,7200,258398,6600,165029,4934,140220,4267,39344,3496,990,523,6423,1589,5407,1565,12950,2119,6353,1088,4927,1239,1534,614,760,414,307194,8150,4588,1499,27726,3019,39495,3194,138042,5300,42562,3644,26322,2371,15995,2228,12464,1879,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062309,-555555555,198202,1975,525654,2489,311252,2988,748390,3533,430536,2269,390085,1904,228334,1025,229856,879,2219656,13176,174189,2104,415082,6315,205367,3757,502061,5459,299236,4048,279171,3535,167603,2354,176947,2744,695618,12842,21116,1941,97420,5346,84302,4313,180423,5145,111837,4410,98548,3761,55158,2337,46814,2517,13488,1968,1007,544,2342,1086,1511,545,4891,1032,1893,574,672,281,387,235,785,356,133547,5447,1890,991,10810,1815,20072,2408,61015,3794,17570,2399,11694,1664,5186,964,5310,1173,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2871238,-555555555,202040,1936,520373,1850,296731,2974,723592,3543,399500,2838,347043,2073,194584,1309,187375,1446,1695153,15784,172700,3162,380319,6213,173661,4445,364486,7608,206476,4453,185549,4782,103476,2548,108486,2594,952968,14081,25867,2647,118391,5509,93692,4390,259518,7016,159107,4365,142206,4565,82124,2484,72063,2388,24350,2831,1342,720,4288,1100,3296,1101,8604,1464,4401,955,1442,550,493,332,484,481,198767,7835,2131,865,17375,2247,26082,3127,90984,4143,29516,2774,17846,1493,8491,1142,6342,1240,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4369356,-555555555,279098,2803,745901,3228,422007,3647,1132823,4271,637563,3237,558003,2668,335906,2030,258055,1755,3063945,20397,239912,3928,587765,8126,279123,5670,728910,8669,408513,6836,380626,5843,244715,3703,194381,3357,1133752,20134,36585,2991,138596,7267,119622,5697,330641,7851,202081,6711,164100,5480,83994,3757,58133,2794,31226,3491,591,381,4145,1427,5147,1232,12009,2102,6305,1257,2136,664,759,469,134,141,140433,6744,2010,921,15395,2625,18115,2202,61263,4121,20664,2051,11141,1627,6438,992,5407,1118,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4574836,-555555555,312975,2265,806273,2854,482851,3939,1202180,5106,639766,3429,559495,2744,321097,2189,250199,2017,3566574,15306,287842,3817,693424,6170,383690,6734,891798,8028,470487,7743,415693,4222,237267,3695,186373,3630,807498,14260,23560,2863,97984,5507,78656,5537,223182,7307,134507,6506,121713,4302,72952,3307,54944,3221,26986,2855,797,477,3617,1186,4096,1283,8732,1715,5694,1233,2704,869,1046,381,300,170,173778,7706,776,510,11248,2063,16409,2499,78468,5955,29078,2555,19385,2005,9832,1208,8582,1530,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1328188,-555555555,66221,1092,204101,1585,115329,1529,311962,1783,214838,1378,198429,747,117419,771,99889,719,854560,9494,58714,1436,157129,3666,77913,2909,194601,4019,122665,3936,111256,2986,68120,2219,64162,2168,416726,8874,7099,1288,41262,3344,33106,2512,100024,4352,81879,3836,78798,2845,44227,2257,30331,2082,14155,1720,262,251,2953,936,531,236,4929,1033,2668,766,1487,460,667,336,658,271,42747,3364,146,190,2757,852,3779,967,12408,2094,7626,1419,6888,1068,4405,651,4738,796,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5828289,-555555555,363121,1520,983511,1683,566000,3864,1559422,4467,899290,3381,725186,1987,402695,1783,329064,1963,2797836,24034,297521,4458,681785,10574,319179,6393,601585,11243,352856,6721,277159,6000,144986,4161,122765,3961,2142181,24059,57861,4222,230876,9166,170837,6106,578644,10399,387375,7177,343650,6243,204462,4580,168476,4815,76571,6579,2951,1205,16102,2930,9692,1920,25864,2679,12203,1943,5820,1056,1859,634,2080,671,811701,14104,4788,1390,54748,4802,66292,4390,353329,7304,146856,4361,98557,3983,51388,2593,35743,2671,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6587536,-555555555,362557,1031,1042550,1220,680381,2030,1730407,3183,1011728,2112,838004,1504,474830,1619,447079,1330,4141557,24574,330084,3510,851810,8223,424070,7216,898107,11695,579416,8345,483501,6610,282479,4527,292090,5257,1289209,18937,24077,3038,114320,6536,151550,5973,375336,9896,222636,6316,211648,5237,106801,4376,82841,3740,173381,8004,3430,976,25241,2955,18120,2166,58225,4185,31184,2321,20186,1809,9989,1316,7006,1163,983389,18300,4966,1017,51179,4260,86641,4871,398739,10400,178492,5621,122669,4480,75561,4527,65142,3837,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9876187,-555555555,583393,2286,1709692,2513,994778,3762,2412851,4519,1481912,3365,1305691,2326,744826,1971,643044,1527,7567212,20504,544644,3254,1501875,6881,795453,7049,1809621,9971,1096444,8521,933912,7477,483458,5590,401805,4679,1634456,18659,31125,2915,151402,6051,132705,5401,358714,9049,274039,7011,284931,6366,209188,5294,192352,4575,70505,5025,1631,512,13688,2620,9267,1750,21283,2064,11403,1569,6633,1053,3075,739,3525,775,604014,12512,5993,1324,42727,3455,57353,3836,223233,7077,100026,4205,80215,4389,49105,3089,45362,3074,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5344861,-555555555,352599,2268,925062,2785,506399,3096,1394407,3886,802069,2898,663242,1852,366980,1287,334103,1119,3666524,15427,318160,3367,750036,6518,341764,5352,835219,7846,517886,5264,432688,5310,241165,3270,229606,3490,1259571,14561,29468,2843,134258,5185,113671,5460,369103,7401,223080,5368,191764,4844,107052,3348,91175,3213,29927,3003,483,263,3747,915,4205,967,10246,1798,5429,956,3447,915,1309,482,1061,441,388839,9770,4488,965,37021,3618,46759,3223,179839,5827,55674,3146,35343,2724,17454,1508,12261,1609,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
