GEO_ID,C16010_001E,C16010_001M,C16010_002E,C16010_002M,C16010_003E,C16010_003M,C16010_004E,C16010_004M,C16010_005E,C16010_005M,C16010_006E,C16010_006M,C16010_007E,C16010_007M,C16010_008E,C16010_008M,C16010_009E,C16010_009M,C16010_010E,C16010_010M,C16010_011E,C16010_011M,C16010_012E,C16010_012M,C16010_013E,C16010_013M,C16010_014E,C16010_014M,C16010_015E,C16010_015M,C16010_016E,C16010_016M,C16010_017E,C16010_017M,C16010_018E,C16010_018M,C16010_019E,C16010_019M,C16010_020E,C16010_020M,C16010_021E,C16010_021M,C16010_022E,C16010_022M,C16010_023E,C16010_023M,C16010_024E,C16010_024M,C16010_025E,C16010_025M,C16010_026E,C16010_026M,C16010_027E,C16010_027M,C16010_028E,C16010_028M,C16010_029E,C16010_029M,C16010_030E,C16010_030M,C16010_031E,C16010_031M,C16010_032E,C16010_032M,C16010_033E,C16010_033M,C16010_034E,C16010_034M,C16010_035E,C16010_035M,C16010_036E,C16010_036M,C16010_037E,C16010_037M,NAME,C16010_001MA,C16010_001EA,C16010_002MA,C16010_002EA,C16010_003EA,C16010_003MA,C16010_004EA,C16010_004MA,C16010_005EA,C16010_005MA,C16010_006MA,C16010_006EA,C16010_007MA,C16010_007EA,C16010_008MA,C16010_008EA,C16010_009EA,C16010_009MA,C16010_010EA,C16010_010MA,C16010_011EA,C16010_011MA,C16010_012EA,C16010_012MA,C16010_013MA,C16010_013EA,C16010_014EA,C16010_014MA,C16010_015EA,C16010_015MA,C16010_016EA,C16010_016MA,C16010_017MA,C16010_017EA,C16010_018MA,C16010_018EA,C16010_019MA,C16010_019EA,C16010_020EA,C16010_020MA,C16010_021EA,C16010_021MA,C16010_022EA,C16010_022MA,C16010_023MA,C16010_023EA,C16010_024MA,C16010_024EA,C16010_025EA,C16010_025MA,C16010_026EA,C16010_026MA,C16010_027EA,C16010_027MA,C16010_028MA,C16010_028EA,C16010_029MA,C16010_029EA,C16010_030MA,C16010_030EA,C16010_031EA,C16010_031MA,C16010_032EA,C16010_032MA,C16010_033EA,C16010_033MA,C16010_034MA,C16010_034EA,C16010_035MA,C16010_035EA,C16010_036EA,C16010_036MA,C16010_037EA,C16010_037MA,state
0400000US13,6308961,10090,989332,19201,448176,15978,278303,12862,143428,8880,26445,3285,541156,12264,464495,11907,54459,4301,22202,3265,1849141,24502,1101205,20449,981369,18176,78127,5755,41709,5201,747936,14300,703514,14370,24295,3253,20127,3043,1731523,22390,1231927,20853,1116566,20927,55444,6295,59917,6477,499596,12851,460192,11973,16352,2573,23052,3870,1738965,23892,1358356,21459,1172068,20117,55523,5426,130765,7638,380609,10885,329585,9702,10231,1948,40793,4078,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,939512,1375,88388,4889,36806,3173,13352,1877,2341,1198,21113,2488,51582,3136,26175,2737,738,489,24669,2209,267463,6668,157818,5785,115372,4731,2084,763,40362,3517,109645,4989,81612,4862,1417,609,26616,2449,310387,6755,222722,6894,168114,6748,5765,1309,48843,3843,87665,3948,67590,3591,1694,656,18381,1790,273274,8200,203918,7150,160205,6618,4778,1445,38935,3106,69356,4066,54235,3632,925,308,14196,2074,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,998460,2711,113699,5124,53466,3760,29578,3000,21829,2462,2059,1162,60233,4159,47449,3453,10395,2002,2389,959,275033,9496,162116,8016,149106,7786,10299,1977,2711,999,112917,5564,106408,5499,4028,1092,2481,738,357633,8098,239713,6925,224882,6928,10378,2039,4453,1027,117920,5396,112103,5054,3000,1060,2817,886,252095,8897,183730,8195,169275,8463,6387,1661,8068,1960,68365,4261,65168,4088,1187,609,2010,803,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8521694,5022,1091581,14732,499986,12559,194441,7253,261711,9174,43834,4204,591595,10432,382006,8546,139764,5741,69825,4955,2351322,20269,1385978,19194,1057896,16621,220271,8294,107811,5956,965344,14171,825935,12975,68671,4664,70738,4518,2434927,23773,1761769,21568,1483350,17607,154608,6954,123811,6774,673158,12993,593850,12545,33767,3361,45541,3308,2643864,24998,2092297,23234,1681265,21397,102087,6221,308945,11615,551567,10905,438755,8832,18611,2412,94201,6130,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4255459,5260,541807,11233,224179,7338,161340,6711,47057,3920,15782,2344,317628,9712,281089,9276,22399,2497,14140,1846,1509773,15629,907324,11911,852365,11317,35800,4009,19159,2739,602449,10075,580519,9831,11945,2160,9985,1250,1224663,17362,890753,15722,851203,14946,22793,2499,16757,2207,333910,9726,319221,9458,5966,1087,8723,1501,979216,14386,767464,13099,707345,12900,17183,2041,42936,3105,211752,6341,191897,5718,3743,850,16112,2345,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2027201,3883,190089,6628,79847,4468,52812,3583,20025,2085,7010,1512,110242,4490,97445,3982,6908,1303,5889,1230,670103,9740,398177,7610,379755,7286,10682,1861,7740,1651,271926,5477,262910,5486,4204,905,4812,1087,643910,11449,480974,10567,463782,10161,9058,1327,8134,1374,162936,5225,156780,5209,2119,818,4037,1052,523099,10420,416173,9450,390856,9230,7354,1325,17963,2102,106926,4503,99057,4133,1489,530,6380,1182,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1852094,3310,184722,6824,98358,5672,54209,4192,36935,2665,7214,1384,86364,4293,68291,3732,12936,1750,5137,1250,516483,9964,303751,8670,274382,8152,21265,2617,8104,1872,212732,6900,201601,6339,7145,1374,3986,893,592782,9344,431636,8758,406667,8542,13612,2012,11357,1694,161146,5252,152217,5027,4651,1155,4278,875,558107,10989,440789,9288,401928,8529,12885,1878,25976,2957,117318,5007,105741,4728,3434,1068,8143,1297,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2922350,4214,495014,10448,151275,7128,130926,7112,13370,1905,6979,1617,343739,7883,332756,7621,5375,1140,5608,1324,996929,14885,562678,12153,541463,12150,13114,2178,8101,1471,434251,8898,425240,8791,4411,999,4600,976,814382,14311,553554,13353,537954,13084,8311,1375,7289,1446,260828,7055,252881,7220,3187,1043,4760,1157,616025,13070,480105,11948,447143,11215,9956,1883,23006,2582,135920,5621,128291,5327,1926,671,5703,1198,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2972737,4320,520701,11469,209150,8518,175903,7741,18198,2897,15049,2200,311551,7909,264523,7413,9545,1720,37483,2799,1024825,12169,605575,11462,554665,11908,25050,3334,25860,3299,419250,7263,380976,7095,9066,1696,29208,2746,799271,13665,557443,11388,518754,10763,18852,2862,19837,2800,241828,8097,222013,7662,5582,1085,14233,1818,627940,13845,472678,12688,430831,12327,14436,2351,27411,2659,155262,6124,140698,6199,4578,1233,9986,1587,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,942537,1811,85566,4099,29309,2367,25491,2334,1020,650,2798,935,56257,3089,46071,2925,463,373,9723,1295,314456,7312,188275,5624,177168,5379,755,401,10352,1661,126181,4873,116408,4569,327,222,9446,1431,274964,5647,193690,5493,182862,5659,2002,799,8826,1244,81274,3706,76350,3448,457,262,4467,817,267551,6556,200650,4641,188595,4629,2597,1029,9458,1537,66901,3819,61824,3673,521,341,4556,1040,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3915657,4054,435891,10932,210771,8541,118784,6063,73194,6260,18793,2855,225120,6680,185076,6874,17768,2282,22276,3196,1010843,15998,639216,11683,557940,11249,40205,4288,41071,3533,371627,11177,343571,10554,9750,1841,18306,2505,1024551,15498,766109,13996,658028,13061,43727,4109,64354,4955,258442,8682,228461,7965,8837,1766,21144,2278,1444372,15855,1148553,14534,931178,13959,42541,3733,174834,6314,295819,8341,239269,7445,9252,1650,47298,3305,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4502048,2155,485372,11253,201772,8447,80592,5635,63244,4213,57936,4548,283600,7626,154733,5606,49924,3272,78943,4616,1165691,16004,699245,14868,538237,12754,61885,4452,99123,6176,466446,8607,389796,7373,23813,2399,52837,3694,1088475,17302,794582,15882,657180,14488,49406,4193,87996,5191,293893,8974,251274,8283,15575,2169,27044,2637,1762510,20380,1413667,17076,1159048,17015,47837,3758,206782,7973,348843,8510,286223,7273,8379,1486,54241,3864,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6588324,4325,737996,13880,265135,8559,198588,7356,36314,3219,30233,2929,472861,10858,400417,9282,20722,2277,51722,4617,2028204,17202,1090899,14292,1018462,14494,27876,3402,44561,4311,937305,12267,886224,11900,11817,1491,39264,3346,2133855,18591,1451497,16631,1370142,16293,28000,2815,53355,3709,682358,9730,641726,9648,10139,1611,30493,2366,1688269,14245,1261599,14160,1108763,14368,26911,2914,125925,5094,426670,8683,378499,7970,6597,1099,41574,2639,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3560801,3784,283909,7462,126615,4885,75492,3422,28293,3071,22830,2682,157294,5366,121462,4493,11533,1730,24299,2539,958243,12253,587153,10099,535906,9689,23778,3047,27469,2917,371090,6937,347303,6247,8129,1439,15658,1987,1165798,13609,889640,11773,831668,10829,15699,1687,42273,3504,276158,6628,258874,6449,4407,839,12877,2052,1152851,12600,918049,11353,833336,10819,19380,2270,65333,3922,234802,6200,214980,5556,3928,1054,15894,1751,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1912708,4765,360930,10366,135912,6005,119412,5843,11815,1935,4685,1271,225018,7909,214310,7503,7595,1725,3113,1132,578273,10993,317183,9625,306458,9591,5564,1219,5161,1273,261090,6191,255625,6122,3466,963,1999,717,593880,12766,411543,10862,401913,10715,5340,1192,4290,1227,182337,6107,177514,5965,2766,944,2057,594,379625,12209,285937,10500,274760,10287,3752,1400,7425,1789,93688,5147,91361,5111,699,307,1628,465,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4008554,4585,498272,11162,199941,8085,167145,7438,21529,2339,11267,1669,298331,7772,275904,7849,9916,1660,12511,1922,1260623,14897,729374,13301,694931,12712,15227,2381,19216,2746,531249,8983,515379,9045,4937,989,10933,2427,1204677,13708,840822,13085,801799,12924,15610,1934,23413,3243,363855,8424,349799,8125,6526,1414,7530,1422,1044982,16009,805189,14754,743365,13699,15797,1962,46027,3681,239793,7344,220721,7190,4363,1106,14709,1803,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,676793,2419,52247,3825,21587,2312,19484,2130,594,324,1509,530,30660,3030,28344,2914,459,250,1857,656,206699,6315,121765,5332,117925,5360,943,462,2897,841,84934,3807,82162,3846,734,395,2038,660,226929,6585,157869,5759,152397,5459,2247,790,3225,715,69060,3501,66318,3436,749,319,1993,594,190918,6972,142413,5763,136217,5495,1766,529,4430,1095,48505,3332,45858,3353,1014,491,1633,571,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1196112,2683,107764,4890,57395,4115,27404,2480,25380,2679,4611,1116,50369,2765,38285,2080,8222,1447,3862,891,347223,7481,213524,6201,197422,6069,11369,1672,4733,1226,133699,4099,126087,3924,4361,1161,3251,861,406998,6341,308738,5888,292490,5955,9161,1617,7087,1346,98260,3512,93206,3490,1797,539,3257,787,334127,7275,269889,6255,252228,5951,6117,1237,11544,1544,64238,3553,59535,3462,1293,465,3410,728,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1810960,2490,290119,10502,162119,7684,48808,4653,99788,7138,13523,2778,128000,7633,65246,5205,51305,5262,11449,1804,528392,14123,340157,10941,238547,10457,70715,5836,30895,4561,188235,7867,153767,7322,18555,2605,15913,2334,585574,13612,404170,11122,324083,10219,45944,5334,34143,4380,181404,7810,156686,6972,10461,2523,14257,2084,406875,12649,296201,11628,227759,10281,22130,3176,46312,4739,110674,6729,89909,6384,7157,1832,13608,1914,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,914207,1652,78983,4954,33413,3373,27121,3109,2606,1003,3686,972,45570,3416,38875,3320,1172,635,5523,1152,267726,6798,170810,6014,159423,5749,3968,1235,7419,1382,96916,4102,90504,3907,1093,465,5319,901,262185,7775,192804,6620,181316,6393,2733,796,8755,1378,69381,4741,64956,4443,1430,734,2995,843,305313,7087,236682,7029,216084,6582,2961,910,17637,2195,68631,3302,62586,3255,818,452,5227,1099,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
