GEO_ID,B25007_001E,B25007_001M,B25007_002E,B25007_002M,B25007_003E,B25007_003M,B25007_004E,B25007_004M,B25007_005E,B25007_005M,B25007_006E,B25007_006M,B25007_007E,B25007_007M,B25007_008E,B25007_008M,B25007_009E,B25007_009M,B25007_010E,B25007_010M,B25007_011E,B25007_011M,B25007_012E,B25007_012M,B25007_013E,B25007_013M,B25007_014E,B25007_014M,B25007_015E,B25007_015M,B25007_016E,B25007_016M,B25007_017E,B25007_017M,B25007_018E,B25007_018M,B25007_019E,B25007_019M,B25007_020E,B25007_020M,B25007_021E,B25007_021M,NAME,B25007_001EA,B25007_001MA,B25007_002EA,B25007_002MA,B25007_003EA,B25007_003MA,B25007_004MA,B25007_004EA,B25007_005MA,B25007_005EA,B25007_006EA,B25007_006MA,B25007_007EA,B25007_007MA,B25007_008EA,B25007_008MA,B25007_009MA,B25007_009EA,B25007_010MA,B25007_010EA,B25007_011MA,B25007_011EA,B25007_012EA,B25007_012MA,B25007_013EA,B25007_013MA,B25007_014EA,B25007_014MA,B25007_015MA,B25007_015EA,B25007_016MA,B25007_016EA,B25007_017EA,B25007_017MA,B25007_018EA,B25007_018MA,B25007_019EA,B25007_019MA,B25007_020MA,B25007_020EA,B25007_021MA,B25007_021EA,state
0400000US13,3494542,15336,2256703,18001,23316,3226,229595,7910,448490,9748,536058,9800,245435,8516,244726,7576,318131,5768,164947,4780,46005,2808,1237839,18123,129579,6972,336685,10351,283941,10423,221825,7908,81528,4616,61625,3938,66734,3884,34458,3187,21464,2317,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,254700,5244,1140,542,16065,2066,33453,2437,54012,2700,33576,2484,31999,2391,43727,1861,28305,1686,12423,1201,193863,5082,15147,1946,49565,2978,38035,2867,35340,2477,14947,1841,13228,1983,13133,1781,9312,1294,5156,1006,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,398816,6649,5607,1674,45408,3160,68176,3763,85124,3116,43511,2876,44007,2813,61556,1925,33881,2084,11546,1554,181377,6700,26622,2691,50607,3260,33764,3390,26908,2877,12860,2025,9603,2188,10423,1508,6513,1438,4077,999,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,3190282,18062,21772,2177,332466,8079,580740,9107,749427,7936,357594,7385,332991,6705,433675,6200,276097,5631,105520,3372,1546926,16631,148746,6243,431744,9385,310621,9007,254126,6829,107868,5474,82385,4839,99195,5162,65122,3318,47119,3260,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,1720062,14287,19368,2880,194578,5865,300547,5326,387889,6045,199483,5503,182923,5349,238821,4211,144466,3480,51987,2281,747049,12479,99080,4502,189687,7067,142500,5540,129309,6197,51286,3382,36275,2747,43050,3386,33100,2759,22762,2024,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,880368,8898,11905,1730,111184,4081,141815,3731,191970,3766,95511,3660,94214,2904,119439,2284,82374,2452,31956,1814,336397,7489,57192,3378,87162,4335,51554,3477,50802,3139,21446,2167,14344,1715,20026,1877,16188,1320,17683,1531,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,747079,8180,9071,1379,87448,3518,120522,3818,174917,3969,86005,3008,76125,3291,101698,2744,67118,2488,24175,1571,354622,5979,55473,3394,95607,3901,65598,3732,52880,3041,21744,2226,15794,1606,18127,1589,16763,1423,12636,1660,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,1151479,11521,12857,1818,120263,4732,187241,4607,260176,5774,129519,4048,127998,3773,176334,3597,101058,2980,36033,2434,520655,11195,60705,3993,129295,5247,106729,5545,89274,5164,38606,2848,28486,2400,34258,2596,22305,2026,10997,1498,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,1130694,10222,15311,1971,122698,5312,179603,5094,256028,5550,133224,4415,123660,3636,167563,3280,100197,2892,32410,2190,571336,10145,73737,4081,156762,5887,109780,5851,96876,4520,38988,2942,31384,2379,34768,2860,20006,2099,9035,1272,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,391697,5080,2440,648,30840,2444,62266,2537,98200,2993,47017,2449,47812,2389,58114,2209,32591,1863,12417,1295,160354,5460,17544,1891,37459,2669,27188,2398,27244,2681,10759,1583,9233,1364,12487,1317,11882,1517,6558,1556,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,1437447,9760,8488,1649,127793,5314,248814,7043,366946,5440,176207,5019,158644,4888,198710,3848,110647,3840,41198,2599,697070,9889,48686,3432,188062,6023,154224,6440,124405,5142,48686,3545,40510,3021,41984,3040,29260,2766,21253,2236,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,1573279,12931,5951,1185,120706,5374,277266,5805,394726,7924,196107,5697,173040,4444,217330,4313,132335,3813,55818,2990,958788,13982,71846,4205,249496,7080,183386,7056,165808,6048,64634,4211,56994,3296,75103,4163,56118,3466,35403,2572,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,2706280,14314,25490,2292,247715,5771,444926,7193,629843,7013,323915,5789,299001,6056,393118,4889,249487,4470,92785,3450,1066153,10655,127109,4880,257651,6683,211066,6796,184330,5735,74969,3972,59379,3229,68460,3090,47018,2952,36171,2865,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,1525449,9656,14860,1468,192460,4730,269660,4257,368474,4687,178354,4309,153123,3984,192132,3104,115704,3139,40682,2036,571028,8946,72669,4031,159570,4834,96053,4023,83245,3534,32572,2727,26745,2366,33846,2522,35071,2409,31257,2355,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,754663,8918,7185,1387,74395,4402,130186,5791,165413,5743,87265,3285,82874,4095,116948,3018,69569,2690,20828,2026,326328,6852,35060,3498,86061,4970,69619,3981,57945,3708,23942,2420,16019,2103,20127,2066,11800,1437,5755,1265,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,1593031,12451,16789,1913,176382,5215,249303,6208,363968,6051,179414,5730,169483,4633,238553,4331,145396,4096,53743,2892,748043,11337,95728,4735,198028,7056,140125,5438,121984,5272,51478,3168,40514,3210,45505,2726,31010,2221,23671,2300,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,274570,4597,3160,1436,25853,2094,38888,2087,58716,2296,37773,1828,32913,1942,44686,1865,24044,1580,8537,1154,129680,4780,18177,2229,33242,2840,20206,2309,20952,2084,10365,1593,7065,1328,7973,1225,6037,1102,5663,1054,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,484308,5955,5275,968,57781,2965,80854,2626,110240,2687,53325,2352,52278,2424,64967,1803,42854,1879,16734,1219,239492,5819,39102,2777,64066,3504,39576,3159,36413,2140,15563,1694,9875,1313,12921,1288,12532,1230,9444,1042,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,552991,9890,6607,1256,54975,5050,91568,5815,125017,6623,52735,3150,68849,4162,95288,3160,45845,2323,12107,1491,429361,9097,31875,3398,107033,5145,102179,5467,84729,5643,30261,3022,22212,2767,29509,2474,14190,1810,7373,1520,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,369070,5978,1409,639,31449,2054,63558,2980,97811,2906,44754,2759,41560,2210,51394,1915,28116,1720,9019,1029,147384,4801,14116,1493,35921,2777,29807,2724,25638,2619,9047,1501,9327,1419,9638,1264,8683,1363,5207,989,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,2060480,13626,6831,1436,148600,4921,374094,7498,520248,7283,239324,5848,220907,5635,289600,5166,186920,5694,73956,3333,1107149,14128,51869,3486,274625,6700,239861,6695,216129,6380,81969,4812,65072,3880,86608,4451,55160,2996,35856,3067,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,523004,7065,7316,1524,53452,3663,77646,3531,109765,3616,66734,4056,60366,3532,86020,2249,46184,2180,15521,1670,244281,6805,29982,3144,64294,3849,46797,3758,43647,3298,17107,1950,14018,2141,16671,2014,7879,1226,3886,988,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,3851687,18573,18739,2148,286375,7317,647595,9595,942359,9299,470752,8721,439161,7637,559895,6981,350254,6473,136557,4686,3336251,18987,193405,7054,779049,11137,675559,9770,629709,10092,264122,8143,213858,7412,290587,6511,191232,6279,98730,4823,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,2449902,20860,23252,3112,241451,8871,449665,9384,541115,10253,275583,7324,267772,6444,372408,6468,211382,5209,67274,4207,1233462,17570,136805,6991,334498,9374,259403,9393,215725,8251,79047,4550,67555,5035,71363,4248,43748,3380,25318,2677,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,186254,3477,4062,1078,22820,1623,30120,1510,41567,1590,22871,1205,19879,1439,24196,1102,15295,1181,5444,812,97186,3186,20553,1718,26823,2073,12114,1330,12218,1785,4774,1041,3922,761,5741,1003,6484,936,4557,843,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,3039713,16684,22480,2430,298248,6623,493185,7165,698835,8723,353685,6639,338015,5613,444027,5204,287055,5173,104183,3888,1498842,14730,159248,5947,372263,9397,284553,8102,265326,6909,108917,4781,90974,4613,99843,4292,70030,3360,47688,3033,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,966998,7973,14538,1617,110447,4327,152188,4103,204586,4449,106254,3798,104929,4162,153001,3292,91300,2494,29755,1855,475733,8920,69539,3817,125914,4357,90687,3551,78990,3557,30465,2149,22533,2030,27670,2275,19020,1590,10915,1436,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,922012,11388,5560,1256,74081,4291,142360,4506,197031,5100,113150,3830,119194,4458,153642,3928,85328,3149,31666,2598,594967,11145,68716,4345,159828,5309,117744,5747,92112,4809,41328,3734,34229,3026,34728,2940,25031,2159,21251,2342,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,3431023,18207,22032,2093,302290,6845,566812,7404,800937,7881,406963,7583,382391,7814,496376,5847,327934,5185,125288,4075,1506310,15295,138328,5313,368666,9242,263868,7077,253505,6495,109022,4827,87623,4265,112361,4754,99751,4783,73186,3475,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,249754,5701,1980,927,20403,1870,41524,2315,62140,3045,30150,2186,27621,2173,32234,1651,23655,1763,10047,1146,162505,5344,14551,1808,35428,2466,32321,2717,28518,2523,11942,1568,10326,1631,12779,1729,9954,1387,6686,1241,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,1223474,12626,13778,2379,119024,6184,204457,7181,251305,6449,139183,5973,146063,4645,202635,4890,113581,3670,33448,2122,545360,11328,61982,4828,140168,6223,112591,6627,100070,5698,39856,3417,29857,3122,33815,2799,17203,2070,9818,1874,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,221382,3961,3418,930,26568,1912,37603,2290,51614,1999,24469,1838,22918,1750,30438,1263,18707,1017,5647,851,101833,4336,16907,2042,25792,2118,14970,1800,14192,1634,6876,1169,4934,1012,5597,963,6511,969,6054,1014,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,1660076,14005,17291,2236,164829,6127,279065,6645,371175,7640,191551,6019,182312,6269,258718,5024,146079,3943,49056,2720,807352,12867,91163,5816,210261,6606,166952,6981,138337,6269,56252,3612,46837,3086,51299,3453,29453,2251,16798,1956,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,5568300,32153,51402,4854,623286,14539,1065136,15550,1333867,15309,625320,11848,573618,11102,746898,8976,412888,7030,135885,4404,3282070,27556,397159,10140,964792,16066,732404,14219,542435,13739,185670,7246,141738,7012,163408,6044,103683,4246,50781,3422,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,613499,6550,10858,2004,98138,3911,122617,3560,126717,3269,64692,3317,56027,2781,71997,2065,45569,2224,16884,1489,270754,7097,47527,3237,87999,4646,53791,3323,34066,2706,13759,2267,11022,1828,10987,1516,6252,1198,5351,1207,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,183452,2866,909,352,12852,1077,29161,1192,45933,1593,24980,1605,21844,1356,27059,1089,15671,1097,5043,847,73906,2835,10200,1220,20092,1621,12348,1478,11373,1421,3912,920,4378,1028,4277,747,4666,1002,2660,784,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,2013595,16957,14075,2282,188932,6712,365374,8371,483902,7906,226694,6702,226850,5410,289791,5132,162557,4607,55420,3085,977055,13943,100381,5080,278509,8450,209652,7643,161621,6116,61960,4607,50653,4330,53796,3546,34633,2850,25850,2423,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2632621,9876,1653712,13459,12345,2289,162781,6201,288136,5726,385623,6830,201320,6453,192715,6030,235428,4291,128136,4084,47228,2884,978909,14209,112057,5357,269680,7981,199953,6475,158513,5382,62331,4104,51324,3843,56615,3649,37979,2656,30457,2892,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735408,6147,531392,6308,5561,1021,40910,2795,83373,3076,107997,3591,63765,2602,65556,2847,90042,2273,55234,2415,18954,1532,204016,5469,25703,2195,47198,2982,35249,3023,38065,3069,15971,1917,13089,1890,15819,1635,8800,1367,4122,758,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2275352,8388,1543908,11604,14078,1817,161356,5350,258788,5065,375745,5398,182741,3975,163779,4251,208783,2658,133670,3122,44968,2686,731444,10367,94025,4467,190139,6776,127407,5474,113624,4392,46834,2943,38976,2757,43831,2713,42341,2831,34267,2682,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222539,3310,157223,3270,3452,1027,21740,1737,23277,1629,34509,1823,22640,1797,14428,1549,21585,1212,12870,1083,2722,571,65316,3158,11005,1544,17125,1798,11823,1825,8818,1309,4246,1077,4432,1107,3209,858,2949,862,1709,555,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1256151,8804,876741,9559,4704,1167,65085,3217,140031,5621,182577,4852,92791,3956,102907,4079,165484,3805,91971,2804,31191,2095,379410,8608,26733,2423,92098,4196,81852,3873,67527,3919,25121,2565,24190,2258,38119,2597,18031,1642,5739,896,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
