GEO_ID,C08007_001E,C08007_001M,C08007_002E,C08007_002M,C08007_003E,C08007_003M,C08007_004E,C08007_004M,C08007_005E,C08007_005M,C08007_006E,C08007_006M,C08007_007E,C08007_007M,C08007_008E,C08007_008M,C08007_009E,C08007_009M,NAME,C08007_001EA,C08007_001MA,C08007_002MA,C08007_002EA,C08007_003EA,C08007_003MA,C08007_004EA,C08007_004MA,C08007_005MA,C08007_005EA,C08007_006EA,C08007_006MA,C08007_007MA,C08007_007EA,C08007_008EA,C08007_008MA,C08007_009EA,C08007_009MA,state
0400000US19,1513058,8689,1151679,8846,361379,7136,791150,6445,589184,6630,201966,5475,721908,6339,562495,6370,159413,4771,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1379532,10564,1058258,11524,321274,7090,730874,7149,543952,7759,186922,5848,648658,7961,514306,7562,134352,5243,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1811467,14421,1233501,14751,577966,12512,947978,9941,615946,10008,332032,8662,863489,9816,617555,9567,245934,6505,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1942076,16712,1356412,16815,585664,11878,1011282,10900,662974,10936,348308,9556,930794,11264,693438,11581,237356,8014,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631120,6682,487480,7044,143640,4870,320650,4398,239070,4554,81580,3110,310470,4639,248410,5331,62060,3508,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2855500,15957,1506812,16516,1348688,16755,1448042,10546,724873,11373,723169,10519,1407458,12659,781939,11646,625519,10566,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3216363,14727,2089029,14257,1127334,14379,1643090,10034,1015518,11221,627572,10096,1573273,11144,1073511,11035,499762,9194,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4094528,19662,2845473,21840,1249055,15128,2105345,13556,1402760,13627,702585,11268,1989183,14353,1442713,15019,546470,9364,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2684968,14138,1697221,13345,987747,12043,1387897,9309,844769,9709,543128,9017,1297071,8880,852452,8411,444619,7683,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1163676,10758,739850,12512,423826,10674,608102,7703,372138,9239,235964,7659,555574,8656,367712,7780,187862,6830,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2705455,16165,1764991,16578,940464,16306,1398658,10575,868321,11886,530337,10540,1306797,11580,896670,11830,410127,9616,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,470715,6872,426200,6539,44515,2994,245396,4699,218231,4403,27165,2121,225319,4373,207969,4192,17350,1621,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,931481,8453,731524,8517,199957,5537,492098,5213,381515,5438,110583,3737,439383,5844,350009,5783,89374,3893,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1191557,12624,1120774,12722,70783,4439,644767,9618,596843,9432,47924,3912,546790,10218,523931,9994,22859,2843,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,671055,8454,425933,7276,245122,7182,350121,5736,208878,5181,141243,4933,320934,5507,217055,5219,103879,5056,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4060148,17821,2202832,23216,1857316,17983,2142834,11814,1064187,15019,1078647,11785,1917314,14429,1138645,15624,778669,13256,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,862821,9390,734298,10609,128523,6181,456253,6965,377563,7793,78690,5211,406568,6619,356735,6921,49833,3448,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8774815,30933,5699596,35242,3075219,27839,4570708,17828,2826882,23561,1743826,17938,4204107,22426,2872714,21770,1331393,16360,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4183841,28155,3025253,27717,1158588,20102,2194207,16925,1528832,16925,665375,13966,1989634,18341,1496421,17363,493213,12601,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,369454,4874,315258,5839,54196,3049,199533,2904,168108,3804,31425,2561,169921,3774,147150,3889,22771,2126,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5114314,23154,3570615,24990,1543699,15919,2650991,14079,1766081,15327,884910,11111,2463323,15103,1804534,14849,658789,10539,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1663962,11405,1245932,12146,418030,8904,900389,7408,653925,8361,246464,7217,763573,7690,592007,7322,171566,5241,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1674840,15115,1287500,14011,387340,9838,875908,8294,650309,8173,225599,6777,798932,11158,637191,10195,161741,6725,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5728043,23035,4055249,27469,1672794,17708,2966299,14746,1996450,17200,969849,12022,2761744,15854,2058799,17082,702945,11542,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,501044,6794,318432,7934,182612,6708,256837,4580,153653,4945,103184,4261,244207,5372,164779,5253,79428,4594,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1957707,18666,1401394,19701,556313,14038,1022483,12094,702978,13410,319505,10025,935224,11217,698416,11346,236808,8431,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,410028,6222,326869,6126,83159,3865,215574,4025,171576,3848,43998,2804,194454,4324,155293,4296,39161,2370,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2738221,19603,1968147,20444,770074,11481,1429695,12978,982843,12948,446852,9423,1308526,13723,985304,13606,323222,8419,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11336474,45960,8785675,46028,2550799,30535,6206590,27458,4670843,27613,1535747,21875,5129884,29712,4114832,31087,1015052,18632,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1246396,10729,1017523,11717,228873,7239,698848,7782,547059,8114,151789,6009,547548,7707,470464,8204,77084,4233,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317383,4656,249236,5014,68147,2779,161886,2769,123681,2719,38205,2169,155497,3571,125555,3720,29942,1683,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3883249,20139,1886119,19194,1997130,19991,2052029,12626,942439,13318,1109590,13322,1831220,14584,943680,13538,887540,12781,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3097398,14708,2516210,14863,581188,12182,1674763,10527,1319386,10400,355377,9487,1422635,10438,1196824,10857,225811,6809,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,729472,8959,491645,9666,237827,6353,382755,6603,238828,7352,143927,5562,346717,7049,252817,6482,93900,3924,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2771411,13557,1992268,11932,779143,11835,1431949,9205,988950,10254,442999,9165,1339462,10331,1003318,9702,336144,6756,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,286078,5051,262645,5169,23433,2242,155275,3504,137372,3764,17903,1806,130803,3539,125273,3346,5530,1254,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1060138,10821,502164,8827,557974,10402,558059,8269,258214,6881,299845,7162,502079,8022,243950,6424,258129,6549,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
