GEO_ID,B22001_001E,B22001_001M,B22001_002E,B22001_002M,B22001_003E,B22001_003M,B22001_004E,B22001_004M,B22001_005E,B22001_005M,B22001_006E,B22001_006M,B22001_007E,B22001_007M,NAME,B22001_001EA,B22001_001MA,B22001_002EA,B22001_002MA,B22001_003EA,B22001_003MA,B22001_004MA,B22001_004EA,B22001_005MA,B22001_005EA,B22001_006EA,B22001_006MA,B22001_007EA,B22001_007MA,state
0400000US01,1844546,11416,313871,8277,72602,3461,241269,7642,1530675,10586,589913,6631,940762,10692,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,257330,3380,26807,2450,6180,1026,20627,2202,230523,3279,62255,1757,168268,3734,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2356055,12130,325811,10308,79724,4945,246087,8275,2030244,13791,778005,8093,1252239,12960,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1127621,7837,172475,7533,36953,2915,135522,6615,955146,8493,369673,4912,585473,7771,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12468743,22250,1040799,14953,197198,6724,843601,13049,11427944,25858,4070042,18748,7357902,21783,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1975388,9057,164571,6275,36469,3037,128102,6312,1810817,10896,555070,6572,1255747,11099,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1351643,7309,152131,5261,44739,3058,107392,4477,1199512,8434,449184,5162,750328,7928,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,333192,3426,39761,2908,10837,1427,28924,2497,293431,3938,116902,2964,176529,3726,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,268670,3200,38777,2972,11856,1718,26921,2691,229893,4238,65133,2311,164760,3544,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7106283,31131,1009671,16292,320936,9726,688735,14313,6096612,34131,2634381,17684,3462231,27057,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3494542,15336,528925,11735,128903,6267,400022,10888,2965617,15052,962299,10089,2003318,14695,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,48347,3770,19369,1956,28978,2827,400216,6354,168399,3975,231817,4981,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,78411,4431,16020,2526,62391,3759,501782,6576,182032,3687,319750,6104,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,574248,10994,145366,5094,428882,9650,4162960,15855,1456473,10842,2706487,15837,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,309162,8196,65681,3439,243481,7075,2157949,12996,760277,6715,1397672,11761,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,131640,5418,25617,2252,106023,4835,1085125,8270,402725,4372,682400,8630,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,107137,4443,20131,1827,87006,4271,994564,7378,342685,4725,651879,7222,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,290470,7415,68527,3017,221943,7084,1381664,10026,519839,5757,861825,9623,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,279937,8094,73782,3433,206155,7040,1422093,10446,503908,5997,918185,9964,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,96409,4677,24027,1804,72382,4114,455642,6085,185927,3304,269715,5295,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,212016,7143,59236,3404,152780,6219,1922501,10879,671960,6718,1250541,9876,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,307473,7794,97277,4125,210196,6723,2224594,11646,797479,7125,1427115,11661,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,683932,9276,156654,4870,527278,9416,3088501,13401,1205793,8445,1882708,12989,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,179303,5379,37715,2106,141588,5133,1917174,8979,642521,5737,1274653,9678,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,186626,6405,45737,2982,140889,5740,894365,8171,336306,5165,558059,8474,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,328652,8229,74890,3869,253762,7730,2012422,12300,738851,8095,1273571,11627,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,43998,3042,8371,1231,35627,2848,360252,4789,140464,2889,219788,4865,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,66679,3508,12896,1265,53783,3404,657121,4941,224421,3123,432700,4500,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,105596,5587,27267,2619,78329,5061,876756,10582,311838,5559,564918,9272,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,42705,3173,10162,1373,32543,3151,473749,4944,172989,2552,300760,4866,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,252112,6424,76786,3791,175326,5827,2915517,12691,1084922,8202,1830595,12839,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,117904,4825,26305,2222,91599,4517,649381,7690,252748,4320,396633,7143,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,1090747,15280,382777,8946,707970,13055,6097191,20793,2208389,13680,3888802,19003,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,543033,12447,134989,5925,408044,10592,3140331,19018,1109665,10242,2030666,17001,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,24881,2117,5801,998,19080,1712,258559,3239,86472,1861,172087,3460,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,687866,11504,164515,5105,523351,9920,3850689,16293,1451642,9508,2399047,14664,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,205876,5351,45848,2681,160028,4899,1236855,7562,454406,4242,782449,6717,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,286711,8110,67622,3550,219089,8115,1230268,10754,486772,6761,743496,9460,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,627156,11239,169073,5309,458083,10565,4310177,14987,1709655,10200,2600522,15427,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,60367,3235,18387,1975,41980,3243,351892,4866,131867,2852,220025,4828,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,273282,9639,67562,4328,205720,8219,1495552,12891,577813,6966,917739,12143,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,34242,2650,7571,1241,26671,2283,288973,3968,101911,2455,187062,4416,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,435209,9539,113249,5018,321960,8110,2032219,13369,753465,7485,1278754,13122,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,1205123,16422,292545,8287,912578,15508,7645247,26035,2375250,17080,5269997,24546,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,87628,4506,17222,1998,70406,4530,796625,6792,230353,3936,566272,6733,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,35258,2573,9492,1196,25766,2110,222100,3039,83719,1830,138381,2927,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,287378,9050,79908,4623,207470,7122,2703272,14719,928878,9336,1774394,13017,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2632621,9876,382422,8810,100319,4479,282103,8128,2250199,10782,771010,7290,1479189,11294,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735408,6147,117950,4471,28256,2158,89694,4449,617458,6785,269024,4014,348434,6232,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2275352,8388,289996,7227,58080,2767,231916,6954,1985356,10509,711168,5050,1274188,9674,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222539,3310,13161,1730,2703,821,10458,1497,209378,3619,68392,2016,140986,3466,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1256151,8804,471272,8107,211185,5466,260087,6876,784879,9411,320780,6090,464099,7928,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
