GEO_ID,C17001_001E,C17001_001M,C17001_002E,C17001_002M,C17001_003E,C17001_003M,C17001_004E,C17001_004M,C17001_005E,C17001_005M,C17001_006E,C17001_006M,C17001_007E,C17001_007M,C17001_008E,C17001_008M,C17001_009E,C17001_009M,C17001_010E,C17001_010M,C17001_011E,C17001_011M,C17001_012E,C17001_012M,C17001_013E,C17001_013M,C17001_014E,C17001_014M,C17001_015E,C17001_015M,C17001_016E,C17001_016M,C17001_017E,C17001_017M,C17001_018E,C17001_018M,C17001_019E,C17001_019M,NAME,C17001_001MA,C17001_001EA,C17001_002EA,C17001_002MA,C17001_003MA,C17001_003EA,C17001_004EA,C17001_004MA,C17001_005EA,C17001_005MA,C17001_006MA,C17001_006EA,C17001_007EA,C17001_007MA,C17001_008MA,C17001_008EA,C17001_009EA,C17001_009MA,C17001_010EA,C17001_010MA,C17001_011EA,C17001_011MA,C17001_012EA,C17001_012MA,C17001_013MA,C17001_013EA,C17001_014MA,C17001_014EA,C17001_015EA,C17001_015MA,C17001_016EA,C17001_016MA,C17001_017EA,C17001_017MA,C17001_018MA,C17001_018EA,C17001_019MA,C17001_019EA,state
0400000US22,4445400,3107,908375,21304,386251,11303,157526,6225,205979,7605,22746,2137,522124,13564,159942,6195,315007,9964,47175,2751,3537025,21770,1762575,12830,405555,7636,1142876,8579,214144,2238,1774450,13886,380246,6592,1127574,9856,266630,2905,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291650,1998,182448,8462,84216,4152,26424,2345,51738,3366,6054,904,98232,5634,23137,2266,64243,3821,10852,1345,1109202,8719,546860,4472,109663,2349,349368,3641,87829,1286,562342,6132,103876,2938,353002,3803,105464,1511,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5685412,3670,571887,19719,247081,10457,88948,6163,140360,7519,17773,1934,324806,12195,89777,6359,200010,7815,35019,2770,5113525,20404,2487553,10575,584461,6423,1617718,7464,285374,2572,2625972,13187,559703,7212,1696883,7590,369386,3067,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6367148,1879,738514,23459,311147,11364,106113,6726,179235,6730,25799,2352,427367,14283,105676,6213,265014,9002,56677,3543,5628634,23233,2773973,11758,603477,6802,1821667,7161,348829,2603,2854661,14288,575631,6161,1827751,8607,451279,4273,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9656260,2885,1693294,28336,780447,15668,286323,9416,458631,9876,35493,2091,912847,17413,273786,9086,563513,10303,75548,3595,7962966,28153,3938916,16064,870305,9175,2513896,10476,554715,2374,4024050,17549,825191,9143,2514593,10348,684266,4131,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5222556,2179,621970,17360,288879,10675,100442,5813,170278,7062,18159,1447,333091,9091,93818,4934,203827,5992,35446,2238,4600586,17480,2302459,10552,544386,5656,1478665,7643,279408,1935,2298127,10245,521711,4876,1439069,6535,337347,2882,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2884215,2100,650524,20706,282033,11329,119982,6809,145378,7570,16673,1908,368491,12581,115745,5580,219038,8255,33708,2643,2233691,20344,1106632,11591,259046,6304,704750,8135,142836,2202,1127059,12683,245749,5232,700500,8629,180810,2685,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5831530,3022,920118,22609,410068,12143,157636,7882,229993,7397,22439,1767,510050,13308,148402,7430,316821,8623,44827,2504,4911412,22737,2433811,13352,552120,8967,1545961,7407,335730,2571,2477601,13351,527393,7441,1534566,8906,415642,3246,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,974025,1203,144054,8962,69483,4972,23460,2499,42137,3452,3886,904,74571,5473,19650,2494,46973,3768,7948,1130,829971,8933,416595,5492,88983,3001,262606,3680,65006,1147,413376,5411,86774,2603,257136,3998,69466,1410,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1789275,1651,234710,10211,99669,5260,39965,3486,54155,3231,5549,926,135041,6720,41978,3587,79982,4675,13081,1410,1554565,10172,786533,5301,190900,3525,497064,3504,98569,1285,768032,7128,179046,4092,468288,4586,120698,1483,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2684536,3072,426741,20552,200293,10800,73761,5879,114972,7466,11560,1961,226448,12787,70679,6454,135713,8132,20056,2608,2257795,20857,1144417,11324,258868,6065,738087,7919,147462,2268,1113378,13183,250458,6567,705834,8304,157086,2766,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1279118,1056,112715,8386,50927,4670,16921,2581,30540,3308,3466,834,61788,5107,16110,2603,38245,3337,7433,1323,1166403,8394,582682,4741,124533,2650,381844,3608,76305,1098,583721,5472,118622,3009,375379,3482,89720,1501,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8646606,2810,897376,24537,396753,13414,155650,7946,211617,8274,29486,2544,500623,13115,140548,7503,298967,8490,61108,3724,7749230,24303,3801099,13735,876431,8676,2460070,8481,464598,2504,3948131,12649,847316,6943,2488130,8852,612685,3917,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2042530,1334,439914,17336,209825,10031,81611,6055,115866,6494,12348,2021,230089,9877,75772,5674,133795,5884,20522,1882,1602616,17068,797377,10260,184032,6212,499831,6944,113514,1987,805239,9598,171045,5636,502372,5788,131822,2043,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18954044,4586,3027342,42152,1326063,22205,480558,11944,750345,15972,95160,4677,1701279,25943,470363,12992,1025554,15570,205362,7342,15926702,42246,7832426,23499,1675536,12702,5177981,16164,978909,5375,8094276,25246,1586963,12300,5223009,16051,1284304,7582,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9406091,3155,1680963,36728,745766,19159,293108,12176,415223,11101,37435,3130,935197,22393,286617,10684,566823,13907,81757,4284,7725128,36958,3791114,19940,852679,12952,2443008,11624,495427,4062,3934014,23133,832909,11449,2481066,14723,620039,4697,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660473,614,80882,5567,35734,3106,10558,1571,21982,2318,3194,584,45148,3453,11269,1764,27363,2106,6516,822,579591,5700,296124,3458,63946,1798,193583,2581,38595,793,283467,3380,63246,1705,176119,2457,44102,1080,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11234071,3988,1845800,35067,825757,19059,331301,11274,457910,11025,36546,3001,1020043,20042,309583,10743,624871,12444,85589,3872,9388271,35797,4642969,19684,1023669,11871,2975239,11105,644061,3755,4745302,20408,984627,10974,2947195,12668,813480,4258,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3678924,1966,633298,18126,291220,10602,109901,5695,164615,6651,16704,1614,342078,10116,105903,5717,205575,6020,30600,2250,3045626,18531,1515303,10866,361409,6107,950518,6899,203376,1962,1530323,10212,343550,5879,938714,6365,248059,2649,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3794213,3419,662283,20527,308549,11277,101557,6614,193809,7453,13183,1469,353734,12290,97932,6462,228884,7771,26918,2479,3131930,20322,1558298,11337,330450,6408,998453,8142,229395,2066,1573632,12044,313712,6378,986215,8089,273705,2864,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12328566,3511,1695996,36138,749598,19156,268407,11153,433865,11352,47326,2473,946398,20817,263586,9807,578831,12548,103981,4102,10632570,36830,5239190,20316,1125816,11863,3348426,12343,764948,3253,5393380,21318,1063281,9973,3344704,13663,985395,4499,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1009941,1191,148819,8909,62278,4720,23223,2844,34584,3162,4471,900,86541,5741,23904,2483,52216,3907,10421,1379,861122,9010,425794,5092,86860,2897,281785,3663,57149,1269,435328,6031,81497,2575,279813,4157,74018,1363,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4538298,2536,856938,22008,376667,12075,150997,7784,208106,8039,17564,1848,480271,13475,145762,7313,287416,8919,47093,3249,3681360,21821,1811439,13465,392901,8609,1156458,8747,262080,2262,1869921,13205,378153,7687,1181326,9426,310442,3632,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,794872,1326,110681,6608,50155,3702,18326,2309,27612,2301,4217,826,60526,4009,17467,1876,34755,2783,8304,1327,684191,6634,345606,4401,81379,2656,217824,2787,46403,1006,338585,4137,79921,2070,204301,2870,54363,1639,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6246380,2905,1142299,29429,508174,16013,196099,9077,285628,9994,26447,2573,634125,18741,189832,9277,379355,11395,64938,3689,5104081,29353,2519760,16431,552508,9912,1622320,10977,344932,2938,2584321,17934,531265,8655,1637656,12190,415400,3572,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25071125,8108,4628758,63020,2089526,36265,932377,23530,1049200,21288,107949,6130,2539232,34806,896837,18946,1450422,21406,191973,6313,20442367,62261,10242193,36446,2579053,24501,6611140,22799,1052000,6144,10200174,35257,2463688,18810,6461827,21657,1274659,6780,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2771344,2149,374859,19403,177414,10906,72611,6411,101065,6497,3738,735,197445,9917,65413,5514,122419,6313,9613,1524,2396485,19054,1212465,11016,373815,6728,725768,6727,112882,1264,1184020,10175,358128,5707,698033,6748,127859,1889,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601236,821,69075,4730,30978,2376,8484,1312,20382,1841,2112,521,38097,3248,9779,1616,24103,2061,4215,697,532161,4732,264406,2572,54062,1486,171511,1970,38833,721,267755,3384,50311,1822,172207,2124,45237,800,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7854282,3214,905914,25152,391420,12206,141120,7219,227027,8934,23273,2111,514494,16820,138995,8063,325070,10930,50429,2924,6948368,25062,3434736,14102,799062,9641,2230222,9797,405452,2886,3513632,16940,749680,9001,2260985,10730,502967,3845,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6687073,3909,929258,23388,428418,14096,143881,7383,260623,10551,23914,2209,500840,13722,139295,7348,314310,9401,47235,3387,5757815,23831,2895097,14727,647454,8015,1892878,11370,354765,2715,2862718,14491,616090,7902,1831798,9850,414830,3569,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1802655,2209,334885,13958,150778,7998,49646,4014,91971,5489,9161,1291,184107,7608,48031,3710,117743,5466,18333,1881,1467770,14680,733340,8674,145220,4769,468235,5795,119885,1645,734430,8669,135111,4640,454069,5534,145250,1986,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5554349,4117,725797,20946,330314,12046,124058,6828,187757,7985,18499,1547,395483,12071,112672,6072,244104,8156,38707,2368,4828552,21643,2418255,12456,540099,7032,1560810,8513,317346,2007,2410297,12580,520750,7273,1502608,8162,386939,3038,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,554314,926,62629,5598,27950,2980,11142,1587,15612,2196,1196,463,34679,3569,9547,1926,22031,2385,3101,703,491685,5784,253023,3549,56484,2199,165075,2636,31464,501,238662,3856,55269,2339,149514,2588,33879,966,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3672090,1830,1673610,27123,765280,15163,253684,7387,424816,10072,86780,3403,908330,14672,245236,6614,532058,10066,131036,3253,1998480,27384,981210,15002,186795,7048,638850,9884,155565,3496,1017270,14962,182433,6953,649780,10079,185057,3344,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
