GEO_ID,B17014_001E,B17014_001M,B17014_002E,B17014_002M,B17014_003E,B17014_003M,B17014_004E,B17014_004M,B17014_005E,B17014_005M,B17014_006E,B17014_006M,B17014_007E,B17014_007M,B17014_008E,B17014_008M,B17014_009E,B17014_009M,B17014_010E,B17014_010M,B17014_011E,B17014_011M,B17014_012E,B17014_012M,B17014_013E,B17014_013M,B17014_014E,B17014_014M,B17014_015E,B17014_015M,B17014_016E,B17014_016M,B17014_017E,B17014_017M,B17014_018E,B17014_018M,B17014_019E,B17014_019M,B17014_020E,B17014_020M,B17014_021E,B17014_021M,B17014_022E,B17014_022M,B17014_023E,B17014_023M,B17014_024E,B17014_024M,B17014_025E,B17014_025M,B17014_026E,B17014_026M,B17014_027E,B17014_027M,B17014_028E,B17014_028M,B17014_029E,B17014_029M,B17014_030E,B17014_030M,B17014_031E,B17014_031M,B17014_032E,B17014_032M,B17014_033E,B17014_033M,B17014_034E,B17014_034M,B17014_035E,B17014_035M,NAME,B17014_001EA,B17014_001MA,B17014_002EA,B17014_002MA,B17014_003EA,B17014_003MA,B17014_004EA,B17014_004MA,B17014_005MA,B17014_005EA,B17014_006MA,B17014_006EA,B17014_007EA,B17014_007MA,B17014_008EA,B17014_008MA,B17014_009MA,B17014_009EA,B17014_010MA,B17014_010EA,B17014_011MA,B17014_011EA,B17014_012EA,B17014_012MA,B17014_013EA,B17014_013MA,B17014_014MA,B17014_014EA,B17014_015EA,B17014_015MA,B17014_016MA,B17014_016EA,B17014_017EA,B17014_017MA,B17014_018MA,B17014_018EA,B17014_019MA,B17014_019EA,B17014_020MA,B17014_020EA,B17014_021EA,B17014_021MA,B17014_022MA,B17014_022EA,B17014_023EA,B17014_023MA,B17014_024MA,B17014_024EA,B17014_025EA,B17014_025MA,B17014_026MA,B17014_026EA,B17014_027MA,B17014_027EA,B17014_028MA,B17014_028EA,B17014_029MA,B17014_029EA,B17014_030EA,B17014_030MA,B17014_031EA,B17014_031MA,B17014_032MA,B17014_032EA,B17014_033MA,B17014_033EA,B17014_034EA,B17014_034MA,B17014_035EA,B17014_035MA,state
0400000US13,2376008,17596,349145,12059,124409,7749,33508,4040,61736,5343,25339,3606,3826,1170,224736,7699,35436,3713,13613,2362,18684,2779,2834,1042,305,355,189300,7234,78427,4445,97651,6260,12171,2374,1051,664,2026863,18425,1543289,19299,192383,6095,433664,11818,765710,15414,151532,7047,483574,11603,129516,7609,9786,1749,67964,5137,39922,4945,11844,2329,354058,10443,32594,2862,207149,9013,91986,5906,22329,3497,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,26678,2586,12044,1876,4127,1222,5563,1327,1702,582,652,401,14634,1743,2446,806,991,415,1279,646,93,90,83,136,12188,1686,5342,1218,6096,1149,727,399,23,27,285111,5942,217597,6067,24826,2051,50110,3340,104919,4599,37742,2810,67514,3832,23322,2317,1752,434,11139,1798,7120,1258,3311,769,44192,3276,3469,722,22900,2481,11426,1461,6397,1145,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,46241,3273,20947,2134,4015,831,9228,1614,7069,1385,635,351,25294,2591,5017,1476,1259,630,3217,1225,306,412,235,281,20277,2217,5473,1162,12252,1865,2204,1021,348,291,352441,7686,298323,7835,45734,2426,73912,4534,146259,6102,32418,3093,54118,4387,20177,2649,1997,803,11915,2075,5621,1511,644,405,33941,3204,2963,849,19309,2458,9312,1535,2357,851,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,340244,8556,116829,6180,29635,2791,57116,4417,25524,2416,4554,996,223415,6394,31836,2922,11088,2189,17171,1832,3209,1017,368,296,191579,5790,72055,4326,104003,4843,13708,1935,1813,620,2758620,16709,2152414,15822,262464,6518,522378,9846,1065345,14763,302227,7439,606206,11126,180270,6900,13041,1614,95957,5648,54077,3689,17195,2098,425936,8689,37472,2267,231570,6977,122590,5232,34304,3420,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,192775,7271,60825,4203,18654,2048,26133,3128,14954,1797,1084,434,131950,5949,21522,2725,7413,1591,12329,1955,1455,721,325,368,110428,5271,41204,3371,61249,4296,7651,1263,324,264,1448614,12106,1156209,13552,159472,4273,275970,7746,584454,11291,136313,5880,292405,8597,89268,5446,8129,1563,51107,4096,24663,2929,5369,1422,203137,6690,19554,1881,119036,5442,53200,3099,11347,1869,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,63772,3387,23116,1795,6608,1053,8701,1123,6600,1026,1207,642,40656,2949,6164,987,915,374,4672,946,365,216,212,277,34492,2881,11383,1717,21060,2199,1875,527,174,147,721123,8768,602115,7711,76179,2737,114205,4609,339019,6982,72712,2791,119008,4824,41067,3089,2251,544,24351,2640,13308,1656,1157,426,77941,3456,5463,885,47951,3144,21204,1817,3323,729,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,66664,3600,23275,2196,4352,737,11706,1557,6241,1142,976,418,43389,2890,6011,1122,1219,455,4040,991,689,357,63,90,37378,2696,10747,1535,22683,2190,3694,981,254,166,655352,7579,534144,7448,59773,2674,116862,4486,291039,6682,66470,4170,121208,5284,40949,3089,2290,602,23407,2449,13005,1984,2247,747,80259,4410,6089,1227,45823,3448,23078,2319,5269,1130,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,164243,6798,60437,4224,23763,2302,23975,2588,12245,2128,454,247,103806,5455,17874,2034,7950,1486,8490,1434,1221,460,213,181,85932,4835,39051,3199,41764,3338,4660,1167,457,294,955637,11084,767082,12072,124087,4732,191327,5674,365979,8602,85689,4555,188555,6759,57193,3850,6913,1375,31221,2621,14866,2222,4193,1310,131362,5708,18260,1755,74902,5068,31814,2455,6386,1357,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,179881,6179,45961,3683,17535,2021,18846,2318,8251,1819,1329,669,133920,5904,17188,1969,6004,1287,9417,1512,1572,713,195,227,116732,5350,40111,3150,67460,4029,8296,1750,865,491,938336,11018,697177,9370,93085,4028,187532,5937,343219,8403,73341,5017,241159,7959,67404,4126,6598,1141,38239,3221,18783,2628,3784,1018,173755,6309,15251,1657,98234,4930,47492,3403,12778,2054,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,32495,2540,11639,1519,3530,701,4467,974,3336,916,306,189,20856,2363,4282,1125,2000,874,1972,649,310,193,0,157,16574,2027,5495,1129,9724,1587,1049,467,306,277,315465,6969,259320,6868,38989,2126,57304,2756,134178,4830,28849,1980,56145,2947,18791,1878,1419,426,11925,1662,4704,870,743,361,37354,2472,2938,609,21907,2081,10246,1395,2263,711,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,99824,5151,25780,2759,10109,1703,9586,1536,5105,1364,980,495,74044,4689,10410,2061,3892,1165,5689,1709,740,398,89,143,63634,3915,26121,2744,33225,3122,3921,965,367,326,1315752,12332,969436,11209,99490,4471,216182,6793,502760,9968,151004,5927,346316,9665,91124,5890,4555,1095,50992,4264,26897,3229,8680,1624,255192,7501,15821,1875,137365,6557,78395,3974,23611,2920,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,132011,6211,38924,3012,16724,1748,14129,2066,6913,1245,1158,459,93087,4800,10286,2008,3878,1112,4885,1534,1328,589,195,220,82801,4106,38920,3064,36580,3207,6420,1392,881,429,1465909,13868,1135095,12468,121095,4468,232818,6461,599169,9849,182013,5875,330814,9535,89586,4303,6460,1112,44645,3487,29345,3006,9136,1565,241228,7846,19900,2497,129102,5684,69526,4388,22700,2498,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,309722,7285,103514,4778,31711,2471,44712,2814,23212,2468,3879,978,206208,6478,38896,3339,15791,1903,19866,2425,2923,983,316,328,167312,6027,66760,4035,85286,4042,13341,1824,1925,678,2163162,13062,1713940,12467,290238,5183,424207,8894,789162,10312,210333,5221,449222,7991,133886,5590,16279,1905,77829,4713,33118,2725,6660,1412,315336,7189,38752,2659,177011,5704,81753,4188,17820,2257,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,102942,4216,34155,2517,9936,1361,12878,1390,9553,1409,1788,576,68787,3575,13209,1507,3439,793,8087,1221,1529,651,154,210,55578,3132,18958,1685,31602,2486,4253,945,765,372,1253524,10605,1032328,9338,122599,3111,194788,4745,572298,7907,142643,4615,221196,7239,77025,4321,2706,563,43928,3085,23719,2126,6672,1336,144171,5148,7873,1127,80798,3763,45135,3046,10365,1335,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,128617,4967,31441,2644,10177,1328,12548,1665,8043,1451,673,374,97176,4352,11649,1841,5246,1155,5414,1350,928,550,61,70,85527,3691,33379,2978,45769,3534,5859,1279,520,323,612341,10378,456068,9868,70264,2996,123515,5377,220510,7465,41779,3529,156273,6456,38352,3292,3919,990,22111,2402,10414,1907,1908,694,117921,5658,13109,1585,69082,4721,28939,2833,6791,1387,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,176069,6353,58276,3828,18602,2276,25008,2419,13336,2051,1330,677,117793,5568,19046,2263,6814,1387,10198,2006,1821,729,213,241,98747,4946,35182,3561,56894,3933,6091,1292,580,409,1358762,12420,1086528,11853,161416,4610,245322,6927,550047,10270,129743,5030,272234,8322,80234,4914,5308,1146,46797,3682,21606,2205,6523,1448,192000,6750,19455,2073,110023,5977,51237,3569,11285,1664,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,24521,2093,10023,1341,2796,643,2735,614,3722,852,770,472,14498,1836,2334,628,785,413,1430,525,97,88,22,40,12164,1674,2523,758,8156,1503,1046,485,439,558,228610,4454,189533,4811,29572,1691,41157,2822,99177,4045,19627,1859,39077,3246,13787,1879,617,377,8520,1589,4046,999,604,437,25290,2442,1401,537,13990,1688,7970,1315,1929,716,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,42692,3018,15632,1848,2874,725,7793,1366,4436,929,529,329,27060,2828,4506,1148,1332,514,2571,878,603,436,0,155,22554,2514,6436,1313,13698,1944,2282,740,138,137,427753,5995,354351,5419,37649,1989,63564,3235,203529,5411,49609,2948,73402,3936,25781,2201,1092,395,15692,1853,8260,1477,737,288,47621,3054,2178,538,26462,2440,15844,1898,3137,697,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,75701,5093,34154,3881,8869,2121,17124,2608,7129,1619,1032,615,41547,4127,9012,1686,2938,949,5290,1442,784,612,0,234,32535,3653,13493,2314,17112,2364,1364,680,566,423,561280,9863,415918,8900,59858,3204,115728,6257,194837,7745,45495,4186,145362,7996,52495,5150,3627,978,27615,3622,17899,3007,3354,1083,92867,5394,7451,1324,54408,4385,26546,3665,4462,1007,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,19729,2344,6559,1116,2204,617,2913,899,1339,562,103,89,13170,2186,1841,980,677,488,1113,665,51,43,0,184,11329,1957,4787,1147,6154,1367,388,279,0,184,329772,4735,270216,5282,32610,1945,55789,3591,141333,4271,40484,2915,59556,3590,19648,2473,1189,604,11897,1815,5463,1129,1099,453,39908,2755,3618,826,20679,2472,12872,1561,2739,783,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,171559,6460,58552,3976,19156,2384,27712,2798,9948,1675,1736,687,113007,4941,18211,2040,5839,1360,10590,1591,1408,609,374,324,94796,4606,45088,3357,42700,2861,6091,1308,917,416,2019845,14324,1548765,14701,167359,5041,395553,8895,743808,11301,242045,7454,471080,10900,134721,6769,8963,1574,67117,4481,42373,3817,16268,2351,336359,7382,26541,2335,181988,5523,94303,4410,33527,2902,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,83298,5108,32113,2929,9484,1407,14258,2302,7165,1522,1206,548,51185,4128,11154,1739,3662,1000,6089,1366,921,477,482,430,40031,3741,14494,1979,20832,2894,3971,1207,734,469,419200,7648,317495,7466,52279,2858,87684,4465,145275,5567,32257,2959,101705,4110,32897,2982,2651,830,16934,2285,9786,1965,3526,911,68808,3588,5255,934,38770,3094,19508,2237,5275,1110,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,567575,11385,195635,7369,60711,3758,91673,4969,37119,3117,6132,1168,371940,10062,59275,3745,23605,2672,29874,2890,4824,1261,972,585,312665,8998,140332,5639,146647,6347,22218,2211,3468,883,4040061,22850,2971087,19682,363311,7013,729294,12285,1435945,17606,442537,9210,1068974,17432,295764,10188,22308,2096,144110,7461,95851,5392,33495,2812,773210,14495,65443,4325,403560,10848,226966,7779,77241,4793,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
