GEO_ID,C27013_001E,C27013_001M,C27013_002E,C27013_002M,C27013_003E,C27013_003M,C27013_004E,C27013_004M,C27013_005E,C27013_005M,C27013_006E,C27013_006M,C27013_007E,C27013_007M,C27013_008E,C27013_008M,C27013_009E,C27013_009M,C27013_010E,C27013_010M,C27013_011E,C27013_011M,C27013_012E,C27013_012M,C27013_013E,C27013_013M,C27013_014E,C27013_014M,C27013_015E,C27013_015M,C27013_016E,C27013_016M,C27013_017E,C27013_017M,C27013_018E,C27013_018M,C27013_019E,C27013_019M,C27013_020E,C27013_020M,C27013_021E,C27013_021M,C27013_022E,C27013_022M,NAME,C27013_001EA,C27013_001MA,C27013_002EA,C27013_002MA,C27013_003MA,C27013_003EA,C27013_004MA,C27013_004EA,C27013_005EA,C27013_005MA,C27013_006EA,C27013_006MA,C27013_007EA,C27013_007MA,C27013_008MA,C27013_008EA,C27013_009MA,C27013_009EA,C27013_010EA,C27013_010MA,C27013_011EA,C27013_011MA,C27013_012EA,C27013_012MA,C27013_013MA,C27013_013EA,C27013_014MA,C27013_014EA,C27013_015MA,C27013_015EA,C27013_016EA,C27013_016MA,C27013_017EA,C27013_017MA,C27013_018MA,C27013_018EA,C27013_019MA,C27013_019EA,C27013_020MA,C27013_020EA,C27013_021EA,C27013_021MA,C27013_022EA,C27013_022MA,state
0400000US13,7135025,4919,2951061,25821,2871130,25140,2329687,24626,541443,18741,79931,4795,62839,3971,17092,1981,1684215,24508,1576032,22811,876976,18388,699056,17158,108183,5529,70185,4743,37998,3640,2499749,27530,1641776,28035,720364,17352,921412,23345,857973,6823,511373,8028,346600,9203,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1021988,2428,439427,8833,419702,8741,394712,8824,24990,2531,19725,2082,16413,1904,3312,1023,241146,7741,216945,7441,156464,6700,60481,4036,24201,2339,17172,1892,7029,1482,341415,7547,187061,6894,102449,4702,84612,5620,154354,2553,103141,3185,51213,2763,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1138581,1394,438264,9360,426732,9248,355235,8390,71497,5211,11532,1428,9145,1263,2387,595,339987,8934,314483,7963,192538,6971,121945,6104,25504,2216,17712,2022,7792,1397,360330,8855,197316,7931,97559,5382,99757,6441,163014,3125,109629,3952,53385,3447,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9596119,2424,4061048,22671,3940857,21759,3336690,24734,604167,15713,120191,4684,94619,4339,25572,2326,2472956,21202,2279413,20961,1448720,19942,830693,18652,193543,5899,135338,4444,58205,3655,3062115,20212,1793825,19728,835020,14190,958805,19111,1268290,6827,808513,10385,459777,10533,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4824008,2611,1990388,16291,1939569,15373,1666337,17365,273232,8927,50819,3014,40744,2699,10075,1339,1287054,15159,1181314,15050,739402,13267,441912,11428,105740,3798,75228,3605,30512,2223,1546566,15571,883787,13929,416334,9580,467453,12494,662779,5401,445165,6132,217614,5777,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2295904,2279,1058049,11152,1026221,11046,921673,11610,104548,5836,31828,2226,25398,2238,6430,966,622872,10428,552571,9882,388342,8462,164229,6102,70301,3178,50915,2833,19386,1676,614983,7857,282619,7182,148831,4924,133788,5724,332364,3996,240631,4970,91733,3934,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2092319,2123,973636,10236,937392,9853,823844,10972,113548,5438,36244,2270,28522,1769,7722,1308,546965,10250,492194,9384,329065,8368,163129,6250,54771,2779,38450,2431,16321,1521,571718,9122,298863,7981,156697,6129,142166,7236,272855,3617,188566,4453,84289,3579,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3261409,3402,1257766,12108,1222431,11861,1055101,12174,167330,6986,35335,2497,28037,2260,7298,1341,792857,12579,731980,12126,450338,10342,281642,9693,60877,3213,43045,2899,17832,1718,1210786,13622,735619,12313,291337,7714,444282,11213,475167,4602,303726,6131,171441,5890,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3355775,2537,1399348,16707,1349456,16249,1066317,15787,283139,9940,49892,3073,37601,2811,12291,1296,789238,13915,731287,13909,393157,10660,338130,11970,57951,3296,36060,2464,21891,2235,1167189,13208,724337,12180,286816,8943,437521,10331,442852,4548,249970,5540,192882,6051,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1044220,1236,419329,7646,405369,7223,340881,7327,64488,3592,13960,1489,11940,1470,2020,513,301232,6670,268782,6329,158240,5389,110542,5415,32450,2104,21905,1693,10545,1683,323659,5499,159870,5155,62056,2838,97814,4863,163789,2486,107617,3926,56172,3638,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4392090,2512,2095745,16569,2020962,15333,1794537,16186,226425,9617,74783,4105,63937,4319,10846,1794,1052981,16213,959453,15403,653479,12115,305974,10436,93528,4232,73384,3824,20144,2295,1243364,15382,704123,13905,372752,10979,331371,10897,539241,6035,377673,6693,161568,6434,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5105723,1589,2171727,14737,2098131,14563,1903585,16607,194546,8574,73596,3903,63084,3610,10512,1613,1458789,14216,1332230,12900,967271,12757,364959,10693,126559,5223,96089,4672,30470,2265,1475207,14734,792778,14279,409122,10711,383656,11372,682429,5660,442674,8007,239755,6426,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7472775,2458,2674951,17906,2610637,17857,2265542,18102,345095,8502,64314,2980,53758,2825,10556,1495,2049014,16965,1906841,15607,1208468,14611,698373,12419,142173,4810,112917,4345,29256,2232,2748810,17172,1605275,16615,768064,11699,837211,15836,1143535,5037,860442,7475,283093,7513,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4010693,2685,1795112,13342,1751804,13280,1567414,12707,184390,6896,43308,2123,35187,1989,8121,1067,1187300,11613,1083216,10943,750088,9981,333128,8513,104084,3449,80003,3511,24081,1765,1028281,10346,505313,9615,261262,8164,244051,7463,522968,3679,379509,5094,143459,4664,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2162239,2496,843545,11747,815553,11811,668357,12408,147196,7517,27992,2238,20253,2013,7739,1596,467695,10697,435787,10935,234274,8189,201513,8586,31908,2381,21744,2046,10164,1324,850999,10132,536872,10408,187886,7127,348986,10344,314127,3185,168643,5318,145484,5139,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4489713,3943,1894525,15384,1838773,15650,1598242,17002,240531,8518,55752,3194,44200,2803,11552,1507,1144807,12594,1045332,12975,658248,10121,387084,9811,99475,4565,66059,3784,33416,2473,1450381,13980,786970,12954,352771,9261,434199,11461,663411,6124,426397,8137,237014,7077,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,761112,1535,305044,6638,293737,6694,236832,6587,56905,3903,11307,1361,8100,1275,3207,659,233716,6591,212020,6132,125279,5297,86741,4664,21696,1816,15532,1551,6164,956,222352,5145,109049,4419,48772,2830,60277,3716,113303,2455,76669,3066,36634,2696,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1355197,1879,664300,8783,637726,8404,560774,8806,76952,4278,26574,1876,20838,1768,5736,864,367639,8054,326945,8290,223612,6259,103333,5437,40694,2552,29179,2147,11515,1248,323258,6250,152629,5400,76537,3760,76092,4044,170629,2824,119597,3149,51032,2709,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2024630,2204,830925,14748,801847,14827,655234,15416,146613,8214,29078,2879,23159,2720,5919,1214,509099,12906,470841,12607,253853,9737,216988,10966,38258,3562,23020,2944,15238,2187,684606,13723,415778,13542,183734,9390,232044,9948,268828,4397,147629,5578,121199,6225,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1024658,983,466321,7668,453188,7641,406358,8011,46830,3442,13133,1276,10745,1022,2388,696,279076,7311,250590,7203,178261,5432,72329,5062,28486,2032,21128,1947,7358,935,279261,5814,143956,5801,78737,4297,65219,4998,135305,2127,93891,2786,41414,2747,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6674815,1935,2932596,20784,2824591,20092,2394770,21044,429821,13327,108005,3877,90337,3471,17668,1953,1595433,19719,1452741,18772,979660,14586,473081,12408,142692,5420,102066,4660,40626,2977,2146786,16461,1229606,14839,652159,9974,577447,11406,917180,7292,562406,8104,354774,8646,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1530455,2337,595533,9840,574605,9338,426742,10132,147863,7644,20928,2417,14716,1903,6212,1313,376787,9382,343008,8762,164960,6703,178048,7479,33779,2545,20613,2022,13166,1812,558135,8215,334636,7521,127531,6506,207105,6773,223499,3351,123015,4397,100484,4036,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14938309,3561,6283424,30850,6077467,30748,4967057,31799,1110410,20223,205957,5923,165968,5347,39989,2757,3565109,27200,3278487,27987,2032153,21569,1246334,22327,286622,6824,203772,5715,82850,4391,5089776,24440,3018620,22685,1373997,18932,1644623,21194,2071156,9309,1155096,12222,916060,12226,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7174146,5811,2884470,24960,2801233,24266,2334884,23458,466349,14498,83237,4883,66922,4660,16315,2172,1798304,27139,1651028,24935,966469,19632,684559,15707,147276,5985,99016,4507,48260,3439,2491372,25512,1487227,23448,655018,15376,832209,19732,1004145,7552,638413,9213,365732,9739,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,518572,1273,254056,4753,245256,4532,216826,4348,28430,2542,8800,1196,7404,1184,1396,427,147955,4843,131818,4420,99617,4065,32201,2611,16137,1327,12612,1194,3525,783,116561,3671,49091,3483,26987,2583,22104,2231,67470,1591,50289,2049,17181,1697,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8680762,2980,3543252,23199,3446824,22267,3023476,21729,423348,12759,96428,4402,76669,3684,19759,2126,2228957,22326,2040220,20684,1302578,14524,737642,16161,188737,5515,132170,4800,56567,3655,2908553,21494,1614042,19583,740527,14297,873515,15261,1294511,7840,865912,7815,428599,7876,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2776475,1792,1201000,12137,1157543,12067,937765,12140,219778,8040,43457,2457,32507,2130,10950,1495,648233,9922,587668,9167,313433,7556,274235,8553,60565,2712,42262,2374,18303,1793,927242,10505,532525,9636,216962,5488,315563,7493,394717,3803,248412,4995,146305,4124,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2971581,2069,1066308,14045,1032260,13924,868247,12791,164013,7083,34048,2888,26887,2610,7161,1422,897083,12804,831852,12704,503229,11413,328623,10006,65231,3418,45317,2842,19914,2100,1008190,12580,564268,12641,265062,8115,299206,10447,443922,4114,300917,6069,143005,5050,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9785016,2272,4013351,20658,3888371,21326,3472419,21248,415952,11908,124980,4969,104593,4433,20387,1880,2485237,22401,2257376,22061,1558158,20563,699218,14633,227861,6328,168605,5081,59256,3140,3286428,20717,1737619,18104,857940,13833,879679,17684,1548809,7564,1084003,10502,464806,9030,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,816493,956,339290,6966,328471,6822,286784,6914,41687,3390,10819,1389,9508,1305,1311,537,224371,5525,207005,5597,145347,5046,61658,4647,17366,1860,12327,1704,5039,938,252832,6147,134958,5644,63482,3773,71476,4817,117874,2384,73460,2711,44414,2900,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3499755,3852,1367864,14556,1327332,13801,1101269,13879,226063,9232,40532,3492,31486,3100,9046,1666,834307,15482,760860,15208,442731,11614,318129,10904,73447,4110,50609,3569,22838,2641,1297584,16977,774384,15741,325648,8836,448736,13873,523200,5401,323526,7316,199674,6704,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,604801,1404,299539,6327,287153,6097,249076,5933,38077,3663,12386,1524,9262,1413,3124,539,157652,6188,137987,5672,90565,4006,47422,3834,19665,2052,13045,1460,6620,1369,147610,4863,66374,3909,31457,2509,34917,2688,81236,2535,53821,2485,27415,2446,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4814572,4378,1946878,18255,1892520,17955,1586024,19776,306496,9774,54358,3317,42342,2828,12016,1944,1146376,14743,1055743,14062,608974,11643,446769,12240,90633,4089,60116,3544,30517,2538,1721318,16550,1014592,16525,422526,10647,592066,14214,706726,5311,427642,8042,279084,7450,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18250484,5763,8320543,38659,8070139,38305,6104863,38147,1965276,29240,250404,7806,187234,6993,63170,3905,4236591,36547,3942783,35600,1972317,26931,1970466,29039,293808,7563,179144,6316,114664,4452,5693350,38563,3610981,36523,1451118,22602,2159863,32311,2082369,11552,1144065,15464,938304,13974,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1911836,2050,806562,10631,786733,10961,674197,11198,112536,6468,19829,1739,15788,1460,4041,959,576879,9596,545996,9393,364623,8179,181373,7831,30883,2201,18384,1591,12499,1670,528395,9003,325015,9139,189528,6390,135487,7074,203380,3096,139178,3770,64202,3686,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,494560,892,212548,4411,205742,4199,171988,4213,33754,2576,6806,791,5287,647,1519,435,155519,4287,138986,4354,93290,3842,45696,2727,16533,1398,11802,1257,4731,752,126493,4016,59435,3533,27710,2153,31725,2774,67058,1690,43069,2049,23989,1623,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6038083,5536,2797666,20203,2704483,19398,2385797,20333,318686,11772,93183,5134,79936,4972,13247,1668,1438555,16543,1318540,16183,895624,14773,422916,9759,120015,4817,87655,3964,32360,3156,1801862,18158,1032939,16975,573080,13574,459859,11236,768923,6873,528678,9318,240245,8484,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5138643,3783,2057145,14911,1999763,14707,1739113,15118,260650,9790,57382,3268,47447,3098,9935,1569,1440707,15887,1342651,14269,849181,13455,493470,11765,98056,4323,69503,3749,28553,2393,1640791,13789,955485,12791,482210,10228,473275,12376,685306,5486,456694,6381,228612,6505,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1441183,2043,534853,8488,517757,8375,422455,8443,95302,6003,17096,1788,13448,1722,3648,785,309977,7550,283374,7559,163690,5961,119684,6089,26603,2406,18459,1923,8144,1402,596353,6962,347423,7080,134665,5502,212758,7433,248930,2696,163590,3993,85340,3699,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4311142,2172,1865741,13078,1822375,13202,1591722,13123,230653,7953,43366,2592,33693,2330,9673,1586,1237388,10708,1131167,10875,771903,8994,359264,9786,106221,3681,72389,3356,33832,2581,1208013,12490,596109,12249,285590,6593,310519,9698,611904,4859,412208,6258,199696,5371,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,424238,1158,204887,4984,198246,4933,164815,4972,33431,3099,6641,1008,4827,980,1814,596,113951,4158,102893,3664,65643,2999,37250,3535,11058,1440,8093,1304,2965,782,105400,3928,53459,4005,26023,2805,27436,3161,51941,1674,35025,1899,16916,1676,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2804850,666,763216,11832,742160,11524,551442,11344,190718,7224,21056,2670,13151,1849,7905,1489,446579,11011,427350,11131,154216,6280,273134,9860,19229,1899,7628,1200,11601,1742,1595055,11510,1076902,10901,292155,9566,784747,11626,518153,3455,128687,4960,389466,5754,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
