GEO_ID,C18131_001E,C18131_001M,C18131_002E,C18131_002M,C18131_003E,C18131_003M,C18131_004E,C18131_004M,C18131_005E,C18131_005M,C18131_006E,C18131_006M,C18131_007E,C18131_007M,C18131_008E,C18131_008M,C18131_009E,C18131_009M,C18131_010E,C18131_010M,C18131_011E,C18131_011M,C18131_012E,C18131_012M,C18131_013E,C18131_013M,C18131_014E,C18131_014M,C18131_015E,C18131_015M,C18131_016E,C18131_016M,NAME,C18131_001EA,C18131_001MA,C18131_002EA,C18131_002MA,C18131_003EA,C18131_003MA,C18131_004MA,C18131_004EA,C18131_005MA,C18131_005EA,C18131_006MA,C18131_006EA,C18131_007EA,C18131_007MA,C18131_008EA,C18131_008MA,C18131_009EA,C18131_009MA,C18131_010MA,C18131_010EA,C18131_011MA,C18131_011EA,C18131_012EA,C18131_012MA,C18131_013EA,C18131_013MA,C18131_014EA,C18131_014MA,C18131_015MA,C18131_015EA,C18131_016MA,C18131_016EA,state
0400000US13,9518529,5986,820998,24209,106872,7438,714126,23366,1005485,39011,181990,8757,823495,36489,1030401,33684,168834,8154,861567,30871,956192,33309,138369,9139,817823,30118,5705453,46310,561795,13720,5143658,45150,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1313658,2695,81146,9325,13156,2724,67990,8061,79593,8721,14749,2375,64844,8112,96789,7935,14272,1932,82517,7693,102188,9024,11152,1916,91036,8191,953942,16238,87228,5291,866714,15977,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1548284,2957,110765,9214,15595,2237,95170,8657,144230,10747,25642,2882,118588,9679,187376,12975,32358,3618,155018,12623,183103,13065,26489,3448,156614,11288,922810,17958,97373,4706,825437,17342,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12558069,4206,863801,25577,99258,5480,764543,24272,1016068,31505,172951,6351,843117,29266,1159039,35310,177986,7676,981053,33740,1084725,29907,152307,6984,932418,27230,8434436,51850,710168,13453,7724268,51669,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6315227,3744,497859,19685,70621,5146,427238,17993,513092,19816,106403,5903,406689,18192,606734,21614,123435,6172,483299,19618,622219,20345,104648,5609,517571,19490,4075323,35178,433635,10165,3641688,36278,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2962043,1834,174092,10376,24291,2557,149801,9299,204766,10534,43325,3625,161441,9802,269536,11693,53830,3072,215706,10739,272576,9552,41377,3179,231199,9247,2041073,17761,177905,5718,1863168,17599,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2774483,2650,157776,8347,23875,2554,133901,7455,225675,9743,44828,3352,180847,9596,256292,12159,47687,3412,208605,11015,285312,13473,43372,3260,241940,12178,1849428,19186,184110,7781,1665318,18560,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4229921,3668,354464,16188,67937,4950,286527,14241,456629,16900,131443,6650,325186,14382,456071,15264,120314,5630,335757,12967,417213,16021,89123,4663,328090,15145,2545544,24071,308103,9578,2237441,23310,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4434602,3663,418903,18883,64567,4918,354336,16177,489077,18272,115440,6038,373637,16603,492046,21105,109447,5341,382599,19219,412196,19586,78992,5010,333204,17807,2622380,25777,309675,10166,2312705,24835,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290123,1970,66847,5384,13684,1868,53163,4513,115500,7455,33513,2802,81987,6261,134310,7190,33923,2636,100387,6560,129608,8614,28353,2857,101255,7111,843858,13238,92314,4356,751544,12809,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5668087,4295,282490,14819,40835,3726,241655,13588,289151,13780,65121,4937,224030,12903,359347,17586,65941,4446,293406,16966,397054,20869,53152,4397,343902,19363,4340045,32639,359583,8726,3980462,33195,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6362374,2147,339193,15996,50199,3794,288994,15283,399321,17322,108146,5894,291175,15145,445696,18129,102532,6531,343164,17161,428174,18929,75370,5038,352804,16976,4749990,32102,395636,11428,4354354,33055,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9652460,2990,777977,20146,119616,6265,658361,18765,914885,25866,205305,7128,709580,23353,915244,24546,192361,7453,722883,20521,879879,24053,159232,7817,720647,20857,6164475,31647,675665,12128,5488810,30536,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5220730,2281,270011,12432,41366,3658,228645,11233,351959,12257,75226,4267,276733,11436,401394,14271,69463,3858,331931,12657,419634,14702,59639,3284,359995,13954,3777732,21389,284048,6846,3493684,21332,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2876586,2741,282627,14807,41827,3681,240800,13090,367839,18269,83277,4699,284562,16109,365978,17956,81200,5330,284778,16219,326112,15278,62652,4529,263460,14191,1534030,22112,201149,8278,1332881,20828,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5823193,3488,410314,16893,62342,4468,347972,15415,509785,19020,124586,6781,385199,16884,578270,19963,131138,6230,447132,17175,578033,18809,103050,5247,474983,17273,3746791,26892,398395,10625,3348396,26714,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,971647,1520,56744,4416,8045,1551,48699,4411,87310,7510,18452,2730,68858,6560,110929,6928,22632,2475,88297,6380,102268,6577,16023,1960,86245,5934,614396,9952,65001,3980,549395,10012,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1785098,2034,99703,8866,13544,1928,86159,8305,134968,8691,24146,2065,110822,8395,170182,10429,26658,2278,143524,9985,162885,9230,19350,1844,143535,8969,1217360,13727,104535,4546,1112825,14412,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2675060,3969,194328,14553,26482,3385,167846,13684,232217,16203,32565,3966,199652,15471,293082,20343,39634,5157,253448,19195,289990,21349,35362,4831,254628,20238,1665443,30255,169516,8123,1495927,29315,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1278359,1183,56141,5697,8836,1771,47305,5468,56574,6295,15055,2179,41519,5390,82245,7540,20316,2675,61929,6332,97402,8583,16408,2124,80994,7595,985997,11916,90309,4700,895688,12557,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8639940,3211,413568,20260,54295,4619,359273,17816,483776,21735,94298,5431,389478,20044,613212,22134,97975,5790,515237,21539,623741,24375,95584,5032,528157,22026,6505643,35791,527446,12959,5978197,34536,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2034603,2314,191938,13652,24569,3206,167369,12491,247796,15344,44262,4249,203534,14283,241118,14557,38813,3518,202305,13472,220856,14270,34705,3357,186151,13104,1132895,19895,133604,6821,999291,18655,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18936163,5168,1352595,32194,178421,7268,1174174,32033,1674262,39995,331884,10861,1342378,35284,1708983,39501,294401,8496,1414582,37540,1543362,39619,220098,9018,1323264,35764,12656961,63518,1052017,15726,11604944,61704,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9350326,5493,737059,26285,108030,7149,629029,24837,942215,26970,192757,9333,749458,23854,1051890,32731,209207,9051,842683,29195,953280,33963,159392,8671,793888,30085,5665882,49729,581951,13856,5083931,45132,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,657021,1023,38039,4020,5873,1277,32166,3487,42723,3871,8013,1143,34710,3558,50798,3836,8523,1140,42275,3709,59301,5610,7191,999,52110,5649,466160,6902,39783,2443,426377,6739,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11224874,4207,850622,23772,145163,7253,705459,21361,995057,25227,220619,7181,774438,23784,1042716,28914,219639,8372,823077,26385,1044146,25870,177171,7885,866975,24041,7292333,45371,748526,14957,6543807,45749,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3667315,2282,271951,12295,44017,3085,227934,10767,360878,13991,93189,4456,267689,12287,411189,15990,86485,4383,324704,14573,396228,11981,69455,3842,326773,11862,2227069,20116,281709,7821,1945360,20247,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3791784,3487,291211,14287,42381,3956,248830,13533,371026,18711,74671,4992,296355,17010,377767,17147,74607,5840,303160,14569,390743,18419,66230,5653,324513,17448,2361037,28192,262311,8438,2098726,26966,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12322878,3626,760035,25023,122585,6411,637450,22658,935961,26883,255090,9387,680871,24376,1041313,26919,238944,6853,802369,24856,1106614,29530,206863,7812,899751,26303,8478955,36803,838609,14218,7640346,38191,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008073,1471,68748,7409,10075,2018,58673,6902,79975,6455,18616,2522,61359,5658,86132,7664,18269,2210,67863,6973,76336,7086,14051,2067,62285,6045,696882,13259,60989,3962,635893,13576,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4521487,3535,383603,16966,56343,4555,327260,16378,472712,18814,97984,6491,374728,19065,507655,23643,98386,7034,409269,21627,484339,20269,80815,5898,403524,18751,2673178,29547,294770,9174,2378408,28610,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,791690,1871,46905,4829,6125,1367,40780,4560,63776,4858,12309,1805,51467,4164,73339,5942,14676,2074,58663,5112,78380,6310,12699,1606,65681,5759,529290,9893,47324,2935,481966,9652,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6231292,3627,494810,18084,90986,5619,403824,16438,646984,23876,159344,7390,487640,21867,689878,27755,162907,7660,526971,25566,649165,24876,121668,5937,527497,22503,3750455,32632,423822,12040,3326633,31490,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25004594,9504,1912744,42034,233614,9753,1679130,40272,2714507,54554,441678,13690,2272829,51806,2764325,54443,422775,11881,2341550,52139,2555124,49212,352756,11875,2202368,45222,15057894,74082,1444322,20423,13613572,74249,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2766455,2451,154243,10834,16075,2264,138168,10024,220271,17956,25324,3069,194947,17140,249094,17444,29837,3509,219257,15719,302002,19050,27542,3242,274460,17524,1840845,26922,146934,7489,1693911,26020,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600540,885,29383,3342,6742,1453,22641,2784,39692,3900,10627,1470,29065,3100,51548,4282,13522,1465,38026,3650,52973,4651,9564,1472,43409,3980,426944,6985,38863,2327,388081,6551,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7783815,5624,416763,17685,61550,4589,355213,15795,488691,20673,106518,6568,382173,18826,603074,25480,116840,6126,486234,23551,595595,24667,85058,6134,510537,22541,5679692,38961,493127,12605,5186565,41098,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6649699,5178,411781,18035,67189,5204,344592,16707,517237,19657,118952,6206,398285,18598,573273,21654,99982,6150,473291,20616,548281,20074,81449,4426,466832,19315,4599127,34166,468940,10533,4130187,32888,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1802178,2232,141408,9312,27146,2770,114262,8272,193477,10688,58712,3898,134765,9322,195634,10559,60687,4125,134947,8750,193367,9953,45986,3948,147381,9048,1078292,15975,151750,6195,926542,15082,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5551072,4264,320581,16016,46961,3908,273620,14943,405207,14735,81548,4607,323659,13344,490859,16575,90704,4728,400155,15100,508400,16346,83987,4949,424413,15607,3826025,24563,330105,7662,3495920,23486,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,552295,1206,26127,3782,3546,1023,22581,3623,36502,4328,6367,1635,30135,3818,42389,4910,8556,1531,33833,4396,55852,5779,8212,1535,47640,5453,391425,9374,37008,3015,354417,9037,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3670277,1986,928512,21077,186106,7492,742406,19534,745098,24147,196507,8515,548591,20928,591374,22590,139709,6598,451665,19546,425144,16009,88265,6666,336879,13365,980149,25217,154167,7914,825982,21521,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
