GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001EA,B21001H_001MA,B21001H_002EA,B21001H_002MA,B21001H_003MA,B21001H_003EA,B21001H_004MA,B21001H_004EA,B21001H_005MA,B21001H_005EA,B21001H_006EA,B21001H_006MA,B21001H_007EA,B21001H_007MA,B21001H_008EA,B21001H_008MA,B21001H_009MA,B21001H_009EA,B21001H_010MA,B21001H_010EA,B21001H_011EA,B21001H_011MA,B21001H_012EA,B21001H_012MA,B21001H_013EA,B21001H_013MA,B21001H_014MA,B21001H_014EA,B21001H_015EA,B21001H_015MA,B21001H_016MA,B21001H_016EA,B21001H_017EA,B21001H_017MA,B21001H_018EA,B21001H_018MA,B21001H_019MA,B21001H_019EA,B21001H_020EA,B21001H_020MA,B21001H_021MA,B21001H_021EA,B21001H_022EA,B21001H_022MA,B21001H_023EA,B21001H_023MA,B21001H_024MA,B21001H_024EA,B21001H_025MA,B21001H_025EA,B21001H_026MA,B21001H_026EA,B21001H_027EA,B21001H_027MA,B21001H_028EA,B21001H_028MA,B21001H_029EA,B21001H_029MA,B21001H_030MA,B21001H_030EA,B21001H_031MA,B21001H_031EA,B21001H_032MA,B21001H_032EA,B21001H_033EA,B21001H_033MA,state
0400000US01,2527063,2091,1214665,1733,327323,1880,18349,2342,308974,2678,437456,940,61841,3864,375615,4080,217188,172,68760,3214,148428,3238,140428,373,67716,2710,72712,2764,92270,355,64074,2045,28196,2101,1312398,879,333043,947,3801,1124,329242,1469,445064,871,8411,1599,436653,1754,229914,481,2806,903,227108,959,161033,220,1274,506,159759,548,143344,206,1230,547,142114,575,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,349757,1593,181594,1373,51354,1402,5291,1199,46063,1881,71156,793,17315,2157,53841,2141,37183,83,14417,1428,22766,1450,15119,248,9699,878,5420,947,6782,247,5054,589,1728,500,168163,579,49942,563,1294,632,48648,847,65391,122,2775,760,62616,760,31642,123,1126,539,30516,544,12861,83,307,197,12554,225,8327,97,210,176,8117,197,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3032342,2595,1481816,2041,373230,1547,26255,3667,346975,4096,490141,1764,73169,5631,416972,5753,267876,165,89587,5182,178289,5184,202173,270,98721,4221,103452,4212,148396,278,106435,2686,41961,2669,1550526,1240,358469,1453,5001,1606,353468,2071,489364,1092,12787,2230,476577,2477,294225,150,6784,1651,287441,1644,219599,277,3112,948,216487,1067,188869,275,5304,1218,183565,1244,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1715825,1476,829538,1317,227338,1598,13692,2164,213646,2697,290992,1324,40006,3036,250986,3001,144406,306,47701,3092,96705,3066,99753,430,43754,2307,55999,2396,67049,271,44599,1769,22450,1748,886287,652,229829,1134,2274,825,227555,1415,291269,1046,5954,1353,285315,1691,153742,513,2215,657,151527,823,110998,327,717,376,110281,473,100449,20,1307,502,99142,503,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12342559,7481,6076985,5801,1568057,3904,67493,6142,1500564,6370,2170339,3342,220785,8324,1949554,8453,1141572,958,287381,8862,854191,8825,666456,601,301059,5789,365397,5736,530561,580,359521,5446,171040,5421,6265574,3526,1496785,2593,14152,2366,1482633,3408,2099829,2096,29051,2851,2070778,3173,1168775,767,14299,1941,1154476,1995,731751,591,7029,1335,724722,1482,768434,668,15945,1714,752489,1818,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2834689,2902,1396796,2590,406409,2238,20548,2630,385861,3267,520159,1311,77361,4347,442798,4586,253414,451,79833,3252,173581,3238,131343,508,66064,2829,65279,2747,85471,399,63095,1741,22376,1785,1437893,1319,391581,1164,5872,1208,385709,1661,516578,1042,12868,1865,503710,2072,261561,337,5692,1300,255869,1354,142022,532,1638,517,140384,747,126151,536,3260,854,122891,1091,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2040399,2227,976711,1560,232344,1104,8208,1610,224136,1777,368623,886,31997,2510,336626,2651,184935,120,43442,2891,141493,2895,103960,198,45769,2314,58191,2314,86849,120,61368,1917,25481,1937,1063688,1144,228302,756,633,320,227669,875,383056,563,4043,893,379013,1072,194753,570,1794,628,192959,832,117745,234,855,510,116890,547,139832,147,2278,684,137554,688,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,479805,653,228961,539,59021,507,3283,1138,55738,1198,79189,231,9809,1356,69380,1369,42154,20,12909,1381,29245,1379,28322,192,15685,1237,12637,1237,20275,11,14281,988,5994,989,250844,320,60555,252,572,354,59983,398,82766,145,1427,572,81339,593,46233,123,1232,580,45001,624,32310,192,293,206,32017,206,28980,192,388,190,28592,190,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,195581,754,95712,727,45980,714,1227,649,44753,719,29220,128,2417,648,26803,668,10318,200,1331,445,8987,445,6246,51,2023,563,4223,557,3948,200,2512,412,1436,412,99869,179,54527,157,500,424,54027,447,23432,84,320,194,23112,209,10387,200,68,82,10319,82,6347,58,95,118,6252,128,5176,200,217,219,4959,219,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9086469,5634,4400176,3915,994324,3215,54621,4373,939703,5483,1433335,2937,212409,7491,1220926,7595,803668,517,255925,9039,547743,9122,631538,567,307922,6492,323616,6503,537311,454,384046,5661,153265,5694,4686293,3365,971433,2204,8466,1522,962967,2620,1437649,2307,33730,3664,1403919,4049,873864,1240,14757,2356,859107,2568,696212,715,7699,1466,688513,1628,707135,883,12267,2029,694868,2150,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,4249467,3238,2054905,2636,558321,3171,24947,3489,533374,4138,786754,2381,101832,6000,684922,6238,359752,215,107510,5207,252242,5229,219188,1336,106918,3678,112270,3835,130890,1349,86889,3125,44001,3234,2194562,1562,568969,1711,5236,1431,563733,2403,791533,1502,14736,2364,776797,2862,383704,421,4583,1112,379121,1116,245909,929,2397,1092,243512,1328,204447,924,3704,1126,200743,1301,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252003,1807,129752,1857,31183,1763,5125,1291,26058,2060,44116,819,9501,1638,34615,1701,29426,23,8683,1575,20743,1577,15872,187,6900,1025,8972,1025,9155,187,6788,563,2367,563,122251,618,33161,600,1741,742,31420,978,38354,429,1430,626,36924,711,25910,57,336,224,25574,232,13893,187,519,459,13374,459,10933,187,308,259,10625,259,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,994703,2385,489475,1471,146146,620,8930,1976,137216,2099,169378,476,23552,3010,145826,2958,85461,678,25171,2022,60290,2102,53031,84,25000,1619,28031,1624,35459,360,24179,1483,11280,1533,505228,1019,145328,253,1202,500,144126,537,169958,994,3181,895,166777,1360,87487,110,613,377,86874,395,54880,374,684,306,54196,483,47575,246,827,361,46748,465,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6483158,4317,3132189,4024,871566,2274,32670,3209,838896,3656,1150305,2920,100016,4874,1050289,5765,557075,459,138683,4612,418392,4593,310779,402,128148,3885,182631,3842,242464,287,160760,3127,81704,3184,3350969,2215,863658,1500,4879,1107,858779,1732,1160532,924,11694,1834,1148838,2010,580032,770,5116,1098,574916,1289,356199,614,2070,601,354129,867,390548,263,3146,731,387402,765,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4115795,1973,1993963,1631,580567,1199,22732,2373,557835,2609,729986,1459,93480,4839,636506,5277,347267,422,99369,4012,247898,4032,196867,140,83003,2933,113864,2911,139276,120,92252,2596,47024,2573,2121832,736,575650,555,3941,1155,571709,1268,736314,687,9405,1538,726909,1661,363161,265,3611,917,359550,904,223689,80,1925,720,221764,730,223018,223,2087,561,220931,574,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2117056,1048,1030109,680,298457,649,12039,1643,286418,1758,357229,359,41980,2690,315249,2651,183999,161,50622,2604,133377,2594,103912,45,43679,1572,60233,1575,86512,13,57851,1657,28661,1658,1086947,598,290273,565,1782,582,288491,843,357524,432,4925,1028,352599,1172,185721,55,2184,481,183537,482,115953,80,651,275,115302,293,137476,163,993,347,136483,392,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1728686,1486,836635,1239,244414,1100,10720,1500,233694,1684,291286,984,36192,3106,255094,3173,149517,371,42573,2104,106944,2132,83008,408,36410,1878,46598,1864,68410,346,45823,1461,22587,1505,892051,646,242573,662,2246,814,240327,1095,298389,498,5494,1140,292895,1305,153493,207,1617,473,151876,511,92333,241,357,234,91976,317,105263,239,1619,500,103644,534,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2927884,2582,1410546,2129,404178,1639,17538,2342,386640,2998,520461,1061,60863,3568,459598,3523,247171,314,72998,3239,174173,3233,145608,483,57951,2529,87657,2462,93128,471,57726,2079,35402,2106,1517338,843,409309,511,3082,1109,406227,1198,533163,498,6338,1275,526825,1394,262387,319,2195,627,260192,621,165095,150,670,359,164425,377,147384,95,1338,485,146046,483,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2148765,2417,1042035,1722,303683,1428,20310,2508,283373,2990,372932,873,42034,3276,330898,3311,183288,387,53153,2811,130135,2859,108281,564,46854,2332,61427,2235,73851,534,51179,1566,22672,1521,1106730,1340,305929,1144,3202,1101,302727,1468,374888,733,5145,1294,369743,1537,189779,344,2672,926,187107,955,122093,119,1187,444,120906,440,114041,124,1806,646,112235,665,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1008849,607,486411,441,120865,294,5943,1158,114922,1180,177113,308,29044,2666,148069,2633,94769,54,29197,1816,65572,1823,54565,17,25855,1524,28710,1522,39099,3,27284,1166,11815,1167,522438,407,119633,645,1172,508,118461,793,185207,636,2761,689,182446,1002,99331,60,1322,404,98009,413,59454,22,738,276,58716,277,58813,68,1171,470,57642,467,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2526135,2321,1214856,1827,321177,1471,18232,2801,302945,3053,442800,1573,57556,3092,385244,3630,227172,301,61113,2913,166059,2969,128162,142,58846,2407,69316,2421,95545,8,66026,2265,29519,2265,1311279,1088,318996,950,4910,1453,314086,1602,464699,901,9177,1583,455522,1835,236639,231,3900,1097,232739,1108,142669,337,1147,593,141522,646,148276,184,3204,845,145072,867,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4050967,4994,1930030,2779,527523,1663,16828,2127,510695,2517,712129,1784,63401,3928,648728,4454,344918,695,75375,3374,269543,3411,190853,354,77255,3045,113598,3049,154607,362,105708,2835,48899,2907,2120937,2756,532798,1671,2488,994,530310,1861,741601,1321,6422,1121,735179,1636,370302,908,1840,591,368462,1085,222041,609,1414,502,220627,807,254195,442,4989,1070,249206,1119,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5964768,1693,2905356,1156,789749,719,25737,2541,764012,2609,1059208,705,110188,4088,949020,4206,532076,307,140919,3546,391157,3533,302122,92,123372,2942,178750,2940,222201,233,147190,2751,75011,2774,3059412,885,768902,559,3853,1026,765049,1151,1065357,399,13145,1660,1052212,1701,549592,257,5153,956,544439,1005,333827,275,2457,602,331370,690,341734,118,3622,684,338112,680,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3487358,1429,1708162,1125,485589,774,16038,1686,469551,1790,627178,628,64199,3471,562979,3600,302803,159,85042,2860,217761,2844,164821,10,77367,2347,87454,2348,127771,94,88645,1633,39126,1619,1779196,596,471589,416,2742,655,468847,755,627347,294,7562,1297,619785,1364,306367,141,3801,834,302566,829,180180,133,1045,312,179135,342,193713,85,2911,834,190802,846,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1340891,1600,646853,1415,177934,1945,9403,1585,168531,2212,230538,1612,28346,2915,202192,3297,114690,248,31938,2929,82752,2947,75091,407,32965,2333,42126,2314,48600,374,34351,1465,14249,1466,694038,539,177987,1699,1594,777,176393,1837,232486,1598,4158,1301,228328,2004,121017,131,1582,662,119435,666,84526,9,987,522,83539,522,78022,15,1608,792,76414,792,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
