GEO_ID,C18103_001E,C18103_001M,C18103_002E,C18103_002M,C18103_003E,C18103_003M,C18103_004E,C18103_004M,C18103_005E,C18103_005M,C18103_006E,C18103_006M,C18103_007E,C18103_007M,C18103_008E,C18103_008M,C18103_009E,C18103_009M,C18103_010E,C18103_010M,C18103_011E,C18103_011M,C18103_012E,C18103_012M,C18103_013E,C18103_013M,C18103_014E,C18103_014M,C18103_015E,C18103_015M,C18103_016E,C18103_016M,C18103_017E,C18103_017M,C18103_018E,C18103_018M,C18103_019E,C18103_019M,C18103_020E,C18103_020M,C18103_021E,C18103_021M,NAME,C18103_001MA,C18103_001EA,C18103_002EA,C18103_002MA,C18103_003EA,C18103_003MA,C18103_004EA,C18103_004MA,C18103_005MA,C18103_005EA,C18103_006MA,C18103_006EA,C18103_007MA,C18103_007EA,C18103_008EA,C18103_008MA,C18103_009EA,C18103_009MA,C18103_010EA,C18103_010MA,C18103_011EA,C18103_011MA,C18103_012MA,C18103_012EA,C18103_013EA,C18103_013MA,C18103_014EA,C18103_014MA,C18103_015EA,C18103_015MA,C18103_016MA,C18103_016EA,C18103_017MA,C18103_017EA,C18103_018MA,C18103_018EA,C18103_019EA,C18103_019MA,C18103_020EA,C18103_020MA,C18103_021MA,C18103_021EA,state
0400000US13,9619740,3609,4653967,8192,1278808,6801,11121,2462,1267687,6997,2927425,4689,64205,5654,2863220,7685,447734,3059,34631,2950,413103,3766,4965773,7238,1205907,6681,9994,2073,1195913,6892,3161513,4850,70423,5940,3091090,7346,598353,3153,51537,3561,546816,4650,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,648083,2516,154837,1314,1430,748,153407,1445,405415,2400,6335,1587,399080,2819,87831,795,4597,923,83234,1090,677982,1697,149240,1289,685,393,148555,1301,418293,1442,4044,950,414249,1797,110449,862,6040,1306,104409,1538,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,219386,1887,1400,747,217986,1970,469860,2439,7097,1476,462763,2714,92317,1051,7023,1258,85294,1472,784082,2928,207678,2030,1989,929,205689,2206,468671,2378,9236,1464,459435,2833,107733,1470,8794,1591,98939,1913,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,1573940,3455,10811,1445,1563129,3788,3938823,4767,51822,4264,3887001,5594,676160,2302,36416,3015,639744,3981,6499083,5643,1517947,3778,9392,1787,1508555,4007,4075272,4311,52273,3417,4022999,5079,905864,2673,58781,3094,847083,3821,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,813719,3325,5748,1376,807971,3452,1974747,3330,35187,3158,1939560,4415,355405,1738,21607,2055,333798,2573,3273773,4020,779917,3375,6474,1183,773443,3574,2029923,2898,38575,3156,1991348,4254,463933,1865,33557,2146,430376,3016,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,367185,2411,1587,629,365598,2404,933898,2372,13577,1856,920321,3214,188987,1222,8239,1155,180748,1743,1527395,3237,354376,2608,1555,493,352821,2659,927513,2142,10630,1501,916883,2572,245506,1490,12725,1339,232781,1906,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,369059,2400,1969,657,367090,2587,854325,2376,16958,2025,837367,2812,159530,1374,8150,1132,151380,1846,1430616,2615,352152,2316,2508,821,349644,2365,874124,2119,15471,1561,858653,2491,204340,1529,14169,1499,190171,2103,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,522385,2891,4584,1198,517801,3034,1314390,3622,33138,2818,1281252,4563,249639,1672,19234,1628,230405,2385,2197943,4284,500563,3430,3800,1066,496763,3529,1375640,2700,39111,2798,1336529,3754,321740,2167,28682,2340,293058,3087,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,570660,3714,5425,1264,565235,4094,1351449,3301,37933,3465,1313516,4630,236890,1371,20002,2000,216888,2102,2314069,4598,546633,3673,5598,1330,541035,3371,1453631,2778,43619,3750,1410012,4475,313805,1603,28174,2380,285631,2766,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,139682,1323,1066,474,138616,1442,409496,1432,7647,1245,401849,2040,93883,903,3971,664,89912,994,671060,2018,130219,1149,894,424,129325,1202,424525,1389,6030,1139,418495,1899,116316,1011,8619,1126,107697,1525,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,684352,2367,4915,1628,679437,2538,1767349,3001,20263,2199,1747086,3534,303147,1740,15385,1628,287762,2437,2981740,3865,660146,2478,3437,1012,656709,2847,1917189,2589,27757,2911,1889432,3908,404405,1788,27080,2548,377325,2728,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,715493,1727,5291,1375,710202,2120,2051709,2075,27227,2808,2024482,3467,374628,1583,19543,1882,355085,2521,3365766,2676,686380,1555,3972,1108,682408,1978,2171430,1380,28815,2948,2142615,3201,507956,1760,32873,2866,475083,3432,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,1172552,2841,8264,1403,1164288,3141,3006529,3249,54826,3750,2951703,4951,590208,1578,29856,1998,560352,2544,4993017,3459,1116979,2849,7562,1283,1109417,3116,3116224,2316,59252,3854,3056972,4410,759814,1926,53761,2748,706053,3505,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,653369,2915,4917,1104,648452,2991,1671781,2675,18767,2112,1653014,3505,297567,1342,12713,1561,284854,1931,2664011,3589,622666,2908,3075,838,619591,2997,1668552,2448,15893,2039,1652659,2832,372793,1634,20374,2064,352419,2837,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,383591,4348,2806,918,380785,4400,852684,2888,26516,2317,826168,3576,159509,1272,14853,1821,144656,2202,1516027,4544,365981,3740,2732,789,363249,3640,935528,2210,27889,2492,907639,3467,214518,1415,24206,2399,190312,2803,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,721274,4558,6785,1385,714489,4712,1791555,3545,35457,3212,1756098,4638,358169,2147,22076,2087,336093,2579,3027970,4474,687981,3310,4595,1315,683386,3716,1879520,3731,42514,3874,1837006,5088,460469,2109,34294,2487,426175,3174,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,114224,1467,776,456,113448,1557,307118,1691,5053,1335,302065,1921,68892,823,4452,732,64440,1114,492980,2079,107878,1313,1286,811,106592,1524,307688,1749,4725,1127,302963,1967,77414,840,5904,894,71510,1205,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,234486,2252,961,344,233525,2269,556403,2107,7246,1110,549157,2197,104118,896,5300,921,98818,1144,919381,2970,224705,2262,639,323,224066,2251,560897,1716,5363,940,555534,1921,133779,1113,7850,1040,125929,1505,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,337713,2028,2520,1158,335193,2482,846310,2703,15054,2709,831256,3742,159022,1042,7438,1366,151584,1734,1343944,2668,324646,1944,2817,1059,321829,2153,842156,1886,17895,3039,824261,3704,177142,1025,10551,1374,166591,1779,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,642689,2013,143055,1304,1038,539,142017,1299,419863,1462,4343,879,415520,1750,79771,666,3941,969,75830,1172,661179,1916,136155,1318,493,328,135662,1320,427871,1381,4983,926,422888,1765,97153,885,6367,1153,90786,1440,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,1040986,2162,5759,1115,1035227,2456,2692258,2068,36416,3177,2655842,3792,494084,1545,24307,2217,469777,2683,4485654,2739,997181,2184,6118,1242,991063,2549,2814680,2047,45904,3688,2768776,3821,673793,1775,51085,2814,622708,3296,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,268233,2597,2330,837,265903,2619,613238,2387,17796,2544,595442,3627,125862,1130,9206,1320,116656,1622,1039909,2929,248554,2440,2635,819,245919,2475,639011,1634,16406,2187,622605,2616,152344,1101,15229,1804,137115,1958,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,9270690,4851,2185880,3162,12427,2025,2173453,3438,6010741,4944,80903,4249,5929838,6087,1074069,2291,55623,3401,1018446,3726,9937729,4336,2084230,3065,11980,1809,2072250,3701,6363833,3326,87240,5162,6276593,6011,1489666,2786,104195,4846,1385471,4967,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,1155966,6532,9124,1752,1146842,6493,2851076,6828,66101,4282,2784975,7779,532862,2520,35610,2875,497252,4018,4921114,7089,1130906,6585,8436,1715,1122470,7336,3088412,4665,62766,4566,3025646,6327,701796,2554,56410,3653,645386,4100,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,75524,1096,121,87,75403,1106,218238,1669,2628,819,215610,1958,41789,463,2799,631,38990,700,333874,1741,75329,1307,154,172,75175,1346,207927,1469,1536,631,206391,1573,50618,580,3643,619,46975,788,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,1375424,3977,9173,1490,1366251,4396,3476121,3790,60665,3561,3415456,4122,680607,2449,36807,2555,643800,3606,5836950,4795,1312916,4189,9115,1534,1303801,4359,3624965,3414,65925,4176,3559040,5057,899069,2439,63822,3798,835247,4615,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,478619,2841,3631,904,474988,2938,1119457,2808,30009,2634,1089448,3614,220080,1210,19278,1330,200802,1671,1892212,3734,455274,2948,4521,938,450753,3099,1158279,2271,30827,2437,1127452,3433,278659,1612,21567,1826,257092,2178,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,440927,2637,4223,1321,436704,2699,1200443,2573,20357,2582,1180086,3542,242578,1514,13850,1687,228728,2231,1948692,3419,420132,3249,2040,917,418092,3355,1227937,2609,22522,2696,1205415,3865,300623,1503,19141,1999,281482,2624,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,1410802,3114,10296,1535,1400506,3541,3860832,3301,58467,3603,3802365,5087,812274,2259,43647,2557,768627,3347,6455849,4779,1343939,2898,8465,1626,1335474,3248,4022534,3041,62386,4168,3960148,5303,1089376,2261,74822,4209,1014554,4926,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,111762,804,414,257,111348,854,325451,1275,4443,1221,321008,1851,61620,818,2714,854,58906,1193,536284,1199,106862,905,304,267,106558,999,344983,887,5927,1341,339056,1558,84439,732,4898,917,79541,1251,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,548534,4831,3139,1024,545395,4755,1369762,3746,29827,3294,1339935,4969,279644,1917,18083,2061,261561,2664,2381291,5395,530942,4886,3577,1102,527365,5076,1492814,2738,32672,3020,1460142,4052,357535,2085,28375,2425,329160,2818,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,101316,1360,450,212,100866,1329,247393,1792,4547,1154,242846,2174,50620,787,2710,687,47910,1034,406176,2315,99388,1423,509,309,98879,1498,244121,1350,3717,699,240404,1497,62667,984,4368,869,58299,1177,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,758768,4350,6738,1458,752030,4693,1919354,5584,49125,3708,1870229,6272,371379,1814,27064,2589,344315,3051,3252850,5528,729011,4788,6014,1463,722997,4837,2043501,3488,51988,3648,1991513,4850,480338,2246,41095,3156,439243,4080,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,3550908,7006,29712,3743,3521196,8345,7657968,7559,167298,7454,7490670,11387,1159949,3783,92197,4988,1067752,5662,12828628,8404,3396061,6679,27669,3513,3368392,7516,7965935,6195,171788,7141,7794147,9006,1466632,3842,132440,5497,1334192,6466,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,450726,2194,1561,744,449165,2278,829388,2458,10710,2215,818678,3231,116620,998,6036,1200,110584,1522,1392914,2903,427086,2240,2462,1008,424624,2291,828356,2279,8903,1418,819453,2823,137472,997,8353,1217,129119,1569,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,64139,930,539,282,63600,993,199868,975,2654,651,197214,1077,40945,522,1538,432,39407,666,315207,1148,61460,757,514,334,60946,796,204295,802,2362,518,201933,993,49452,389,3974,606,45478,761,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,949389,5674,5919,1306,943470,5645,2435829,6019,35041,3355,2400788,7039,428725,2403,22819,2129,405906,3108,4073221,7383,899692,5775,5487,1404,894205,6029,2620133,4853,35363,3036,2584770,5749,553396,2886,39119,2836,514277,3558,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,807613,3255,4502,1223,803111,3752,2133930,4308,31107,3553,2102823,5024,378679,1924,20845,2148,357834,2846,3396600,4920,770566,3438,5226,1261,765340,3873,2163969,3806,34451,3366,2129518,4566,462065,2315,33778,3122,428287,3907,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,198068,2308,1721,655,196347,2274,568091,2966,19064,2488,549027,3787,129046,1176,9568,987,119478,1503,931280,3467,187234,2479,1191,537,186043,2480,580463,2419,15579,1927,564884,2945,163583,1220,15951,1527,147632,1872,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,676554,2398,5257,1130,671297,2705,1770176,3201,26319,2430,1743857,3898,335845,1539,15120,1597,320725,2326,2851488,3662,646367,2579,4408,1136,641959,2738,1779475,2421,23685,2082,1755790,3102,425646,1864,24938,1775,400708,2471,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,68949,1750,452,267,68497,1788,181644,1506,2161,759,179483,1659,32660,388,1510,500,31150,667,275579,2027,65645,1497,134,122,65511,1499,172954,1374,2370,711,170584,1619,36980,650,2563,738,34417,986,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,443921,2806,6297,1221,437624,3267,1062796,796,53011,3114,1009785,3293,242345,609,43982,2874,198363,2966,1931277,2889,431568,2800,7099,1476,424469,3210,1183616,446,61551,4104,1122065,4098,316093,511,62960,3387,253133,3412,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
