GEO_ID,B15002G_001E,B15002G_001M,B15002G_002E,B15002G_002M,B15002G_003E,B15002G_003M,B15002G_004E,B15002G_004M,B15002G_005E,B15002G_005M,B15002G_006E,B15002G_006M,B15002G_007E,B15002G_007M,B15002G_008E,B15002G_008M,B15002G_009E,B15002G_009M,B15002G_010E,B15002G_010M,B15002G_011E,B15002G_011M,B15002G_012E,B15002G_012M,B15002G_013E,B15002G_013M,B15002G_014E,B15002G_014M,B15002G_015E,B15002G_015M,B15002G_016E,B15002G_016M,B15002G_017E,B15002G_017M,B15002G_018E,B15002G_018M,B15002G_019E,B15002G_019M,NAME,B15002G_001EA,B15002G_001MA,B15002G_002MA,B15002G_002EA,B15002G_003EA,B15002G_003MA,B15002G_004MA,B15002G_004EA,B15002G_005EA,B15002G_005MA,B15002G_006EA,B15002G_006MA,B15002G_007MA,B15002G_007EA,B15002G_008EA,B15002G_008MA,B15002G_009MA,B15002G_009EA,B15002G_010EA,B15002G_010MA,B15002G_011EA,B15002G_011MA,B15002G_012MA,B15002G_012EA,B15002G_013EA,B15002G_013MA,B15002G_014EA,B15002G_014MA,B15002G_015MA,B15002G_015EA,B15002G_016EA,B15002G_016MA,B15002G_017MA,B15002G_017EA,B15002G_018MA,B15002G_018EA,B15002G_019MA,B15002G_019EA,state
0400000US13,66021,5595,29932,3451,2522,1147,2477,1377,4736,1398,1214,585,6264,1540,3323,1342,5404,1769,3992,1348,36089,3685,2192,1084,2505,1074,4748,1199,1355,584,10381,2165,3434,1425,7816,1669,3658,1052,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,162834,7896,80618,4597,1640,723,5311,1271,29762,2825,3230,1003,18975,2188,9509,1574,8532,1542,3659,911,82216,4592,1919,719,5375,1226,26011,2952,3124,803,20127,2342,7273,1286,11846,2047,6541,1221,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,15217,2241,8183,1755,570,461,738,553,1459,662,1234,882,2385,1207,391,270,623,377,783,494,7034,1486,852,586,320,203,1375,588,400,260,1771,602,941,445,752,497,623,364,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,100355,6155,49990,4606,3858,952,3239,981,8016,1530,3506,1155,12388,1992,3982,1093,8105,1870,6896,1224,50365,3557,3542,780,3350,910,7417,1494,2139,658,12252,1656,4115,1009,10820,1939,6730,1231,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,47616,3491,23177,2316,1346,480,2239,874,4588,1047,1922,634,5191,1055,1942,601,3749,1324,2200,790,24439,2405,1495,578,1528,553,4350,1087,1088,569,6727,1177,2607,1009,4391,1111,2253,736,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,17475,2366,8422,1513,652,404,705,425,3385,1124,366,301,1766,797,547,421,435,247,566,432,9053,1525,656,460,1138,371,2049,668,1113,603,1553,559,1036,398,1168,634,340,284,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,34665,3241,16902,2161,752,502,1581,607,4338,1150,930,479,4604,1128,1387,671,1626,610,1684,534,17763,1937,723,432,1893,716,2133,710,1274,499,4872,1026,2228,746,2613,701,2027,679,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,24841,2676,11760,2014,622,369,1036,478,3688,1413,1064,522,2943,896,759,391,1143,516,505,349,13081,1730,1035,722,829,416,1399,697,755,530,4377,1011,1459,730,2047,800,1180,496,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,31103,2817,13547,1910,1716,790,1275,571,3523,1055,1164,554,3084,764,481,276,1566,614,738,422,17556,2099,1264,481,1855,508,4031,934,1017,459,4486,1291,809,420,2555,1057,1539,608,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,8910,1584,4998,1066,287,166,882,582,685,243,439,270,1091,530,458,232,571,383,585,321,3912,851,113,150,351,225,850,394,437,288,978,365,415,335,346,293,422,318,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,59899,4605,30120,3164,1731,825,2071,613,5173,1340,577,293,6249,1516,2102,909,6964,1542,5253,1243,29779,2690,1559,536,1412,595,4596,887,524,462,7436,1600,2493,800,5110,1269,6649,1171,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,77562,6530,37411,3847,6072,1389,3208,995,8290,2176,2259,766,5456,1192,2163,824,5621,1135,4342,1122,40151,3754,5689,1194,3932,1087,7134,1594,1539,738,7018,1365,3258,843,6912,1397,4669,976,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,93152,4647,44113,2945,2459,655,4225,1046,8967,1718,3838,809,11474,1395,3072,779,6019,1050,4059,1087,49039,2711,2663,543,3799,799,7745,1084,1188,391,15689,1704,4888,1001,8657,1263,4410,985,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,43818,3307,21567,2290,1437,616,1506,607,4175,1068,1247,515,5165,959,2234,652,3954,1291,1849,679,22251,1938,787,393,1380,634,3588,824,1262,439,5840,1244,2384,685,4790,982,2220,614,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,11347,1934,5192,1167,554,361,574,367,1117,565,293,182,1280,704,325,215,879,427,170,161,6155,1247,242,207,415,246,1142,500,916,460,1411,563,538,310,955,615,536,365,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,54971,3381,26077,2437,1642,818,2474,663,4986,1091,1800,781,7668,1342,2034,841,3553,1229,1920,755,28894,2446,1536,566,2302,711,5066,1041,873,388,9271,1398,3179,901,4466,1030,2201,658,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,9852,1569,4589,965,117,118,212,203,1497,529,300,242,1168,462,613,400,652,518,30,62,5263,1147,73,95,441,231,1468,572,678,371,1349,549,278,209,918,484,58,95,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,13628,2359,6149,1459,1061,539,524,283,557,289,757,862,1756,619,298,190,686,418,510,368,7479,1314,458,239,482,249,1993,678,412,222,2411,708,417,271,630,332,676,473,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,42589,5117,20879,3011,815,481,1780,767,5106,1372,1660,717,5455,1312,2378,1367,2910,1115,775,584,21710,3031,1555,787,1673,658,5465,1508,307,211,5402,1352,1832,696,3781,1144,1695,703,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,10169,1260,4604,804,257,194,437,307,1080,537,127,162,1146,604,137,128,1186,568,234,223,5565,993,153,180,524,347,1024,473,85,84,973,371,868,482,1389,519,549,319,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,100828,7087,46727,4287,5594,1552,4282,1138,10466,1748,1794,585,9063,1945,3140,890,7911,1294,4477,1155,54101,3900,5221,1284,4608,1201,12340,1942,1457,445,11746,1825,4705,1048,9487,1552,4537,973,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,26833,2473,12820,1682,718,375,1286,463,2472,844,698,336,3113,801,730,477,2059,735,1744,613,14013,1819,718,373,1220,586,2945,854,354,257,3928,1152,916,439,2416,932,1516,536,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,246815,9466,116915,5689,13196,2237,12925,1656,25432,2660,6835,1461,19194,2243,8382,1499,17800,2188,13151,1770,129900,5974,14385,2399,12085,1669,24740,2406,6444,1227,21812,2515,9579,1160,24157,2742,16698,2240,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,70029,6169,30137,3179,2861,1242,3324,986,6197,1432,2010,908,8408,1671,1869,920,3273,895,2195,855,39892,4542,1987,878,3763,1401,5652,1943,1118,599,11802,2395,4233,1294,7469,1429,3868,1145,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,3897,841,1749,520,51,45,104,99,388,229,82,121,711,395,200,160,112,88,101,129,2148,664,143,127,305,305,408,233,63,61,425,212,397,322,307,253,100,124,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,87366,5036,41836,3115,1636,623,5777,1061,8754,1628,3178,918,9435,1820,3235,1046,5712,1123,4109,1073,45530,3162,1822,614,4771,1336,8177,1373,1708,725,12796,1575,5198,1241,6996,1516,4062,911,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,140684,4929,66149,3056,3379,746,6815,1088,17632,1950,4349,898,18551,2038,4692,860,7836,1373,2895,579,74535,2910,2657,795,7718,1281,17188,1658,4522,778,19727,1801,6860,992,10806,1246,5057,1078,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,61588,4116,28669,2762,1311,662,2873,721,4215,1220,2030,664,8703,1407,2145,782,4312,1117,3080,977,32919,2561,1811,1044,2102,678,5277,1119,2194,867,8831,1545,3450,968,5762,1307,3492,949,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,83076,5161,39353,3339,2715,800,3686,1035,8407,1275,2398,669,9332,1543,3034,837,4995,1182,4786,917,43723,3155,1484,520,3592,912,10385,1398,2307,647,10161,1407,4154,1194,7387,1167,4253,848,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,11756,2156,5972,1371,479,407,750,521,1190,527,419,314,1574,653,521,333,669,437,370,246,5784,1163,656,292,466,316,1190,526,497,541,1480,562,470,325,774,397,251,206,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,27648,3286,10413,1862,405,250,2956,994,1954,653,951,845,1594,602,674,406,1464,647,415,275,17235,2530,1035,511,2608,1177,3113,896,527,385,4815,1332,1352,653,1917,823,1868,1031,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,7503,1482,3647,1062,30,56,733,541,887,423,295,203,570,385,413,377,379,369,340,304,3856,950,134,182,631,536,780,433,249,164,1124,676,507,345,205,245,226,216,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,45192,4154,21936,2548,1450,727,2534,843,3703,1027,2298,853,5769,1464,787,341,3585,1032,1810,796,23256,3044,1597,574,1706,625,4964,1441,1484,708,7907,1541,1528,943,3026,915,1044,436,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,252574,9428,123132,6589,10643,1912,10406,1678,17491,2279,7227,1762,31667,3941,9407,2393,23930,2630,12361,1777,129442,5830,11022,1834,11251,1962,20773,2875,5246,1235,37153,3429,11722,2350,21271,2668,11004,1798,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,21975,3074,11413,2180,380,260,748,356,2510,1208,1181,712,2901,878,1173,589,1881,700,639,356,10562,1725,379,276,1173,540,1336,451,361,319,2979,874,927,533,2172,737,1235,616,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5950,1172,3244,929,49,59,240,240,1410,543,208,166,457,239,80,96,603,502,197,203,2706,597,63,73,482,286,387,241,65,85,313,224,421,311,707,283,268,194,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,94467,7141,45475,4498,2818,1156,3452,1172,8384,1850,2401,743,10157,2360,3452,1064,7949,2072,6862,1652,48992,4390,2528,1094,2248,711,8686,2119,1614,733,9992,2374,4616,1251,10382,2021,8926,1743,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,125027,6485,62204,4086,1561,882,4577,1198,11192,1958,4560,1249,17949,2213,5195,1168,11380,1886,5790,1137,62823,3773,1962,553,2888,915,8940,1505,2890,945,19709,2371,7019,1454,12399,2421,7016,1514,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,15273,1855,7397,1553,634,327,933,629,2584,756,813,520,1231,469,630,483,417,247,155,153,7876,1125,664,369,798,375,2244,829,789,357,1513,498,768,584,844,332,256,181,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,39606,2889,20056,2037,700,351,2583,669,3712,881,1350,507,5377,1089,2084,646,2770,960,1480,652,19550,2045,1149,505,1191,464,3946,997,723,404,5989,1178,2211,848,2436,799,1905,741,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,6058,1356,3241,1199,116,157,794,927,714,459,338,396,774,366,293,312,43,55,169,164,2817,854,81,127,95,125,498,301,330,299,734,343,226,230,309,260,544,384,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,303603,10672,138844,5710,28685,3205,14363,1802,34572,3014,7505,1329,16581,2280,12195,1683,18128,2486,6815,1310,164759,6686,27714,3021,16441,2126,29916,3158,7735,1321,20743,2566,16849,2289,34303,3415,11058,2121,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
