GEO_ID,C05003_001E,C05003_001M,C05003_002E,C05003_002M,C05003_003E,C05003_003M,C05003_004E,C05003_004M,C05003_005E,C05003_005M,C05003_006E,C05003_006M,C05003_007E,C05003_007M,C05003_008E,C05003_008M,C05003_009E,C05003_009M,C05003_010E,C05003_010M,C05003_011E,C05003_011M,C05003_012E,C05003_012M,C05003_013E,C05003_013M,C05003_014E,C05003_014M,C05003_015E,C05003_015M,NAME,C05003_001EA,C05003_001MA,C05003_002EA,C05003_002MA,C05003_003MA,C05003_003EA,C05003_004MA,C05003_004EA,C05003_005MA,C05003_005EA,C05003_006MA,C05003_006EA,C05003_007EA,C05003_007MA,C05003_008MA,C05003_008EA,C05003_009EA,C05003_009MA,C05003_010MA,C05003_010EA,C05003_011EA,C05003_011MA,C05003_012EA,C05003_012MA,C05003_013EA,C05003_013MA,C05003_014EA,C05003_014MA,C05003_015EA,C05003_015MA,state
0400000US01,4802740,-555555555,2324413,5329,570790,3945,563944,3806,6846,1310,1753623,3624,1675897,4781,77726,4422,2478327,5329,553598,4320,545514,4602,8084,1838,1924729,3196,1854712,4507,70017,3911,Alabama,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,722718,-555555555,372916,1425,95767,1283,93110,1770,2657,1354,277149,863,256316,2131,20833,1964,349802,1425,92456,1333,90058,1612,2398,869,257346,917,231631,2067,25715,2120,Alaska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6482505,-555555555,3228514,4431,831690,3863,798720,5799,32970,4432,2396824,1741,2003821,10438,393003,9961,3253991,4431,792334,3469,760092,5373,32242,4306,2461657,1985,2048205,10604,413452,10913,Arizona,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2937979,-555555555,1447850,3826,367793,3478,359972,3747,7821,2106,1080057,2403,1020189,3918,59868,3427,1490129,3826,343393,3368,336325,3651,7068,1526,1146736,2045,1092684,2848,54052,2183,Arkansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37691912,-555555555,18750692,4823,4744363,4200,4476696,10541,267667,9854,14006329,2911,9316305,27175,4690024,27176,18941220,4823,4523073,4045,4272894,11217,250179,9816,14418147,2346,9430960,27320,4987187,26884,California,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5116796,-555555555,2569136,4217,631626,3201,609729,4189,21897,2903,1937510,2689,1711983,7579,225527,7707,2547660,4217,596951,3615,574675,4379,22276,2505,1950709,1971,1725649,8044,225060,7823,Colorado,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3580709,-555555555,1743795,1891,411312,1392,394531,2826,16781,2500,1332483,1257,1118512,6793,213971,6543,1836914,1891,392308,1422,376830,2163,15478,1865,1444606,1138,1212513,7393,232093,7285,Connecticut,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,907135,-555555555,439918,939,104583,955,102478,1093,2105,849,335335,825,299324,2600,36011,2457,467217,939,100042,922,98044,1207,1998,813,367175,702,330927,3113,36248,2921,Delaware,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,617996,-555555555,292283,485,53567,439,51749,908,1818,758,238716,379,199839,3055,38877,3040,325713,485,51913,432,49609,761,2304,763,273800,230,233200,2959,40600,2968,District of Columbia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19057542,-555555555,9321149,7263,2045299,5573,1943784,8874,101515,6557,7275850,4586,5636033,20387,1639817,19787,9736393,7263,1949651,5973,1842863,7978,106788,6058,7786742,4158,5932235,22478,1854507,23072,Florida,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9815210,-555555555,4808996,7576,1281182,6762,1245303,7940,35879,4119,3527814,3694,3076732,12847,451082,12848,5006214,7576,1206887,6668,1170559,8234,36328,4617,3799327,3702,3379695,12447,419632,11983,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1374810,-555555555,688600,1358,155117,1314,146655,2004,8462,1634,533483,841,436087,5346,97396,5232,686210,1358,149240,1289,140837,2268,8403,1785,536970,695,405140,6235,131830,6176,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1584985,-555555555,794914,2358,219911,1896,215950,2204,3961,1432,575003,1833,532137,3570,42866,3269,790071,2358,207742,2021,203680,2262,4062,1057,582329,1537,537832,3766,44497,3239,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12869259,-555555555,6309308,4694,1577685,3399,1524217,5320,53468,3680,4731623,3117,3883021,12383,848602,12297,6559951,4694,1518855,3753,1466181,5834,52674,4669,5041096,2737,4197025,12350,844071,12119,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6516922,-555555555,3206430,4000,816316,3307,801859,3652,14457,2155,2390114,2996,2248585,4884,141529,4911,3310492,4000,780941,3331,763084,4322,17857,2856,2529551,2650,2396200,4408,133351,4326,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062309,-555555555,1512251,2950,367896,2395,361654,2395,6242,1338,1144355,2244,1082321,2808,62034,2971,1550058,2950,355960,2605,349502,2863,6458,1293,1194098,2163,1135285,3165,58813,2770,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2871238,-555555555,1423188,2574,370094,2390,359365,2982,10729,1783,1053094,2194,960866,5126,92228,4443,1448050,2574,352319,2312,343542,2710,8777,1675,1095731,2024,1008698,4173,87033,3743,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4369356,-555555555,2143745,4175,523580,2910,515498,3370,8082,1869,1620165,3310,1555742,4193,64423,3567,2225611,4175,501419,3428,492096,3836,9323,2112,1724192,2536,1665587,3826,58605,3251,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4574836,-555555555,2236117,4028,572342,3671,566012,3936,6330,1358,1663775,2254,1577299,4463,86476,4714,2338719,4028,546906,3697,541212,3764,5694,1299,1791813,2040,1716535,4341,75278,4275,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1328188,-555555555,651076,1884,140047,1348,138580,1490,1467,606,511029,1493,494203,2389,16826,2103,677112,1884,130275,1158,128839,1336,1436,530,546837,1269,523819,2174,23018,1962,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5828289,-555555555,2820212,3160,686034,2204,655184,3860,30850,3114,2134178,2083,1767235,8417,366943,8425,3008077,3160,660598,2445,631912,3989,28686,3204,2347479,1824,1962257,8166,385222,7789,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6587536,-555555555,3187794,2018,717857,1696,690196,3237,27661,2836,2469937,1156,2023603,9977,446334,9722,3399742,2018,687250,1503,658766,3332,28484,2830,2712492,1090,2231582,9364,480910,9364,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9876187,-555555555,4848677,3272,1174901,2830,1150978,3583,23923,2752,3673776,2821,3403039,7621,270737,7027,5027510,3272,1118184,2873,1093387,3795,24797,2568,3909326,2278,3624769,6648,284557,6532,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5344861,-555555555,2656471,3274,654733,2885,634353,3482,20380,2694,2001738,2447,1831371,5263,170367,5024,2688390,3274,622928,2901,601799,3491,21129,2068,2065462,2240,1888499,5176,176963,5198,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2978512,-555555555,1446634,4222,384866,4398,382388,4518,2478,1082,1061768,2146,1027466,3728,34302,3318,1531878,4222,367075,3772,365030,3849,2045,763,1164803,1669,1138572,2630,26231,2078,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6010688,-555555555,2945756,4369,724377,4520,712440,4622,11937,1876,2221379,3218,2112841,5783,108538,5451,3064932,4369,689318,3313,678123,4072,11195,1916,2375614,3147,2264021,6309,111593,5643,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,998199,-555555555,500311,1724,114628,1456,113947,1518,681,368,385683,1649,378654,2084,7029,1130,497888,1724,108443,1294,107435,1384,1008,659,389445,1382,378103,2130,11342,1773,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1842641,-555555555,912496,2903,235511,2295,229201,2596,6310,1335,676985,1765,622966,2667,54019,2595,930145,2903,225115,2290,219207,2426,5908,1263,705030,1665,655143,3094,49887,3025,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723322,-555555555,1372750,2376,338351,2032,322962,3150,15389,2516,1034399,1142,794269,8759,240130,8946,1350572,2376,324752,1944,310819,3426,13933,2765,1025820,979,772809,7435,253011,7400,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1318194,-555555555,651060,1847,143486,1299,140557,1388,2929,967,507574,1320,476444,2713,31130,2432,667134,1847,136183,1326,133117,1270,3066,934,530951,1178,494233,2496,36718,2483,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8821155,-555555555,4298542,2384,1044423,2080,988276,4072,56147,3718,3254119,1186,2384275,12078,869844,12236,4522613,2384,998002,2199,944032,4888,53970,4413,3524611,1142,2611386,12171,913225,12080,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2082224,-555555555,1036558,2872,268775,2566,257825,3228,10950,1902,767783,2060,672936,5612,94847,5565,1045666,2872,248978,2381,241401,2764,7577,1801,796688,1298,698955,4468,97733,4395,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19465197,-555555555,9438007,3858,2192458,3026,2080493,7187,111965,7442,7245549,3313,5309673,18400,1935876,17994,10027190,3858,2087164,2914,1979028,6769,108136,5941,7940026,2701,5778288,16714,2161738,17289,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9656401,-555555555,4687843,7014,1157949,6544,1129495,6965,28454,3890,3529894,5083,3190384,8079,339510,7489,4968558,7014,1131193,6608,1102121,6535,29072,3040,3837365,4328,3526051,8429,311314,8623,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,683932,-555555555,343944,1591,75853,1100,74366,1176,1487,591,268091,1428,261638,1662,6453,1154,339988,1591,75425,1284,73866,1273,1559,479,264563,1244,257436,1574,7127,995,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11544951,-555555555,5641528,4404,1378091,3802,1357749,4518,20342,2799,4263437,3267,4058817,7171,204620,6693,5903423,4404,1314281,4024,1292010,4891,22271,3137,4589142,3086,4379953,6423,209189,6491,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
