GEO_ID,B20005I_001E,B20005I_001M,B20005I_002E,B20005I_002M,B20005I_003E,B20005I_003M,B20005I_004E,B20005I_004M,B20005I_005E,B20005I_005M,B20005I_006E,B20005I_006M,B20005I_007E,B20005I_007M,B20005I_008E,B20005I_008M,B20005I_009E,B20005I_009M,B20005I_010E,B20005I_010M,B20005I_011E,B20005I_011M,B20005I_012E,B20005I_012M,B20005I_013E,B20005I_013M,B20005I_014E,B20005I_014M,B20005I_015E,B20005I_015M,B20005I_016E,B20005I_016M,B20005I_017E,B20005I_017M,B20005I_018E,B20005I_018M,B20005I_019E,B20005I_019M,B20005I_020E,B20005I_020M,B20005I_021E,B20005I_021M,B20005I_022E,B20005I_022M,B20005I_023E,B20005I_023M,B20005I_024E,B20005I_024M,B20005I_025E,B20005I_025M,B20005I_026E,B20005I_026M,B20005I_027E,B20005I_027M,B20005I_028E,B20005I_028M,B20005I_029E,B20005I_029M,B20005I_030E,B20005I_030M,B20005I_031E,B20005I_031M,B20005I_032E,B20005I_032M,B20005I_033E,B20005I_033M,B20005I_034E,B20005I_034M,B20005I_035E,B20005I_035M,B20005I_036E,B20005I_036M,B20005I_037E,B20005I_037M,B20005I_038E,B20005I_038M,B20005I_039E,B20005I_039M,B20005I_040E,B20005I_040M,B20005I_041E,B20005I_041M,B20005I_042E,B20005I_042M,B20005I_043E,B20005I_043M,B20005I_044E,B20005I_044M,B20005I_045E,B20005I_045M,B20005I_046E,B20005I_046M,B20005I_047E,B20005I_047M,B20005I_048E,B20005I_048M,B20005I_049E,B20005I_049M,B20005I_050E,B20005I_050M,B20005I_051E,B20005I_051M,B20005I_052E,B20005I_052M,B20005I_053E,B20005I_053M,B20005I_054E,B20005I_054M,B20005I_055E,B20005I_055M,B20005I_056E,B20005I_056M,B20005I_057E,B20005I_057M,B20005I_058E,B20005I_058M,B20005I_059E,B20005I_059M,B20005I_060E,B20005I_060M,B20005I_061E,B20005I_061M,B20005I_062E,B20005I_062M,B20005I_063E,B20005I_063M,B20005I_064E,B20005I_064M,B20005I_065E,B20005I_065M,B20005I_066E,B20005I_066M,B20005I_067E,B20005I_067M,B20005I_068E,B20005I_068M,B20005I_069E,B20005I_069M,B20005I_070E,B20005I_070M,B20005I_071E,B20005I_071M,B20005I_072E,B20005I_072M,B20005I_073E,B20005I_073M,B20005I_074E,B20005I_074M,B20005I_075E,B20005I_075M,B20005I_076E,B20005I_076M,B20005I_077E,B20005I_077M,B20005I_078E,B20005I_078M,B20005I_079E,B20005I_079M,B20005I_080E,B20005I_080M,B20005I_081E,B20005I_081M,B20005I_082E,B20005I_082M,B20005I_083E,B20005I_083M,B20005I_084E,B20005I_084M,B20005I_085E,B20005I_085M,B20005I_086E,B20005I_086M,B20005I_087E,B20005I_087M,B20005I_088E,B20005I_088M,B20005I_089E,B20005I_089M,B20005I_090E,B20005I_090M,B20005I_091E,B20005I_091M,B20005I_092E,B20005I_092M,B20005I_093E,B20005I_093M,B20005I_094E,B20005I_094M,B20005I_095E,B20005I_095M,NAME,B20005I_001MA,B20005I_001EA,B20005I_002EA,B20005I_002MA,B20005I_003EA,B20005I_003MA,B20005I_004EA,B20005I_004MA,B20005I_005MA,B20005I_005EA,B20005I_006MA,B20005I_006EA,B20005I_007EA,B20005I_007MA,B20005I_008EA,B20005I_008MA,B20005I_009EA,B20005I_009MA,B20005I_010EA,B20005I_010MA,B20005I_011MA,B20005I_011EA,B20005I_012MA,B20005I_012EA,B20005I_013EA,B20005I_013MA,B20005I_014EA,B20005I_014MA,B20005I_015EA,B20005I_015MA,B20005I_016MA,B20005I_016EA,B20005I_017EA,B20005I_017MA,B20005I_018MA,B20005I_018EA,B20005I_019EA,B20005I_019MA,B20005I_020MA,B20005I_020EA,B20005I_021EA,B20005I_021MA,B20005I_022MA,B20005I_022EA,B20005I_023MA,B20005I_023EA,B20005I_024MA,B20005I_024EA,B20005I_025EA,B20005I_025MA,B20005I_026EA,B20005I_026MA,B20005I_027EA,B20005I_027MA,B20005I_028EA,B20005I_028MA,B20005I_029MA,B20005I_029EA,B20005I_030EA,B20005I_030MA,B20005I_031EA,B20005I_031MA,B20005I_032EA,B20005I_032MA,B20005I_033EA,B20005I_033MA,B20005I_034MA,B20005I_034EA,B20005I_035MA,B20005I_035EA,B20005I_036EA,B20005I_036MA,B20005I_037EA,B20005I_037MA,B20005I_038EA,B20005I_038MA,B20005I_039EA,B20005I_039MA,B20005I_040MA,B20005I_040EA,B20005I_041EA,B20005I_041MA,B20005I_042EA,B20005I_042MA,B20005I_043EA,B20005I_043MA,B20005I_044EA,B20005I_044MA,B20005I_045MA,B20005I_045EA,B20005I_046EA,B20005I_046MA,B20005I_047EA,B20005I_047MA,B20005I_048EA,B20005I_048MA,B20005I_049EA,B20005I_049MA,B20005I_050EA,B20005I_050MA,B20005I_051EA,B20005I_051MA,B20005I_052EA,B20005I_052MA,B20005I_053EA,B20005I_053MA,B20005I_054EA,B20005I_054MA,B20005I_055MA,B20005I_055EA,B20005I_056MA,B20005I_056EA,B20005I_057EA,B20005I_057MA,B20005I_058EA,B20005I_058MA,B20005I_059EA,B20005I_059MA,B20005I_060MA,B20005I_060EA,B20005I_061MA,B20005I_061EA,B20005I_062EA,B20005I_062MA,B20005I_063EA,B20005I_063MA,B20005I_064EA,B20005I_064MA,B20005I_065EA,B20005I_065MA,B20005I_066MA,B20005I_066EA,B20005I_067MA,B20005I_067EA,B20005I_068EA,B20005I_068MA,B20005I_069EA,B20005I_069MA,B20005I_070EA,B20005I_070MA,B20005I_071MA,B20005I_071EA,B20005I_072MA,B20005I_072EA,B20005I_073EA,B20005I_073MA,B20005I_074EA,B20005I_074MA,B20005I_075EA,B20005I_075MA,B20005I_076MA,B20005I_076EA,B20005I_077MA,B20005I_077EA,B20005I_078MA,B20005I_078EA,B20005I_079MA,B20005I_079EA,B20005I_080EA,B20005I_080MA,B20005I_081MA,B20005I_081EA,B20005I_082MA,B20005I_082EA,B20005I_083MA,B20005I_083EA,B20005I_084MA,B20005I_084EA,B20005I_085EA,B20005I_085MA,B20005I_086EA,B20005I_086MA,B20005I_087MA,B20005I_087EA,B20005I_088MA,B20005I_088EA,B20005I_089MA,B20005I_089EA,B20005I_090EA,B20005I_090MA,B20005I_091EA,B20005I_091MA,B20005I_092MA,B20005I_092EA,B20005I_093MA,B20005I_093EA,B20005I_094MA,B20005I_094EA,B20005I_095EA,B20005I_095MA,state
0400000US01,124219,2369,70202,2821,42621,3550,0,190,42621,3550,88,104,12,25,434,250,2348,1318,3250,1359,2007,950,5038,1374,1967,640,6425,1932,2799,1034,4694,1672,4012,1314,1484,538,1064,520,1131,564,1251,513,344,216,1083,600,849,466,2341,1146,27581,2881,10526,1813,17055,2432,2429,994,1985,678,2197,819,2928,952,1388,703,1065,775,1164,575,1356,749,412,375,312,238,1081,772,76,98,0,190,616,884,0,190,0,190,0,190,0,190,0,190,46,79,54017,3041,15938,2476,0,190,15938,2476,10,21,0,190,798,672,164,210,588,414,736,594,935,531,1882,897,1070,582,1250,735,2169,976,1478,892,827,492,787,464,832,464,453,385,938,959,533,361,203,234,285,358,38079,3268,23629,2752,14450,2422,3278,1236,2480,896,2133,1267,1555,863,1310,740,504,349,880,562,244,279,694,452,240,371,570,540,342,510,116,221,58,85,0,190,0,190,46,77,0,190,0,190,0,190,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,28192,568,13904,544,7941,835,0,149,7941,835,0,149,7,16,0,149,26,55,391,303,53,96,405,291,216,229,142,192,337,259,879,460,826,737,289,232,881,575,352,259,425,338,859,600,340,261,461,261,1052,469,5963,1014,1828,565,4135,928,544,350,550,343,261,214,210,153,135,152,125,135,499,508,10,21,223,264,238,285,40,54,336,415,188,201,26,43,11,22,0,149,223,200,295,341,160,256,61,131,14288,575,5820,893,0,149,5820,893,0,149,94,160,141,206,52,66,9,19,220,229,325,290,485,328,350,294,371,332,596,325,294,276,208,184,778,424,219,206,427,342,501,351,557,449,136,150,57,95,8468,985,3025,808,5443,1030,842,527,426,292,328,253,259,217,837,430,501,343,111,145,81,131,524,311,347,462,381,380,239,230,17,44,40,68,0,149,210,180,53,64,199,199,48,62,0,149,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1318817,2878,661235,1968,302010,8139,53,70,301957,8135,900,331,247,218,3813,1210,2942,1011,14689,3094,7744,1950,22152,3406,13548,2815,24280,3546,16990,2714,33346,4771,31410,3495,25948,3714,28934,4364,15559,3056,12788,2319,15702,3047,7837,1857,14549,2716,8579,1893,359225,8488,197169,6923,162056,8512,28767,3513,18916,3041,17490,2683,11356,1980,18594,2394,11976,2379,12838,2652,8317,1820,6438,1783,4763,1357,7171,1638,4644,1568,1157,508,3175,1191,1188,883,797,509,808,511,855,436,1805,1039,1001,702,657582,2612,202849,9412,0,229,202849,9412,453,353,59,69,4279,1372,3693,1236,11062,1918,8966,2142,13865,2262,11983,2370,20129,3397,13436,3005,22454,3152,25723,3875,16451,2784,13746,2923,6884,2061,6957,2149,8925,1822,4327,1505,5433,1845,4024,1660,454733,9313,302162,8735,152571,7689,26570,3145,18101,2629,23243,3445,18108,2295,19581,2324,9076,1743,11264,3003,4297,1551,4133,1447,2996,1333,4539,1201,3530,1066,2004,656,1186,668,756,429,1015,555,486,261,498,459,975,965,213,213,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,119487,1830,65703,1862,35565,2182,0,192,35565,2182,0,192,0,192,330,410,420,258,2111,996,1456,990,3897,1320,3677,1302,4995,1375,3680,1350,4063,1210,3062,1090,1886,970,1016,755,1451,678,501,332,761,596,662,528,294,269,1303,637,30138,2563,12436,2019,17702,2188,2641,935,1814,875,1945,746,1978,972,2967,903,2176,1020,418,391,1195,805,1075,705,221,208,498,473,101,134,180,202,253,398,6,13,74,120,0,192,0,192,0,192,160,192,53784,1443,16858,2384,0,192,16858,2384,293,388,0,192,543,452,715,496,1116,705,1214,620,1551,811,1045,651,1909,853,2301,1128,1238,572,2168,1211,379,364,817,671,620,396,184,228,133,140,193,190,90,96,349,260,36926,2546,21542,2157,15384,1901,3980,1468,1760,989,1472,850,1857,906,1270,618,1046,554,1332,794,743,559,988,672,59,134,439,350,111,153,120,96,207,244,0,192,0,192,0,192,0,192,0,192,0,192,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,10124063,7707,5098506,6156,2310286,19354,256,414,2310030,19258,3501,975,5099,1185,21476,2702,26387,2949,93958,6299,86948,5812,159186,7261,120484,6922,175670,9602,136240,7455,224741,8237,217664,8357,178543,7230,162945,7330,111495,5466,114225,6778,141528,6806,90971,5788,124913,7001,114056,6794,2788220,20468,1391768,17749,1396452,19107,178995,8090,138596,5996,154370,7766,123425,6420,183329,8886,84518,5502,107274,5504,62981,4467,73983,5713,45348,4069,69768,5174,47464,4680,28208,3484,27178,2841,14756,2334,13739,2254,12705,1686,10189,1869,10927,1977,8699,1638,5025557,5082,1413577,20856,0,208,1413577,20856,1748,666,5241,1421,15689,2335,18620,2119,65553,4459,66418,3970,106843,7146,84850,5670,109907,5839,86100,5895,146802,7315,141840,7211,108226,7012,92003,5737,64212,5200,65136,4709,80186,5313,49446,4306,65130,5029,39627,3365,3611980,21529,2204340,19192,1407640,19332,226299,9295,169512,6687,190257,8455,143908,6310,191575,8314,83411,5958,88020,5775,54624,3764,58769,4330,34374,3331,41834,3536,31450,2686,24076,2814,15446,2179,9998,1901,8249,1625,11833,1939,8211,1243,10269,1611,5525,1186,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,725276,2842,370842,2263,168914,4807,0,201,168914,4807,230,226,717,649,2949,1139,1382,808,4234,1152,4290,1261,5489,1390,6493,1312,10173,1628,8871,1771,16904,2508,23341,2955,12264,2096,13993,2056,8872,2098,12160,2020,11052,2072,8064,1891,9229,1564,8207,1636,201928,4865,91422,4179,110506,5254,15326,2280,13296,2177,13526,2208,7209,1448,12067,2501,4618,1168,9916,1797,4998,1427,5594,1416,3219,937,5409,1516,4860,1412,4273,1407,1663,782,911,476,1125,581,660,325,364,375,635,469,837,414,354434,2140,114511,5238,0,201,114511,5238,94,104,543,428,2151,1041,1709,790,3750,1182,4950,1337,7532,1933,5690,1412,8582,1659,8300,1888,14847,2066,15026,2471,9998,2099,8133,1724,4945,1200,5515,1360,4202,920,2443,943,3735,1034,2366,955,239923,5360,134557,5302,105366,5393,20350,2701,13422,2066,13402,2005,10279,2062,11290,1584,6504,1837,6054,1285,3977,1115,4532,1042,2701,1039,3428,1159,3612,1036,1925,733,610,376,310,300,958,801,209,208,519,404,273,205,1011,757,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,349548,1143,173360,897,76314,3900,0,198,76314,3900,86,156,232,210,222,190,365,356,3532,1190,1570,705,3759,1440,1854,872,4213,1242,2377,1025,10069,2699,8180,1515,5772,1340,7133,1656,4051,1213,4839,1460,4330,1088,2902,759,4954,1207,5874,1325,97046,3830,45390,3137,51656,3730,8626,1475,5126,1202,7454,1878,3857,1379,4540,1193,3217,1116,6388,1915,2168,811,1560,696,1366,735,1696,743,1818,897,661,376,832,452,121,116,572,407,732,447,480,477,316,293,126,148,176188,1088,54595,3706,0,198,54595,3706,0,198,386,366,206,171,446,378,2946,1096,844,687,2833,818,2041,673,5284,1292,3289,1111,4770,1141,6326,1317,4591,1286,3823,1033,2786,927,4411,1228,3470,1176,2262,685,2827,838,1054,474,121593,3979,67231,3338,54362,3408,9330,1624,7358,1423,4565,1133,4431,1066,6958,1692,2293,688,4813,1298,2260,834,3203,1092,1790,730,3018,815,1600,857,421,311,1004,622,183,162,165,147,261,208,174,171,345,230,190,217,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,46264,371,24264,375,14192,1679,0,200,14192,1679,0,200,0,200,271,353,0,200,247,433,167,216,0,200,210,272,636,487,283,341,1517,863,2459,1075,943,546,380,271,342,271,573,465,1022,509,430,296,1774,800,2938,1151,10072,1705,5166,1426,4906,1025,664,358,374,275,458,408,346,303,829,564,145,172,223,316,193,238,456,364,251,165,0,200,216,194,400,331,53,89,0,200,0,200,176,233,0,200,25,49,97,112,22000,167,8929,1240,0,200,8929,1240,101,164,0,200,0,200,0,200,59,103,0,200,806,562,55,87,552,328,605,382,907,521,371,272,801,477,664,416,49,83,176,219,1238,618,528,279,646,339,1371,538,13071,1269,6040,1115,7031,1433,1305,588,574,412,540,413,1022,751,424,274,197,191,1102,538,362,374,463,440,43,71,156,148,205,202,0,200,185,181,0,200,0,200,225,347,0,200,117,188,111,172,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3362438,4256,1651069,4191,764932,12566,0,238,764932,12566,1930,1077,613,407,6708,2198,9057,2282,32555,4525,25093,3665,56930,6095,42589,4877,63345,5848,42556,4527,76659,5839,77073,6641,49039,4455,49416,5061,35081,4321,41838,3949,46457,4885,19870,2831,33955,3875,54168,4569,886137,12724,500948,11873,385189,12980,50267,4583,42062,4244,49434,4670,34270,4292,52343,5077,24188,4160,29783,4254,13177,2961,17913,2787,8568,1840,15927,2853,11761,2494,8562,1953,5794,1640,4893,1400,4365,1418,3333,1121,3186,1481,2284,923,3079,986,1711369,3691,573550,12726,0,238,573550,12726,779,488,964,490,7209,1955,9403,2113,36895,5173,26191,3597,47241,4721,34603,3354,50142,4895,34336,4475,61511,5293,51621,5382,41839,3968,41652,4518,22299,2997,26373,3338,29676,3036,15435,2214,17411,2638,17970,2704,1137819,12787,738717,12362,399102,10710,57606,4752,44079,4141,54661,5318,39748,4279,57680,5263,31488,4022,26426,3586,13738,2276,14870,2550,7216,1955,15169,2657,9107,1770,5780,1778,8178,2034,2882,1015,3399,1150,2899,1131,1761,818,1365,584,1050,485,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
