GEO_ID,B20017H_001E,B20017H_001M,B20017H_002E,B20017H_002M,B20017H_003E,B20017H_003M,B20017H_004E,B20017H_004M,B20017H_005E,B20017H_005M,B20017H_006E,B20017H_006M,B20017H_007E,B20017H_007M,NAME,B20017H_001EA,B20017H_001MA,B20017H_002EA,B20017H_002MA,B20017H_003EA,B20017H_003MA,B20017H_004MA,B20017H_004EA,B20017H_005MA,B20017H_005EA,B20017H_006EA,B20017H_006MA,B20017H_007EA,B20017H_007MA,state
0400000US01,30209,340,36981,678,48692,1252,11016,389,22806,666,34846,797,9552,424,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,40661,807,50222,2439,60815,1610,22391,2206,30621,1025,43107,2837,12863,2472,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,32313,362,38750,1545,51649,660,11557,405,28285,914,40539,420,10726,385,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,26587,419,31705,547,40809,615,9711,723,22055,497,31859,573,9221,537,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,40757,216,49311,833,66699,548,14614,500,32611,473,51268,300,12675,340,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,34827,663,41742,429,55228,988,11935,313,27357,590,42401,666,10825,302,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,41334,374,50580,484,66306,935,12460,827,32865,962,51536,626,12253,363,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,36796,682,42491,1849,51890,852,10635,962,30185,1344,42950,1340,10790,625,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,63322,2630,70984,2410,91079,7300,20407,4045,56242,3454,70384,3016,11060,1731,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,30830,201,35437,417,47777,941,11156,239,26531,320,37441,441,10913,227,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,32065,290,39474,999,51022,398,10695,397,26227,605,38746,837,9697,333,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,36232,1212,40828,1432,50952,901,16744,1982,30152,2915,46742,2253,12269,1905,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,24511,598,31439,753,44958,1862,10215,668,18937,866,31817,643,8373,583,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,34873,362,42421,410,56867,547,10975,225,26925,296,41404,327,10676,161,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,29393,369,35584,349,46639,382,9979,373,23140,411,34833,463,9596,272,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,29843,479,35523,480,45184,533,8824,352,23940,478,34519,649,9102,388,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,30234,315,36605,491,46678,637,9795,541,23791,552,35265,495,9222,395,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,26680,316,31832,368,42424,726,10468,336,22035,358,33233,798,9283,264,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,32307,361,41464,537,51949,528,12075,502,24736,629,35601,564,9410,497,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26895,505,31788,614,44270,1205,10367,418,23134,766,34847,983,10183,393,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,43400,866,51677,469,66557,1086,12065,510,35355,651,51290,547,11790,348,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,39489,717,47036,547,63100,1403,11676,360,31695,321,48724,837,12249,269,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,27824,381,35108,424,51048,287,10142,226,21951,228,37876,568,9836,201,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,33176,434,40286,274,51687,285,10894,246,27525,462,41139,265,11021,207,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,30130,602,35855,730,45699,1036,9969,705,23468,844,32439,1033,8298,593,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,28128,467,34168,673,45109,703,10603,291,22754,460,34616,630,8861,265,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,24525,686,30407,959,42380,1399,10485,682,20310,758,31548,837,9901,580,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,29603,596,35992,481,45207,1037,9151,633,22851,650,34655,912,8473,476,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,33560,1177,38704,2539,51069,873,13358,1412,30059,1266,41175,811,11506,620,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,33719,820,41182,745,53585,2161,10211,723,27634,1027,41078,917,11479,442,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,44979,606,54403,916,71170,549,13546,798,35153,556,51942,455,12598,432,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,31611,822,37700,2613,52325,1516,11489,752,26838,1225,41757,1123,10108,713,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,37422,296,45193,389,59372,1071,12117,203,31067,240,46371,434,11436,160,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,30718,261,36080,434,47343,618,10103,358,25534,404,36576,436,9897,327,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,30211,476,36695,696,45615,1059,10758,607,23106,819,33002,1171,9517,761,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,29807,283,35874,265,47563,636,9863,239,23669,314,36567,315,9538,223,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,28999,544,35473,575,45256,803,10383,467,22593,450,32580,630,8581,391,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,27672,604,34330,1059,49151,851,11045,378,22284,487,37353,878,10236,342,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,31112,156,37936,537,50167,229,10493,191,24976,253,37861,529,9233,183,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
