GEO_ID,B08524_001E,B08524_001M,B08524_002E,B08524_002M,B08524_003E,B08524_003M,B08524_004E,B08524_004M,B08524_005E,B08524_005M,B08524_006E,B08524_006M,B08524_007E,B08524_007M,B08524_008E,B08524_008M,B08524_009E,B08524_009M,B08524_010E,B08524_010M,B08524_011E,B08524_011M,B08524_012E,B08524_012M,B08524_013E,B08524_013M,B08524_014E,B08524_014M,B08524_015E,B08524_015M,B08524_016E,B08524_016M,B08524_017E,B08524_017M,B08524_018E,B08524_018M,B08524_019E,B08524_019M,B08524_020E,B08524_020M,B08524_021E,B08524_021M,B08524_022E,B08524_022M,B08524_023E,B08524_023M,B08524_024E,B08524_024M,B08524_025E,B08524_025M,B08524_026E,B08524_026M,B08524_027E,B08524_027M,B08524_028E,B08524_028M,B08524_029E,B08524_029M,B08524_030E,B08524_030M,B08524_031E,B08524_031M,B08524_032E,B08524_032M,B08524_033E,B08524_033M,B08524_034E,B08524_034M,B08524_035E,B08524_035M,B08524_036E,B08524_036M,B08524_037E,B08524_037M,B08524_038E,B08524_038M,B08524_039E,B08524_039M,B08524_040E,B08524_040M,B08524_041E,B08524_041M,B08524_042E,B08524_042M,B08524_043E,B08524_043M,B08524_044E,B08524_044M,B08524_045E,B08524_045M,B08524_046E,B08524_046M,B08524_047E,B08524_047M,B08524_048E,B08524_048M,B08524_049E,B08524_049M,NAME,B08524_001MA,B08524_001EA,B08524_002EA,B08524_002MA,B08524_003MA,B08524_003EA,B08524_004EA,B08524_004MA,B08524_005EA,B08524_005MA,B08524_006EA,B08524_006MA,B08524_007EA,B08524_007MA,B08524_008EA,B08524_008MA,B08524_009EA,B08524_009MA,B08524_010MA,B08524_010EA,B08524_011EA,B08524_011MA,B08524_012MA,B08524_012EA,B08524_013EA,B08524_013MA,B08524_014MA,B08524_014EA,B08524_015MA,B08524_015EA,B08524_016EA,B08524_016MA,B08524_017EA,B08524_017MA,B08524_018EA,B08524_018MA,B08524_019MA,B08524_019EA,B08524_020MA,B08524_020EA,B08524_021MA,B08524_021EA,B08524_022EA,B08524_022MA,B08524_023MA,B08524_023EA,B08524_024EA,B08524_024MA,B08524_025MA,B08524_025EA,B08524_026EA,B08524_026MA,B08524_027EA,B08524_027MA,B08524_028EA,B08524_028MA,B08524_029MA,B08524_029EA,B08524_030MA,B08524_030EA,B08524_031EA,B08524_031MA,B08524_032EA,B08524_032MA,B08524_033EA,B08524_033MA,B08524_034MA,B08524_034EA,B08524_035EA,B08524_035MA,B08524_036MA,B08524_036EA,B08524_037EA,B08524_037MA,B08524_038MA,B08524_038EA,B08524_039EA,B08524_039MA,B08524_040EA,B08524_040MA,B08524_041EA,B08524_041MA,B08524_042EA,B08524_042MA,B08524_043EA,B08524_043MA,B08524_044EA,B08524_044MA,B08524_045MA,B08524_045EA,B08524_046EA,B08524_046MA,B08524_047MA,B08524_047EA,B08524_048EA,B08524_048MA,B08524_049EA,B08524_049MA,state
0400000US13,4154601,29139,1452111,19690,704861,16928,1038791,19566,382277,11617,543775,14658,32786,3210,3300185,26976,1188861,18461,526482,13287,858454,17593,275944,10177,430309,12024,20135,2950,437135,15761,112885,7790,93505,7177,85609,6404,74205,6324,68808,5943,2123,784,88499,6246,21445,2660,28006,3791,18282,2799,7590,2622,12768,2566,408,243,67660,5970,18238,2825,21990,2948,12080,1750,5927,1471,7391,1921,2034,576,67482,6786,15224,2395,15718,3545,10917,2310,10100,2529,14913,2517,610,458,193640,9587,95458,6385,19160,2829,53449,4438,8511,1956,9586,1757,7476,1161,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650007,8074,215028,6828,143917,5870,152820,5870,64111,3725,55240,4273,18891,2167,436367,7614,147045,5628,89678,4669,101038,4981,47029,3388,40164,3552,11413,1967,92382,4785,30457,2842,21761,2617,22229,2329,9487,1638,6423,1279,2025,950,38441,3611,8244,1449,13899,2249,10973,1671,1021,412,4129,1238,175,212,32186,3522,8455,1793,9360,1993,7846,1445,1630,641,2032,695,2863,981,21039,2729,6641,1289,5017,1389,4657,1126,2482,960,1362,654,880,472,29592,2924,14186,1880,4202,1055,6077,1313,2462,871,1130,573,1535,560,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,650977,9066,221117,8307,114710,4993,162586,5754,74466,4463,77030,5094,1068,518,506000,9777,169240,7435,85947,4560,131358,5310,55312,4338,63250,4678,893,478,61989,4825,18731,2064,11955,1850,12786,2520,11500,1798,6918,1178,99,128,4809,1034,1698,676,1541,671,746,438,247,234,577,348,0,193,22923,2898,9343,2032,4260,957,5312,1100,2495,939,1468,564,45,3,13785,2281,3816,972,3314,1219,2396,847,1403,540,2833,1294,23,39,41471,4792,18289,2762,7693,2185,9988,2341,3509,1146,1984,786,8,14,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5812277,24156,2094395,19143,1001645,17493,1460338,17769,433530,11652,809203,14583,13166,1492,4263484,24963,1520613,16670,685289,13251,1089613,16869,339758,9640,624904,13525,3307,1006,508876,13404,137882,6203,98488,7011,111417,5088,54248,4479,106382,5818,459,334,523276,14182,232979,9495,106532,6399,132849,6593,13446,2108,37470,4005,0,193,181459,7544,58487,4128,49498,3993,48009,4134,6225,1265,14101,2077,5139,1479,96832,6114,32797,3418,20281,2461,19323,2311,6666,1236,17449,2400,316,320,238350,9003,111637,5217,41557,3621,59127,4505,13187,2124,8897,1278,3945,1099,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2836280,19856,900490,15905,492293,10165,674958,11059,244400,7469,522254,12528,1885,704,2368404,19385,767714,13676,391642,9747,580701,10480,194697,5928,432658,11394,992,444,251209,9835,57554,4019,49555,4038,46706,3263,34763,3771,62133,4665,498,410,26293,2923,6588,1314,9476,1839,5669,1377,1136,585,3424,793,0,193,59562,3972,17746,1949,17725,1940,14111,1926,4466,1452,5346,1103,168,58,40018,3327,9406,1751,9070,1526,5996,1204,3607,798,11712,1792,227,259,90794,5194,41482,3674,14825,1811,21775,2747,5731,1345,6981,1521,0,193,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1516771,10252,506344,9061,258911,6890,364148,8649,146439,5292,240469,6796,460,255,1219223,10778,408240,8281,198670,6551,304221,8184,114611,4629,193040,6018,441,256,136708,5496,37049,3235,25176,2647,27335,2180,18604,1751,28544,2246,0,193,16591,2472,6361,1485,3768,1036,3282,864,455,337,2725,785,0,193,53156,3630,16271,1813,12952,1755,13068,1922,4127,829,6737,1184,1,2,21321,2180,5728,1259,4851,1071,2960,702,2278,718,5504,898,0,193,69772,3681,32695,2690,13494,1593,13282,1576,6364,1292,3919,921,18,34,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388460,12936,488081,11462,235877,7161,327003,9715,143291,5673,186076,7372,8132,1440,1134036,14005,403188,10211,187471,6312,275132,9723,114948,4936,147422,6020,5875,1314,140663,6612,40463,3557,24262,2711,28460,2801,20286,2625,26685,2751,507,331,4762,1443,1439,1138,1226,480,919,489,78,61,1100,459,0,193,32160,2765,10590,1463,9207,1595,5878,978,2622,793,3819,889,44,56,17408,2487,4153,981,3658,1015,3119,1051,1758,574,4455,1290,265,213,59431,3662,28248,2720,10053,1262,13495,1910,3599,839,2595,826,1441,547,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834339,14693,598544,10414,312435,8365,438195,9815,175690,5980,297339,8865,12136,1821,1528184,14492,509228,9955,249367,8314,375095,9289,138045,5775,246702,7105,9747,1686,171533,8430,45137,3481,30552,3678,32472,2947,29437,2984,33096,3395,839,312,20543,3065,3134,957,7600,1655,4475,1081,947,643,4387,1384,0,193,37928,3667,10639,1914,12126,2273,8481,1364,2438,725,4058,1047,186,170,23419,3077,6026,1424,5383,1452,3397,1061,2098,680,6252,1185,263,290,52732,4271,24380,2994,7407,1264,14275,2109,2725,705,2844,823,1101,406,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1954590,17940,605239,11806,380301,10922,481023,10783,243461,8591,237950,9550,6616,1229,1602237,18194,516164,10715,292119,9823,404986,10597,188979,7856,194998,8955,4991,993,200680,8528,51675,4427,43997,4091,42329,4205,36018,3439,25678,2643,983,664,26140,2875,3250,1010,9589,1579,6987,1334,2384,916,3879,984,51,70,41683,3772,10149,1620,15635,2453,8746,1581,3125,944,3615,971,413,277,41855,3545,6673,1312,12934,2121,6416,1458,9341,2052,6457,1495,34,55,41995,3794,17328,2193,6027,1089,11559,1949,3614,1100,3323,1120,144,171,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,613827,6974,213369,4824,114382,4603,151635,5379,67461,3688,66315,3546,665,332,484129,7157,172490,4231,86877,3655,121082,4559,49852,3316,53294,2977,534,332,59979,3880,17190,1760,11800,1531,12987,1783,10587,1489,7415,1320,0,193,2836,628,932,371,410,219,802,374,433,319,259,156,0,193,23695,2137,5791,957,7199,1350,7237,1275,2169,729,1168,391,131,193,8833,1279,1894,523,2173,701,1788,618,993,437,1985,873,0,193,34355,2580,15072,1487,5923,1038,7739,1370,3427,970,2194,673,0,193,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2578497,21068,1085638,14694,448493,12668,609182,13852,218369,7057,205326,7217,11489,1400,1963215,18890,859965,15171,308686,10029,468239,11161,163642,6046,156591,7060,6092,1248,263494,11708,91142,6280,54251,5481,54728,4504,37204,4163,25698,2737,471,282,142735,8174,41281,3670,42027,4071,40735,4294,7563,1701,11023,2635,106,155,64222,4935,21264,2627,18292,2664,16884,2121,2999,959,3431,1100,1352,595,28307,2628,8932,1520,6182,1252,5578,1050,3133,1080,4437,1338,45,73,116524,5620,63054,3634,19055,2173,23018,2547,3828,1086,4146,1152,3423,742,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3276451,15331,1420796,16169,557074,11078,769057,13301,230809,8947,295453,7217,3262,1189,2372110,18115,1023915,15530,382933,9996,564722,11711,178481,7555,219724,7360,2335,994,268484,10276,84509,5173,59156,4526,58292,4708,27386,2960,39062,3496,79,95,293289,10317,147346,6436,55254,4334,63798,3972,10460,1897,16085,2380,346,458,147567,6337,62522,4072,31069,3465,38775,3093,5100,1230,9930,1836,171,212,50569,4692,20985,2131,10218,2208,10417,1921,2825,950,6093,1515,31,51,144432,6149,81519,4749,18444,2291,33053,2681,6557,1508,4559,964,300,108,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
