GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001MA,C16004_001EA,C16004_002MA,C16004_002EA,C16004_003MA,C16004_003EA,C16004_004EA,C16004_004MA,C16004_005EA,C16004_005MA,C16004_006EA,C16004_006MA,C16004_007MA,C16004_007EA,C16004_008MA,C16004_008EA,C16004_009EA,C16004_009MA,C16004_010EA,C16004_010MA,C16004_011EA,C16004_011MA,C16004_012MA,C16004_012EA,C16004_013MA,C16004_013EA,C16004_014MA,C16004_014EA,C16004_015EA,C16004_015MA,C16004_016EA,C16004_016MA,C16004_017EA,C16004_017MA,C16004_018MA,C16004_018EA,C16004_019MA,C16004_019EA,C16004_020EA,C16004_020MA,C16004_021EA,C16004_021MA,C16004_022EA,C16004_022MA,C16004_023MA,C16004_023EA,C16004_024MA,C16004_024EA,C16004_025EA,C16004_025MA,C16004_026EA,C16004_026MA,C16004_027EA,C16004_027MA,C16004_028EA,C16004_028MA,C16004_029MA,C16004_029EA,C16004_030EA,C16004_030MA,C16004_031EA,C16004_031MA,C16004_032EA,C16004_032MA,C16004_033EA,C16004_033MA,C16004_034MA,C16004_034EA,C16004_035MA,C16004_035EA,C16004_036MA,C16004_036EA,C16004_037EA,C16004_037MA,C16004_038EA,C16004_038MA,C16004_039MA,C16004_039EA,C16004_040MA,C16004_040EA,C16004_041MA,C16004_041EA,C16004_042EA,C16004_042MA,C16004_043EA,C16004_043MA,state
0400000US24,5465168,1520,983511,1683,819696,7089,83161,4513,69016,4774,14145,2948,39906,5041,34198,4694,5708,1504,29214,3064,22822,2934,6392,1508,11534,2157,10174,2083,1360,719,3749898,2061,3080114,12952,277419,8134,136780,7281,140639,6116,170911,10221,125886,7227,45025,4979,142629,5764,77813,5621,64816,4602,78825,7382,60980,5983,17845,2980,731759,1815,651248,3864,18109,1540,7428,1168,10681,1373,34424,3336,19226,2538,15198,2252,23257,1729,6898,1087,16359,1657,4721,1232,3447,1040,1274,636,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6224979,1031,1042550,1220,821206,8114,102154,5229,83185,4877,18969,2717,74036,5673,65472,5515,8564,1986,33614,2786,23924,2810,9690,1872,11540,2777,9293,2270,2247,1128,4260520,1710,3268742,14074,367828,6037,189530,6825,178298,7083,384322,12727,253322,9635,131000,7845,185953,6359,92706,5240,93247,5060,53675,5643,38334,4293,15341,2742,921909,1675,764582,6275,27818,1438,6896,1302,20922,1161,101358,5665,48891,3748,52467,3925,22593,1301,3055,704,19538,1255,5558,1564,2599,843,2959,1199,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9292794,2286,1709692,2513,1546863,7060,64725,4443,50946,3903,13779,1806,42561,4514,34844,3955,7717,1159,20841,2596,16192,2445,4649,1114,34702,4352,27352,3689,7350,1803,6195232,2516,5610075,13123,184283,5220,110960,5289,73323,4242,184334,8886,130248,6900,54086,4775,101836,4822,57964,3804,43872,3565,114704,8234,66287,5076,48417,4862,1387870,1688,1288601,4565,15957,1297,10404,1106,5553,1123,55000,3565,32717,2322,22283,2390,11977,1084,4995,831,6982,894,16335,2197,6121,1005,10214,1749,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4992262,2268,925062,2785,800640,6851,54025,3950,42694,3537,11331,1945,16382,2000,12677,1621,3705,1019,34185,2307,22818,2332,11367,1897,19830,4077,15473,3133,4357,1637,3366117,2967,2990679,7630,136300,4340,66021,3574,70279,4109,72493,4718,55998,3908,16495,2245,107301,3546,56748,3149,50553,3047,59344,4312,32228,3089,27116,3665,701083,1328,660320,2796,5560,763,3361,655,2199,492,19574,1880,13990,1434,5584,1178,8539,952,2129,671,6410,943,7090,1219,3600,836,3490,937,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2773115,2308,546544,2449,526353,3182,12745,1915,8668,1557,4077,1114,1754,760,1630,714,124,148,4636,1263,3020,1209,1616,792,1056,511,800,504,256,202,1839548,2483,1760553,4617,47389,3272,20919,2796,26470,3155,10859,1949,8091,1491,2768,941,14331,2009,7146,1508,7185,1714,6416,1941,4350,1207,2066,1187,387023,1657,381023,1933,2136,844,1453,703,683,482,2199,755,1714,673,485,347,1210,593,495,449,715,391,455,295,257,241,198,211,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5629071,2603,1032078,4003,956823,5695,38208,3037,30793,2853,7415,1280,22339,3283,15553,2793,6786,1813,10205,1788,7595,1556,2610,994,4503,1431,3744,1393,759,395,3742389,3925,3484212,10192,106815,4669,61610,4243,45205,3675,76768,6739,48910,4501,27858,3767,51566,3674,28459,3170,23107,2440,23028,4116,13456,2753,9572,2271,854604,2799,825826,3307,7200,1441,3864,922,3336,1195,14347,1925,7812,1342,6535,1551,5604,939,1892,730,3712,775,1627,719,865,598,762,383,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,937750,1344,162622,1523,154783,2224,3887,1426,3647,1408,240,191,1990,723,1561,653,429,263,393,251,39,50,354,250,1569,623,1409,610,160,168,624152,1625,593653,3086,9859,1779,8079,1523,1780,614,8128,1484,6830,1441,1298,517,3132,1204,1584,825,1548,705,9380,2030,9001,2040,379,288,150976,950,145654,1110,1516,547,1136,475,380,260,2330,583,1890,484,440,307,228,238,148,214,80,102,1248,341,1212,350,36,61,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711659,1722,329644,1752,288723,3457,30778,3132,23306,2946,7472,1382,3673,1243,2406,735,1267,1135,4036,880,2190,722,1846,784,2434,1143,1618,909,816,707,1132218,1542,1008461,5179,81824,4018,35113,2998,46711,3519,15679,2236,11699,1714,3980,1264,18613,1838,7813,1433,10800,1788,7641,1627,4046,1075,3595,1411,249797,1159,238467,1402,3742,872,1585,692,2157,646,5693,1017,4613,892,1080,466,1292,488,281,236,1011,437,603,370,490,371,113,133,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2538136,1069,477917,1196,314870,7065,137706,5319,109665,5913,28041,3528,7018,2027,6082,1875,936,592,15066,3148,11509,2710,3557,1706,3257,1649,2872,1594,385,407,1720579,1662,1185392,11867,366515,8749,181062,9507,185453,9131,47303,6976,33491,5196,13812,3547,105235,6253,57671,5237,47564,5450,16134,3066,9562,2313,6572,2025,339640,1432,283343,4158,25170,2746,8199,1536,16971,2610,10341,1972,6822,1643,3519,1093,18544,1756,8000,1920,10544,1941,2242,942,1055,655,1187,662,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1250588,1078,212063,1187,198006,1916,5721,1177,4645,1167,1076,526,4157,1001,3564,881,593,346,2081,696,1770,685,311,185,2098,1128,1558,1082,540,472,853935,1275,784660,4621,19383,2051,12928,1924,6455,1248,32355,3694,23631,2854,8724,1710,12398,1679,7338,1599,5060,1366,5139,1593,3447,1385,1692,798,184590,931,170443,1173,1429,400,654,286,775,305,11392,1054,8477,996,2915,776,831,439,442,364,389,286,495,297,242,186,253,313,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8285611,1107,1506881,1301,1085217,10236,249357,6911,198138,6874,51219,4008,91354,6342,80947,5920,10407,1724,62138,4301,51730,4230,10408,1965,18815,2929,15896,2723,2919,1003,5571952,1548,3740832,17807,943246,9884,457445,12234,485801,12477,507797,16358,324666,12387,183131,9300,296935,10041,167477,7999,129458,7010,83142,6937,57792,5343,25350,3523,1206778,1284,938801,6812,95669,2009,21230,2284,74439,2353,121160,5982,52921,3448,68239,4986,39774,2371,13344,2069,26430,2534,11374,1785,5863,1098,5511,1417,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1937824,1795,373353,1849,253583,6471,98527,5396,80949,5294,17578,3419,3276,971,2986,933,290,258,1889,817,1809,823,80,112,16078,2207,14534,2114,1544,723,1281414,2252,797676,8969,377744,8109,258583,8246,119161,6981,18855,2930,14576,2688,4279,1226,11486,1416,5999,1145,5487,1076,75653,3496,65010,3550,10643,1452,283057,1511,178968,2725,84693,2076,56695,2707,27998,2233,5108,1092,4166,1043,942,438,1942,669,962,552,980,404,12346,687,6430,782,5916,804,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18307740,1992,3122165,2797,2220868,15458,483060,11128,378300,11231,104760,6171,254651,9672,194585,8589,60066,4297,106120,5182,70091,4845,36029,3080,57466,6570,44701,6128,12765,2453,12520655,3351,8584372,25205,1966556,13145,1006687,17099,959869,15739,1115830,19844,712019,17697,403811,12234,651028,11802,279780,8841,371248,10107,202869,13383,133662,9907,69207,6957,2664920,2395,1995508,9500,249123,3788,69323,4290,179800,4587,291983,8909,122253,6017,169730,6478,103138,3275,19722,2472,83416,3024,25168,2778,12415,1787,12753,2099,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9029678,4982,1662419,5380,1436871,9071,173932,6138,131407,6893,42525,4723,20893,3071,17720,2826,3173,1224,21579,3038,15732,2790,5847,1751,9144,3328,8283,3176,861,596,6091303,5054,5394154,11389,466623,9224,193280,9235,273343,9584,102611,7180,77485,5961,25126,3624,91350,4969,51318,4497,40032,4062,36565,5188,27573,4343,8992,2233,1275956,3357,1232331,3973,14748,1710,5785,1166,8963,1536,19658,2715,12584,2243,7074,1698,7315,1496,1589,687,5726,1412,1904,710,1353,633,551,324,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,637666,1234,105012,1165,99916,1266,1502,480,1266,491,236,198,1506,561,1338,547,168,174,561,406,396,365,165,194,1527,733,437,307,1090,725,434198,1141,412681,1931,7551,1275,5894,1270,1657,725,6727,1112,5588,969,1139,468,3495,760,1209,380,2286,693,3744,1085,2652,1049,1092,445,98456,474,92689,859,367,253,342,238,25,58,4747,744,3649,659,1098,369,121,135,19,34,102,126,532,196,390,156,142,142,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10836508,2683,1983929,3038,1840117,7556,56394,3625,42517,3455,13877,2236,52168,4565,36361,3619,15807,2611,18274,2290,12458,2024,5816,1877,16976,2989,14342,2787,2634,1138,7204745,3014,6710210,11239,169385,5346,101004,4660,68381,3486,176964,8700,129984,6215,46980,4475,89267,4954,48600,4071,40667,3137,58919,5875,35743,4074,23176,3797,1647834,2434,1564385,4299,14324,1536,8435,1187,5889,1126,50538,3710,29852,2752,20686,2577,11133,1127,4986,945,6147,1077,7454,1512,4221,974,3233,1057,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3527312,2274,671437,2324,598178,4237,57395,3823,46328,3868,11067,1927,4839,1339,4103,1305,736,368,8071,1215,5787,1280,2284,761,2954,721,2601,712,353,245,2338485,2058,2104104,6640,156510,5009,72963,4648,83547,4867,22545,2248,18289,1971,4256,898,37149,2326,17686,2188,19463,1859,18177,2747,13549,2066,4628,1775,517390,1689,496013,1771,8829,986,4329,830,4500,780,4688,891,3887,886,801,380,4989,754,1531,446,3458,685,2871,649,2321,606,550,211,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3633190,2343,623351,2404,492490,5909,92729,4700,72690,4322,20039,2759,17510,2661,13488,2387,4022,1377,14391,1946,11016,1726,3375,1126,6231,1774,4493,1232,1738,1057,2456718,2912,2084171,10122,218167,7613,99734,5783,118433,7061,59274,5230,42961,4418,16313,2824,78758,4439,40385,3979,38373,3859,16348,3755,8299,1912,8049,2838,553121,2055,516073,2816,12825,1569,7388,1429,5437,977,13794,1856,9019,1509,4775,1108,8817,1261,1813,640,7004,1234,1612,650,1248,626,364,238,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12021912,2000,2039940,2160,1807898,9402,115099,5632,92757,5143,22342,2998,73269,6576,55001,5153,18268,3245,34033,3021,24680,2484,9353,1749,9641,2134,7470,1917,2171,892,7999554,3210,7132152,14250,374333,6498,220174,7241,154159,7360,276597,10441,195047,7647,81550,6100,172293,6553,81495,4399,90798,5278,44179,4100,29496,3510,14683,2392,1982418,2643,1844148,5577,28624,1574,10960,1513,17664,1260,82619,4757,48740,3571,33879,3278,20040,1542,5048,1254,14992,1255,6987,1610,4377,1309,2610,714,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995856,641,163628,745,126318,3095,25633,2298,22288,2394,3345,952,7297,1939,5372,1495,1925,900,3161,824,1923,875,1238,669,1219,660,1092,629,127,142,678551,840,531662,5487,75561,3071,35171,3296,40390,2928,46581,4213,32374,2955,14207,2439,18364,1465,9080,1624,9284,1677,6383,2066,5145,1861,1238,673,153677,622,126726,2051,5605,410,880,443,4725,494,19349,1990,10217,1334,9132,1494,1672,558,393,294,1279,477,325,217,122,130,203,177,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4376509,2412,779292,2976,723934,5333,42621,3926,36406,3832,6215,1563,7334,2605,5961,1956,1373,1039,4909,1251,3871,1345,1038,597,494,353,429,326,65,111,2942330,3157,2730012,7914,137865,6285,58676,4971,79189,5675,38578,4922,30538,4276,8040,1924,30253,2883,15359,2289,14894,2368,5622,1709,4048,1373,1574,802,654887,2239,633559,2783,6908,1867,4095,1413,2813,1157,10394,2029,7837,1775,2557,1152,3520,920,1834,851,1686,608,506,324,335,247,171,206,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,765534,769,143301,920,132901,1860,4169,887,3773,836,396,255,2184,933,1315,625,869,555,1107,502,602,417,505,367,2940,1008,2041,804,899,629,502208,1166,468591,2407,12849,1316,5734,1249,7115,1087,7035,1586,5235,1279,1800,834,4288,906,2516,931,1772,675,9445,1470,7484,1359,1961,734,120025,917,113707,1246,581,253,399,267,182,175,3574,812,2573,685,1001,434,376,263,88,101,288,246,1787,444,1541,360,246,260,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6003565,3559,1090666,4204,999010,6597,62612,4613,50365,5268,12247,2597,13782,2373,10723,1976,3059,1102,9581,1812,7848,1687,1733,696,5681,2056,4834,1951,847,683,4033866,4150,3731258,9233,177374,6396,79739,6430,97635,5355,58049,5714,43078,4259,14971,2597,45209,3207,22782,2656,22427,2986,21976,4020,10040,2198,11936,3847,879033,2575,858628,2633,6462,1596,2563,1019,3899,1397,8470,1520,5322,1223,3148,1137,4788,1139,2202,938,2586,768,685,429,302,216,383,323,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23721334,5089,5004335,5551,3219895,22225,1597322,19954,1153600,20761,443722,15999,66266,6971,55942,6405,10324,2188,93343,6595,72042,5968,21301,2743,27509,4828,22032,4337,5477,1684,16009174,5588,10236495,26733,4853030,26327,2623275,29641,2229755,28402,352799,14144,259758,10701,93041,8935,448088,12708,231460,9039,216628,9445,118762,9229,84181,8216,34581,4381,2707825,5010,2043742,7290,538345,4845,218395,7635,319950,6367,63043,4857,39558,3841,23485,2794,55563,3221,14894,2611,40669,3117,7132,1734,3711,1248,3421,1119,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2554924,1828,618781,2180,527880,5658,70309,4719,58867,4776,11442,2699,7456,1661,6005,1602,1451,635,8654,1971,7003,1703,1651,605,4482,1483,3504,1229,978,658,1677819,1903,1409994,8552,178477,6741,95747,5622,82730,5527,35711,3992,28240,4056,7471,1541,40330,2683,23272,2583,17058,2044,13307,2067,10129,1486,3178,1299,258324,1461,236668,2075,9489,1173,4643,1094,4846,862,7286,1145,5088,1046,2198,722,3657,890,1411,601,2246,665,1224,250,1008,227,216,122,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595658,692,95148,1085,90701,1451,1231,506,1166,495,65,72,2630,782,2110,735,520,330,484,260,383,195,101,127,102,118,52,88,50,83,406869,867,387077,2444,4540,901,3290,682,1250,522,11249,1734,8754,1345,2495,901,3139,833,824,346,2315,839,864,484,636,376,228,209,93641,480,88478,725,284,140,202,112,82,79,4308,701,3439,693,869,395,378,176,17,30,361,176,193,155,111,89,82,137,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7588188,3722,1344677,4076,1137518,9049,115707,5048,93603,4829,22104,2744,37651,4290,32857,4233,4794,1347,36768,3990,30262,3655,6506,1418,17033,3853,13785,3452,3248,1380,5233176,4031,4389172,14794,375059,8038,190779,7607,184280,8129,200950,10094,146452,7857,54498,5358,197146,7651,115523,6587,81623,5214,70849,6653,48653,5602,22196,3726,1010335,3474,929188,4460,20281,1887,9810,1471,10471,1452,28771,2997,18585,2408,10186,1805,27134,1801,7359,1526,19775,2097,4961,1564,3530,1557,1431,695,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6390691,1457,1140895,2337,893133,9460,138228,6211,102507,6312,35721,4405,43407,5000,34385,4316,9022,1833,51947,3693,37448,3234,14499,2484,14180,3090,8453,2228,5727,2385,4388553,3765,3549446,14476,359324,7961,171011,7446,188313,7926,166666,9011,118172,7858,48494,4155,266346,6945,139584,6088,126762,5757,46771,4075,25960,3340,20811,2861,861243,3003,761569,4571,20199,2087,10211,1869,9988,1517,34802,3557,17080,2088,17722,2582,41876,2213,11796,2008,30080,2142,2797,735,1418,489,1379,555,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1751216,1930,282683,1786,275816,2098,3667,1036,2460,832,1207,534,1948,600,1502,510,446,325,967,592,640,468,327,380,285,389,78,106,207,345,1167216,2305,1138812,2781,11543,1604,6976,1477,4567,987,10161,1933,7167,1628,2994,982,4595,1162,2568,934,2027,718,2105,884,1517,763,588,380,301317,1522,296278,1755,789,360,496,242,293,246,3214,1076,2280,815,934,633,839,357,327,293,512,235,197,177,50,63,147,162,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
