GEO_ID,B22002_001E,B22002_001M,B22002_002E,B22002_002M,B22002_003E,B22002_003M,B22002_004E,B22002_004M,B22002_005E,B22002_005M,B22002_006E,B22002_006M,B22002_007E,B22002_007M,B22002_008E,B22002_008M,B22002_009E,B22002_009M,B22002_010E,B22002_010M,B22002_011E,B22002_011M,B22002_012E,B22002_012M,B22002_013E,B22002_013M,B22002_014E,B22002_014M,B22002_015E,B22002_015M,B22002_016E,B22002_016M,B22002_017E,B22002_017M,B22002_018E,B22002_018M,B22002_019E,B22002_019M,B22002_020E,B22002_020M,B22002_021E,B22002_021M,B22002_022E,B22002_022M,B22002_023E,B22002_023M,B22002_024E,B22002_024M,B22002_025E,B22002_025M,B22002_026E,B22002_026M,B22002_027E,B22002_027M,NAME,B22002_001EA,B22002_001MA,B22002_002EA,B22002_002MA,B22002_003MA,B22002_003EA,B22002_004EA,B22002_004MA,B22002_005MA,B22002_005EA,B22002_006EA,B22002_006MA,B22002_007EA,B22002_007MA,B22002_008MA,B22002_008EA,B22002_009EA,B22002_009MA,B22002_010MA,B22002_010EA,B22002_011EA,B22002_011MA,B22002_012EA,B22002_012MA,B22002_013EA,B22002_013MA,B22002_014EA,B22002_014MA,B22002_015MA,B22002_015EA,B22002_016MA,B22002_016EA,B22002_017EA,B22002_017MA,B22002_018EA,B22002_018MA,B22002_019MA,B22002_019EA,B22002_020EA,B22002_020MA,B22002_021MA,B22002_021EA,B22002_022EA,B22002_022MA,B22002_023EA,B22002_023MA,B22002_024MA,B22002_024EA,B22002_025EA,B22002_025MA,B22002_026EA,B22002_026MA,B22002_027EA,B22002_027MA,state
0400000US13,3494542,15336,528925,11735,309917,9230,102316,6946,203732,7701,29659,3823,174073,6878,3869,1323,219008,8156,38721,2975,54295,4252,11459,2053,42836,3553,125992,6480,2965617,15052,941527,13961,674897,12482,260532,10047,64079,5210,196453,8578,6098,1753,2024090,18555,851764,14578,189751,8439,59755,4694,129996,6779,982575,17292,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,48347,3770,25896,2662,11410,1667,13960,1997,2872,957,11088,1868,526,415,22451,2551,5289,1354,4139,932,944,419,3195,748,13023,1961,400216,6354,126731,4899,92630,4217,33032,2623,10788,1572,22244,2245,1069,553,273485,6127,120312,4694,31017,2533,11164,1500,19853,2425,122156,4420,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,78411,4431,46244,3160,19162,2485,25779,2689,5330,1188,20449,2369,1303,586,32167,3229,5593,1243,4724,1439,1217,724,3507,1191,21850,2484,501782,6576,152667,5265,121384,5304,29252,2962,10849,1964,18403,2389,2031,964,349115,6173,173131,4953,19657,2393,7798,1950,11859,1583,156327,6336,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,574248,10994,323529,9318,104207,5428,215586,7106,29565,2703,186021,6663,3736,940,250719,7095,37769,2436,57999,3884,14093,1910,43906,3509,154951,5646,4162960,15855,1229424,13276,914737,11362,305765,8795,91852,5088,213913,7095,8922,1611,2933536,16515,1212530,13994,250271,7054,76596,3642,173675,6509,1470735,15019,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,309162,8196,179819,6416,54768,3609,121272,5475,17730,2018,103542,4885,3779,778,129343,6244,19647,2170,24609,2284,6526,999,18083,1982,85087,5297,2157949,12996,629201,9751,455974,9530,166714,6206,48958,3679,117756,5279,6513,1153,1528748,12843,686645,9687,111760,5773,37576,3479,74184,4432,730343,12065,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,131640,5418,69078,3642,24019,2272,43347,3228,7663,1295,35684,2968,1712,552,62562,3680,9324,1193,8741,1443,3056,946,5685,969,44497,3038,1085125,8270,298200,6503,227260,5555,68007,3749,21030,2393,46977,3092,2933,943,786925,7202,364628,5747,39569,3022,15482,2127,24087,2091,382728,6431,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,107137,4443,59376,3517,19783,2206,37858,2702,6378,1128,31480,2773,1735,666,47761,3123,5487,902,8274,1435,1991,557,6283,1152,34000,2649,994564,7378,303860,6158,225747,5712,75906,4384,22939,2554,52967,3791,2207,741,690704,7364,306402,5421,42559,2827,15652,1992,26907,2313,341743,6938,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,290470,7415,149338,6296,51845,3816,95341,5004,16631,1997,78710,4935,2152,863,141132,4718,24986,2422,24751,2210,5638,1192,19113,1789,91395,4621,1381664,10026,389802,8132,288675,8507,96819,6140,28610,2751,68209,5448,4308,1269,991862,9111,462013,7477,75450,3972,24188,2433,51262,2889,454399,9388,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,279937,8094,153468,5889,34959,2454,115706,4596,11865,1539,103841,4626,2803,1125,126469,5149,19287,1949,30932,2951,7156,1280,23776,2634,76250,3543,1422093,10446,414919,9430,280980,8351,131334,5834,34844,3438,96490,5384,2605,886,1007174,9487,407912,6205,97107,4662,30727,3057,66380,3584,502155,9065,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,96409,4677,41485,2716,15069,1777,25539,2265,4844,1003,20695,2110,877,507,54924,3130,8811,1456,7277,1100,1519,435,5758,1038,38836,2802,455642,6085,107325,4434,79192,3611,27093,2562,10750,1631,16343,1898,1040,491,348317,5281,167887,4960,17092,1539,5960,782,11132,1294,163338,5422,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,212016,7143,118970,5802,31774,3352,85600,4835,10343,2133,75257,4130,1596,670,93046,4504,14901,1764,22009,1955,4780,1213,17229,1851,56136,4000,1922501,10879,588973,10322,410895,8791,174098,7704,44193,3940,129905,6445,3980,835,1333528,11788,537646,8475,138653,5851,42218,3169,96435,5196,657229,10206,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,307473,7794,142526,7381,37052,3507,103943,6183,12076,2050,91867,5878,1531,720,164947,5184,22412,2417,32232,2914,6641,1304,25591,2697,110303,4647,2224594,11646,638925,11628,486183,9651,150102,6567,36674,3096,113428,5944,2640,804,1585669,11564,628372,10445,137624,5316,44481,3190,93143,4438,819673,12187,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,683932,9276,333355,7595,114070,5266,214647,6114,37024,3164,177623,6124,4638,909,350577,6202,53492,2300,76332,3326,18907,1772,57425,2983,220753,5710,3088501,13401,822067,10338,617401,9536,197618,6219,63216,4142,134402,5137,7048,1480,2266434,12556,1032491,10391,166833,5570,53635,3430,113198,5226,1067110,12697,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,179303,5379,95572,4117,29499,2122,64556,3619,10904,1464,53652,3522,1517,487,83731,4292,10537,1148,13691,1687,4715,1225,8976,1148,59503,3681,1917174,8979,561815,8072,425821,6933,131650,5496,44638,3242,87012,4250,4344,975,1355359,9512,600626,7204,80086,4333,29977,2700,50109,3112,674647,10065,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,186626,6405,103435,4458,26527,2728,75993,3717,7761,1430,68232,3664,915,456,83191,4499,10867,1585,23995,2696,5337,1446,18658,2255,48329,3272,894365,8171,269470,7235,177911,6621,89578,4767,19516,2238,70062,4251,1981,655,624895,7866,272204,7228,63883,3769,17387,2226,46496,3039,288808,7524,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,328652,8229,174350,6434,52868,3598,119081,5497,18118,1962,100963,4716,2401,785,154302,5664,24499,2613,29780,2774,8161,1507,21619,2342,100023,4666,2012422,12300,563831,9214,412702,8135,145420,6433,43227,3808,102193,5341,5709,1308,1448591,12416,654735,8904,95746,4911,29774,3087,65972,3677,698110,11561,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,43998,3042,23571,2062,8196,1348,15272,1644,2718,766,12554,1528,103,89,20427,2036,3157,988,2605,673,901,420,1704,583,14665,1851,360252,4789,84380,3487,63643,3241,19710,2186,7472,1492,12238,1596,1027,561,275872,4523,124560,3913,15988,2201,5030,1057,10958,1952,135324,4206,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,66679,3508,37568,2844,11424,1491,25477,2597,3690,924,21787,2368,667,470,29111,2331,3706,692,3177,746,869,337,2308,652,22228,2212,657121,4941,194950,4370,147936,3647,45825,2951,15871,1863,29954,2455,1189,544,462171,5250,206917,4403,25983,2047,9857,1343,16126,1644,229271,5316,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,105596,5587,61972,5196,25843,3583,35410,3620,8085,1514,27325,3102,719,522,43624,3394,8342,1445,9301,1449,3175,1001,6126,1159,25981,2858,876756,10582,267505,7553,177288,7023,87385,6624,28410,4044,58975,5093,2832,1131,609251,9822,238599,6352,54813,4836,21837,3205,32976,3352,315839,9770,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,42705,3173,20308,2238,6508,1174,13532,1865,2784,762,10748,1794,268,243,22397,2408,3815,1056,3146,883,1060,454,2086,679,15436,2033,473749,4944,136263,3891,102414,3950,33113,2785,10371,1966,22742,2285,736,272,337486,5188,164038,5028,22935,2059,7274,1548,15661,1620,150513,6130,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,252112,6424,138302,5508,39925,2982,97490,4253,14293,2125,83197,4142,887,416,113810,4509,17401,1937,25774,2206,6417,1474,19357,2062,70635,4020,2915517,12691,950671,11845,700990,10626,245550,7831,63438,4696,182112,5700,4131,996,1964846,14491,849001,11712,215273,7533,68784,4279,146489,5821,900572,14724,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,117904,4825,69163,4206,25239,2622,42812,3512,7764,1439,35048,3269,1112,603,48741,2926,8478,1450,9715,1590,2794,703,6921,1530,30548,2722,649381,7690,176304,6366,117157,5695,58706,3944,17845,2260,40861,3568,441,251,473077,8339,198734,6132,41657,3618,15648,1995,26009,2603,232686,7799,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,1090747,15280,517281,10785,167080,7138,345626,9530,48897,3629,296729,8772,4575,1062,573466,11879,88785,4431,126834,4960,27954,2669,98880,4963,357847,10689,6097191,20793,1758164,15492,1243615,13382,503156,13018,127785,5745,375371,11194,11393,1750,4339027,25133,1667242,15590,465298,10004,150403,6097,314895,8455,2206487,22496,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,543033,12447,297284,9689,94507,5737,199490,7854,27030,3380,172460,7027,3287,1277,245749,8410,42075,3617,56922,3899,11329,1932,45593,3364,146752,6882,3140331,19018,891738,15663,635396,13338,249812,9138,67009,4740,182803,7950,6530,1769,2248593,18323,1016164,15034,161198,7459,49940,3937,111258,5890,1071231,18239,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,24881,2117,14343,1531,3891,1176,10184,1340,1485,727,8699,1306,268,247,10538,1531,1504,494,1213,430,270,163,943,404,7821,1180,258559,3239,67686,3139,53769,2757,13098,1766,4704,1014,8394,1453,819,422,190873,3128,83008,2501,8552,1362,4197,1009,4355,789,99313,3283,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,687866,11504,350137,9392,102097,4938,242346,7684,35330,3084,207016,6604,5694,1430,337729,8128,46564,2966,63114,3894,16435,1595,46679,3436,228051,7342,3850689,16293,1036174,11900,753694,12372,272669,7860,75936,4769,196733,6161,9811,2188,2814515,17426,1235609,13038,199834,6146,63477,3907,136357,5158,1379072,14840,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,205876,5351,113508,3994,41947,2455,70177,3310,12747,1822,57430,2806,1384,443,92368,3456,15638,1669,16910,1982,3844,823,13066,1748,59820,2844,1236855,7562,364062,7588,263182,6103,98036,5104,30159,2756,67877,3881,2844,893,872793,8104,394387,5339,57578,3068,20638,2045,36940,2349,420828,7514,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,286711,8110,133527,6259,57817,3922,74209,5068,18393,2539,55816,4464,1501,686,153184,5734,29378,2805,24876,2426,6928,1416,17948,1840,98930,5309,1230268,10754,312395,7447,237858,6442,71713,5395,27448,3301,44265,4180,2824,1034,917873,9102,409170,7774,51725,3611,17873,2047,33852,3004,456978,9031,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,627156,11239,304187,8444,83245,4411,217800,7265,30725,2381,187075,7023,3142,962,322969,6951,46577,2699,60423,3199,15106,1775,45317,2707,215969,5989,4310177,14987,1145486,14232,854213,12890,283200,7459,91391,5233,191809,6200,8073,1420,3164691,15513,1390670,13244,257573,6750,84164,4023,173409,5205,1516448,15945,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,60367,3235,28867,2878,8091,1652,20610,2380,3473,1228,17137,1959,166,262,31500,2650,3390,772,5553,1050,1339,553,4214,897,22557,2413,351892,4866,93582,3899,66199,3145,26695,2666,6928,1470,19767,2617,688,422,258310,4612,103815,4233,21828,2457,7672,1491,14156,1805,132667,4711,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,273282,9639,149919,7338,44798,4463,103266,5523,14749,2489,88517,5169,1855,788,123363,5964,20043,2460,32916,2921,7727,1645,25189,2404,70404,4958,1495552,12891,418955,10422,294916,9453,121125,6930,30681,3477,90444,5835,2914,1010,1076597,12201,495277,9129,89347,5556,26675,3023,62672,4327,491973,11146,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,34242,2650,19672,2178,4621,968,14841,1970,3338,967,11503,1868,210,271,14570,1740,1919,560,1797,620,924,474,873,327,10854,1550,288973,3968,79616,3551,58970,3310,19906,2165,6630,1274,13276,1761,740,389,209357,4598,97593,3381,11032,1539,5230,1171,5802,1038,100732,4080,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,435209,9539,226470,7010,85767,5665,138419,6866,19982,2567,118437,6440,2284,845,208739,6649,36613,2594,44490,2675,11781,1632,32709,2588,127636,5329,2032219,13369,541344,11130,400551,9572,136761,6463,36978,3816,99783,5034,4032,1209,1490875,12581,666611,10590,116474,6368,38666,3668,77808,4877,707790,12532,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
