GEO_ID,B05003A_001E,B05003A_001M,B05003A_002E,B05003A_002M,B05003A_003E,B05003A_003M,B05003A_004E,B05003A_004M,B05003A_005E,B05003A_005M,B05003A_006E,B05003A_006M,B05003A_007E,B05003A_007M,B05003A_008E,B05003A_008M,B05003A_009E,B05003A_009M,B05003A_010E,B05003A_010M,B05003A_011E,B05003A_011M,B05003A_012E,B05003A_012M,B05003A_013E,B05003A_013M,B05003A_014E,B05003A_014M,B05003A_015E,B05003A_015M,B05003A_016E,B05003A_016M,B05003A_017E,B05003A_017M,B05003A_018E,B05003A_018M,B05003A_019E,B05003A_019M,B05003A_020E,B05003A_020M,B05003A_021E,B05003A_021M,B05003A_022E,B05003A_022M,B05003A_023E,B05003A_023M,NAME,B05003A_001MA,B05003A_001EA,B05003A_002EA,B05003A_002MA,B05003A_003MA,B05003A_003EA,B05003A_004MA,B05003A_004EA,B05003A_005MA,B05003A_005EA,B05003A_006MA,B05003A_006EA,B05003A_007EA,B05003A_007MA,B05003A_008MA,B05003A_008EA,B05003A_009MA,B05003A_009EA,B05003A_010MA,B05003A_010EA,B05003A_011MA,B05003A_011EA,B05003A_012EA,B05003A_012MA,B05003A_013MA,B05003A_013EA,B05003A_014MA,B05003A_014EA,B05003A_015MA,B05003A_015EA,B05003A_016MA,B05003A_016EA,B05003A_017EA,B05003A_017MA,B05003A_018EA,B05003A_018MA,B05003A_019EA,B05003A_019MA,B05003A_020EA,B05003A_020MA,B05003A_021MA,B05003A_021EA,B05003A_022EA,B05003A_022MA,B05003A_023EA,B05003A_023MA,state
0400000US13,5961961,19867,2964410,10688,696542,6652,681554,6836,14988,2979,2060,1014,12928,2731,2267868,6934,2082863,8202,185005,9159,61865,6426,123140,6812,2997551,12090,647396,6745,634041,6549,13355,2355,3391,1661,9964,1902,2350155,7325,2187419,7885,162736,7925,65755,5628,96981,6499,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,343352,3503,185285,2345,25235,1387,25024,1386,211,184,71,80,140,162,160050,1557,149622,2201,10428,1737,5525,1104,4903,1385,158067,1999,24253,1240,23706,1165,547,463,159,221,388,403,133814,1494,122717,1902,11097,1504,5247,1068,5850,1272,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1465484,5687,732506,3554,199689,1986,197490,2018,2199,1070,217,163,1982,1079,532817,2502,505135,3319,27682,2624,7171,1467,20511,2448,732978,3318,187681,1999,185568,2107,2113,855,125,126,1988,831,545297,2265,514753,3167,30544,2849,11034,1983,19510,2997,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9328438,27666,4595973,15877,1048400,7047,1024140,6912,24260,3003,5662,1369,18598,2680,3547573,11374,3111118,11324,436455,12576,208829,7827,227626,10342,4732465,14599,997188,7724,974876,7778,22312,2945,5813,1275,16499,2531,3735277,9599,3291901,10846,443376,12129,235776,9696,207600,8893,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5512023,8881,2713005,5964,645550,3580,640362,3744,5188,1421,1630,817,3558,1088,2067455,4048,2006762,4128,60693,4080,24205,2612,36488,3417,2799018,4570,617815,3426,610898,3721,6917,2297,1503,588,5414,2171,2181203,3218,2126176,3767,55027,3528,24451,2249,30576,2949,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2800812,4987,1381105,3481,322348,2369,319195,2328,3153,1058,954,409,2199,922,1058757,2119,1034401,2394,24356,2506,10153,1750,14203,1705,1419707,2977,305137,2109,302396,2201,2741,955,404,243,2337,905,1114570,1704,1087632,2436,26938,2389,13147,1754,13791,1679,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2442531,6705,1206970,4263,296270,2915,291079,2818,5191,1408,514,344,4677,1364,910700,2835,862774,4172,47926,4313,16161,2667,31765,3432,1235561,4045,279871,2887,276001,3116,3870,1172,218,190,3652,1126,955690,2279,910394,3477,45296,3297,16239,2003,29057,2813,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3837605,5487,1883150,3679,436603,2146,433387,2549,3216,1213,973,668,2243,1029,1446547,2876,1415877,2810,30670,3684,10936,1826,19734,3285,1954455,3406,415291,2106,412883,2261,2408,826,631,349,1777,747,1539164,2273,1512641,2783,26523,2711,10698,1659,15825,2167,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2874839,6593,1419855,4783,317303,2764,314026,2931,3277,1192,481,365,2796,1187,1102552,3348,1060846,3890,41706,3877,13838,2090,27868,3141,1454984,4125,304307,2537,301194,2538,3113,996,841,432,2272,879,1150677,2768,1115540,3609,35137,3326,15720,2065,19417,2762,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1264494,1599,618375,1218,127224,765,126588,789,636,393,173,177,463,337,491151,795,481255,1649,9896,1595,5986,1166,3910,954,646119,1253,118756,704,118365,785,391,256,220,195,171,174,527363,794,512291,2017,15072,1913,9322,1383,5750,1303,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3414300,13228,1670411,7578,354664,3999,345848,4279,8816,1744,1897,812,6919,1413,1315747,5187,1201777,5339,113970,6519,51898,4151,62072,4573,1743889,7059,343158,3696,333169,3460,9989,2103,1992,733,7997,1891,1400731,4485,1278213,5076,122518,5773,61634,4197,60884,4797,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5305948,12504,2568181,7207,534405,4137,524785,4410,9620,1882,2986,1079,6634,1428,2033776,5455,1828337,8123,205439,7728,111678,5164,93761,6045,2737767,6900,510231,3785,499932,3692,10299,1699,3792,1180,6507,1431,2227536,4711,2010233,8657,217303,7357,126347,6012,90956,5135,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7830903,9530,3861710,5981,863901,3393,852710,3545,11191,2105,3172,881,8019,2033,2997809,3811,2844042,6609,153767,5714,81222,3740,72545,4556,3969193,5253,818832,3248,807770,3329,11062,1702,4320,1066,6742,1330,3150361,3412,2982982,6458,167379,5831,95431,4612,71948,3885,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4577875,7618,2269016,4739,510224,2786,505555,2758,4669,1130,2552,915,2117,666,1758792,3013,1702371,3399,56421,3294,21696,2091,34725,2868,2308859,3898,485029,2274,480365,2480,4664,1098,2125,761,2539,750,1823830,2442,1764631,3424,59199,3542,27474,2639,31725,2729,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1770546,4486,872974,3989,198065,2967,196913,2953,1152,764,208,231,944,712,674909,2276,657530,1973,17379,2430,3598,1050,13781,2223,897572,3486,189762,2827,188316,2720,1446,654,360,317,1086,678,707810,1546,695524,1686,12286,1716,5191,1126,7095,1386,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4991510,7231,2453418,4764,565208,2799,560936,2740,4272,1175,1877,693,2395,904,1888210,3400,1837157,4899,51053,4451,20647,2499,30406,3393,2538092,4033,536586,2620,531836,2810,4750,1207,1707,639,3043,963,2001506,2918,1948947,5663,52559,5440,25456,2620,27103,4158,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,891294,2197,448372,1661,96232,997,95933,1042,299,219,41,70,258,227,352140,1080,347219,1386,4921,1011,2579,713,2342,815,442922,1328,88908,890,88848,901,60,75,44,71,16,29,354014,997,346106,1701,7908,1421,3771,986,4137,1121,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1624885,5966,804872,3995,194911,2629,191251,2676,3660,1135,1005,588,2655,1011,609961,2163,583751,2287,26210,2659,9572,1560,16638,2275,820013,3351,184666,2078,181759,2110,2907,1082,738,404,2169,984,635347,2192,609643,2334,25704,2521,9920,1803,15784,1936,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1948463,15765,993196,8529,222594,4351,214644,4593,7950,1546,713,447,7237,1461,770602,6205,642371,7728,128231,8288,44258,4707,83973,6553,955267,9413,211678,4970,203908,5079,7770,1946,324,253,7446,1971,743589,5727,612852,6740,130737,7326,50917,4952,79820,6206,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1240868,2868,612309,2061,130176,1279,129501,1339,675,433,226,277,449,393,482133,1291,465404,2411,16729,2003,9861,1776,6868,1213,628559,1481,123348,785,122604,796,744,339,306,240,438,257,505211,1016,484119,2241,21092,2057,12501,1569,8591,1320,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6104543,20959,2975490,11587,670192,5444,647686,5213,22506,2548,7358,1581,15148,1918,2305298,8539,1924536,10510,380762,11632,200005,7760,180757,8601,3129053,12584,636074,5679,619963,5783,16111,2489,3416,898,12695,2289,2492979,8769,2086460,10271,406519,11302,238509,7342,168010,7535,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1492790,15175,736600,8010,172553,5313,165839,5283,6714,1623,1140,533,5574,1524,564047,5211,502108,5212,61939,4567,19128,2182,42811,4300,756190,8801,164532,4690,159352,4658,5180,1496,598,430,4582,1430,591658,5829,527987,5875,63671,3809,21610,2112,42061,3374,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12710382,29843,6217071,17220,1308245,7941,1277425,8731,30820,3640,6765,1447,24055,3090,4908826,12064,4199115,12315,709711,12660,389151,9508,320560,9773,6493311,17508,1232689,7774,1204411,8206,28278,3274,6401,1461,21877,2938,5260622,12753,4485484,14884,775138,12576,466413,10714,308725,9530,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6768523,16949,3317972,10435,736182,5936,722721,6070,13461,2521,2953,982,10508,2292,2581790,7009,2411931,6568,169859,7105,45496,3858,124363,6371,3450551,10986,709215,6641,695144,6575,14071,2397,3328,1126,10743,2151,2741336,6438,2585527,6712,155809,7722,56406,4420,99403,6714,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,614327,1430,310218,1069,63653,574,63292,720,361,398,26,32,335,406,246565,856,244065,1371,2500,1000,1291,658,1209,667,304109,844,62333,684,62072,786,261,263,7,12,254,265,241776,617,238541,1004,3235,697,1506,395,1729,627,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9566847,8300,4685292,5569,1065135,3222,1057132,3487,8003,1987,3117,1114,4886,1442,3620157,3753,3523163,5137,96994,4593,51363,3158,45631,3541,4881555,4509,1014598,3125,1005688,3308,8910,1828,3937,1048,4973,1299,3866957,2833,3765978,5185,100979,4940,60456,3615,40523,3571,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2792094,7616,1378857,4132,307724,2694,303082,2907,4642,1345,501,346,4141,1254,1071133,2988,1021216,3117,49917,3378,12690,1597,37227,3232,1413237,4753,291462,3337,287603,3238,3859,975,200,129,3659,961,1121775,2452,1079454,2963,42321,2835,13442,1731,28879,2671,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3279357,12288,1619275,7309,343583,4028,335905,3879,7678,1382,1532,690,6146,1291,1275692,4568,1192648,5092,83044,5251,28882,3016,54162,4602,1660082,6526,323929,3635,317702,3887,6227,1617,1055,499,5172,1498,1336153,4020,1254498,5168,81655,5307,35696,3802,45959,3833,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10485910,11661,5118869,7266,1069157,4373,1057010,4877,12147,2410,4513,1164,7634,1976,4049712,5499,3900180,7475,149532,5951,81007,4642,68525,4957,5367041,6663,1018593,3663,1005570,4303,13023,2812,5390,1658,7633,2145,4348448,4682,4185004,8975,163444,8762,96990,5710,66454,5379,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,859000,5950,412329,3489,80502,1786,77903,1429,2599,1070,497,516,2102,930,331827,2558,300957,2554,30870,3343,17764,2108,13106,2440,446671,3324,78247,1884,76162,1810,2085,848,524,498,1561,815,368424,2213,335682,2687,32742,2724,20607,2006,12135,1865,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3135216,8956,1540424,5494,330820,3390,326272,3124,4548,1600,893,655,3655,1358,1209604,4145,1152250,5264,57354,4708,19045,3301,38309,4270,1594792,5370,315617,3701,311559,3526,4058,1305,452,317,3606,1232,1279175,3230,1224066,4142,55109,4169,22029,2475,33080,3548,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,707944,2394,352799,1786,79617,917,79285,968,332,281,170,267,162,158,273182,1262,269136,1340,4046,1084,1501,638,2545,888,355145,1805,76845,1024,76654,1006,191,154,28,53,163,139,278300,1168,273223,1013,5077,1282,2414,689,2663,923,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4990068,8309,2440774,4896,546789,3420,539613,3767,7176,1762,1750,772,5426,1442,1893985,3622,1831408,3850,62577,4165,19272,2772,43305,3834,2549294,5510,520980,3697,514171,3975,6809,2240,1129,615,5680,2005,2028314,3274,1966162,4003,62152,4108,24449,2706,37703,3537,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19149157,45618,9522332,24922,2556969,15260,2455593,16424,101376,7234,12443,2818,88933,6697,6965363,16088,5760445,24171,1204918,19406,344484,10629,860434,19474,9626825,25978,2425739,14459,2333565,15414,92174,5500,9873,2058,82301,5224,7201086,15989,6024690,23033,1176396,17500,385598,11844,790798,16893,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2486869,10393,1245381,6154,385497,3801,379606,3571,5891,1332,1013,530,4878,1281,859884,3963,800624,4471,59260,4864,20432,2526,38828,4291,1241488,5489,368821,2928,363377,3246,5444,1377,1260,754,4184,1217,872667,3460,811419,4534,61248,4647,23271,2627,37977,4038,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,596253,999,293593,738,59496,461,59305,511,191,162,170,159,21,35,234097,507,227804,1070,6293,1023,3953,846,2340,645,302660,847,56824,475,56674,492,150,158,150,158,0,145,245836,580,237524,1275,8312,1129,5396,932,2916,541,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5615742,14273,2784842,8869,605803,5662,591400,5514,14403,2522,2193,808,12210,2473,2179039,6066,2023954,7010,155085,7356,57387,3830,97698,6477,2830900,8379,566017,4770,554020,4717,11997,1929,2117,858,9880,1921,2264883,5257,2094058,7227,170825,6004,79738,4415,91087,5245,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5357161,15858,2674550,8727,574669,5128,558341,5655,16328,2338,3921,1124,12407,2205,2099881,6146,1937777,6179,162104,6098,69513,4463,92591,5276,2682611,9000,541516,4600,528007,4965,13509,2135,3275,1079,10234,1821,2141095,5505,1965726,7294,175369,7750,82287,5266,93082,5180,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1741915,2269,856037,2067,181030,1797,180661,1878,369,280,171,166,198,228,675007,1474,668049,1704,6958,1277,2651,744,4307,1046,885878,2580,171444,2105,171013,2120,431,302,225,193,206,224,714434,1052,710418,1346,4016,894,2122,676,1894,566,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4980495,8349,2472059,4977,546727,2575,541556,2655,5171,1128,2086,721,3085,837,1925332,3293,1858605,5237,66727,5133,28543,3229,38184,3721,2508436,4928,518727,2856,513336,3043,5391,1100,2120,692,3271,906,1989709,2999,1927494,4619,62215,4427,29551,2983,32664,3082,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,515335,2893,260783,1990,60097,1604,59094,1442,1003,556,0,189,1003,556,200686,1059,197180,1266,3506,969,936,407,2570,873,254552,2058,57885,1450,56998,1500,887,532,0,189,887,532,196667,1191,192538,1402,4129,1063,1316,465,2813,940,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
