GEO_ID,C20005_001E,C20005_001M,C20005_002E,C20005_002M,C20005_003E,C20005_003M,C20005_004E,C20005_004M,C20005_005E,C20005_005M,C20005_006E,C20005_006M,C20005_007E,C20005_007M,C20005_008E,C20005_008M,C20005_009E,C20005_009M,C20005_010E,C20005_010M,C20005_011E,C20005_011M,C20005_012E,C20005_012M,C20005_013E,C20005_013M,C20005_014E,C20005_014M,C20005_015E,C20005_015M,C20005_016E,C20005_016M,C20005_017E,C20005_017M,C20005_018E,C20005_018M,C20005_019E,C20005_019M,C20005_020E,C20005_020M,C20005_021E,C20005_021M,C20005_022E,C20005_022M,C20005_023E,C20005_023M,C20005_024E,C20005_024M,C20005_025E,C20005_025M,C20005_026E,C20005_026M,C20005_027E,C20005_027M,C20005_028E,C20005_028M,C20005_029E,C20005_029M,C20005_030E,C20005_030M,C20005_031E,C20005_031M,C20005_032E,C20005_032M,C20005_033E,C20005_033M,C20005_034E,C20005_034M,C20005_035E,C20005_035M,C20005_036E,C20005_036M,C20005_037E,C20005_037M,C20005_038E,C20005_038M,C20005_039E,C20005_039M,NAME,C20005_001MA,C20005_001EA,C20005_002EA,C20005_002MA,C20005_003EA,C20005_003MA,C20005_004MA,C20005_004EA,C20005_005MA,C20005_005EA,C20005_006MA,C20005_006EA,C20005_007EA,C20005_007MA,C20005_008EA,C20005_008MA,C20005_009EA,C20005_009MA,C20005_010MA,C20005_010EA,C20005_011MA,C20005_011EA,C20005_012MA,C20005_012EA,C20005_013EA,C20005_013MA,C20005_014EA,C20005_014MA,C20005_015EA,C20005_015MA,C20005_016EA,C20005_016MA,C20005_017EA,C20005_017MA,C20005_018EA,C20005_018MA,C20005_019EA,C20005_019MA,C20005_020EA,C20005_020MA,C20005_021EA,C20005_021MA,C20005_022EA,C20005_022MA,C20005_023MA,C20005_023EA,C20005_024EA,C20005_024MA,C20005_025EA,C20005_025MA,C20005_026EA,C20005_026MA,C20005_027MA,C20005_027EA,C20005_028MA,C20005_028EA,C20005_029EA,C20005_029MA,C20005_030EA,C20005_030MA,C20005_031EA,C20005_031MA,C20005_032EA,C20005_032MA,C20005_033MA,C20005_033EA,C20005_034MA,C20005_034EA,C20005_035EA,C20005_035MA,C20005_036EA,C20005_036MA,C20005_037EA,C20005_037MA,C20005_038MA,C20005_038EA,C20005_039MA,C20005_039EA,state
0400000US13,7601219,8730,3670657,7600,1690386,17086,438,438,1689948,17202,35572,3779,177202,9324,269593,11528,470349,11928,353641,13098,383591,10551,1980271,17870,1180593,17180,799678,15077,386761,10999,191033,9413,98417,7016,71727,5496,24362,3366,27378,3406,3930562,6408,1306206,16857,333,449,1305873,16822,29561,2975,192979,8402,274176,9964,421921,12903,250232,11044,137004,6170,2624356,18139,1661481,20591,962875,18344,500598,15177,246359,10527,93119,5684,72374,4793,36571,3726,13854,2327,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1102147,1954,548240,1473,272334,5823,0,187,272334,5823,6345,1297,15848,1745,43755,3860,84825,3579,69044,4170,52517,3329,275906,6000,160525,5358,115381,5112,45026,3729,27745,2986,17261,2239,12435,1659,8732,1625,4182,829,553907,1547,202760,5196,72,88,202688,5204,4389,1018,21057,2402,39055,2856,79204,4008,36660,2963,22323,2203,351147,5304,215515,5649,135632,5728,64294,3895,33071,3258,15870,2363,13297,1823,6372,1352,2728,771,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1200681,3114,598270,2465,265558,6779,0,195,265558,6779,7461,1543,26828,3042,45656,4208,81083,5223,55277,3695,49253,3596,332712,6887,169953,5429,162759,6400,81357,4998,37196,3842,16384,2167,16737,2369,6238,1275,4847,1134,602411,2370,175949,5703,9,15,175940,5706,7786,1524,28224,2556,44923,3613,57133,3929,26259,2965,11615,1712,426462,6142,231291,7084,195171,6438,110206,5539,51108,4095,19353,2233,9902,1698,3224,943,1378,587,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10141680,6304,4918322,5630,2304970,16002,32,56,2304938,16009,34586,2980,176369,6669,302945,9778,603980,14324,543090,10872,643968,11506,2613352,16677,1446980,13411,1166372,14275,542164,11002,260856,8064,128522,5318,123648,6437,64302,4132,46880,3078,5223358,4724,1778591,14871,111,104,1778480,14872,35182,2629,216224,6287,340109,8841,554831,10356,370877,11189,261257,7820,3444767,15638,2034075,16212,1410692,16342,679978,11744,373821,9692,145849,5940,124251,5862,54041,3357,32752,3040,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5103069,4944,2484931,4345,1159884,12162,59,90,1159825,12162,19195,2335,92370,6118,166345,6377,368758,8064,290768,8271,222389,6442,1325047,11875,727149,10854,597898,11361,304255,8791,136973,6639,60767,3757,56718,3816,25814,2343,13371,1755,2618138,3778,838967,10839,29,47,838938,10828,18873,2284,110710,5348,196824,6577,298343,8592,146290,5905,67898,4375,1779171,11428,1026943,10653,752228,10774,392371,8201,191176,6307,74926,4847,60398,3962,27186,2796,6171,1051,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2421011,3103,1186228,3094,604721,7536,329,318,604392,7558,10178,1365,41350,3061,87053,4367,213904,6613,142020,5561,109887,4910,581507,7183,281616,5530,299891,6614,162663,4776,59850,3477,28860,2419,27308,1975,13669,2049,7541,1032,1234783,2592,456123,7224,39,67,456084,7230,10352,1336,56304,2989,112828,4608,166173,5233,76238,3854,34189,2266,778660,7719,413045,6126,365615,7560,196380,5627,93610,3677,35528,3013,26314,2620,10561,1749,3222,1077,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2225751,3115,1094299,2731,574263,8547,52,71,574211,8532,11681,1500,45847,3369,90461,4333,179771,6363,127883,5383,118568,4995,520036,9206,264160,6293,255876,6457,132611,4450,58078,3056,25295,2711,24214,2545,9227,1298,6451,939,1131452,2862,416312,6659,24,47,416288,6653,13533,1700,59301,3633,99837,5035,142999,4731,67162,3007,33456,2626,715140,6886,387552,6491,327588,7288,177801,5184,83326,4195,30218,2765,24666,2679,7939,1340,3638,908,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3456598,3847,1679551,4073,726297,7863,0,189,726297,7863,18631,2280,78350,4457,121182,5891,216797,6018,158350,6044,132987,5124,953254,8478,578481,9846,374773,8103,185821,6958,89530,4651,41076,3101,35685,2495,13128,1977,9533,1453,1777047,3483,550360,8939,27,35,550333,8934,13608,1669,91597,4881,129294,4982,186398,7053,89027,4276,40409,3003,1226687,9581,768692,10139,457995,9996,244047,7231,119742,5304,46396,3526,29385,2907,13682,1892,4743,1297,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3583570,4367,1729969,3199,787407,11954,99,120,787308,11958,21684,2379,79683,5383,110779,6384,208633,8021,187051,6447,179478,6022,942562,12027,570022,9414,372540,11393,173977,7392,81392,4861,36937,3266,41233,3568,19192,2175,19809,2408,1853601,4058,628036,9725,29,48,628007,9726,18675,2254,125170,5691,136737,6144,207963,6779,97374,5791,42088,3156,1225565,10295,771433,9771,454132,8381,248186,7886,115321,4674,38499,3224,32915,3141,14198,2175,5013,1206,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1089885,1856,527569,2142,233086,5239,0,157,233086,5239,3967,833,17627,1741,35677,3014,76151,3873,57316,3539,42348,2410,294483,5696,151381,4061,143102,4933,69635,3590,35512,2809,15967,1929,12826,1751,4319,802,4843,886,562316,1752,188347,4546,7,11,188340,4544,3847,877,24543,2448,45478,2895,62534,3232,36272,2732,15666,1766,373969,4981,200877,3883,173092,4681,86130,3407,45100,2611,19935,1754,12925,1402,7310,1166,1692,702,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4642826,4508,2217399,3643,1143947,11719,0,204,1143947,11719,18956,2394,63946,4741,109071,6081,269634,8905,275566,8264,406774,8758,1073452,13039,583698,10193,489754,10843,219187,7474,104139,5661,60651,3996,48608,3150,29754,3204,27415,2841,2425427,3347,973522,13108,0,204,973522,13108,15949,2222,73046,5564,132665,5413,275716,8325,234057,7668,242089,7302,1451905,13681,829365,11913,622540,12989,281711,8556,143453,6435,66836,4550,65022,4536,38956,2672,26562,2652,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5359592,3718,2560574,2853,1230089,10498,47,76,1230042,10510,14522,1851,51577,3679,120728,5490,284606,7498,294627,8505,463982,9449,1330485,10445,674489,8838,655996,10535,297506,8853,141528,6223,70132,4438,75246,4345,38523,3321,33061,3106,2799018,3023,948461,10994,80,117,948381,10991,15468,1921,64928,3974,131919,6564,305292,7838,237792,7336,192982,6358,1850557,10840,975260,11146,875297,10527,385177,8409,198398,7073,112483,5306,93516,4698,56370,3670,29353,2494,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7865213,5063,3819059,4740,1521528,14404,194,176,1521334,14400,35622,3257,122611,4563,200415,6544,400349,8681,380490,9014,381847,9358,2297531,15211,1342078,12190,955453,11395,489045,9398,211068,7198,95562,4397,88903,4501,43206,3078,27669,2295,4046154,3411,1162652,11273,506,386,1162146,11331,33072,2941,150160,5930,231712,5671,371872,8712,239064,6257,136266,4657,2883502,11314,1702172,13605,1181330,12683,608420,9157,308720,8652,122426,4191,85793,4019,39331,2696,16640,1761,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4210464,3741,2074505,2865,1025161,10017,100,62,1025061,10024,16780,1798,63567,3709,117134,4612,301471,7603,264204,6158,261905,5601,1049344,9806,485150,6804,564194,8791,268612,6467,117801,4948,60839,3418,62371,3611,31676,2266,22895,1816,2135959,3412,774034,7908,45,36,773989,7912,16101,1554,71173,3315,134074,5111,279117,6120,162949,5121,110575,3538,1361925,8346,666295,7975,695630,8813,330062,6771,165168,4910,82259,4384,69055,3785,34885,2388,14201,1325,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2310003,3469,1103561,3301,469208,8373,6,12,469202,8373,8817,1645,52803,3262,84262,4696,151569,6581,95180,5118,76571,3795,634353,8968,405872,8209,228481,6889,121654,5107,46850,3839,25097,2791,19143,2647,9588,1843,6149,1262,1206442,2870,386136,7684,0,206,386136,7684,12246,2359,84893,5414,99191,5696,120439,6328,47610,4158,21757,2630,820306,7337,559524,7627,260782,8076,147828,6148,66279,4722,21578,2195,16207,2062,6611,1328,2279,791,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4759907,4929,2304946,3692,1053583,9751,190,176,1053393,9761,21178,2281,98449,5284,163236,6322,322519,6160,226459,7212,221552,6528,1251363,9988,695339,9601,556024,9175,272522,6858,123155,5868,63014,3750,57128,3751,24772,2762,15433,2025,2454961,4517,855601,11173,114,131,855487,11170,26580,2570,124137,6283,202111,8078,286616,9569,143238,5908,72805,4052,1599360,11471,940362,10124,658998,10217,362239,7551,162401,6269,62069,4066,47966,3335,18262,2270,6061,1035,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,801174,1878,398763,1822,180981,4894,35,58,180946,4884,5590,1170,20118,2070,30583,2727,53240,3514,43380,3196,28035,2427,217782,5263,106209,4216,111573,4853,55108,3384,26239,3112,11006,1590,12288,1749,3852,919,3080,782,402411,1794,128096,4338,65,82,128031,4345,5529,1227,21447,2144,33513,2684,41970,2715,18001,2071,7571,1267,274315,4304,137678,3296,136637,4515,70115,3558,37162,2810,14833,1659,10026,1616,2927,736,1574,585,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1431287,2282,701345,2184,389943,6217,202,135,389741,6218,7926,1204,29882,2511,63086,4283,129847,5039,86008,3803,72992,3622,311402,6635,140919,4424,170483,6170,90203,4527,39054,2922,16138,1797,15365,1809,5756,1002,3967,1025,729942,2121,279900,6014,81,99,279819,6025,8826,1365,39375,2571,66185,3466,98845,3915,44587,2967,22001,2230,450042,6315,224749,5116,225293,5532,125156,4479,56094,3293,22670,2341,14561,1658,5124,905,1688,527,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
