GEO_ID,B25095_001E,B25095_001M,B25095_002E,B25095_002M,B25095_003E,B25095_003M,B25095_004E,B25095_004M,B25095_005E,B25095_005M,B25095_006E,B25095_006M,B25095_007E,B25095_007M,B25095_008E,B25095_008M,B25095_009E,B25095_009M,B25095_010E,B25095_010M,B25095_011E,B25095_011M,B25095_012E,B25095_012M,B25095_013E,B25095_013M,B25095_014E,B25095_014M,B25095_015E,B25095_015M,B25095_016E,B25095_016M,B25095_017E,B25095_017M,B25095_018E,B25095_018M,B25095_019E,B25095_019M,B25095_020E,B25095_020M,B25095_021E,B25095_021M,B25095_022E,B25095_022M,B25095_023E,B25095_023M,B25095_024E,B25095_024M,B25095_025E,B25095_025M,B25095_026E,B25095_026M,B25095_027E,B25095_027M,B25095_028E,B25095_028M,B25095_029E,B25095_029M,B25095_030E,B25095_030M,B25095_031E,B25095_031M,B25095_032E,B25095_032M,B25095_033E,B25095_033M,B25095_034E,B25095_034M,B25095_035E,B25095_035M,B25095_036E,B25095_036M,B25095_037E,B25095_037M,B25095_038E,B25095_038M,B25095_039E,B25095_039M,B25095_040E,B25095_040M,B25095_041E,B25095_041M,B25095_042E,B25095_042M,B25095_043E,B25095_043M,B25095_044E,B25095_044M,B25095_045E,B25095_045M,B25095_046E,B25095_046M,B25095_047E,B25095_047M,B25095_048E,B25095_048M,B25095_049E,B25095_049M,B25095_050E,B25095_050M,B25095_051E,B25095_051M,B25095_052E,B25095_052M,B25095_053E,B25095_053M,B25095_054E,B25095_054M,B25095_055E,B25095_055M,B25095_056E,B25095_056M,B25095_057E,B25095_057M,NAME,B25095_001EA,B25095_001MA,B25095_002MA,B25095_002EA,B25095_003MA,B25095_003EA,B25095_004MA,B25095_004EA,B25095_005EA,B25095_005MA,B25095_006EA,B25095_006MA,B25095_007EA,B25095_007MA,B25095_008MA,B25095_008EA,B25095_009MA,B25095_009EA,B25095_010EA,B25095_010MA,B25095_011EA,B25095_011MA,B25095_012EA,B25095_012MA,B25095_013MA,B25095_013EA,B25095_014MA,B25095_014EA,B25095_015MA,B25095_015EA,B25095_016EA,B25095_016MA,B25095_017EA,B25095_017MA,B25095_018EA,B25095_018MA,B25095_019MA,B25095_019EA,B25095_020MA,B25095_020EA,B25095_021EA,B25095_021MA,B25095_022EA,B25095_022MA,B25095_023EA,B25095_023MA,B25095_024EA,B25095_024MA,B25095_025MA,B25095_025EA,B25095_026MA,B25095_026EA,B25095_027EA,B25095_027MA,B25095_028EA,B25095_028MA,B25095_029EA,B25095_029MA,B25095_030MA,B25095_030EA,B25095_031MA,B25095_031EA,B25095_032EA,B25095_032MA,B25095_033EA,B25095_033MA,B25095_034EA,B25095_034MA,B25095_035MA,B25095_035EA,B25095_036MA,B25095_036EA,B25095_037MA,B25095_037EA,B25095_038EA,B25095_038MA,B25095_039EA,B25095_039MA,B25095_040EA,B25095_040MA,B25095_041MA,B25095_041EA,B25095_042MA,B25095_042EA,B25095_043EA,B25095_043MA,B25095_044EA,B25095_044MA,B25095_045EA,B25095_045MA,B25095_046MA,B25095_046EA,B25095_047MA,B25095_047EA,B25095_048MA,B25095_048EA,B25095_049EA,B25095_049MA,B25095_050EA,B25095_050MA,B25095_051EA,B25095_051MA,B25095_052MA,B25095_052EA,B25095_053MA,B25095_053EA,B25095_054EA,B25095_054MA,B25095_055EA,B25095_055MA,B25095_056EA,B25095_056MA,B25095_057MA,B25095_057EA,state
0400000US01,1289217,12212,74638,4162,3013,966,1304,435,2020,596,2952,824,54098,3713,11251,1508,140432,6455,30831,2442,15321,1609,13796,1843,14157,1755,66327,4143,0,190,214456,7612,88275,4202,23303,2335,18822,2396,16525,1787,67531,4580,0,190,190639,6312,94058,4295,25843,2798,21010,2507,16938,2094,32790,3098,0,190,250434,6477,147727,6019,44023,3722,28399,2302,14559,1760,15726,2057,0,190,169628,5903,117153,5080,29151,2993,11958,1824,6644,1567,4722,1157,0,190,160337,5978,132619,5664,16436,1802,5880,1200,2148,876,3254,1004,0,190,88653,4292,82665,4240,3636,834,1227,495,491,245,634,425,0,190,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,162312,3867,4172,921,215,115,102,112,60,45,95,58,3520,892,180,94,7015,1173,1348,560,534,305,317,149,660,309,4156,956,0,149,13879,1628,5334,1074,1491,486,1265,576,923,321,4866,888,0,149,15629,1946,5640,1025,1427,441,1508,503,1022,441,6032,1421,0,149,31780,2584,13905,1800,3326,903,3724,837,3799,862,7026,1440,0,149,27526,2337,12204,1346,5273,1062,4454,886,1890,647,3705,1085,0,149,36022,2735,22916,2021,7208,1285,3311,879,1615,684,972,379,0,149,26289,2418,22388,2179,2277,747,822,366,719,502,83,106,0,149,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1501528,15067,75027,5602,4275,1093,1450,476,1584,573,2119,840,46784,3902,18815,2993,124017,6128,20311,2408,10112,1383,10751,1837,7901,1949,74942,5062,0,229,228752,9085,76636,4579,19684,2685,14093,2159,15426,2234,102913,6671,0,229,222001,9275,80517,5156,24295,2832,23023,2913,26325,3762,67841,4770,0,229,296547,9875,126897,6166,53363,4912,44353,3746,28598,3909,43336,3666,0,229,200667,8373,109534,5723,44204,3968,21310,2452,12552,2129,13067,2544,0,229,215423,7427,147121,6754,36909,3251,16663,2537,5903,1469,8827,1917,0,229,139094,6835,116704,5921,12231,2294,4738,1159,3046,1488,2375,958,0,229,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,750984,9249,40639,3062,1875,596,1162,461,1397,567,2053,537,26346,2389,7806,1448,87926,4204,25019,2431,10603,1379,8190,1440,6693,1044,37421,2548,0,192,127820,4795,59203,2891,14508,1754,11672,1219,10489,1252,31948,3234,0,192,121305,4684,64035,3425,17636,2005,15681,1688,10148,1542,13805,1868,0,192,151472,5475,101918,4806,23482,2748,12777,2026,5479,1232,7816,1465,0,192,94466,4281,77571,4255,9863,1830,4181,1087,1720,738,1131,474,0,192,83438,4068,71066,3855,6831,1378,4337,1161,643,341,561,456,0,192,43918,3357,41106,3282,1689,607,674,408,348,242,101,127,0,192,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,6843369,25886,218147,7251,4671,1050,1563,487,2623,617,2814,685,145051,5640,61425,3980,406750,10169,58668,3969,28569,2512,27739,2596,23099,2190,268675,8361,0,208,718301,13628,188184,5855,54601,3403,44224,2976,40640,3078,390652,10016,0,208,752165,13855,220605,6648,53068,3264,48448,3829,55405,3817,374639,9998,0,208,1175938,17928,352903,8429,108386,5931,128536,5779,126504,5409,459609,12124,0,208,964052,16013,310463,6776,134559,6141,142782,5888,123218,6049,253030,8314,0,208,1291750,17561,504800,10630,234705,7959,205927,8217,140599,7173,205719,7540,0,208,1316266,17199,817511,14428,233612,9054,128408,5800,68626,4928,68109,4042,0,208,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1271804,10881,42399,3017,470,295,632,380,839,358,1061,503,30325,2645,9072,1731,72568,4070,8910,1229,5636,1225,7254,1091,5527,871,45241,3384,0,201,140634,4680,41335,2858,12994,1703,8623,1410,9551,1288,68131,3956,0,201,158065,6621,48585,3034,13042,1719,16351,1805,18716,1940,61371,5193,0,201,252835,8431,92204,4747,36636,2649,42942,3858,32197,2899,48856,3340,0,201,189051,6391,87073,4093,44960,3533,28524,3005,14215,2317,14279,2549,0,201,234253,7426,148401,5683,44531,3297,23977,2898,10301,2152,7043,1167,0,201,181999,5921,156004,5827,15585,1690,5545,1191,2106,801,2759,896,0,201,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,911059,6941,22254,1950,41,67,0,198,0,198,0,198,16942,1812,5271,1096,40678,3026,1057,489,582,267,1055,408,1719,591,36265,2709,0,198,82095,4590,3774,801,5940,928,8631,1099,9907,1462,53843,3497,0,198,90027,4199,14859,1804,10714,1418,10105,1608,8234,1122,46115,3027,0,198,152856,4574,42650,2599,18841,1982,18822,1908,21125,2386,51418,3316,0,198,142767,5398,48318,3160,24958,2485,25757,2335,17515,2134,26219,2744,0,198,183941,5707,88961,4103,38505,2886,26806,2372,15181,1724,14488,1626,0,198,196441,5642,147221,5026,28306,2489,10838,1509,4254,797,5822,1102,0,198,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,238560,4816,7076,1223,231,264,9,16,64,90,150,172,5537,1109,1085,460,14171,1707,2755,929,1001,417,878,507,756,357,8781,1354,0,192,26532,2050,8197,1147,2263,590,1778,504,1338,521,12956,1623,0,192,30647,2356,11094,1344,2532,782,2898,792,2446,672,11677,1566,0,192,47437,3228,19580,2056,6633,1682,6898,1485,5279,902,9047,1338,0,192,39456,3334,17740,2052,8826,1479,6283,1311,4189,1185,2418,732,0,192,43587,3389,29573,2775,9149,1721,2796,714,1109,399,960,417,0,192,29654,2497,25800,2252,2786,898,711,308,195,224,162,156,0,192,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,110625,3425,3163,765,0,200,0,200,0,200,0,200,2555,697,608,308,3905,658,194,140,398,228,297,170,340,243,2676,543,0,200,7652,1324,1658,498,450,224,290,173,380,304,4874,1188,0,200,8987,1422,2271,591,684,355,342,226,1570,852,4120,897,0,200,15861,1795,4761,979,1599,591,1830,565,1800,531,5871,1239,0,200,13532,1730,4669,882,2039,577,2767,873,1535,670,2522,767,0,200,21693,1861,10476,1447,3932,800,3458,680,1652,533,2175,657,0,200,35832,1925,26406,2037,5368,1052,2233,569,1329,551,496,263,0,200,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4741169,31771,249106,9237,4639,1080,4657,960,4587,1087,2729,838,171456,7366,61038,5224,466413,13505,66054,4451,35271,3715,36018,3485,29047,3219,300023,9945,0,238,781433,15330,210675,9158,75190,4550,72332,3890,61396,5477,361840,10480,0,238,699000,15245,259455,8037,71412,4680,69007,5050,65110,4336,234016,9602,0,238,926299,19755,394267,10804,132728,7566,119895,7512,90864,5910,188545,8702,0,238,596393,14921,308114,10460,102464,6042,78328,5199,44095,3817,63392,4761,0,238,594537,13395,371342,10627,103976,6312,56716,5028,29424,3493,33079,3520,0,238,427988,11522,348858,10876,44017,3724,18951,2622,6495,1116,9667,1707,0,238,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
