GEO_ID,B22010_001E,B22010_001M,B22010_002E,B22010_002M,B22010_003E,B22010_003M,B22010_004E,B22010_004M,B22010_005E,B22010_005M,B22010_006E,B22010_006M,B22010_007E,B22010_007M,NAME,B22010_001EA,B22010_001MA,B22010_002MA,B22010_002EA,B22010_003EA,B22010_003MA,B22010_004EA,B22010_004MA,B22010_005MA,B22010_005EA,B22010_006EA,B22010_006MA,B22010_007EA,B22010_007MA,state
0400000US31,723800,4514,66679,3508,27902,2018,38777,2681,657121,4941,126514,4323,530607,4703,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,105596,5587,43752,3254,61844,4840,876756,10582,183155,6943,693601,10910,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,42705,3173,22642,2402,20063,2358,473749,4944,98492,4312,375257,6589,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,252112,6424,107715,4141,144397,5351,2915517,12691,573162,9353,2342355,14988,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,117904,4825,47381,3176,70523,3788,649381,7690,159418,6163,489963,8166,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,1090747,15280,482161,8775,608586,11694,6097191,20793,1139641,15925,4957550,22148,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,543033,12447,240940,9390,302093,9516,3140331,19018,713904,13436,2426427,19985,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,24881,2117,9224,1569,15657,1455,258559,3239,48073,2354,210486,3851,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,687866,11504,327654,9326,360212,8759,3850689,16293,856945,11017,2993744,16461,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,205876,5351,99228,3794,106648,4981,1236855,7562,338587,6658,898268,9035,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,286711,8110,121326,5205,165385,7319,1230268,10754,283011,7741,947257,11256,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,627156,11239,304871,7211,322285,8272,4310177,14987,978436,11076,3331741,15014,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,60367,3235,28342,2600,32025,2792,351892,4866,72067,3695,279825,4950,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,273282,9639,116463,6452,156819,7623,1495552,12891,362642,7973,1132910,13347,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,34242,2650,13996,1744,20246,1876,288973,3968,59778,3172,229195,4520,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,435209,9539,210651,7825,224558,7875,2032219,13369,508138,9818,1524081,14908,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,1205123,16422,498692,11449,706431,13345,7645247,26035,1657246,19554,5988001,31717,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,87628,4506,35105,3226,52523,3938,796625,6792,154662,5439,641963,8146,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,35258,2573,18677,1767,16581,1634,222100,3039,46547,2086,175553,3184,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,287378,9050,130325,6478,157053,6108,2703272,14719,536751,10683,2166521,15665,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2632621,9876,382422,8810,175721,6522,206701,7120,2250199,10782,475697,9630,1774502,10660,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735408,6147,117950,4471,64916,3524,53034,3739,617458,6785,190229,5154,427229,7913,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2275352,8388,289996,7227,116715,5073,173281,7001,1985356,10509,397051,6585,1588305,11732,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222539,3310,13161,1730,6697,1104,6464,1321,209378,3619,43930,2480,165448,3961,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1256151,8804,471272,8107,240956,5591,230316,6671,784879,9411,277043,7483,507836,9012,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
