GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001EA,B19037A_001MA,B19037A_002EA,B19037A_002MA,B19037A_003EA,B19037A_003MA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006EA,B19037A_006MA,B19037A_007MA,B19037A_007EA,B19037A_008MA,B19037A_008EA,B19037A_009EA,B19037A_009MA,B19037A_010EA,B19037A_010MA,B19037A_011EA,B19037A_011MA,B19037A_012EA,B19037A_012MA,B19037A_013MA,B19037A_013EA,B19037A_014EA,B19037A_014MA,B19037A_015EA,B19037A_015MA,B19037A_016EA,B19037A_016MA,B19037A_017EA,B19037A_017MA,B19037A_018MA,B19037A_018EA,B19037A_019MA,B19037A_019EA,B19037A_020EA,B19037A_020MA,B19037A_021EA,B19037A_021MA,B19037A_022EA,B19037A_022MA,B19037A_023EA,B19037A_023MA,B19037A_024EA,B19037A_024MA,B19037A_025EA,B19037A_025MA,B19037A_026EA,B19037A_026MA,B19037A_027EA,B19037A_027MA,B19037A_028EA,B19037A_028MA,B19037A_029MA,B19037A_029EA,B19037A_030EA,B19037A_030MA,B19037A_031EA,B19037A_031MA,B19037A_032EA,B19037A_032MA,B19037A_033EA,B19037A_033MA,B19037A_034EA,B19037A_034MA,B19037A_035EA,B19037A_035MA,B19037A_036EA,B19037A_036MA,B19037A_037EA,B19037A_037MA,B19037A_038EA,B19037A_038MA,B19037A_039MA,B19037A_039EA,B19037A_040MA,B19037A_040EA,B19037A_041EA,B19037A_041MA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044EA,B19037A_044MA,B19037A_045EA,B19037A_045MA,B19037A_046EA,B19037A_046MA,B19037A_047EA,B19037A_047MA,B19037A_048EA,B19037A_048MA,B19037A_049MA,B19037A_049EA,B19037A_050MA,B19037A_050EA,B19037A_051MA,B19037A_051EA,B19037A_052MA,B19037A_052EA,B19037A_053EA,B19037A_053MA,B19037A_054MA,B19037A_054EA,B19037A_055EA,B19037A_055MA,B19037A_056EA,B19037A_056MA,B19037A_057MA,B19037A_057EA,B19037A_058MA,B19037A_058EA,B19037A_059EA,B19037A_059MA,B19037A_060EA,B19037A_060MA,B19037A_061EA,B19037A_061MA,B19037A_062MA,B19037A_062EA,B19037A_063MA,B19037A_063EA,B19037A_064EA,B19037A_064MA,B19037A_065EA,B19037A_065MA,B19037A_066EA,B19037A_066MA,B19037A_067EA,B19037A_067MA,B19037A_068MA,B19037A_068EA,B19037A_069EA,B19037A_069MA,state
0400000US13,2242220,13717,91645,5825,20102,2528,7615,1598,9727,2278,8894,1947,7120,1835,6353,1814,3703,1037,6977,1798,5656,1605,5371,1073,5374,1193,2927,864,854,501,810,627,88,146,74,127,745050,10275,41569,3969,29044,3990,32224,3715,34445,4024,31367,3762,37675,4611,37884,4095,36202,3331,32789,3303,69250,5043,83713,5758,109899,5742,71208,6175,35440,3687,32940,3547,29401,3083,907510,8231,58785,4378,36366,3563,33591,2813,37414,3993,33757,3188,38110,3679,41662,3772,36708,3681,32420,3328,72663,4755,109511,5955,121236,5243,85049,5075,55186,4585,57699,4300,57353,3931,498015,6204,32802,2977,50085,3571,42723,2796,42396,3758,35524,3453,32878,2726,30370,2500,28255,2413,21922,2430,39171,3239,41837,2892,40956,3145,20205,2251,13787,1698,12607,2011,12497,1707,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,149615,3335,7305,1258,628,304,156,134,246,166,561,433,966,457,669,506,419,236,263,258,425,340,797,503,1437,737,606,407,0,187,0,187,29,49,103,164,45844,2433,3642,1630,1006,578,868,460,1393,503,1732,834,1913,696,1726,829,3228,834,2850,785,3802,1141,6811,1439,7212,1489,3967,1071,2601,1084,1762,744,1331,488,63334,2220,4337,1052,1812,639,1720,678,1851,615,1682,616,2692,1329,2195,696,2867,870,2935,898,5536,1240,6383,1220,7880,1415,6571,1347,3626,826,5924,1394,5323,1035,33132,1373,1505,609,2685,765,2398,682,2218,723,1204,385,1334,464,1331,414,1629,926,1650,639,3256,712,2812,656,4237,914,2289,699,1156,382,1771,630,1657,579,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,547153,5924,29294,2975,5157,1572,3006,918,3717,1020,2861,923,3961,1350,2288,906,1878,1005,1098,388,1475,788,1901,903,994,911,612,411,243,201,103,172,0,195,0,195,183523,4324,13408,2167,7845,1422,9791,1735,10037,1444,9321,1596,12540,2214,10385,1773,11173,1796,11510,1874,16276,2159,23052,2601,24946,2612,13826,2665,3757,1044,3844,1067,1812,816,211400,3416,14876,2162,9772,1437,9131,1815,10076,1673,12526,2256,11056,1572,11452,1906,10922,1700,8422,1301,17922,2197,25230,2714,27404,2633,19074,2064,9993,1592,6927,1394,6617,1469,122936,2452,7424,1396,11950,1661,13609,1815,11010,1527,11953,1677,8979,1391,7849,1285,6470,1169,6599,1030,10233,1688,9533,1281,8176,1221,4964,1183,1639,550,1891,598,657,337,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3638039,13344,118006,5782,26092,2760,11382,1526,10057,1871,10617,1733,7982,1676,8476,1468,5381,1224,6562,1398,4677,1087,7325,1312,8920,1575,7244,1527,1391,444,908,507,556,331,436,263,1187318,10722,57583,4225,34773,3025,39680,3182,49031,3770,48246,3839,52358,4144,50963,3689,54684,3863,51163,3703,106987,4984,144814,5773,181739,6248,123937,5480,64029,3364,68993,4360,58338,3670,1473324,8737,72957,3908,45541,3375,49571,3342,54095,4012,48486,3484,52918,3415,56913,3501,58048,3529,53708,3569,116353,4401,164649,6029,219742,7241,158128,5117,99470,4934,107166,5564,115579,4899,859391,6870,47873,2938,72108,4257,84069,4377,78295,4071,68834,3536,60882,3225,48823,2996,44834,2554,41176,2726,65459,4013,72516,3760,68265,3381,40822,2528,21364,2083,19673,1922,24398,3002,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2146166,9731,93452,4634,22089,2350,10763,1778,7169,1388,8122,1680,8066,1637,8083,1688,4775,973,4023,991,5229,1412,5850,1318,4526,1005,3017,852,969,466,436,379,92,98,243,295,682993,7943,41348,3282,26505,2953,29788,3005,31364,2724,30430,2503,39862,3845,36126,3029,37011,3471,35839,2920,70193,4317,94691,4415,100709,5034,54398,3836,26181,3080,15505,2242,13043,1851,874372,6608,50853,3321,34711,2798,33889,3047,36876,2904,40221,2818,42780,3175,41970,2938,42699,2851,37833,2916,81037,4432,105095,4149,129594,5420,81892,4868,44716,3145,36991,3152,33215,3038,495349,4329,27040,2537,51103,3032,49165,2614,49193,2775,43866,2848,39979,3071,30328,2453,28227,2401,23632,2264,40677,2609,40047,2032,34164,2513,17918,1792,6979,1317,6747,1246,6284,1051,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1144189,6133,60767,3483,12307,1892,7563,1558,5353,1055,6214,1108,4858,1004,4347,894,3026,1279,3420,1078,2327,698,4652,1084,4239,1181,1715,521,648,442,25,43,63,73,10,19,355434,4726,17553,2468,12321,1596,11717,1388,14486,2048,17163,2046,20437,2389,18914,1757,21723,2130,15534,1723,35472,2669,48444,2917,59389,3362,29087,2414,13620,1976,11677,1585,7897,1320,446117,3937,22119,2076,16669,1552,14574,1407,17470,1775,16882,1438,21740,1974,19309,1749,21323,1901,18249,1910,40647,2395,56837,2384,69774,3193,48925,2812,23595,1842,20956,2188,17048,1664,281871,2869,17725,1517,30350,2153,29788,2134,24159,1679,25495,1732,21277,1651,19826,1504,16016,1417,13038,1471,22912,1953,21451,1744,17824,1462,9032,1157,4370,760,4534,749,4074,730,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,970810,5530,52754,3262,10616,1559,6055,1455,4399,1082,5010,1265,5086,1277,3299,934,4453,1212,2527,726,2248,760,4178,907,2700,844,930,408,769,440,390,524,94,119,0,168,311773,4325,15380,1695,10751,1545,11521,1633,18103,2438,15993,1934,16488,2124,16074,1555,19745,2394,16422,2263,28409,2538,40347,3384,46466,3132,27183,2490,11581,1775,9083,1642,8227,1203,381570,4459,18940,1802,12730,1643,13250,1706,14879,1777,17700,2119,16723,1800,17072,1909,18769,1896,16356,1716,32532,2167,44391,2995,58717,3140,39541,2299,21340,1949,21244,2092,17386,2087,224713,3557,12829,1487,20467,1545,22653,1982,19056,1736,17660,1402,18056,1660,13143,1504,13898,1535,11052,1196,18291,1833,17996,1501,18082,1699,9105,1213,4436,860,3543,685,4446,930,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1499418,8349,62134,3907,16342,2100,7252,1561,5673,1297,5400,1151,4421,999,4693,1219,2954,789,4105,1392,3167,984,3370,992,2607,744,1435,659,365,333,340,347,10,19,0,189,473054,6672,42896,3037,24525,2275,25350,2864,26181,2826,25799,2565,24301,2817,24016,2817,27510,2950,24139,2676,39561,3119,55485,3035,66036,3543,32849,2843,14651,1944,10376,1616,9379,1472,607644,5853,57363,4205,34305,3029,31061,2874,30313,2254,26605,1983,31158,2836,27874,2419,28106,2513,26333,2385,50498,3377,68563,3894,72256,3697,49366,3001,30222,2207,24080,2256,19541,1802,356586,3814,34713,2696,41821,2872,40851,2435,32970,2333,30160,1960,27478,1935,22194,2018,18584,2016,16352,1811,24597,2135,22966,1879,19826,1433,10749,1321,5399,863,2948,691,4978,1118,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1128955,7421,51695,3022,10445,1553,5336,1356,5127,1310,4695,1269,3342,1097,3906,1195,2726,970,2612,894,1655,666,3374,1085,4837,1206,2023,552,888,499,78,95,349,390,302,237,357320,5772,22287,3188,14360,2304,11107,1856,15225,2187,13616,2098,16405,2370,15630,2362,17241,1974,14766,2094,30810,3320,45144,3945,57999,4111,38085,3028,18948,2351,14761,2112,10936,1792,450439,5098,31062,2892,20341,2041,17096,2309,17994,1960,21494,2529,18324,2337,18256,2349,19423,2357,19423,1954,31762,2892,46954,3522,66493,3949,45422,3483,25777,2414,28006,2561,22612,2096,269501,3241,20422,2283,30221,2141,27165,2408,25195,1790,21498,2178,18810,2214,16310,1799,12782,1562,11324,1345,18288,1797,18907,2017,19878,1856,11720,1524,6718,1223,4691,958,5572,859,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,536015,4941,18802,1920,3192,821,2356,853,1442,543,2645,955,2222,810,1215,486,884,415,896,422,728,431,1327,663,804,448,541,397,320,312,230,349,0,157,0,157,151268,3172,9285,1747,7836,1632,6021,1250,8949,1152,8804,1458,7580,1303,7271,1146,8576,1593,8737,1390,14066,1379,19281,2021,22441,2113,11411,1682,4346,847,3791,1045,2873,870,234436,3296,16403,1843,12224,1516,11558,1504,12014,1443,10367,1343,11076,1317,11340,1521,10303,1457,8849,990,19511,1815,25074,2216,34771,2661,21718,2169,11146,1487,9752,1530,8330,1230,131509,2304,9608,1377,16178,1631,13502,1332,13391,1743,11491,1432,8139,1138,6936,946,6061,845,7200,1150,8786,1104,10010,1270,10521,1245,3788,781,2319,631,1678,587,1901,482,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1327546,8262,31286,2542,4517,1088,2314,650,1122,354,2109,729,1698,837,1900,629,1828,959,1562,562,1544,666,2799,822,3289,918,3685,1053,1622,763,479,259,680,396,138,240,392569,6829,11784,1912,6411,1462,7233,1512,9688,1952,10863,2133,11288,1804,13304,2054,13521,2100,12339,1976,32977,3060,44804,3243,60757,3534,55786,3846,35829,3191,34786,2662,31199,2546,576867,5386,17852,2275,11346,1785,12739,1611,14767,2051,11393,1965,18431,2324,12304,1530,16467,2244,14437,1890,36734,2772,51099,3704,80432,4890,71640,3693,56155,2966,70482,4018,80589,3527,326824,4718,16317,1642,23987,2419,23832,2652,22344,2075,18666,1670,16697,1932,16570,1838,13758,1455,14489,1899,25306,1799,31777,2577,34498,2454,22045,2133,14049,2008,15150,1690,17339,1664,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2123858,9273,56340,3896,13732,1999,3607,945,3301,1009,4155,988,3573,1083,3565,920,3803,1208,2191,892,2403,764,3962,1161,5001,1056,3825,893,1535,609,762,470,749,513,176,158,635642,7068,25405,2643,16013,2366,17807,2753,18247,2974,15353,2099,20844,2497,21075,2498,22742,2740,22658,2480,47521,4014,70526,4370,103456,5158,79322,3896,51764,3541,55357,3339,47552,3355,907811,7136,43219,3221,30804,3036,26856,2971,26889,3064,27079,2772,26805,2472,26058,2537,30212,2563,28810,2800,58526,3567,83613,4146,125293,5772,107222,5820,74554,4017,90883,4222,100988,4024,524065,5069,37852,2968,54089,3136,45893,3135,44468,3446,35768,2382,32638,2742,26280,2437,24754,2190,22099,2264,36091,2597,44831,2608,42821,2653,27261,2020,13026,1476,17971,1720,18223,1640,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3088992,12597,110495,4465,25646,2445,13569,1915,13316,1985,10614,1647,8610,1268,8093,1196,6147,1266,4640,903,4291,908,5032,1055,4292,1013,4285,1092,1311,485,270,247,282,298,97,153,899668,8394,54457,3492,37937,2986,42416,3770,44108,3027,42232,3180,47978,2834,45347,3038,42060,3107,40663,3031,83217,3960,109137,5184,133589,4629,83454,3549,39776,2724,31059,2440,22238,2440,1304089,8387,82553,4113,50536,2823,50866,2644,56380,2616,52286,3000,59784,3163,58831,3140,63002,3383,56427,3065,110476,4382,152669,5394,190238,5244,122916,3935,68820,3576,69580,3571,58725,3359,774740,5978,44601,2643,70414,3466,73742,3231,76920,3681,68024,3326,60800,3538,49869,2556,48374,2435,36511,2310,64797,2901,62766,3021,55442,2514,27335,2088,13777,1315,11144,1220,10224,1363,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1881399,7401,68198,3205,11751,1954,6811,1152,6340,1092,4188,851,5328,938,5208,1094,4868,1039,3329,611,3292,880,6684,1334,5766,922,2851,607,712,345,397,295,405,292,268,199,606083,5158,23810,2244,15796,1748,17188,1597,20065,1998,21453,2286,27437,2258,23772,2346,31279,2535,25471,1945,56809,3448,82732,3674,102531,4054,67833,3811,36011,2524,30754,1858,23142,2145,775094,4854,33883,2098,22399,1845,21205,1678,25316,2030,26633,2231,26674,1816,32865,2667,31548,2156,29856,1847,64498,3314,91128,3417,124334,4397,89464,3351,55844,2721,50820,2742,48627,2807,432024,3698,30683,2127,38850,2264,40584,2023,37802,1991,33561,2564,28279,2188,26612,2140,21769,1565,21892,1730,35258,2326,39181,1858,36333,2147,17669,1374,9025,1130,7467,895,7059,884,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,681076,7020,23189,2615,5739,1374,2447,998,1398,564,1803,864,1892,858,2409,1108,1267,703,2099,903,490,262,784,538,1631,883,604,422,532,396,94,122,0,206,0,206,204509,5200,11484,1725,6977,1522,7845,1578,10029,1743,9421,1579,13611,2167,12824,2268,12223,2066,9864,1897,20034,2435,27575,2693,31375,3273,15134,2254,7294,1535,5062,1081,3757,777,272623,4588,21102,2392,13507,1828,12980,2210,12924,1864,12256,1873,13368,1830,13072,2168,11664,1940,11321,1685,24080,2480,31807,2900,33969,2697,25001,2735,10820,1783,13139,2145,11613,1949,180755,3381,14850,1728,21791,2258,20012,2252,16950,1582,15120,1933,11716,1707,11463,1343,9156,1398,7746,1280,13225,1790,11793,1270,12278,1533,5249,1108,4059,779,2638,716,2709,802,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1992811,10607,90542,4681,18793,2026,7683,1380,9735,1827,11130,1836,7744,1818,6943,1420,5203,1394,4569,962,4562,1189,5626,1096,5082,1279,2050,699,728,435,427,398,185,193,82,100,618312,6820,36416,2975,25304,2772,27636,2390,30067,2824,30574,3281,35102,3086,34238,3006,34550,3298,27420,2446,62783,4153,73935,3550,86377,4584,49872,3357,25882,2578,24009,2418,14147,1905,797035,5730,51883,3602,31182,2677,33700,2668,34326,3048,35876,3229,35749,2944,38426,2704,42941,3110,37064,2577,71874,3419,84694,4302,111998,3845,71577,4232,42734,3385,37711,2785,35300,2714,486922,4882,32486,2179,50946,3436,48077,2856,45769,2920,38926,2832,37798,3092,31642,2033,29076,2495,21877,1957,38400,2295,37063,2645,35618,2546,15892,1882,8080,1195,7260,1131,8012,1248,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,374690,4494,20065,2386,2852,894,1932,719,2350,910,2269,874,2667,1020,1047,579,481,329,1792,835,1524,1152,1058,569,1064,602,998,791,0,165,31,47,0,165,0,165,105697,3076,4949,1076,5357,1057,4623,1077,6583,1171,6283,1305,6128,994,6516,1214,6339,1429,4795,991,11495,2145,13138,1832,15847,1782,6407,1159,3479,1009,2205,719,1553,539,155930,2660,9501,1358,7460,1415,8029,1319,7981,1383,8287,1366,7983,1161,7591,1293,7474,1232,8798,1219,12501,1953,18543,1906,21936,2195,13533,1856,6301,1193,5470,952,4542,1088,92998,2143,6684,1165,10977,1510,8883,1210,8524,1112,7202,1172,6059,1156,5363,1107,5157,846,5809,1049,7974,1207,7321,1125,5535,999,2708,671,1741,596,1341,447,1720,649,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
