GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001MA,C17024_001EA,C17024_002MA,C17024_002EA,C17024_003EA,C17024_003MA,C17024_004EA,C17024_004MA,C17024_005MA,C17024_005EA,C17024_006MA,C17024_006EA,C17024_007MA,C17024_007EA,C17024_008MA,C17024_008EA,C17024_009EA,C17024_009MA,C17024_010EA,C17024_010MA,C17024_011MA,C17024_011EA,C17024_012MA,C17024_012EA,C17024_013MA,C17024_013EA,C17024_014EA,C17024_014MA,C17024_015MA,C17024_015EA,C17024_016MA,C17024_016EA,C17024_017MA,C17024_017EA,C17024_018MA,C17024_018EA,C17024_019MA,C17024_019EA,C17024_020MA,C17024_020EA,C17024_021MA,C17024_021EA,C17024_022MA,C17024_022EA,C17024_023MA,C17024_023EA,C17024_024MA,C17024_024EA,C17024_025EA,C17024_025MA,C17024_026MA,C17024_026EA,C17024_027MA,C17024_027EA,C17024_028MA,C17024_028EA,state
0400000US13,9550271,4699,2454763,5461,285013,15734,361811,20459,158042,12185,422522,15338,398348,16734,276277,12162,194262,11804,358488,15615,6049421,5667,508907,13930,557969,22102,291370,14480,873325,23717,1013697,24624,791926,21740,607955,23693,1404272,29247,1046087,4355,27164,3178,86879,5287,60914,4070,187075,6476,191250,8688,152779,7771,99194,6250,240832,9182,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1338543,1297,299170,1355,25645,4915,25189,4017,12908,2437,43710,4447,61590,4980,47921,4403,28046,3698,54161,3922,841093,1045,49400,5308,44702,4813,22530,3236,89831,5819,136193,7795,134310,8053,104133,8083,259994,8640,198280,861,6138,1519,10216,1769,10135,1717,24013,2285,28172,2130,32052,3185,24103,2693,63451,3682,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1550082,2866,416902,3110,36604,5105,48569,5402,26176,4263,88851,7276,95848,8422,55205,5508,28565,5303,37084,4347,933130,2008,71261,6124,85042,6156,44752,4901,157543,9049,181549,9006,130384,7402,89667,7474,172932,8665,200050,1785,2900,694,10651,1736,10810,1602,42559,3064,46251,3707,32361,3103,19664,2315,34854,2782,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12566914,3774,3054532,4147,299673,13468,358667,16624,185371,11285,466412,17054,508112,19855,381231,12884,273321,12054,581745,17464,7930358,3437,524552,15338,566990,17141,319818,12446,929356,23903,1215926,25050,1109706,21228,878883,22132,2385127,28149,1582024,3046,39643,3092,90440,4569,79458,4650,265073,7660,317582,9718,233698,7076,161560,7677,394570,9372,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6318942,3376,1566350,4166,180971,12133,179888,11247,82714,7133,266774,11308,304322,12836,218317,9549,132397,8159,200967,8594,3933254,3170,302702,9851,288781,10577,171305,8736,510912,15676,708104,18973,605748,16990,455460,12716,890242,17969,819338,2356,14209,2064,44466,3500,44814,3295,152924,5098,187823,7227,135208,6195,86764,4845,153130,5431,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2963602,1740,710495,2720,57203,5704,65625,6330,36218,4065,122495,6433,146291,7763,111451,6237,65918,4806,105294,6420,1818614,2236,109271,5735,116988,6120,64392,4115,212561,6804,311701,9971,300058,9004,230868,9994,472775,10552,434493,1295,7624,1171,22153,1828,24142,2042,82475,4077,96640,4292,70448,3800,45814,2718,85197,3840,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2786855,2238,709806,2591,52730,4938,80826,5567,42289,4470,128676,7276,134358,7325,101729,6972,64441,5623,104757,5670,1713179,2210,98762,4718,125000,6057,66398,5064,227552,9293,295620,10158,261647,8867,194007,8329,444193,10290,363870,1887,6284,1109,19865,2046,17621,1664,61939,3453,75804,3618,59911,3795,37206,2755,85240,4069,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4238283,2995,1004058,3620,132602,8752,142792,8358,62426,5678,156661,9960,169838,8054,131011,8686,79352,5965,129376,7248,2662846,3063,206254,9719,261935,9793,131552,6740,368492,11658,450596,13795,391429,11005,288923,10487,563665,14486,571379,2575,15640,2025,52054,3647,37828,2370,118610,4241,125556,5022,79134,4109,52970,3823,89587,4059,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4445400,3107,1103269,3872,159314,10605,158154,10035,65929,8147,173371,9826,163888,10484,136995,8348,97034,7642,148584,8554,2791436,2410,243487,11300,277499,10334,133597,8325,380802,12978,433599,13799,376818,14949,291271,10607,654363,16083,550695,2172,16106,1615,53815,3434,40865,3180,111062,5054,106108,4660,69966,4348,47301,3656,105472,5055,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291650,1998,263100,1801,18181,2413,31380,3429,16474,2151,46858,4274,49037,3559,37125,3158,26863,3094,37182,3639,818351,1637,44877,3597,71104,5002,36728,3195,108870,6284,138817,6676,117897,5320,94468,5479,205590,7965,210199,1108,3831,939,13075,1547,14118,1731,41217,2807,43560,2802,33096,2852,19822,2219,41480,2654,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5685412,3670,1322889,3577,93295,8804,85430,7578,50859,7569,171330,11365,204505,10404,169472,10104,144918,9246,403080,10546,3654971,2133,175344,8787,165026,7664,91157,7618,327263,15904,475975,15972,460907,16007,421730,14365,1537569,22765,707552,2069,13968,1939,38824,3150,26695,2487,90656,4412,106513,5256,90631,5462,76457,5011,263808,7343,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6367148,1879,1390897,2220,101496,7831,110293,8501,54320,4925,153165,9720,208240,9232,174407,8495,155529,8286,433447,10418,4093667,2086,215358,10223,228891,10197,128108,8368,358261,14759,545144,17361,520924,16853,472382,15158,1624599,18782,882584,1873,22339,2551,60137,4144,46966,3526,133342,5719,158214,6969,121870,5752,87996,4311,251720,8340,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9656260,2885,2255605,3445,264452,11525,295657,13965,133457,9067,335633,12882,384964,12983,297896,11238,198407,9189,345139,10281,6050633,2820,484320,11705,537824,13260,261032,10483,764335,16203,975108,16743,873869,19529,648278,18270,1505867,20507,1350022,2099,29268,2386,81773,3700,65898,3183,235248,6364,309723,8137,223066,6569,138225,5560,266821,7374,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5222556,2179,1260357,3361,81165,6557,113095,6995,57878,4287,177911,7939,219959,7949,195694,8431,135978,6959,278677,8574,3291839,2984,175380,8007,198725,7328,110234,6109,331961,11379,489595,10979,500814,12390,410271,9670,1074859,11945,670360,1576,13466,1514,40139,2403,30738,1926,112469,4219,132316,4400,102283,3742,76841,4110,162108,5751,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2884215,2100,740522,2937,112589,8599,123138,9611,54629,7084,142720,8542,128156,7586,74300,7457,45690,5129,59300,5761,1769666,2470,159962,8178,204454,9687,101173,7656,282941,11614,320307,11094,233624,12540,159807,10108,307398,12907,374027,1661,10076,1754,40305,3315,32023,3093,79353,4547,74814,4698,45806,3858,31631,3642,60019,4469,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5831530,3022,1385551,4237,143983,9359,162055,10816,82792,6286,233598,10590,249690,11559,196766,8959,116680,7027,199987,9376,3627341,4089,250105,9730,296709,9954,160665,8955,475396,10982,633996,18470,548338,14658,401644,12366,860488,18968,818638,2904,16226,1815,51040,2973,47798,3443,157497,5873,175107,6299,125068,6256,82564,4791,163338,5578,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,974025,1203,218867,1928,18584,2560,24526,3328,13287,2580,43913,4329,43836,3954,33392,3601,18112,2626,23217,3118,608852,1609,35050,3116,54060,5117,32309,3863,86679,5226,110872,6685,89640,5352,67909,5920,132333,5964,146306,974,3110,953,8724,1232,9193,1367,28012,2616,28572,2818,24139,2371,16514,1871,28042,2558,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1789275,1651,451889,2138,37940,5037,44003,4666,25193,3855,76614,5446,90682,6705,66004,4372,44795,3635,66658,5334,1099489,1667,58010,4408,76127,5244,45691,3952,133146,7176,191146,7326,170457,6175,132229,6689,292683,7745,237897,1267,3753,743,14877,1513,12864,1592,40364,2557,46589,2670,36624,2415,26476,2391,56350,3104,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2684536,3072,653766,3236,62523,7255,81917,8645,43634,6342,139681,11814,114947,11388,80079,9453,47821,6041,83164,7903,1694606,1723,121294,8841,129391,9630,77024,7372,257671,17360,304946,18596,248513,16170,161069,12094,394698,16336,336164,1524,10511,2153,21105,3341,14817,2289,50817,4692,65068,4916,53174,4439,34964,3930,85708,6336,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1279118,1056,276186,1400,17326,3191,15705,3223,12189,2670,33529,4445,43157,4424,44519,4031,35282,3517,74479,4832,826008,1251,35395,3607,33390,3683,20172,2596,78352,6513,112490,6183,121368,7085,114127,6833,310714,9133,176924,920,3420,900,7479,1569,8308,1250,27097,2680,38871,3174,28206,2927,16751,1947,46792,3008,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8646606,2810,2019945,3245,141122,12035,155076,12191,89823,6795,244769,12580,286569,11425,246273,10694,224632,10512,631681,12324,5458784,2079,245096,11344,265488,11392,158735,9137,528826,17734,695294,16101,680416,19598,632002,16949,2252927,25708,1167877,1792,27350,2776,63244,4070,49134,3686,166504,6907,200899,6377,154816,6733,127127,6049,378803,7824,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2042530,1334,512460,2243,72883,7874,84500,7843,39968,6429,96440,7836,79752,6655,54562,6230,34990,5139,49365,4816,1251864,2298,111603,7341,138058,8845,66643,6144,193928,11394,201696,10190,158618,9466,111171,7246,270147,10153,278206,1510,7452,1360,25418,2632,16507,2111,50181,3762,49141,4301,38948,3362,28227,2311,62332,3948,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18954044,4586,4213420,6206,433319,16932,517602,19363,243011,11226,603040,18148,631894,20459,495468,14103,363508,11770,925578,15976,12176889,4509,845493,19712,930406,22259,482824,16189,1373770,27647,1747143,35863,1595491,28715,1253130,24801,3948632,38241,2563735,2965,73977,4095,226545,8789,134272,5622,418467,9753,445382,10944,332090,10939,257521,8440,675481,13306,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9406091,3155,2265313,4942,259877,13761,319848,13714,149256,10185,394151,17136,391120,17729,247717,13262,163611,9671,339733,13447,5906120,5202,451087,15422,530959,15066,290732,13710,866356,23393,1008689,26974,795438,24292,569813,17371,1393046,28073,1234658,3484,26416,2602,92776,5037,76196,5039,236553,7222,235554,7726,175345,7209,127895,7157,263923,8752,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660473,614,149019,1189,10715,2292,11112,1909,5485,1386,24299,3266,30205,3090,23075,2832,17767,2197,26361,2919,419047,1149,24868,2476,24477,2436,12255,1719,47135,3562,68814,4732,62450,4655,52952,3967,126096,4916,92407,519,2456,670,7254,835,5971,1158,15975,1506,18515,1738,12319,1606,10314,1479,19603,1897,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11234071,3988,2649180,4965,306512,12490,334372,14647,151359,9932,412208,15072,466599,14678,357319,12198,230701,10465,390110,11338,7005215,3289,511352,14134,571429,13676,285360,11820,862663,18968,1172816,23209,1055940,21427,797648,21542,1748007,24602,1579676,2823,32758,2468,89377,4658,78888,4040,297519,7720,368610,9939,246641,7944,165420,6853,300463,8232,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3678924,1966,920763,2537,97646,6935,118158,6928,62074,5838,177356,8174,172741,9030,118738,7128,72668,5064,101382,5288,2259422,2084,164494,6908,205696,8101,111769,7082,329801,9898,411606,13204,317982,10981,236786,10442,481288,9987,498739,1794,9889,1497,37415,2446,31118,1936,97677,3754,103868,4165,72382,4018,44966,3023,101424,4089,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3794213,3419,843651,4080,83604,7634,115885,9912,50219,5673,148508,9201,158780,8610,103348,7858,68220,5532,115087,6583,2407361,3079,197842,9632,224851,10469,113369,7345,330771,14490,401779,12912,326668,14039,241913,9637,570168,14615,543201,2119,9765,1598,30336,2587,24372,2540,101408,5417,111687,5714,82637,4579,58119,4206,124877,4583,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12328566,3511,2721090,4051,249808,13119,282185,13369,142833,9912,405270,13635,484941,13434,370736,14066,269043,9325,516274,11501,7705826,3713,471486,13840,541210,14806,268182,10829,862423,19063,1247405,24739,1150612,24014,929819,20249,2234689,28590,1901650,3154,38741,2469,112566,4609,103670,3838,365854,7488,421002,9335,277655,7568,192986,7911,389176,8436,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1009941,1191,215484,1270,22756,4151,24371,3140,9319,2423,30861,3819,31818,3697,27931,3774,22709,3317,45719,3850,648398,1084,42276,4362,44524,3836,22055,3092,66007,5585,90124,6463,93953,7083,85444,6606,204015,8770,146059,826,3772,935,11120,1732,7998,1434,26362,2641,24657,2153,19449,2047,12800,1673,39901,3043,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4538298,2536,1067813,4299,139974,9793,156785,10765,71611,8107,185398,12208,189417,10679,122711,8046,79150,7432,122767,7927,2833306,3190,231232,10313,264290,10324,150055,9745,431364,15411,492074,16285,387434,14757,283407,14596,593450,16775,637179,2391,12756,1894,51901,3518,43167,3400,113976,5985,121940,6544,86980,4956,62005,5038,144454,6917,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
