GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001EA,B23003_001MA,B23003_002MA,B23003_002EA,B23003_003EA,B23003_003MA,B23003_004EA,B23003_004MA,B23003_005EA,B23003_005MA,B23003_006EA,B23003_006MA,B23003_007EA,B23003_007MA,B23003_008MA,B23003_008EA,B23003_009EA,B23003_009MA,B23003_010EA,B23003_010MA,B23003_011MA,B23003_011EA,B23003_012EA,B23003_012MA,B23003_013MA,B23003_013EA,B23003_014EA,B23003_014MA,B23003_015EA,B23003_015MA,B23003_016MA,B23003_016EA,B23003_017EA,B23003_017MA,B23003_018EA,B23003_018MA,B23003_019MA,B23003_019EA,B23003_020EA,B23003_020MA,B23003_021EA,B23003_021MA,B23003_022MA,B23003_022EA,B23003_023EA,B23003_023MA,B23003_024MA,B23003_024EA,B23003_025EA,B23003_025MA,B23003_026EA,B23003_026MA,B23003_027MA,B23003_027EA,B23003_028EA,B23003_028MA,B23003_029EA,B23003_029MA,B23003_030EA,B23003_030MA,state
0400000US13,2993172,6262,1133553,15640,266462,9322,180651,9118,1198,1121,179453,8859,151476,8724,27977,3425,85811,5466,234364,9495,154696,8403,266,260,154430,8363,129749,8345,24681,3389,79668,7119,632727,12491,482655,11401,666,442,481989,11325,432725,11077,49264,4657,150072,8573,1859619,15757,1301978,18212,1885,791,1300093,18093,1154447,17156,145646,8688,557641,13117,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,398913,1911,141160,4147,36203,2798,23904,2342,455,288,23449,2400,21721,2274,1728,713,12299,1880,31766,2689,20922,2330,218,198,20704,2297,18862,2163,1842,831,10844,1857,73191,3494,58594,3225,615,388,57979,3304,55343,3305,2636,981,14597,1850,257753,4793,193747,5312,1034,415,192713,5330,181848,5512,10865,1840,64006,3352,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,443336,3065,175201,4501,39446,2933,25457,2568,0,195,25457,2568,21727,2420,3730,989,13989,1756,44697,3271,25407,2578,26,32,25381,2575,22794,2364,2587,873,19290,2264,91058,4249,68146,4092,85,129,68061,4110,64927,3928,3134,978,22912,3037,268135,4465,193378,5268,143,167,193235,5278,178449,5535,14786,1958,74757,3634,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3866858,5112,1424307,13511,323870,8370,234542,7108,131,176,234411,7064,204508,6976,29903,2711,89328,5591,298920,8680,191573,7927,0,189,191573,7927,167351,7825,24222,2637,107347,5931,801517,10757,617956,10286,15,25,617941,10284,554899,10341,63042,3933,183561,6431,2442551,13920,1847526,15881,1029,738,1846497,15854,1683862,14975,162635,6614,595025,11524,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1913131,3687,717161,8326,163837,6415,120859,5333,0,190,120859,5333,104470,4466,16389,2195,42978,3424,158908,6692,106659,5432,0,190,106659,5432,91977,5333,14682,1709,52249,3600,394416,9235,309714,9262,231,258,309483,9340,285413,9054,24070,2067,84702,4749,1195970,8326,868276,9088,118,139,868158,9064,796692,9489,71466,3862,327694,7358,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,873208,3056,330918,5911,77811,3976,62592,3409,22,39,62570,3406,58816,3374,3754,1044,15219,1885,74678,3359,55540,2950,0,155,55540,2950,52368,3045,3172,1032,19138,1819,178429,5930,152484,5184,15,26,152469,5184,146296,5155,6173,1142,25945,2407,542290,6823,423924,7477,263,221,423661,7464,403670,7166,19991,2242,118366,4224,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,825002,3267,325091,5793,75982,3835,55339,3586,263,289,55076,3574,49559,3207,5517,1403,20643,2160,68157,3152,45671,2932,59,100,45612,2936,42153,2978,3459,1027,22486,1958,180952,4835,149928,4698,89,114,149839,4696,141418,4509,8421,1332,31024,2316,499911,6408,388630,7564,690,393,387940,7660,363370,7458,24570,2352,111281,4891,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1305767,4168,471425,8100,111850,5447,77389,5217,36,58,77353,5219,66661,4769,10692,1811,34461,2716,92193,4440,62433,3848,288,292,62145,3768,54579,3502,7566,1557,29760,2667,267382,6737,203626,6067,185,151,203441,6085,184606,5927,18835,2013,63756,4179,834342,8285,549641,8681,410,344,549231,8694,502907,8090,46324,3688,284701,6363,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1383691,3531,510378,8457,125818,6295,86923,5028,183,154,86740,5056,76798,4835,9942,1437,38895,3475,107456,4219,72076,3946,237,261,71839,3978,63194,3767,8645,1732,35380,2644,277104,7487,212025,6892,55,68,211970,6898,196973,7115,14997,2146,65079,4291,873313,8788,586165,8993,1362,706,584803,9156,537515,9161,47288,3682,287148,8045,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,404256,1534,128729,3945,30225,2538,23148,2210,0,157,23148,2210,21190,2202,1958,686,7077,1067,20036,1909,14065,1548,9,15,14056,1551,13289,1492,767,326,5971,958,78468,3213,63571,3016,178,268,63393,3008,59280,2807,4113,993,14897,1860,275527,3799,209923,4728,70,111,209853,4727,195022,4745,14831,2098,65604,3256,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1824880,3284,649759,10185,152040,5578,118374,5917,721,348,117653,5903,105706,4985,11947,2271,33666,2581,116236,5212,83168,4427,142,137,83026,4423,72112,4357,10914,1794,33068,2985,381483,9768,316012,8777,644,527,315368,8769,293441,8471,21927,2943,65471,4710,1175121,10994,920439,11418,1829,739,918610,11385,851471,11358,67139,4608,254682,7740,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2015889,3029,716198,9744,172390,6256,128547,5796,0,204,128547,5796,116801,5959,11746,1846,43843,3474,121575,5305,84198,5100,163,237,84035,5077,74952,4746,9083,1604,37377,3095,422233,9477,339330,8727,30,48,339300,8727,314416,8890,24884,2938,82903,4852,1299691,9564,1014122,10881,283,192,1013839,10872,939066,10805,74773,4200,285569,8581,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2954528,3127,1050779,11413,236159,6732,172327,5160,87,93,172240,5173,146885,4263,25355,2328,63832,3946,201630,5830,132756,5033,22,37,132734,5028,115417,4382,17317,2318,68874,3635,612990,9648,479673,8777,120,155,479553,8761,431441,7764,48112,2954,133317,5486,1903749,11154,1334767,14932,503,311,1334264,14902,1194924,15385,139340,4575,568982,10768,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1574345,3152,587091,7829,141014,5777,109277,5128,97,157,109180,5152,100443,4908,8737,1438,31737,2423,117628,4725,85223,3781,0,143,85223,3781,79121,3788,6102,1168,32405,2295,328449,6101,281550,5833,34,40,281516,5838,267812,5997,13704,1709,46899,2535,987254,8715,798552,8240,35,39,798517,8243,749104,8635,49413,3234,188702,6958,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,874766,3535,335334,7894,75462,4696,54097,4398,96,157,54001,4420,46034,4277,7967,1629,21365,2569,64327,4519,46331,3969,303,380,46028,3914,40004,3611,6024,1213,17996,2149,195545,6615,148977,6050,216,220,148761,6008,134071,6169,14690,2419,46568,3398,539432,7807,341382,7600,617,446,340765,7634,305192,6914,35573,3271,198050,6812,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1780832,4216,651641,7884,157008,5815,115449,5848,33,40,115416,5844,104025,5576,11391,1818,41559,2953,133487,5492,95466,4797,135,150,95331,4803,84527,4314,10804,1740,38021,3046,361146,7087,289319,6724,52,84,289267,6729,267409,6381,21858,2569,71827,3959,1129191,8288,820449,9790,394,212,820055,9795,756770,9372,63285,4220,308742,8515,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,291643,1874,96494,3186,24097,2196,16622,1855,100,151,16522,1883,15194,1849,1328,583,7475,1237,21112,2046,14132,1613,74,117,14058,1599,13534,1635,524,260,6980,1432,51285,2545,42432,2484,64,113,42368,2474,40097,2466,2271,729,8853,1314,195149,3714,147821,4450,35,63,147786,4455,138477,4403,9309,1712,47328,2816,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,528705,2596,208005,4285,48470,3152,38750,2778,140,147,38610,2783,34893,2592,3717,1143,9720,1665,47928,3155,34025,2684,36,62,33989,2683,31326,2559,2663,694,13903,1840,111607,3433,95180,3203,0,155,95180,3203,90092,3035,5088,988,16427,1981,320700,4722,257647,5122,409,260,257238,5141,243916,5227,13322,1638,63053,4002,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,808923,2559,295508,8301,70719,6330,49423,5343,68,116,49355,5328,41652,4892,7703,2153,21296,3123,66386,5078,40401,4293,84,136,40317,4314,35692,3954,4625,1501,25985,3356,158403,7582,122198,6967,180,298,122018,6965,109786,7009,12232,2173,36205,3669,513415,8451,375364,10091,495,339,374869,10092,334592,10557,40277,4682,138051,6895,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,401017,1810,140055,3600,35404,2702,26591,2590,0,184,26591,2590,25605,2588,986,501,8813,1482,21765,2133,13478,1680,0,184,13478,1680,12578,1624,900,473,8287,1519,82886,3791,67850,3555,0,184,67850,3555,64407,3395,3443,911,15036,1748,260962,3804,205699,4547,43,72,205656,4542,192003,4740,13653,1979,55263,3716,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2684295,3463,1009506,13151,233794,7337,163731,6185,424,427,163307,6226,145426,5429,17881,2041,70063,4077,188313,6827,126557,5725,167,144,126390,5753,110239,5702,16151,2133,61756,3728,587399,9401,461894,8710,135,115,461759,8734,417671,8386,44088,3183,125505,5313,1674789,13075,1271695,14865,504,387,1271191,14796,1143402,15450,127789,5951,403094,8797,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,606324,2517,216326,6271,52451,3780,35628,3503,366,389,35262,3500,29850,3261,5412,1314,16823,2141,51375,3830,32334,2925,0,198,32334,2925,28541,2601,3793,1233,19041,2739,112500,5142,83452,4535,29,46,83423,4538,75640,4163,7783,1886,29048,2953,389998,6356,264919,6384,241,173,264678,6407,241889,6006,22789,2578,125079,4631,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6002687,5760,2090725,16484,496620,11602,338829,9401,88,111,338741,9397,304309,8532,34432,3004,157791,7271,397052,10361,251555,7555,31,50,251524,7554,225341,7131,26183,2446,145497,6385,1197053,13257,917451,12277,112,108,917339,12258,844054,11745,73285,4435,279602,8079,3911962,17350,2857646,20960,1440,703,2856206,21036,2616921,20164,239285,7540,1054316,16039,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2930820,6588,1069028,15187,259706,9557,180123,7580,1901,842,178222,7552,153376,6541,24846,3230,79583,7028,213093,9709,143147,7672,297,305,142850,7645,118167,6658,24683,3275,69946,5534,596229,12310,468065,12329,1799,874,466266,12231,418142,12088,48124,5282,128164,6084,1861792,15278,1325666,18334,3044,1170,1322622,18136,1189385,17569,133237,7001,536126,13812,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,195752,1550,73718,2860,20277,2121,16205,1900,182,218,16023,1848,15841,1838,182,134,4072,941,16226,1720,11953,1570,32,42,11921,1570,11405,1520,516,312,4273,954,37215,1905,31502,1911,0,143,31502,1911,30687,1940,815,365,5713,1066,122034,3008,99159,3073,296,299,98863,3079,95903,3236,2960,863,22875,1712,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3434313,4616,1234763,10852,285794,7845,217467,6924,247,236,217220,6916,192553,6173,24667,2773,68327,4126,245742,7138,163185,6303,37,64,163148,6297,142375,6223,20773,2102,82557,4319,703227,10219,558654,9319,120,120,558534,9304,512601,8412,45933,2947,144573,6313,2199550,10451,1588562,14202,776,358,1587786,14172,1454968,13187,132818,5305,610988,8798,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1097948,3022,421997,6857,104846,3776,69943,3395,310,216,69633,3386,63020,3360,6613,1189,34903,2143,91889,4298,56253,3524,212,219,56041,3514,51055,3073,4986,1056,35636,3249,225262,6172,168175,5347,284,421,167891,5248,157489,5305,10402,1570,57087,3368,675951,7015,461769,6980,931,535,460838,6931,431270,6570,29568,2169,214182,5997,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1168355,3213,396493,7735,96239,5044,63630,3655,0,203,63630,3655,55980,3579,7650,1756,32609,3332,81497,4912,49573,3802,49,81,49524,3804,43327,3913,6197,1526,31924,3218,218757,6042,166049,5445,39,70,166010,5443,151110,5389,14900,2108,52708,3517,771862,8409,557625,9641,243,248,557382,9636,502636,9361,54746,4047,214237,6824,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3775125,5421,1310809,12792,297959,8593,217216,7382,57,70,217159,7393,195487,6987,21672,2242,80743,4739,250907,6952,167931,6128,242,265,167689,6189,149324,5879,18365,2049,82976,3966,761943,11527,597278,10790,35,57,597243,10793,552082,10510,45161,3206,164665,6034,2464316,12949,1808504,15657,181,194,1808323,15674,1669531,13755,138792,5953,655812,10478,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
