GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001MA,C08406_001EA,C08406_002EA,C08406_002MA,C08406_003EA,C08406_003MA,C08406_004EA,C08406_004MA,C08406_005EA,C08406_005MA,C08406_006EA,C08406_006MA,C08406_007MA,C08406_007EA,C08406_008EA,C08406_008MA,C08406_009EA,C08406_009MA,C08406_010MA,C08406_010EA,C08406_011EA,C08406_011MA,C08406_012MA,C08406_012EA,C08406_013EA,C08406_013MA,C08406_014EA,C08406_014MA,C08406_015MA,C08406_015EA,C08406_016EA,C08406_016MA,C08406_017EA,C08406_017MA,C08406_018MA,C08406_018EA,C08406_019EA,C08406_019MA,C08406_020EA,C08406_020MA,C08406_021MA,C08406_021EA,C08406_022EA,C08406_022MA,C08406_023MA,C08406_023EA,C08406_024EA,C08406_024MA,C08406_025EA,C08406_025MA,C08406_026MA,C08406_026EA,C08406_027EA,C08406_027MA,C08406_028EA,C08406_028MA,C08406_029MA,C08406_029EA,C08406_030EA,C08406_030MA,C08406_031EA,C08406_031MA,C08406_032MA,C08406_032EA,C08406_033EA,C08406_033MA,state
0400000US13,4154601,29139,3737320,27639,3300185,26976,437135,15761,334755,12948,60381,6057,41999,5279,88499,6246,67660,5970,67482,6786,193640,9587,2188183,17900,1948853,17908,1709495,16923,239358,10515,178869,9212,33961,4383,26528,3946,45555,5134,39522,4472,46164,5798,108089,6027,1966418,19329,1788467,17824,1590690,17889,197777,10366,155886,8226,26420,3813,15471,2875,42944,3719,28138,3144,21318,3111,85551,6001,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650007,8074,528749,7544,436367,7614,92382,4785,70510,4329,12909,1810,8963,1951,38441,3611,32186,3522,21039,2729,29592,2924,350092,5611,287888,5819,244570,5807,43318,3120,33665,2778,5864,1175,3789,1083,16313,2134,17712,2493,12969,1968,15210,2001,299915,5455,240861,5339,191797,4747,49064,3215,36845,2816,7045,1287,5174,1226,22128,2495,14474,2244,8070,1716,14382,2256,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,650977,9066,567989,9543,506000,9777,61989,4825,46164,4118,10049,2223,5776,1085,4809,1034,22923,2898,13785,2281,41471,4792,348883,6775,301581,6964,267661,7210,33920,3274,26316,2919,3708,898,3896,874,3172,746,13301,2217,9768,1936,21061,3238,302094,6160,266408,6818,238339,7290,28069,2762,19848,2219,6341,1775,1880,567,1637,677,9622,1745,4017,1165,20410,2730,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5812277,24156,4772360,23486,4263484,24963,508876,13404,401140,11242,65963,6668,41773,3863,523276,14182,181459,7544,96832,6114,238350,9003,3053775,15523,2513783,16676,2237293,17447,276490,9345,216119,8006,36871,4689,23500,3054,260146,9247,97373,5006,62628,4460,119845,4891,2758502,16114,2258577,13710,2026191,14345,232386,7012,185021,6394,29092,3276,18273,2601,263130,9651,84086,4778,34204,3588,118505,7067,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2836280,19856,2619613,19422,2368404,19385,251209,9835,198007,8191,27526,2962,25676,2968,26293,2923,59562,3972,40018,3327,90794,5194,1490377,13357,1370053,13459,1233669,12693,136384,6283,103636,4885,15982,2341,16766,2592,12790,1949,33747,3168,27841,2608,45946,3375,1345903,12630,1249560,12030,1134735,12737,114825,5631,94371,5103,11544,1662,8910,1412,13503,2082,25815,2255,12177,1676,44848,3475,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1516771,10252,1355931,10949,1219223,10778,136708,5496,110460,5233,15398,1930,10850,1333,16591,2472,53156,3630,21321,2180,69772,3681,795035,7435,703773,7944,629027,8028,74746,3353,60916,3134,7936,1424,5894,983,8790,1496,29817,2670,15085,1713,37570,2723,721736,6812,652158,7094,590196,6937,61962,3613,49544,3319,7462,1028,4956,717,7801,1817,23339,1969,6236,1306,32202,2216,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388460,12936,1274699,12883,1134036,14005,140663,6612,108656,5549,18233,2293,13774,1842,4762,1443,32160,2765,17408,2487,59431,3662,737959,8833,673673,9315,595252,10187,78421,5109,60769,4335,9047,1482,8605,1343,3065,1287,17465,2046,12755,2039,31001,2665,650501,8844,601026,8950,538784,8991,62242,3377,47887,2969,9186,1488,5169,1052,1697,662,14695,2052,4653,1188,28430,2329,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834339,14693,1699717,16314,1528184,14492,171533,8430,133691,7281,23323,3094,14519,2102,20543,3065,37928,3667,23419,3077,52732,4271,960957,10949,888040,11917,793503,10214,94537,5838,72667,4854,14285,2681,7585,1285,9973,1964,21301,2840,15091,2098,26552,2539,873382,10390,811677,10521,734681,10548,76996,5141,61024,4259,9038,1617,6934,1562,10570,2003,16627,2084,8328,1964,26180,2836,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1954590,17940,1802917,17372,1602237,18194,200680,8528,154584,7898,24404,2710,21692,3062,26140,2875,41683,3772,41855,3545,41995,3794,1020677,11778,938546,11709,830203,12373,108343,6049,81683,5669,13215,2074,13445,2439,10293,1727,22096,2659,28965,3154,20777,2453,933913,11426,864371,10793,772034,10675,92337,5245,72901,4510,11189,1519,8247,1695,15847,2100,19587,2634,12890,1709,21218,2369,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,613827,6974,544108,6797,484129,7157,59979,3880,49521,3545,5994,1207,4464,827,2836,628,23695,2137,8833,1279,34355,2580,312087,4958,272960,5057,239167,4800,33793,2408,27663,2108,3237,757,2893,663,1719,553,13246,1815,6442,1112,17720,1844,301740,4639,271148,4284,244962,4639,26186,2349,21858,2217,2757,826,1571,498,1117,322,10449,1458,2391,691,16635,1969,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2578497,21068,2226709,20199,1963215,18890,263494,11708,203762,9777,31890,3655,27842,3621,142735,8174,64222,4935,28307,2628,116524,5620,1313180,13766,1138972,13193,1003133,12714,135839,8068,101246,6595,18174,2902,16419,2863,67212,5634,33561,3404,17037,2058,56398,3451,1265317,14804,1087737,14177,960082,13718,127655,6403,102516,5720,13716,1855,11423,1950,75523,5414,30661,3062,11270,1762,60126,3685,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3276451,15331,2640594,16947,2372110,18115,268484,10276,217038,9604,31753,3429,19693,2901,293289,10317,147567,6337,50569,4692,144432,6149,1681054,10821,1360649,12782,1224045,12278,136604,6495,109157,5921,16996,2160,10451,2150,146703,6642,68919,3902,32013,3561,72770,4310,1595397,11612,1279945,12756,1148065,12783,131880,5833,107881,5731,14757,2096,9242,1654,146586,6277,78648,4273,18556,2489,71662,3574,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4053376,20143,3710473,18058,3346298,16529,364175,8798,290670,7944,48245,3655,25260,2284,58049,3443,90080,4937,50654,3412,144120,4998,2079721,14191,1895555,13946,1702804,13767,192751,5727,152735,5131,25378,2560,14638,1529,26587,2343,49884,3683,34116,2775,73579,3412,1973655,14250,1814918,13095,1643494,11535,171424,6146,137935,5402,22867,2103,10622,1532,31462,2890,40196,3113,16538,2285,70541,3511,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2690486,14684,2344007,14831,2093038,14681,250969,7840,199378,6499,29949,3112,21642,2484,92178,5038,72686,3597,41951,3097,139664,4396,1386462,9258,1200006,9799,1069753,9845,130253,5035,103258,4190,15422,1757,11573,1568,44233,3128,41603,2917,29691,2498,70929,2861,1304024,10015,1144001,9395,1023285,9369,120716,4467,96120,3787,14527,1931,10069,1474,47945,3276,31083,2499,12260,1705,68735,3034,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1116963,12403,1052490,12370,932726,12250,119764,6228,86326,6040,19617,2858,13821,2329,4812,1258,19654,2521,13686,2369,26321,2757,575571,8780,540087,8303,476485,8725,63602,4346,43587,3742,10949,2143,9066,1991,2124,833,10808,1792,9553,1847,12999,1914,541392,9146,512403,9160,456241,8493,56162,3605,42739,3945,8668,1549,4755,1112,2688,941,8846,1617,4133,1174,13322,1915,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2743037,18723,2500318,19905,2233482,20654,266836,9548,210488,8708,33113,3046,23235,3341,42309,3942,55909,3749,30655,2831,113846,5023,1410706,13478,1281253,14874,1139109,14540,142144,7121,111619,6186,16993,2152,13532,2585,20208,2331,30995,2596,20242,1900,58008,3403,1332331,11902,1219065,12186,1094373,12480,124692,4993,98869,4544,16120,1899,9703,1505,22101,2819,24914,2584,10413,2001,55838,3860,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,469707,6897,405255,7178,355775,7579,49480,4183,39688,3883,5568,1234,4224,970,4142,1037,22100,2625,11134,1956,27076,2304,245142,4943,208445,5276,181367,5248,27078,2671,21262,2342,3263,785,2553,616,2293,667,13454,2051,6721,1435,14229,1508,224565,4382,196810,4603,174408,5141,22402,2508,18426,2304,2305,781,1671,672,1849,822,8646,1422,4413,1088,12847,1543,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,949370,8967,860771,9695,772662,9818,88109,5434,70234,4875,11440,1599,6435,1150,6671,1363,25785,2127,12682,1760,43461,3037,504788,5637,456029,6073,408569,6677,47460,3558,37873,3153,5989,1278,3598,840,3193,977,13645,1688,9015,1472,22906,2105,444582,5800,404742,6213,364093,6152,40649,3057,32361,2771,5451,934,2837,656,3478,841,12140,1365,3667,871,20555,1825,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1198381,13544,1073866,15870,940864,16311,133002,8280,101570,7240,17497,3487,13935,3549,41467,4746,24516,2824,25720,3410,32812,3536,649309,9846,578308,10978,507555,10744,70753,6052,52926,5568,8850,2226,8977,2710,24554,3699,12728,2098,18031,2769,15688,2180,549072,10830,495558,11888,433309,11800,62249,4962,48644,3961,8647,2059,4958,1903,16913,2415,11788,1842,7689,1682,17124,2724,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,627188,8849,557748,8167,502064,8572,55684,4290,48245,3907,4327,1100,3112,720,2803,953,18721,2326,8142,1435,39774,2855,321509,5269,285148,5399,255951,5635,29197,3021,25563,2790,1964,791,1670,634,1177,552,8908,1752,5324,1097,20952,2171,305679,6173,272600,5763,246113,5777,26487,2453,22682,2201,2363,687,1442,449,1626,749,9813,1557,2818,911,18822,2244,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3794403,21862,3226101,21762,2884394,22028,341707,11015,247052,8860,49022,4251,45633,4591,219451,8325,124541,6276,68352,5085,155958,7186,1989888,14691,1683431,14836,1496274,15518,187157,7895,130571,6299,28647,2831,27939,3513,113619,6490,66107,4960,43264,4114,83467,5384,1804515,16093,1542670,16409,1388120,15532,154550,6795,116481,5550,20375,2769,17694,2415,105832,5349,58434,3720,25088,2902,72491,4364,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,859943,10035,768876,10106,682315,10124,86561,5889,67545,5026,10078,2109,8938,1921,8757,1786,21170,2431,17727,2272,43413,3993,454600,7934,405685,8029,357123,7709,48562,4257,36104,3456,6236,1475,6222,1741,4502,1153,13040,1771,12879,1809,18494,2136,405343,6798,363191,6715,325192,6720,37999,3211,31441,2916,3842,1118,2716,859,4255,1294,8130,1512,4848,1081,24919,3132,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9097120,33737,5392245,27932,4797346,26984,594899,12746,468485,10854,71733,4350,54681,3953,2616958,28425,575879,14135,169817,7620,342221,9658,4771128,21383,2868751,19757,2554817,21150,313934,8654,238954,7111,40896,3348,34084,3972,1332376,20367,282767,9916,106103,5937,181131,7070,4325992,23553,2523494,17004,2242529,14549,280965,7934,229531,6925,30837,2762,20597,2066,1284582,17580,293112,8398,63714,4118,161090,6688,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4187840,29483,3815107,28206,3403310,27228,411797,13980,323052,11330,47458,4572,41287,4650,49206,4789,70188,5052,56155,5899,197184,9085,2189748,18578,1975772,17714,1739151,18985,236621,9996,181322,8967,27931,3802,27368,3451,27441,3829,46396,3970,35112,3722,105027,6782,1998092,18241,1839335,18036,1664159,16597,175176,7345,141730,5597,19527,2803,13919,2422,21765,2521,23792,2870,21043,4035,92157,5825,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
