GEO_ID,B19113D_001E,B19113D_001M,NAME,B19113D_001MA,B19113D_001EA,state
0400000US01,61937,9880,Alabama,null,null,01
0400000US02,68333,14286,Alaska,null,null,02
0400000US04,69095,8251,Arizona,null,null,04
0400000US05,58447,12358,Arkansas,null,null,05
0400000US06,81547,1064,California,null,null,06
0400000US08,71956,4457,Colorado,null,null,08
0400000US09,91036,9375,Connecticut,null,null,09
0400000US10,88424,10797,Delaware,null,null,10
0400000US11,129100,20545,District of Columbia,null,null,11
0400000US12,68014,5688,Florida,null,null,12
0400000US13,60866,2230,Georgia,null,null,13
0400000US15,81478,2624,Hawaii,null,null,15
0400000US16,47020,20057,Idaho,null,null,16
0400000US17,80588,2782,Illinois,null,null,17
0400000US18,66659,7315,Indiana,null,null,18
0400000US19,65939,10442,Iowa,null,null,19
0400000US20,66851,13039,Kansas,null,null,20
0400000US21,88347,11932,Kentucky,null,null,21
0400000US22,63054,5129,Louisiana,null,null,22
0400000US23,78038,47289,Maine,null,null,23
0400000US24,100919,4273,Maryland,null,null,24
0400000US25,83320,5576,Massachusetts,null,null,25
0400000US26,83078,5341,Michigan,null,null,26
0400000US27,67318,5916,Minnesota,null,null,27
0400000US28,55588,16522,Mississippi,null,null,28
0400000US29,71267,10891,Missouri,null,null,29
0400000US30,48333,23914,Montana,null,null,30
0400000US31,60199,12229,Nebraska,null,null,31
0400000US32,64056,4207,Nevada,null,null,32
0400000US33,105466,22264,New Hampshire,null,null,33
0400000US34,105743,3396,New Jersey,null,null,34
0400000US35,64583,17755,New Mexico,null,null,35
0400000US36,61754,2244,New York,null,null,36
0400000US37,73951,10498,North Carolina,null,null,37
0400000US38,32184,13955,North Dakota,null,null,38
0400000US39,82645,7760,Ohio,null,null,39
0400000US40,59263,6722,Oklahoma,null,null,40
0400000US41,64367,7162,Oregon,null,null,41
0400000US42,74007,4603,Pennsylvania,null,null,42
0400000US44,55195,11034,Rhode Island,null,null,44
0400000US45,65183,17119,South Carolina,null,null,45
0400000US46,70103,4809,South Dakota,null,null,46
0400000US47,76349,7235,Tennessee,null,null,47
0400000US48,78407,3009,Texas,null,null,48
0400000US49,62471,7109,Utah,null,null,49
0400000US50,66176,30864,Vermont,null,null,50
0400000US51,97089,7211,Virginia,null,null,51
0400000US53,74477,3141,Washington,null,null,53
0400000US54,71563,31270,West Virginia,null,null,54
0400000US55,64729,7008,Wisconsin,null,null,55
0400000US56,47022,38929,Wyoming,null,null,56
0400000US72,25617,12018,Puerto Rico,null,null,72
