GEO_ID,B19325_001E,B19325_001M,B19325_002E,B19325_002M,B19325_003E,B19325_003M,B19325_004E,B19325_004M,B19325_005E,B19325_005M,B19325_006E,B19325_006M,B19325_007E,B19325_007M,B19325_008E,B19325_008M,B19325_009E,B19325_009M,B19325_010E,B19325_010M,B19325_011E,B19325_011M,B19325_012E,B19325_012M,B19325_013E,B19325_013M,B19325_014E,B19325_014M,B19325_015E,B19325_015M,B19325_016E,B19325_016M,B19325_017E,B19325_017M,B19325_018E,B19325_018M,B19325_019E,B19325_019M,B19325_020E,B19325_020M,B19325_021E,B19325_021M,B19325_022E,B19325_022M,B19325_023E,B19325_023M,B19325_024E,B19325_024M,B19325_025E,B19325_025M,B19325_026E,B19325_026M,B19325_027E,B19325_027M,B19325_028E,B19325_028M,B19325_029E,B19325_029M,B19325_030E,B19325_030M,B19325_031E,B19325_031M,B19325_032E,B19325_032M,B19325_033E,B19325_033M,B19325_034E,B19325_034M,B19325_035E,B19325_035M,B19325_036E,B19325_036M,B19325_037E,B19325_037M,B19325_038E,B19325_038M,B19325_039E,B19325_039M,B19325_040E,B19325_040M,B19325_041E,B19325_041M,B19325_042E,B19325_042M,B19325_043E,B19325_043M,B19325_044E,B19325_044M,B19325_045E,B19325_045M,B19325_046E,B19325_046M,B19325_047E,B19325_047M,B19325_048E,B19325_048M,B19325_049E,B19325_049M,B19325_050E,B19325_050M,B19325_051E,B19325_051M,B19325_052E,B19325_052M,B19325_053E,B19325_053M,B19325_054E,B19325_054M,B19325_055E,B19325_055M,B19325_056E,B19325_056M,B19325_057E,B19325_057M,B19325_058E,B19325_058M,B19325_059E,B19325_059M,B19325_060E,B19325_060M,B19325_061E,B19325_061M,B19325_062E,B19325_062M,B19325_063E,B19325_063M,B19325_064E,B19325_064M,B19325_065E,B19325_065M,B19325_066E,B19325_066M,B19325_067E,B19325_067M,B19325_068E,B19325_068M,B19325_069E,B19325_069M,B19325_070E,B19325_070M,B19325_071E,B19325_071M,B19325_072E,B19325_072M,B19325_073E,B19325_073M,B19325_074E,B19325_074M,B19325_075E,B19325_075M,B19325_076E,B19325_076M,B19325_077E,B19325_077M,B19325_078E,B19325_078M,B19325_079E,B19325_079M,B19325_080E,B19325_080M,B19325_081E,B19325_081M,B19325_082E,B19325_082M,B19325_083E,B19325_083M,B19325_084E,B19325_084M,B19325_085E,B19325_085M,B19325_086E,B19325_086M,B19325_087E,B19325_087M,B19325_088E,B19325_088M,B19325_089E,B19325_089M,B19325_090E,B19325_090M,B19325_091E,B19325_091M,B19325_092E,B19325_092M,B19325_093E,B19325_093M,B19325_094E,B19325_094M,B19325_095E,B19325_095M,NAME,B19325_001EA,B19325_001MA,B19325_002EA,B19325_002MA,B19325_003MA,B19325_003EA,B19325_004MA,B19325_004EA,B19325_005EA,B19325_005MA,B19325_006EA,B19325_006MA,B19325_007EA,B19325_007MA,B19325_008EA,B19325_008MA,B19325_009MA,B19325_009EA,B19325_010MA,B19325_010EA,B19325_011MA,B19325_011EA,B19325_012MA,B19325_012EA,B19325_013EA,B19325_013MA,B19325_014MA,B19325_014EA,B19325_015MA,B19325_015EA,B19325_016MA,B19325_016EA,B19325_017MA,B19325_017EA,B19325_018EA,B19325_018MA,B19325_019MA,B19325_019EA,B19325_020MA,B19325_020EA,B19325_021MA,B19325_021EA,B19325_022MA,B19325_022EA,B19325_023EA,B19325_023MA,B19325_024MA,B19325_024EA,B19325_025MA,B19325_025EA,B19325_026MA,B19325_026EA,B19325_027MA,B19325_027EA,B19325_028EA,B19325_028MA,B19325_029EA,B19325_029MA,B19325_030MA,B19325_030EA,B19325_031MA,B19325_031EA,B19325_032MA,B19325_032EA,B19325_033EA,B19325_033MA,B19325_034EA,B19325_034MA,B19325_035MA,B19325_035EA,B19325_036MA,B19325_036EA,B19325_037MA,B19325_037EA,B19325_038EA,B19325_038MA,B19325_039EA,B19325_039MA,B19325_040EA,B19325_040MA,B19325_041MA,B19325_041EA,B19325_042MA,B19325_042EA,B19325_043MA,B19325_043EA,B19325_044EA,B19325_044MA,B19325_045EA,B19325_045MA,B19325_046MA,B19325_046EA,B19325_047MA,B19325_047EA,B19325_048MA,B19325_048EA,B19325_049EA,B19325_049MA,B19325_050EA,B19325_050MA,B19325_051EA,B19325_051MA,B19325_052EA,B19325_052MA,B19325_053MA,B19325_053EA,B19325_054MA,B19325_054EA,B19325_055EA,B19325_055MA,B19325_056EA,B19325_056MA,B19325_057EA,B19325_057MA,B19325_058EA,B19325_058MA,B19325_059MA,B19325_059EA,B19325_060MA,B19325_060EA,B19325_061MA,B19325_061EA,B19325_062MA,B19325_062EA,B19325_063EA,B19325_063MA,B19325_064MA,B19325_064EA,B19325_065MA,B19325_065EA,B19325_066MA,B19325_066EA,B19325_067MA,B19325_067EA,B19325_068EA,B19325_068MA,B19325_069MA,B19325_069EA,B19325_070MA,B19325_070EA,B19325_071MA,B19325_071EA,B19325_072MA,B19325_072EA,B19325_073EA,B19325_073MA,B19325_074MA,B19325_074EA,B19325_075MA,B19325_075EA,B19325_076MA,B19325_076EA,B19325_077MA,B19325_077EA,B19325_078EA,B19325_078MA,B19325_079MA,B19325_079EA,B19325_080MA,B19325_080EA,B19325_081MA,B19325_081EA,B19325_082MA,B19325_082EA,B19325_083EA,B19325_083MA,B19325_084EA,B19325_084MA,B19325_085MA,B19325_085EA,B19325_086MA,B19325_086EA,B19325_087MA,B19325_087EA,B19325_088EA,B19325_088MA,B19325_089EA,B19325_089MA,B19325_090MA,B19325_090EA,B19325_091MA,B19325_091EA,B19325_092MA,B19325_092EA,B19325_093EA,B19325_093MA,B19325_094EA,B19325_094MA,B19325_095EA,B19325_095MA,state
0400000US01,3874758,2952,1854464,4086,809722,11467,0,190,809722,11467,1343,514,1683,647,4777,983,8331,1816,19683,2648,12393,1893,23768,2518,19940,2036,39300,4203,27360,3173,61323,4011,71297,4643,53784,4042,58936,4125,45168,4113,56208,4019,72973,5243,55030,3613,79682,4573,96743,4493,1044742,12220,233367,7099,811375,11527,85026,4815,55264,3564,60680,3881,87697,5799,77784,4686,58540,4687,49054,3334,38563,3366,36221,3083,26570,2656,43762,3230,36605,2388,28713,2611,26221,2279,17929,2017,14644,1668,19015,1944,12446,1914,18899,2424,17742,1727,2020294,3850,629900,10986,0,190,629900,10986,782,502,1545,562,6090,1525,8513,1459,23539,2873,20223,2874,35156,3679,34373,3476,39953,2991,33387,3330,67703,3923,63576,4968,50317,3826,52742,3762,37724,3123,37063,3208,42758,3247,25789,2888,25866,2368,22801,2521,1390394,11942,330422,8510,1059972,11382,109847,5364,88974,5135,119031,6617,173110,6875,138794,6233,76700,3961,68728,4413,41559,2966,45186,3257,30417,2459,44099,3610,31522,3122,21680,2252,17535,2016,13645,1524,9613,1404,10608,1466,5699,1077,7348,1313,5877,1054,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,565162,1193,292160,1117,138457,4443,0,149,138457,4443,203,171,34,48,800,374,1000,496,1160,400,1556,616,2365,781,2322,676,2576,672,3566,972,7185,1321,9552,1811,6302,1272,11402,2234,7292,1528,10010,1771,13020,1993,11386,1835,22442,2436,24284,2564,153703,4343,9640,1527,144063,4404,20301,1501,8738,1005,9148,1251,6899,1076,8666,1594,8639,1573,6870,1174,6201,1340,6963,1446,2825,585,6118,950,6387,1296,4959,993,5822,1248,3712,855,4328,1112,6495,1197,4753,1020,7444,1364,8795,1708,273002,1288,102135,4325,0,149,102135,4325,219,277,103,160,269,189,659,374,1958,841,1011,447,2503,952,2319,730,3184,722,3334,1033,11681,1733,9169,1393,10049,1797,9847,1735,5944,1181,6701,1174,9716,1440,7349,1407,10022,1480,6098,1374,170867,4401,14898,1774,155969,4514,33560,2747,11496,1722,13549,1557,10712,1336,13218,1749,9463,1273,7625,878,6435,1452,7985,1321,3729,945,9143,1633,6059,1261,4458,922,2827,684,2402,712,2513,611,3441,719,2576,640,3125,774,1653,517,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5129409,1939,2534739,2671,1077822,15256,0,229,1077822,15256,3588,1065,1275,640,8081,1320,8177,1911,28247,5015,17772,3590,41040,4611,28631,4443,49831,4775,40164,4137,74553,6962,90462,7113,72857,5113,81609,7112,57577,5176,59849,4537,95292,6650,66766,5454,104912,6131,147139,6675,1456917,15683,361986,10737,1094931,15077,113126,5563,72238,5125,73938,4588,74909,5614,87476,5806,70204,5497,72641,5319,53329,4312,54922,4371,41485,3601,67985,4584,55821,4748,42400,3108,36318,3612,29476,3278,25121,3094,33452,3357,22343,2448,32866,3063,34881,3338,2594670,2858,799291,15124,0,229,799291,15124,1801,733,1155,545,8664,1740,7219,1699,24480,3083,20600,3518,31956,3739,27191,3314,44971,4468,34977,4313,74180,5004,90650,6790,74854,5547,68432,5787,44761,4253,41947,4389,58748,4852,42703,3823,54002,4083,46000,4342,1795379,14828,519578,12385,1275801,17803,124654,7905,96593,6147,139170,6538,147253,6825,141576,7278,96750,5813,82848,6086,61602,5139,59839,4222,40404,3297,70958,5242,48826,4422,39723,3583,28461,3161,18041,2872,16663,2485,21162,2342,14153,2333,14552,2184,12573,2280,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2342376,2165,1141046,2892,498293,9588,0,192,498293,9588,919,489,931,453,4891,1113,3426,955,13151,2637,8770,1796,16955,2151,15159,2279,32266,2804,25583,3570,44732,3649,45611,3652,40296,3646,35502,3149,26914,2975,31597,3291,40162,3290,26019,2757,36741,2867,48668,4216,642753,9887,128436,4582,514317,9355,49840,3418,33246,2833,42041,3241,51284,3632,54218,3371,42949,3185,35571,2940,24507,2485,24773,2583,17600,1901,27340,2429,22036,2395,19738,2094,13180,1653,10789,1646,6948,1133,11680,2248,6813,1174,10211,1645,9553,1260,1201330,2676,388138,7773,0,192,388138,7773,1042,592,1129,503,4435,1244,4781,1153,14094,1861,14635,1841,21951,3035,20565,2568,30348,2875,24675,2777,41800,3697,39169,3039,32586,2772,30956,2659,22841,2251,17583,2325,23355,2321,15756,2139,16216,2298,10221,1527,813192,7905,191407,6590,621785,7138,61356,3903,54396,4486,72374,4470,94412,4239,89915,4755,51045,2965,40280,2895,25994,2432,21520,2181,17720,1691,24883,2498,17700,2004,10594,1628,7631,1120,7699,1199,5208,1169,7775,1462,3136,975,4663,1189,3484,949,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,30062390,3289,14850044,3947,6470493,28780,0,208,6470493,28780,16910,2625,9933,1885,40896,3225,41446,3377,141850,7875,117146,6383,226094,7733,179543,8985,282868,11645,228841,8182,400702,10791,441079,11418,377499,10561,383213,10428,300505,9222,364583,10695,506306,11309,397124,10634,719008,13239,1294947,17763,8379551,28039,2182311,22029,6197240,33414,584201,12615,397747,11294,459782,13857,520765,10743,690255,13597,346052,11772,365854,10301,271073,10297,315260,9990,220744,7102,330248,10041,267077,7312,204976,7203,179905,7318,135438,6272,128452,5225,179238,6571,130973,5768,206620,6872,262580,8436,15212346,3543,4508346,30558,0,208,4508346,30558,6695,1382,10684,1836,35269,3690,32875,2749,120879,6035,101676,5775,167688,8275,141299,6272,212090,8106,180162,8179,329039,9919,374929,11164,311262,10027,321971,9892,252092,8533,273932,10042,379592,10615,289718,9962,456299,11888,510195,11549,10704000,31032,3249331,27332,7454669,34514,721039,15971,573828,13959,815344,14449,811890,16548,941999,17711,455117,11582,439159,11465,325350,8418,332728,10038,230300,8372,348115,9664,279337,8874,191141,5824,167688,7279,121351,5374,108042,4886,157780,6363,110851,5181,168559,6567,155051,6461,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4087156,2841,2040728,3671,1001711,10546,0,201,1001711,10546,3235,997,2326,1007,6494,1420,6020,1359,18054,2241,10267,1793,17011,2512,17852,2261,35137,3734,26656,3191,56718,3530,75450,4659,62537,4445,66955,3998,54667,4171,74441,5129,87510,5458,72023,3877,123711,5834,184647,6546,1039017,11046,175977,6507,863040,11317,100046,5799,62252,4048,57407,4940,64494,4579,68044,5589,43132,3640,48481,3320,38227,3222,40785,3436,29415,2940,49924,3817,44793,3394,35274,3336,29677,2298,22882,2086,22043,2730,29238,2409,19059,2381,26185,2867,31682,2871,2046428,2836,716971,11365,0,201,716971,11365,1044,436,1910,721,6171,1707,5396,1365,18899,2218,12726,1896,23320,2877,20407,2764,35348,3365,28643,3288,59237,4719,68057,5452,58613,3571,60385,4536,47896,4191,46892,3589,62288,4320,43002,3183,63477,4069,53260,4337,1329457,11389,299804,7836,1029653,11084,115403,5455,80769,4592,104005,4252,105836,5047,106239,5012,69236,4465,58125,3603,50945,3544,51070,3246,36282,3137,53863,4005,43466,3248,30224,2416,23933,2348,16646,2010,17947,2510,20399,2140,14083,2146,14529,1788,16653,2554,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2925822,761,1408200,1630,668051,7627,0,198,668051,7627,947,518,1092,483,2649,790,831,453,9848,1933,4866,1230,9720,2068,6345,1378,15428,2046,9514,1765,33680,3433,35632,3196,35472,3205,45501,3706,33834,3335,42305,3290,63714,4244,53669,3371,98773,5211,164231,5978,740149,7920,136713,5727,603436,8270,67945,4374,36964,3250,41830,3532,39251,3623,40137,3083,30037,2858,37939,3154,27302,3038,29473,2520,21438,2711,36457,2899,32769,2672,22982,2482,21171,2503,15952,1738,16543,2168,20348,1984,16458,1817,19352,1911,29088,2068,1517622,1398,506142,8924,0,198,506142,8924,237,209,1209,523,2326,802,2565,728,8228,1468,4146,1183,9295,1646,10469,1410,18261,2193,12910,1849,32598,3013,42462,3255,36740,3358,40454,3261,31637,2914,37367,3105,51172,2929,41681,3074,65278,3802,57107,3796,1011480,9142,197578,5076,813902,9424,83001,4385,58519,4253,71568,3934,72983,3511,82804,4563,55092,3129,57033,3921,39119,3212,41339,2954,28616,2207,45787,2883,35176,2785,23967,2388,20370,1761,14689,1680,15973,1873,20341,2137,13311,1624,17832,1605,16382,1562,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,737847,647,353526,1069,164496,4365,0,192,164496,4365,204,288,170,153,327,253,197,162,1892,808,1443,584,3343,1030,2873,1057,4026,1049,4324,1013,9416,1736,11239,1797,13371,2101,12847,2011,11359,1659,13210,2097,15356,2076,12690,2259,20078,2131,26131,2317,189030,4594,37340,2618,151690,4677,14832,2302,9310,1383,11093,1695,12444,1653,9396,1503,9366,1664,8041,1310,5481,1072,5492,1190,4929,1061,10288,1474,8679,1299,5955,1227,6167,1074,4653,991,4969,1049,5038,1080,4985,976,5369,1172,5203,896,384321,846,134082,4813,0,192,134082,4813,310,286,186,242,1464,981,1172,527,2266,690,2024,888,3744,1015,3609,1038,5239,1219,4811,1334,10357,1632,13458,1960,14613,2192,11671,1895,9783,1751,8739,1600,12797,1849,8655,1595,10825,1666,8359,1155,250239,4881,52785,3183,197454,4948,22518,2334,14372,1882,17938,1955,21542,1788,20268,1767,14584,2011,12062,1546,11011,1456,9305,1490,7660,1148,10159,1042,8078,1419,5379,936,4801,1115,4415,1145,3308,887,3678,892,1994,640,2602,746,1780,580,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,529068,414,247251,470,122256,3805,0,200,122256,3805,0,200,228,191,521,512,591,330,1805,1069,438,290,509,338,1192,554,3792,1005,3274,1359,5132,1165,6269,1584,5628,1136,6922,1300,4428,1127,6433,1388,10770,1714,9734,1930,15538,1876,39052,2351,124995,3767,35280,3082,89715,4049,11922,1830,7323,1578,7029,1315,7718,1692,6711,1334,3974,705,3425,873,3185,888,3771,948,2094,694,3513,994,4902,1226,3146,955,3322,938,1760,561,1576,644,3158,834,2794,871,2703,738,5689,926,281817,454,121782,4174,0,200,121782,4174,434,397,192,195,102,124,293,214,1812,752,257,222,2096,743,1406,574,1793,792,1902,765,5495,1318,6413,1046,6781,1231,8978,1597,6368,1242,8678,1351,14245,1965,11177,1810,18163,2101,25197,2338,160035,4242,37540,3499,122495,3614,15904,2132,10517,1741,11762,1592,13448,1835,11104,1727,5659,1224,7125,1175,3744,898,4791,1082,3234,737,4815,1021,4243,783,4517,1088,3870,817,2416,718,2998,780,3185,756,1871,561,2494,750,4798,1044,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15770265,5407,7641196,6279,3094652,22960,0,238,3094652,22960,6997,1815,3233,1048,22309,3225,23563,3690,74466,5734,58448,5299,116275,7678,97493,7549,164786,9162,119534,6711,247148,8535,275343,11225,220431,10157,216158,9669,157340,7452,200403,8249,252155,9956,168440,7614,266445,8794,403685,12034,4546544,23633,1096490,18366,3450054,27798,287003,10662,208453,9691,262468,10527,302060,11761,315123,10589,225086,9325,232128,10210,169658,7232,176214,7754,119318,5956,207166,9288,169236,7388,125755,6087,106814,4974,87059,5256,75177,4641,98036,5488,67016,4362,97246,5118,119038,6262,8129069,6671,2566085,22815,0,238,2566085,22815,3188,1002,5746,2016,20801,2814,28643,4100,86818,7578,69592,5596,116071,6475,105919,7380,173180,8396,125925,7257,277804,10176,265488,10024,225513,8962,213992,9509,140814,7100,137705,6118,187484,9197,113879,7121,140796,7586,126727,7441,5562984,24342,1427796,20452,4135188,26036,362236,11402,291098,11412,457903,14488,555689,13298,485868,11819,318789,11192,283528,11918,193528,8205,182547,8327,140816,6805,204503,8695,148192,7839,116453,5831,92185,4518,60714,4734,50856,3639,62565,4303,38417,3744,43639,3470,45662,3153,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
